bldg_id,in.cluster_id,in.cluster_name,in.nhgis_tract_gisjoin,in.energy_code_followed_during_last_hvac_replacement,in.interior_lighting_generation,in.floor_area_category,in.service_water_heating_fuel,out.utility_bills.electricity_bill_mean..usd,out.utility_bills.fuel_oil_bill..usd,out.utility_bills.natural_gas_bill..usd,out.utility_bills.propane_bill..usd,weight,in.comstock_building_type_group,in.hvac_category,in.vintage,calc.segment,calc.weighted.sqft,calc.weighted.district_cooling.total.energy_consumption..tbtu,calc.weighted.district_heating.total.energy_consumption..tbtu,calc.weighted.electricity.total.energy_consumption..tbtu,calc.weighted.natural_gas.total.energy_consumption..tbtu,calc.weighted.other_fuel.total.energy_consumption..tbtu,calc.weighted.site_energy.total.energy_consumption..tbtu,calc.weighted.enduse_group.site_energy.hvac.energy_consumption..tbtu,calc.weighted.enduse_group.site_energy.lighting.energy_consumption..tbtu,calc.weighted.enduse_group.site_energy.interior_equipment.energy_consumption..tbtu,calc.weighted.enduse_group.site_energy.refrigeration.energy_consumption..tbtu,calc.weighted.enduse_group.site_energy.water_systems.energy_consumption..tbtu,calc.weighted.enduse_group.electricity.hvac.energy_consumption..tbtu,calc.weighted.enduse_group.electricity.lighting.energy_consumption..tbtu,calc.weighted.enduse_group.electricity.interior_equipment.energy_consumption..tbtu,calc.weighted.enduse_group.electricity.refrigeration.energy_consumption..tbtu,calc.weighted.enduse_group.electricity.water_systems.energy_consumption..tbtu,calc.weighted.enduse_group.natural_gas.hvac.energy_consumption..tbtu,calc.weighted.enduse_group.natural_gas.interior_equipment.energy_consumption..tbtu,calc.weighted.enduse_group.natural_gas.water_systems.energy_consumption..tbtu,calc.weighted.enduse_group.district_heating.hvac.energy_consumption..tbtu,calc.weighted.enduse_group.district_heating.interior_equipment.energy_consumption..tbtu,calc.weighted.enduse_group.district_heating.water_systems.energy_consumption..tbtu,calc.weighted.enduse_group.district_cooling.hvac.energy_consumption..tbtu,calc.weighted.enduse_group.other_fuel.hvac.energy_consumption..tbtu,calc.weighted.enduse_group.other_fuel.water_systems.energy_consumption..tbtu,calc.weighted.enduse_group.other_fuel.interior_equipment.energy_consumption..tbtu,calc.weighted.emissions.natural_gas..co2e_mmt,calc.weighted.emissions.fuel_oil..co2e_mmt,calc.weighted.emissions.propane..co2e_mmt,calc.weighted.emissions.electricity.egrid_2021_subregion..co2e_mmt,calc.weighted.emissions.total_with_cambium_mid_case_15y..co2e_mmt,calc.weighted.emissions.total_with_egrid..co2e_mmt,calc.weighted.enduse_group.electricity.hvac.emissions.egrid_2021_subregion..co2e_mmt,calc.weighted.enduse_group.electricity.lighting.emissions.egrid_2021_subregion..co2e_mmt,calc.weighted.enduse_group.electricity.interior_equipment.emissions.egrid_2021_subregion..co2e_mmt,calc.weighted.enduse_group.electricity.refrigeration.emissions.egrid_2021_subregion..co2e_mmt,calc.weighted.enduse_group.electricity.water_systems.emissions.egrid_2021_subregion..co2e_mmt,calc.weighted.enduse_group.natural_gas.hvac.emissions..co2e_mmt,calc.weighted.enduse_group.natural_gas.interior_equipment.emissions..co2e_mmt,calc.weighted.enduse_group.natural_gas.water_systems.emissions..co2e_mmt,calc.weighted.enduse_group.other_fuel.hvac.emissions..co2e_mmt,calc.weighted.enduse_group.other_fuel.water_systems.emissions..co2e_mmt,calc.weighted.enduse_group.other_fuel.interior_equipment.emissions..co2e_mmt,calc.weighted.enduse_group.site_energy.hvac.emissions..co2e_mmt,calc.weighted.enduse_group.site_energy.lighting.emissions..co2e_mmt,calc.weighted.enduse_group.site_energy.interior_equipment.emissions..co2e_mmt,calc.weighted.enduse_group.site_energy.refrigeration.emissions..co2e_mmt,calc.weighted.enduse_group.site_energy.water_systems.emissions..co2e_mmt
102630,85,Rural Climate Zone 3A,G1300690010400,ComStock 90.1-2007,gen5_led,10001_25000,Electricity,18888,,,,8.72605822,Office,Small Packaged Unit,2013 to 2018,A: Non Food-Service Buildings with Small Packaged Units,152706.0189,0,0,0.004535242,0,0,0.004535242,0.001650006,0.001678209,0.001080981,0,0.000126046,0.001650006,0.001678209,0.001080981,0,0.000126046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000540453,0.000169731,0.000540453,0.000196627,0.000199988,0.000128818,0,1.50E-05,0,0,0,0,0,0,0.000196627,0.000199988,0.000128818,0,1.50E-05
102671,50,the Greater Atlanta and Macon Area,G1301210001500,ComStock 90.1-2007,gen5_led,25001_50000,Electricity,73402,,,,3.204584385,Mercantile,Small Packaged Unit,1980 to 1989,A: Non Food-Service Buildings with Small Packaged Units,120171.9144,0,0,0.005853175,0,0,0.005853175,0.003783579,0.001597408,0.000472218,0,0,0.003783579,0.001597408,0.000472218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000697512,0.000151547,0.000697512,0.000450882,0.00019036,5.63E-05,0,0,0,0,0,0,0,0,0.000450882,0.00019036,5.63E-05,0,0
102674,50,the Greater Atlanta and Macon Area,G1300590001900,ComStock 90.1-2007,gen5_led,1001_5000,Electricity,7183,,,,8.72605822,Office,Small Packaged Unit,1990 to 1999,A: Non Food-Service Buildings with Small Packaged Units,26178.17466,0,0,0.001427193,0,0,0.001427193,0.000754454,0.000242663,0.000389716,0,4.04E-05,0.000754454,0.000242663,0.000389716,0,4.04E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170072,4.91E-05,0.000170072,8.99E-05,2.89E-05,4.64E-05,0,4.81E-06,0,0,0,0,0,0,8.99E-05,2.89E-05,4.64E-05,0,4.81E-06
103042,50,the Greater Atlanta and Macon Area,G1300670030506,ComStock 90.1-2007,gen5_led,1001_5000,Electricity,4954,,522,,3.204584385,Mercantile,Small Packaged Unit,1990 to 1999,A: Non Food-Service Buildings with Small Packaged Units,9613.753156,0,0,0.00041949,0.000152202,0,0.000571662,0.00037481,0.000155999,4.09E-05,0,0,0.000222608,0.000155999,4.09E-05,0,0,0.000152202,0,0,0,0,0,0,0,0,0,1.02E-05,0,0,5.00E-05,2.34E-05,6.02E-05,2.65E-05,1.86E-05,4.87E-06,0,0,1.02E-05,0,0,0,0,0,3.94E-05,1.64E-05,4.30E-06,0,0
103140,50,the Greater Atlanta and Macon Area,G1301210005800,ComStock 90.1-2007,gen5_led,10001_25000,Electricity,17876,,2815,,3.204584385,Mercantile,Small Packaged Unit,1990 to 1999,A: Non Food-Service Buildings with Small Packaged Units,56080.22674,0,0,0.002567268,0.000820087,0,0.003387355,0.002382384,0.000705791,0.00029918,0,0,0.001562296,0.000705791,0.00029918,0,0,0.000820087,0,0,0,0,0,0,0,0,0,5.48E-05,0,0,0.000305936,0.0001366,0.000360729,0.000186175,8.41E-05,3.57E-05,0,0,5.48E-05,0,0,0,0,0,0.000253707,7.52E-05,3.19E-05,0,0
103360,50,the Greater Atlanta and Macon Area,G1300670030506,ComStock 90.1-2007,gen5_led,5001_10000,Electricity,10076,,,,8.72605822,Office,Small Packaged Unit,2013 to 2018,A: Non Food-Service Buildings with Small Packaged Units,65445.43665,0,0,0.002475092,0,0,0.002475092,0.001177418,0.000313377,0.000912424,0,7.19E-05,0.001177418,0.000313377,0.000912424,0,7.19E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000294956,0.000100221,0.000294956,0.000140312,3.73E-05,0.000108733,0,8.57E-06,0,0,0,0,0,0,0.000140312,3.73E-05,0.000108733,0,8.57E-06
104267,50,the Greater Atlanta and Macon Area,G1300570090902,ComStock 90.1-2007,gen5_led,50001_100000,Electricity,57411,,9,,3.237924874,Warehouse and Storage,Multizone CAV/VAV,1980 to 1989,G: Buildings with Furnace-Based Multizone Systems,242844.3655,0,0,0.005669874,2.64E-06,0,0.005672513,0.002293219,0.001203677,0.002175586,0,0,0.00229058,0.001203677,0.002175586,0,0,2.64E-06,0,0,0,0,0,0,0,0,0,1.77E-07,0,0,0.000675667,0.00025136,0.000675844,0.000272964,0.00014344,0.00025926,0,0,1.77E-07,0,0,0,0,0,0.000273223,0.000143411,0.000259207,0,0
104286,50,the Greater Atlanta and Macon Area,G1301350050216,ComStock 90.1-2007,gen5_led,25001_50000,Electricity,63276,,,,9.325022323,Office,Small Packaged Unit,1980 to 1989,A: Non Food-Service Buildings with Small Packaged Units,349688.3371,0,0,0.016236612,0,0,0.016236612,0.009351132,0.002283758,0.004189497,0,0.000412312,0.009351132,0.002283758,0.004189497,0,0.000412312,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193489,0.00063558,0.00193489,0.001114359,0.000272152,0.000499255,0,4.91E-05,0,0,0,0,0,0,0.001114359,0.000272152,0.000499255,0,4.91E-05
104465,81,the Columbus-Albany Area,G1302150011100,ComStock 90.1-2007,gen5_led,5001_10000,Electricity,22466,,385,,1.870652159,Mercantile,Multizone CAV/VAV,1980 to 1989,G: Buildings with Furnace-Based Multizone Systems,14029.89119,0,0,0.00111797,6.55E-05,0,0.001183484,0.000682849,0.000317693,6.62E-05,0,0.000116737,0.000617318,0.000317693,6.62E-05,0,0.000116737,6.55E-05,0,0,0,0,0,0,0,0,0,4.38E-06,0,0,0.000133226,4.26E-05,0.000137604,7.36E-05,3.79E-05,7.89E-06,0,1.39E-05,4.38E-06,0,0,0,0,0,7.94E-05,3.69E-05,7.70E-06,0,1.36E-05
104809,50,the Greater Atlanta and Macon Area,G1300890021504,ComStock 90.1-2007,gen5_led,5001_10000,Electricity,66164,,1677,,8.531264242,Food Service,Small Packaged Unit,1980 to 1989,B: Food-Service Buildings with Small Packaged Units,63984.48182,0,0,0.015532386,0.001300322,0,0.016832708,0.010423198,0.000905156,0.00385617,0.000420314,0.00122779,0.010423198,0.000905156,0.002555848,0.000420314,0.00122779,0,0.001300322,0,0,0,0,0,0,0,0,8.69E-05,0,0,0.001850968,0.000723458,0.001937848,0.001242115,0.000107866,0.000304576,5.01E-05,0.000146314,0,8.69E-05,0,0,0,0,0.00119996,0.000104205,0.000443938,4.84E-05,0.000141348
104911,50,the Greater Atlanta and Macon Area,G1301390000400,ComStock 90.1-2007,gen5_led,10001_25000,Electricity,21876,,2332,,3.204584385,Mercantile,Small Packaged Unit,2013 to 2018,A: Non Food-Service Buildings with Small Packaged Units,56080.22674,0,0,0.001800365,0.000679457,0,0.002479822,0.001651747,0.000556748,0.000271327,0,0,0.000972289,0.000556748,0.000271327,0,0,0.000679457,0,0,0,0,0,0,0,0,0,4.54E-05,0,0,0.000214546,9.81E-05,0.000259944,0.000115866,6.63E-05,3.23E-05,0,0,4.54E-05,0,0,0,0,0,0.000173142,5.84E-05,2.84E-05,0,0
104944,50,the Greater Atlanta and Macon Area,G1301210003500,ComStock 90.1-2007,gen5_led,5001_10000,Electricity,11164,,,,8.72605822,Office,Small Packaged Unit,2013 to 2018,A: Non Food-Service Buildings with Small Packaged Units,65445.43665,0,0,0.002419265,0,0,0.002419265,0.001098681,0.000464566,0.000773228,0,8.28E-05,0.001098681,0.000464566,0.000773228,0,8.28E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000288298,9.10E-05,0.000288298,0.000130927,5.54E-05,9.21E-05,0,9.87E-06,0,0,0,0,0,0,0.000130927,5.54E-05,9.21E-05,0,9.87E-06
