timestamp,Robin_education_Audrea,Rat_education_Carmela,Rat_education_Salvatore,Rat_education_Candida,Bear_education_Merrill,Cockatoo_education_Melanie,Cockatoo_education_Julia
2016-12-01 01:00:00,284.0,49.09,82.4,98.66,16.5,10.675,24.8
2016-12-01 02:00:00,281.75,57.87,78.45,97.7,15.0,10.05,25.625
2016-12-01 03:00:00,276.75,53.28,77.28,103.09,15.75,6.875,24.775
2016-12-01 04:00:00,277.0,49.41,71.78,98.95,15.5,6.375,25.425
2016-12-01 05:00:00,278.5,55.25,58.69,99.53,16.25,8.55,27.775
2016-12-01 06:00:00,276.0,93.35,56.48,108.58,20.25,12.45,33.3
2016-12-01 07:00:00,290.75,92.01,62.65,117.21,21.5,19.575,33.675
2016-12-01 08:00:00,279.75,90.86,68.9,141.63,23.75,16.0,35.55
2016-12-01 09:00:00,284.25,105.58,77.02,162.44,27.0,18.975,47.1
2016-12-01 10:00:00,312.5,122.23,89.24,152.6,26.75,16.975,51.35
2016-12-01 11:00:00,333.5,124.21,91.45,160.13,26.0,16.775,55.35
2016-12-01 12:00:00,341.0,121.55,92.24,160.71,25.5,17.35,46.9
2016-12-01 13:00:00,343.25,117.03,90.58,136.92,26.25,17.25,49.85
2016-12-01 14:00:00,328.75,115.36,88.06,125.44,33.75,16.625,47.05
2016-12-01 15:00:00,336.0,119.74,88.58,131.11,26.5,,
2016-12-01 16:00:00,332.25,117.33,83.6,135.87,27.75,,
2016-12-01 17:00:00,328.5,109.34,82.54,135.99,26.25,,
2016-12-01 18:00:00,324.5,95.16,78.9,143.35,26.25,,
2016-12-01 19:00:00,312.25,94.54,74.07,136.53,25.0,,
2016-12-01 20:00:00,300.25,86.24,71.7,129.11,22.0,,
2016-12-01 21:00:00,296.25,85.3,72.39,118.97,20.5,,
2016-12-01 22:00:00,290.75,78.08,73.4,112.49,17.5,,
2016-12-01 23:00:00,284.25,55.86,65.77,94.26,18.75,,
2016-12-02 00:00:00,304.25,59.15,66.02,100.46,16.0,,
2016-12-02 01:00:00,285.25,57.19,64.8,102.54,16.5,,
2016-12-02 02:00:00,280.75,56.17,64.68,99.95,16.0,,
2016-12-02 03:00:00,282.25,49.88,65.43,101.34,15.25,,
2016-12-02 04:00:00,278.75,56.05,68.62,106.62,16.75,,
2016-12-02 05:00:00,276.5,58.02,66.09,113.35,15.5,,
2016-12-02 06:00:00,293.0,84.78,64.69,115.57,18.5,,
2016-12-02 07:00:00,284.25,82.65,68.45,114.82,18.0,,
2016-12-02 08:00:00,286.5,91.19,74.44,123.72,23.25,,
2016-12-02 09:00:00,287.0,98.02,74.62,126.92,25.5,,
2016-12-02 10:00:00,309.5,93.35,71.96,125.65,28.25,,
2016-12-02 11:00:00,314.5,96.61,69.19,121.19,25.75,,
2016-12-02 12:00:00,330.25,96.22,68.28,125.06,27.0,,
2016-12-02 13:00:00,324.5,94.3,70.36,121.94,26.75,,
2016-12-02 14:00:00,324.5,98.58,70.61,122.44,25.25,,
2016-12-02 15:00:00,324.25,94.0,68.06,128.38,25.5,,
2016-12-02 16:00:00,342.5,95.84,70.82,126.1,26.0,,
2016-12-02 17:00:00,346.75,91.3,72.31,139.21,25.25,,
2016-12-02 18:00:00,335.0,85.77,66.27,137.62,24.0,,
2016-12-02 19:00:00,298.25,88.49,65.07,116.17,23.0,,
2016-12-02 20:00:00,287.25,66.52,65.21,121.99,20.5,,
2016-12-02 21:00:00,283.75,66.28,66.93,123.82,17.75,,
2016-12-02 22:00:00,284.0,73.45,64.68,115.03,17.0,,
2016-12-02 23:00:00,236.5,64.99,66.25,106.94,17.5,,
2016-12-03 00:00:00,294.4167,64.58,68.03,103.51,17.75,,
2016-12-03 01:00:00,293.0,69.12,68.79,111.55,17.0,,
2016-12-03 02:00:00,274.0,69.48,66.71,115.48,15.5,,
2016-12-03 03:00:00,276.5,67.92,68.31,110.7,16.75,,
2016-12-03 04:00:00,276.25,62.16,67.47,112.87,15.75,,
2016-12-03 05:00:00,284.25,69.49,66.67,121.65,16.25,,
2016-12-03 06:00:00,272.5,68.87,68.96,126.42,15.0,,
2016-12-03 07:00:00,275.25,65.49,74.36,13.23,16.6,,
2016-12-03 08:00:00,277.5,64.35,72.65,8.7,17.0,,
2016-12-03 09:00:00,277.0,65.48,72.22,8.66,17.0,,
2016-12-03 10:00:00,275.25,62.44,71.07,8.68,18.25,,
2016-12-03 11:00:00,290.0,62.29,66.46,8.7,17.0,,
2016-12-03 12:00:00,281.25,61.75,66.47,8.72,17.25,,
2016-12-03 13:00:00,282.25,71.06,64.3,133.41,15.25,,
2016-12-03 14:00:00,280.5,70.4,62.76,130.21,14.75,,
2016-12-03 15:00:00,278.75,64.67,60.96,137.85,16.0,,
2016-12-03 16:00:00,281.75,64.71,59.11,123.13,19.5,,
2016-12-03 17:00:00,288.0,69.11,59.48,127.35,18.75,,
2016-12-03 18:00:00,279.25,68.58,61.46,126.41,19.0,,
2016-12-03 19:00:00,279.25,65.47,63.04,122.9,20.25,,
2016-12-03 20:00:00,279.75,64.61,62.85,136.61,20.5,,
2016-12-03 21:00:00,276.5,69.8,65.47,128.59,17.4,,
2016-12-03 22:00:00,286.0,70.18,62.17,131.57,17.0,,
2016-12-03 23:00:00,276.25,70.89,65.36,126.68,17.0,,
2016-12-04 00:00:00,278.75,63.76,68.6,124.83,17.5,,
2016-12-04 01:00:00,277.9167,69.51,68.37,110.5,17.0,,
2016-12-04 02:00:00,277.5,68.64,71.07,112.78,18.0,,
2016-12-04 03:00:00,277.5,70.98,69.02,113.47,16.75,,
2016-12-04 04:00:00,288.75,69.83,69.88,126.72,17.5,,
2016-12-04 05:00:00,276.75,65.44,68.5,140.81,17.25,,
2016-12-04 06:00:00,274.75,67.81,67.49,140.95,18.5,,
2016-12-04 07:00:00,277.0,71.08,64.97,141.5,19.25,,
2016-12-04 08:00:00,278.0,68.52,63.09,135.22,19.5,,
2016-12-04 09:00:00,278.0,69.81,65.38,131.45,21.25,,
2016-12-04 10:00:00,290.5,61.22,64.01,130.18,20.5,,
2016-12-04 11:00:00,279.5,70.64,65.54,128.19,19.75,,
2016-12-04 12:00:00,278.75,58.32,66.09,120.02,17.5,,
2016-12-04 13:00:00,277.0,61.09,64.84,113.51,18.25,,
2016-12-04 14:00:00,281.75,68.37,64.67,116.51,18.5,,
2016-12-04 15:00:00,287.25,59.33,65.22,119.47,20.0,,
2016-12-04 16:00:00,290.5,58.68,66.69,116.42,19.8674,,
2016-12-04 17:00:00,281.0,65.69,67.24,124.98,21.2181,,
2016-12-04 18:00:00,282.5,65.36,67.23,120.84,22.0,,
2016-12-04 19:00:00,283.5,58.07,67.99,121.19,22.5,,
2016-12-04 20:00:00,284.0,65.03,67.69,121.16,22.25,,
2016-12-04 21:00:00,290.75,60.64,68.76,122.32,19.5,,
2016-12-04 22:00:00,289.25,58.7,69.03,121.1,17.5,,
2016-12-04 23:00:00,281.5,62.21,69.19,108.46,17.0,,
2016-12-05 00:00:00,276.25,61.04,72.82,112.08,16.75,,
2016-12-05 01:00:00,280.0833,61.94,71.82,113.14,17.25,,
2016-12-05 02:00:00,281.25,66.83,71.53,108.6,17.0,,
2016-12-05 03:00:00,290.5,68.58,71.0,111.52,16.5,,
2016-12-05 04:00:00,278.75,69.64,73.47,115.46,16.75,,
2016-12-05 05:00:00,279.75,75.99,70.06,130.87,16.75,,
2016-12-05 06:00:00,280.5,129.34,72.8,126.72,19.5,,
2016-12-05 07:00:00,283.5,119.99,72.93,141.52,19.75,,
2016-12-05 08:00:00,282.0,136.78,82.98,165.97,25.5,,
2016-12-05 09:00:00,293.75,135.94,86.9,186.97,30.0,,
2016-12-05 10:00:00,291.25,142.09,93.06,197.01,27.75,,
2016-12-05 11:00:00,315.0,145.74,86.03,196.93,28.0,,
2016-12-05 12:00:00,308.0,125.72,86.64,181.06,26.75,,
2016-12-05 13:00:00,308.25,123.2,82.56,171.31,26.25,,
2016-12-05 14:00:00,315.25,120.99,77.31,168.83,26.0,,
2016-12-05 15:00:00,319.25,118.32,78.27,160.97,27.75,,
2016-12-05 16:00:00,323.75,120.27,73.28,163.38,25.5,,
2016-12-05 17:00:00,313.5,119.16,69.77,146.8,24.5,,
2016-12-05 18:00:00,310.0,96.49,70.68,155.6,25.25,,
2016-12-05 19:00:00,290.75,96.52,68.33,152.14,25.25,,
2016-12-05 20:00:00,288.0,82.47,67.41,127.26,22.75,,
2016-12-05 21:00:00,282.5,73.31,62.99,116.89,19.0,,
2016-12-05 22:00:00,275.5,70.62,64.62,113.11,16.25,,
2016-12-05 23:00:00,270.25,65.6,62.74,105.07,17.5,,
2016-12-06 00:00:00,269.9167,60.7,64.71,104.31,17.5,,
2016-12-06 01:00:00,269.9167,51.77,63.2,102.3,17.0,,
2016-12-06 02:00:00,279.0,58.62,65.42,102.85,16.25,,
2016-12-06 03:00:00,268.5,61.58,63.85,104.15,16.25,,
2016-12-06 04:00:00,269.0,60.97,65.91,114.17,16.25,,
2016-12-06 05:00:00,268.0,63.28,66.47,129.35,17.25,,
2016-12-06 06:00:00,270.0,102.56,62.07,128.53,21.5,,
2016-12-06 07:00:00,274.25,110.68,66.44,146.29,19.0,,
2016-12-06 08:00:00,284.75,120.77,72.89,163.69,22.5,,
2016-12-06 09:00:00,279.5,129.03,81.06,191.06,28.25,,
2016-12-06 10:00:00,288.25,135.94,82.11,192.7,28.75,,
2016-12-06 11:00:00,309.0,145.58,87.67,204.83,28.5,,
2016-12-06 12:00:00,314.5,142.08,88.05,195.55,27.0,,
2016-12-06 13:00:00,328.75,137.22,75.34,187.2,24.25,,
2016-12-06 14:00:00,334.25,126.51,75.19,184.85,24.5,,
2016-12-06 15:00:00,317.5,133.31,79.65,185.74,23.25,,
2016-12-06 16:00:00,311.75,131.84,79.07,179.79,26.75,19.8,40.95
2016-12-06 17:00:00,304.25,129.87,78.2,179.34,25.75,15.175,42.9
2016-12-06 18:00:00,300.5,108.63,77.44,160.57,24.25,17.325,47.35
2016-12-06 19:00:00,296.5,94.56,70.81,163.18,22.75,14.85,40.9
2016-12-06 20:00:00,285.0,76.18,73.09,147.45,23.5,15.275,39.775
2016-12-06 21:00:00,277.0,78.76,67.99,137.81,20.75,17.7,36.45
2016-12-06 22:00:00,272.25,80.11,70.35,127.76,20.25,14.625,34.075
2016-12-06 23:00:00,267.0,61.99,67.72,105.22,19.25,9.25,31.125
2016-12-07 00:00:00,279.0,56.01,66.09,113.43,18.25,8.775,36.075
2016-12-07 01:00:00,276.25,59.3,67.98,108.59,18.5,12.0,30.85
2016-12-07 02:00:00,267.75,59.0,69.62,106.45,18.0,9.225,29.175
2016-12-07 03:00:00,268.0,54.56,68.39,114.24,18.25,12.425,30.625
2016-12-07 04:00:00,266.0,53.99,65.78,117.44,17.75,14.525,34.95
2016-12-07 05:00:00,267.0,64.4,66.05,136.07,18.5,15.525,36.6
2016-12-07 06:00:00,270.5,117.69,67.73,136.0,23.25,18.5,32.025
2016-12-07 07:00:00,284.0,108.15,66.1,157.39,21.5,24.55,42.275
2016-12-07 08:00:00,269.75,118.11,74.59,180.72,29.25,23.25,30.1
2016-12-07 09:00:00,272.75,138.03,81.07,186.13,32.25,19.425,31.675
2016-12-07 10:00:00,290.0,134.64,79.42,195.74,28.0,23.575,32.7
2016-12-07 11:00:00,305.75,127.96,79.57,193.01,29.5,19.475,42.6
2016-12-07 12:00:00,306.25,120.61,82.01,175.04,35.0,18.8,41.0
2016-12-07 13:00:00,310.75,129.53,74.04,164.08,34.0,21.325,35.85
2016-12-07 14:00:00,306.25,123.14,74.4,166.31,33.0,18.35,34.95
2016-12-07 15:00:00,306.25,123.04,73.1,168.52,33.25,18.325,43.525
2016-12-07 16:00:00,302.25,118.44,73.51,172.42,32.5,16.875,40.6
2016-12-07 17:00:00,316.75,120.22,67.79,157.54,32.5,16.8,34.1
2016-12-07 18:00:00,324.0,102.49,69.43,163.06,32.0,13.125,38.75
2016-12-07 19:00:00,307.25,94.5,66.22,153.33,28.5,15.075,34.475
2016-12-07 20:00:00,293.0,74.99,62.37,148.79,27.75,14.325,34.6
2016-12-07 21:00:00,286.5,73.09,63.15,138.68,23.75,14.7,32.025
2016-12-07 22:00:00,286.0,72.5,60.63,136.16,22.5,13.925,31.65
2016-12-07 23:00:00,280.0,63.54,63.34,117.94,21.75,9.35,31.65
2016-12-08 00:00:00,295.5,59.46,64.09,116.11,20.75,15.775,30.925
2016-12-08 01:00:00,278.25,50.86,68.79,120.94,20.0,13.9,30.275
2016-12-08 02:00:00,278.0,56.48,66.5,120.17,20.75,16.775,30.75
2016-12-08 03:00:00,281.0,57.47,65.94,121.64,20.0,13.8,30.425
2016-12-08 04:00:00,279.0,54.31,67.77,124.11,20.25,14.45,31.85
2016-12-08 05:00:00,278.75,59.54,68.94,144.87,20.5,15.45,29.65
2016-12-08 06:00:00,291.75,120.51,66.46,146.54,25.25,19.025,37.35
2016-12-08 07:00:00,283.75,127.91,67.81,173.92,22.5,25.8,30.05
2016-12-08 08:00:00,283.0,116.82,79.43,179.37,26.5,21.1,40.8
2016-12-08 09:00:00,284.25,122.16,83.21,197.68,32.5,20.4,32.45
2016-12-08 10:00:00,301.5,139.26,86.69,203.7,29.75,20.175,43.175
2016-12-08 11:00:00,327.5,130.25,83.92,203.45,31.25,21.8,42.025
2016-12-08 12:00:00,327.5,125.97,81.29,193.54,28.75,25.45,46.475
2016-12-08 13:00:00,317.5,123.31,77.98,178.18,29.25,21.925,42.025
2016-12-08 14:00:00,316.0,130.28,76.41,173.81,29.25,20.0,39.025
2016-12-08 15:00:00,314.75,128.69,77.62,182.91,29.25,15.95,38.475
2016-12-08 16:00:00,331.0,136.52,78.33,171.21,31.0,14.3,38.85
2016-12-08 17:00:00,341.0,129.32,78.49,172.53,27.25,15.375,37.875
2016-12-08 18:00:00,331.5,106.5,78.62,177.25,25.4,13.725,46.075
2016-12-08 19:00:00,321.5,94.96,74.99,171.26,24.0,14.675,38.8
2016-12-08 20:00:00,312.0,75.49,75.7,167.03,20.75,11.85,41.25
2016-12-08 21:00:00,307.75,72.36,77.08,164.08,18.75,11.275,37.425
2016-12-08 22:00:00,301.5,73.19,73.71,159.94,20.0,15.25,33.675
2016-12-08 23:00:00,307.25,68.94,84.14,136.47,18.0,11.25,34.15
2016-12-09 00:00:00,294.0,68.62,90.35,132.83,16.0,9.25,30.325
2016-12-09 01:00:00,295.75,65.78,92.01,130.95,14.5,9.275,28.675
2016-12-09 02:00:00,294.75,66.42,92.27,146.1,14.5,10.55,35.45
2016-12-09 03:00:00,293.75,67.91,91.19,149.26,15.25,11.975,30.025
2016-12-09 04:00:00,294.25,67.96,85.83,155.25,15.0,12.375,34.65
2016-12-09 05:00:00,303.0,69.06,85.18,187.4,16.0,12.275,36.875
2016-12-09 06:00:00,299.0,119.82,86.97,190.03,17.5,22.0,37.175
2016-12-09 07:00:00,300.5,113.95,88.18,202.85,19.0,21.05,38.7
2016-12-09 08:00:00,300.75,140.12,94.0,220.62,24.0,20.0,32.725
2016-12-09 09:00:00,308.0,160.98,100.2,250.82,25.0,21.625,42.35
2016-12-09 10:00:00,316.75,156.35,90.59,236.76,27.75,22.45,35.325
2016-12-09 11:00:00,335.25,151.91,94.44,224.6,29.5,21.55,37.35
2016-12-09 12:00:00,335.25,145.47,86.99,202.83,28.25,18.95,36.875
2016-12-09 13:00:00,333.25,145.37,82.09,190.42,29.0,16.725,33.25
2016-12-09 14:00:00,331.75,132.54,81.3,186.57,25.5,18.175,47.1
2016-12-09 15:00:00,333.25,138.46,80.4,188.12,25.5,16.075,36.9
2016-12-09 16:00:00,340.0,139.04,75.85,192.44,25.75,14.375,40.25
2016-12-09 17:00:00,339.25,133.54,80.28,185.64,23.75,12.0,43.2
2016-12-09 18:00:00,329.25,120.18,85.21,199.57,21.4,12.25,35.625
2016-12-09 19:00:00,318.25,113.7,83.1,205.63,19.75,11.975,32.65
2016-12-09 20:00:00,307.25,84.81,79.98,195.72,18.25,12.5,34.525
2016-12-09 21:00:00,297.25,77.72,73.69,191.7,14.5,9.725,37.525
2016-12-09 22:00:00,305.75,81.52,73.45,180.14,14.75,9.975,32.65
2016-12-09 23:00:00,291.5,76.41,71.58,160.57,16.0,9.75,32.075
2016-12-10 00:00:00,288.75,74.97,71.85,159.09,14.5,9.175,36.175
2016-12-10 01:00:00,291.25,73.91,70.72,160.87,15.0,9.05,32.0
2016-12-10 02:00:00,289.75,72.95,68.7,152.1,13.75,9.5,30.5
2016-12-10 03:00:00,294.5,73.29,72.72,155.44,14.0,9.525,35.8
2016-12-10 04:00:00,302.0,73.63,70.37,156.93,15.0,9.6,32.375
2016-12-10 05:00:00,286.75,73.27,74.68,194.68,13.5,9.05,32.25
2016-12-10 06:00:00,288.0,72.87,73.34,190.76,15.0,9.125,29.35
2016-12-10 07:00:00,291.0,74.21,70.15,194.64,15.25,12.55,30.175
2016-12-10 08:00:00,289.5,73.5,71.14,199.94,16.5,15.775,41.45
2016-12-10 09:00:00,298.5,76.41,69.92,193.53,16.25,13.4,45.05
2016-12-10 10:00:00,304.5,72.61,70.62,189.78,15.75,12.975,37.4
2016-12-10 11:00:00,295.0,68.64,68.28,181.18,16.75,12.45,34.55
2016-12-10 12:00:00,296.75,71.51,67.09,173.56,14.25,13.175,34.6
2016-12-10 13:00:00,298.5,68.68,65.73,171.07,15.75,11.5,33.45
2016-12-10 14:00:00,304.25,69.06,64.43,167.69,16.25,15.15,36.575
2016-12-10 15:00:00,313.75,68.28,63.75,163.75,17.0,12.225,33.55
2016-12-10 16:00:00,308.5,68.17,63.9,176.78,19.75,12.475,33.3
2016-12-10 17:00:00,307.5,69.91,67.61,183.0,20.75,12.175,36.475
2016-12-10 18:00:00,299.5,74.5,69.9,180.84,20.0,12.725,34.225
2016-12-10 19:00:00,298.25,69.71,74.77,186.34,19.5,16.1,33.95
2016-12-10 20:00:00,291.25,69.95,71.45,191.16,19.75,12.025,33.45
2016-12-10 21:00:00,307.25,70.54,74.16,189.98,17.75,12.825,31.55
2016-12-10 22:00:00,290.5,69.96,72.37,179.84,17.75,16.275,31.075
2016-12-10 23:00:00,287.75,76.51,73.66,156.92,17.0,11.225,32.125
2016-12-11 00:00:00,279.0,71.37,75.28,156.47,17.5,11.05,29.975
2016-12-11 01:00:00,282.25,70.27,76.89,159.76,17.75,10.25,30.075
2016-12-11 02:00:00,280.25,70.44,79.26,161.53,17.25,11.375,29.7
2016-12-11 03:00:00,292.75,69.7,71.97,156.87,17.0,10.3,30.175
2016-12-11 04:00:00,274.0,77.76,74.12,165.77,16.5,13.225,31.15
2016-12-11 05:00:00,282.5,69.6,77.65,194.81,17.5,9.525,29.425
2016-12-11 06:00:00,277.0,69.06,73.72,187.28,19.25,9.7,30.2
2016-12-11 07:00:00,279.25,69.49,75.72,190.05,18.0,13.175,27.95
2016-12-11 08:00:00,284.0,75.1,67.55,193.27,20.25,13.775,25.125
2016-12-11 09:00:00,287.5,71.63,69.9,194.03,21.25,12.625,27.575
2016-12-11 10:00:00,279.0,71.95,71.32,191.21,21.25,13.0,31.45
2016-12-11 11:00:00,278.5,72.93,70.44,187.01,19.0,12.95,31.4
2016-12-11 12:00:00,282.0,73.49,72.44,178.1,20.25,15.65,32.025
2016-12-11 13:00:00,286.0,76.34,68.94,168.51,20.5,17.4,36.05
2016-12-11 14:00:00,298.25,75.7,64.5,150.73,19.75,13.2,34.025
2016-12-11 15:00:00,291.0,72.73,65.98,158.02,20.0,12.45,45.975
2016-12-11 16:00:00,290.75,72.37,71.76,159.43,19.75,13.65,40.225
2016-12-11 17:00:00,291.5,73.53,67.12,163.34,21.75,12.425,38.575
2016-12-11 18:00:00,291.75,74.79,70.58,161.74,22.0,12.575,44.025
2016-12-11 19:00:00,293.75,77.93,71.34,162.47,20.0,12.4,38.675
2016-12-11 20:00:00,299.0,74.6,71.23,159.09,19.6,12.35,37.2
2016-12-11 21:00:00,285.75,72.41,70.22,165.9,16.5,10.925,36.725
2016-12-11 22:00:00,281.25,74.09,74.59,161.84,18.0,11.55,36.35
2016-12-11 23:00:00,277.0,74.78,67.75,136.79,17.75,13.4,36.3
2016-12-12 00:00:00,288.5,74.59,67.56,121.85,18.0,15.85,37.9
2016-12-12 01:00:00,277.0,79.12,66.99,120.65,17.0,10.925,37.05
2016-12-12 02:00:00,291.0,73.32,67.76,126.63,19.0,10.075,36.3
2016-12-12 03:00:00,278.0,71.79,69.4,129.82,17.25,10.875,35.075
2016-12-12 04:00:00,277.0,75.4,70.08,131.36,16.5,14.575,41.15
2016-12-12 05:00:00,280.5,81.16,72.43,153.99,18.25,16.8,44.4
2016-12-12 06:00:00,279.75,143.18,66.79,153.76,20.5,19.4,39.0
2016-12-12 07:00:00,286.75,157.21,66.74,163.38,21.5,20.425,37.0
2016-12-12 08:00:00,289.75,133.75,77.64,188.51,26.5,20.125,46.925
2016-12-12 09:00:00,285.0,137.93,87.26,205.11,33.25,23.95,38.35
2016-12-12 10:00:00,301.0,145.15,84.52,191.27,29.0,25.075,43.275
2016-12-12 11:00:00,314.5,131.73,86.55,199.29,31.0,19.875,47.8
2016-12-12 12:00:00,320.0,134.52,84.34,188.94,29.25,29.25,45.0
2016-12-12 13:00:00,329.5,144.93,78.98,167.93,28.75,18.075,36.425
2016-12-12 14:00:00,327.75,127.33,80.78,162.71,25.75,18.6,52.675
2016-12-12 15:00:00,330.0,122.67,77.43,159.87,27.5,18.525,42.075
2016-12-12 16:00:00,330.0,118.85,73.41,171.9,29.0,15.9,37.925
2016-12-12 17:00:00,333.0,120.29,70.32,165.82,28.25,11.575,46.175
2016-12-12 18:00:00,338.25,109.79,72.07,177.58,24.75,10.9,43.975
2016-12-12 19:00:00,331.25,98.77,67.51,157.09,23.0,10.55,38.2
2016-12-12 20:00:00,314.0,72.37,67.65,145.22,22.5,10.175,31.925
2016-12-12 21:00:00,309.0,79.51,67.61,133.44,20.0,11.125,35.95
2016-12-12 22:00:00,304.25,77.06,68.38,132.79,20.25,13.5,32.825
2016-12-12 23:00:00,303.0,65.59,66.35,114.64,17.75,10.9,30.75
2016-12-13 00:00:00,306.0,57.17,64.56,111.09,18.5,13.8,30.775
2016-12-13 01:00:00,311.75,56.23,67.49,116.64,17.5,10.825,30.425
2016-12-13 02:00:00,295.0,59.21,71.76,116.15,16.75,10.55,29.425
2016-12-13 03:00:00,295.5,58.66,71.32,119.55,16.75,10.625,31.25
2016-12-13 04:00:00,292.0,58.79,64.97,130.06,17.75,15.425,29.425
2016-12-13 05:00:00,295.75,59.62,66.78,148.33,17.75,17.4,31.375
2016-12-13 06:00:00,301.75,124.84,67.01,155.11,20.0,18.625,43.8
2016-12-13 07:00:00,304.25,127.11,70.76,173.69,23.75,23.3,35.875
2016-12-13 08:00:00,296.75,124.56,78.22,191.5,23.0,19.1,34.275
2016-12-13 09:00:00,293.0,136.21,82.22,194.24,27.0,21.95,37.625
2016-12-13 10:00:00,312.0,143.68,85.94,221.12,28.5,18.75,39.975
2016-12-13 11:00:00,318.5,128.51,85.59,199.41,26.75,18.55,42.575
2016-12-13 12:00:00,333.0,135.1,82.17,191.92,24.5,18.35,55.3
2016-12-13 13:00:00,328.5,131.24,75.1,177.37,25.75,20.725,47.375
2016-12-13 14:00:00,330.75,125.29,75.35,178.75,26.75,17.825,51.475
2016-12-13 15:00:00,331.0,130.79,75.53,182.03,25.75,17.575,46.45
2016-12-13 16:00:00,333.25,134.5,75.71,175.23,27.75,18.925,42.675
2016-12-13 17:00:00,330.75,129.06,74.7,170.16,25.75,14.45,42.1
2016-12-13 18:00:00,342.0,114.92,74.75,189.43,24.0,11.425,35.325
2016-12-13 19:00:00,316.5,100.13,73.73,177.38,23.0,11.675,36.95
2016-12-13 20:00:00,309.0,78.51,68.92,174.31,21.25,6.2,42.7
2016-12-13 21:00:00,308.5,71.13,66.37,157.67,19.75,10.625,34.95
2016-12-13 22:00:00,303.5,74.89,65.0,145.13,18.25,9.85,33.1
2016-12-13 23:00:00,297.0,64.62,67.64,121.91,18.5,6.975,31.325
2016-12-14 00:00:00,300.25,54.36,70.54,109.26,16.0,6.575,39.125
2016-12-14 01:00:00,300.0,58.72,73.52,118.56,16.25,5.95,32.475
2016-12-14 02:00:00,299.25,58.53,67.72,112.77,16.0,6.375,29.7
2016-12-14 03:00:00,298.0,57.69,67.6,117.0,15.3209,8.9,30.35
2016-12-14 04:00:00,293.25,57.75,63.56,116.38,16.5,10.9,30.525
2016-12-14 05:00:00,295.75,65.05,74.6,148.36,16.25,16.475,34.975
2016-12-14 06:00:00,300.75,126.44,74.59,159.27,17.75,17.3,34.95
2016-12-14 07:00:00,299.75,125.95,66.83,178.67,22.0,22.775,30.125
2016-12-14 08:00:00,296.75,131.12,77.95,206.46,25.5,22.3,44.675
2016-12-14 09:00:00,300.5,143.18,92.9,224.82,27.5,15.575,48.275
2016-12-14 10:00:00,317.25,142.6,83.71,206.63,28.25,23.275,41.05
2016-12-14 11:00:00,343.25,145.32,84.82,189.12,24.75,18.375,48.825
2016-12-14 12:00:00,345.0,134.48,85.87,196.19,24.0,17.425,39.625
2016-12-14 13:00:00,343.25,138.62,84.21,181.78,25.5,17.325,40.25
2016-12-14 14:00:00,337.75,135.24,77.92,179.17,25.0,17.975,51.675
2016-12-14 15:00:00,337.75,134.68,79.09,188.75,25.0,18.625,47.725
2016-12-14 16:00:00,341.75,142.22,77.63,176.97,24.75,18.025,47.275
2016-12-14 17:00:00,356.75,124.78,78.15,179.14,26.75,12.975,41.65
2016-12-14 18:00:00,332.75,114.07,78.82,172.9,24.0,13.025,39.825
2016-12-14 19:00:00,317.75,103.22,83.77,171.85,22.0,9.125,41.7
2016-12-14 20:00:00,305.0,85.14,82.15,165.71,21.25,7.475,45.775
2016-12-14 21:00:00,298.5,85.55,77.96,151.04,16.75,8.45,38.825
2016-12-14 22:00:00,300.0,75.3,76.69,139.49,18.0,8.075,31.75
2016-12-14 23:00:00,309.75,70.82,79.62,123.16,17.5,8.05,32.925
2016-12-15 00:00:00,300.5,65.84,77.14,124.87,16.0,8.45,30.9
2016-12-15 01:00:00,287.75,61.34,74.4,117.76,15.25,8.8,35.4
2016-12-15 02:00:00,293.0,61.28,80.55,122.25,16.5,8.025,32.2
2016-12-15 03:00:00,292.5,61.23,80.44,123.69,15.0,9.875,32.85
2016-12-15 04:00:00,294.5,60.87,77.5,141.97,16.0,14.725,36.075
2016-12-15 05:00:00,297.75,68.1,87.28,179.54,16.0,16.2,33.75
2016-12-15 06:00:00,292.0,131.44,91.81,189.58,18.25,16.45,33.375
2016-12-15 07:00:00,292.0,133.26,97.42,205.73,20.25,19.725,34.775
2016-12-15 08:00:00,293.5,144.13,111.19,243.1,25.25,21.125,38.775
2016-12-15 09:00:00,295.5,157.63,114.87,267.4,26.25,21.975,48.1
2016-12-15 10:00:00,318.5,157.84,118.59,267.19,27.5,23.55,47.125
2016-12-15 11:00:00,326.5,153.85,110.6,260.17,27.25,21.075,50.025
2016-12-15 12:00:00,322.0,143.84,111.01,243.33,26.5,20.25,39.1
2016-12-15 13:00:00,333.75,135.22,114.39,219.67,27.25,23.975,38.7
2016-12-15 14:00:00,335.75,137.42,108.08,225.96,26.75,22.775,33.6
2016-12-15 15:00:00,330.25,142.83,95.02,230.21,27.25,21.975,30.775
2016-12-15 16:00:00,351.5,148.28,92.46,244.39,27.25,19.925,31.825
2016-12-15 17:00:00,335.5,147.15,90.98,249.79,25.5,13.375,31.95
2016-12-15 18:00:00,333.25,130.56,95.95,239.12,24.25,13.125,32.725
2016-12-15 19:00:00,328.25,118.07,108.55,244.94,21.25,12.35,35.8
2016-12-15 20:00:00,316.75,90.64,98.7,233.7,21.5,12.45,31.05
