timestamp,Fox_assembly_Cathy,Fox_assembly_Boyce,Fox_assembly_Dixie,Cockatoo_assembly_Heath,Cockatoo_assembly_Valencia
2017-03-15 10:00:00,80.01,487.83,45.05,143.15,84.5
2017-03-15 11:00:00,81.77,474.61,60.25,143.875,61.625
2017-03-15 12:00:00,82.42,480.65,150.42,138.275,113.175
2017-03-15 13:00:00,81.6,504.5,157.56,136.7,114.475
2017-03-15 14:00:00,84.24,514.01,74.15,163.15,67.375
2017-03-15 15:00:00,85.66,493.88,110.34,135.175,46.075
2017-03-15 16:00:00,84.05,487.09,73.5,135.775,124.7
2017-03-15 17:00:00,75.14,474.32,25.21,155.15,111.15
2017-03-15 18:00:00,72.67,516.0,19.07,176.625,76.65
2017-03-15 19:00:00,72.77,495.2,17.42,208.675,43.5
2017-03-15 20:00:00,73.43,438.36,17.12,200.075,100.625
2017-03-15 21:00:00,74.96,358.86,10.51,224.525,103.875
2017-03-15 22:00:00,59.47,324.88,6.43,181.525,94.9
2017-03-15 23:00:00,53.56,301.04,6.28,147.725,43.275
2017-03-16 00:00:00,49.53,285.79,6.01,98.95,89.875
2017-03-16 01:00:00,49.84,278.22,6.43,99.525,114.375
2017-03-16 02:00:00,49.36,277.37,6.25,103.525,115.425
2017-03-16 03:00:00,48.58,270.13,6.26,134.475,44.45
2017-03-16 04:00:00,46.53,276.43,6.15,152.675,72.25
2017-03-16 05:00:00,42.62,348.97,6.41,149.425,114.275
2017-03-16 06:00:00,59.46,419.98,6.19,149.9,117.65
2017-03-16 07:00:00,67.69,449.24,88.44,140.375,61.85
2017-03-16 08:00:00,73.81,398.45,107.13,157.9,79.35
2017-03-16 09:00:00,79.98,409.82,125.05,175.775,135.125
2017-03-16 10:00:00,85.29,439.05,142.67,188.1,103.925
2017-03-16 11:00:00,86.32,450.64,161.71,179.475,105.175
2017-03-16 12:00:00,84.14,465.38,160.87,195.975,102.8
2017-03-16 13:00:00,82.13,505.21,157.46,192.575,104.0
2017-03-16 14:00:00,90.36,496.39,153.0,202.9,88.35
2017-03-16 15:00:00,81.74,506.14,144.23,200.975,78.325
2017-03-16 16:00:00,83.31,488.95,129.76,206.375,45.625
2017-03-16 17:00:00,78.38,446.31,112.36,155.475,47.95
2017-03-16 18:00:00,79.46,447.83,76.36,173.975,46.95
2017-03-16 19:00:00,84.1,422.51,18.93,209.95,48.3
2017-03-16 20:00:00,84.88,397.71,18.59,200.55,52.475
2017-03-16 21:00:00,78.88,385.6,18.34,241.15,49.775
2017-03-16 22:00:00,62.63,344.01,10.68,169.475,50.325
2017-03-16 23:00:00,50.93,327.08,7.65,176.4,49.975
2017-03-17 00:00:00,44.68,305.91,7.44,114.875,49.675
2017-03-17 01:00:00,44.35,294.09,7.68,108.025,48.6
2017-03-17 02:00:00,44.67,280.25,7.5,95.925,49.2
2017-03-17 03:00:00,43.96,280.26,7.44,130.575,48.925
2017-03-17 04:00:00,43.26,285.42,7.48,142.95,52.425
2017-03-17 05:00:00,43.28,345.02,6.94,141.85,84.65
2017-03-17 06:00:00,60.71,386.01,52.45,140.4,80.8
2017-03-17 07:00:00,69.79,412.23,92.03,139.475,82.8
2017-03-17 08:00:00,78.68,417.45,107.13,149.55,81.95
2017-03-17 09:00:00,80.56,445.33,123.83,164.525,81.775
2017-03-17 10:00:00,83.71,444.45,138.73,183.525,79.7
2017-03-17 11:00:00,84.26,472.64,156.64,176.95,79.4
2017-03-17 12:00:00,82.66,462.08,159.21,174.45,76.475
2017-03-17 13:00:00,80.4,498.94,156.17,184.0,78.225
2017-03-17 14:00:00,80.99,490.7,148.46,184.4,79.0
2017-03-17 15:00:00,81.72,469.85,139.3,173.1,47.925
2017-03-17 16:00:00,83.25,460.89,143.19,218.675,47.325
2017-03-17 17:00:00,74.25,419.15,162.16,228.175,48.025
2017-03-17 18:00:00,74.16,391.08,143.99,211.725,47.25
2017-03-17 19:00:00,76.54,378.57,61.41,236.575,49.325
2017-03-17 20:00:00,77.92,373.47,33.16,173.85,50.0
2017-03-17 21:00:00,80.86,375.7,23.9,207.15,49.025
2017-03-17 22:00:00,69.57,342.12,16.16,182.05,51.1
2017-03-17 23:00:00,53.73,315.48,16.37,170.275,47.525
2017-03-18 00:00:00,45.13,303.89,15.87,114.675,49.9
2017-03-18 01:00:00,44.92,296.75,16.08,112.3,50.825
2017-03-18 02:00:00,43.96,297.37,15.73,116.625,51.075
2017-03-18 03:00:00,44.0,285.25,15.84,151.95,52.075
2017-03-18 04:00:00,43.41,286.63,15.78,159.5,50.375
2017-03-18 05:00:00,50.39,353.03,16.02,161.1,51.875
2017-03-18 06:00:00,52.62,388.13,16.0,156.575,53.75
2017-03-18 07:00:00,51.35,419.07,20.12,158.6,52.325
2017-03-18 08:00:00,50.45,377.16,36.23,150.925,50.4
2017-03-18 09:00:00,55.83,380.63,55.68,151.5,46.725
2017-03-18 10:00:00,65.23,396.79,69.15,180.95,45.525
2017-03-18 11:00:00,77.47,423.83,109.18,170.55,46.275
2017-03-18 12:00:00,82.15,428.27,120.24,176.5,48.525
2017-03-18 13:00:00,81.1,464.84,125.71,193.675,47.225
2017-03-18 14:00:00,86.39,454.94,124.76,217.825,49.175
2017-03-18 15:00:00,89.57,462.82,117.29,216.6,55.675
2017-03-18 16:00:00,88.08,406.46,101.7,217.7,48.05
2017-03-18 17:00:00,82.03,392.93,77.77,178.375,47.3
2017-03-18 18:00:00,79.06,376.2,57.67,171.75,44.85
2017-03-18 19:00:00,81.27,376.05,45.12,217.0,46.875
2017-03-18 20:00:00,83.33,367.71,37.17,210.3,47.1
2017-03-18 21:00:00,86.73,355.38,34.33,240.175,47.5
2017-03-18 22:00:00,70.9,313.4,17.46,178.125,48.95
2017-03-18 23:00:00,53.65,286.45,17.07,147.6,45.15
2017-03-19 00:00:00,43.93,271.51,17.15,99.475,47.1
2017-03-19 01:00:00,44.25,266.27,16.53,96.225,49.4
2017-03-19 02:00:00,44.32,266.11,15.96,104.825,51.15
2017-03-19 03:00:00,44.2,259.56,15.82,148.4,50.3
2017-03-19 04:00:00,44.25,259.2,15.87,152.525,50.875
2017-03-19 05:00:00,43.94,320.56,16.12,148.825,52.5
2017-03-19 06:00:00,50.72,334.49,15.96,148.95,51.8
2017-03-19 07:00:00,51.72,323.14,19.73,148.175,52.425
2017-03-19 08:00:00,50.99,323.44,35.22,141.9,51.225
2017-03-19 09:00:00,51.76,332.62,52.91,141.275,46.425
2017-03-19 10:00:00,64.0,347.14,65.18,154.5,46.725
2017-03-19 11:00:00,73.65,364.09,101.21,154.15,46.45
2017-03-19 12:00:00,76.18,363.1,193.8,152.6,45.925
2017-03-19 13:00:00,79.46,367.87,210.33,146.725,46.525
2017-03-19 14:00:00,78.4,384.79,199.68,150.0,46.375
2017-03-19 15:00:00,75.28,388.12,180.8,156.15,45.575
2017-03-19 16:00:00,72.29,387.82,96.45,171.825,47.7
2017-03-19 17:00:00,63.29,379.79,78.19,167.475,46.875
2017-03-19 18:00:00,57.46,374.69,54.37,175.75,42.15
2017-03-19 19:00:00,67.22,373.91,35.23,164.55,42.825
2017-03-19 20:00:00,68.19,368.54,29.53,182.725,44.55
2017-03-19 21:00:00,61.29,361.01,21.86,155.475,50.775
2017-03-19 22:00:00,54.44,318.6,16.4,151.375,50.3
2017-03-19 23:00:00,52.06,288.18,15.8,152.675,49.925
2017-03-20 00:00:00,48.32,272.28,15.85,105.8,49.325
2017-03-20 01:00:00,48.49,267.28,16.01,97.975,49.375
2017-03-20 02:00:00,48.58,268.61,15.84,105.45,48.2
2017-03-20 03:00:00,48.46,264.4,15.82,140.825,49.25
2017-03-20 04:00:00,48.39,275.6,16.7,154.1,52.45
2017-03-20 05:00:00,47.55,331.77,16.61,158.75,82.475
2017-03-20 06:00:00,60.47,400.47,20.65,153.225,84.9
2017-03-20 07:00:00,66.98,406.29,84.3,143.9,78.075
2017-03-20 08:00:00,73.11,415.82,115.47,139.625,82.175
2017-03-20 09:00:00,79.31,427.08,147.73,165.225,87.325
2017-03-20 10:00:00,81.25,450.07,179.84,175.7,74.775
2017-03-20 11:00:00,82.93,462.99,184.28,182.925,73.4
2017-03-20 12:00:00,78.44,474.78,133.4,170.325,73.5
2017-03-20 13:00:00,77.89,515.05,197.19,180.8,73.75
2017-03-20 14:00:00,79.96,537.38,201.59,186.4,74.875
2017-03-20 15:00:00,82.95,526.11,195.24,185.85,54.275
2017-03-20 16:00:00,83.31,483.03,170.03,172.25,47.575
2017-03-20 17:00:00,74.51,450.54,157.22,170.775,47.175
2017-03-20 18:00:00,73.62,445.83,118.3,153.0,45.25
2017-03-20 19:00:00,75.28,429.75,49.99,156.325,45.875
2017-03-20 20:00:00,75.21,407.74,42.86,162.25,46.25
2017-03-20 21:00:00,74.15,393.5,33.44,171.35,44.475
2017-03-20 22:00:00,58.51,352.2,22.57,172.025,41.275
2017-03-20 23:00:00,51.46,327.81,17.28,148.225,37.225
2017-03-21 00:00:00,47.99,303.32,17.13,89.85,34.275
2017-03-21 01:00:00,45.25,296.18,16.03,89.6,34.275
2017-03-21 02:00:00,45.53,291.68,15.92,94.725,35.9
2017-03-21 03:00:00,45.27,281.41,15.81,130.05,40.05
2017-03-21 04:00:00,45.45,280.29,15.85,144.1,42.0
2017-03-21 05:00:00,44.72,346.05,15.94,140.6,73.175
2017-03-21 06:00:00,64.07,397.21,15.85,138.2,72.525
2017-03-21 07:00:00,69.75,418.18,23.61,135.15,72.05
2017-03-21 08:00:00,74.75,418.82,117.0,146.25,69.425
2017-03-21 09:00:00,76.79,450.26,128.07,160.125,71.55
2017-03-21 10:00:00,78.69,460.35,86.24,162.575,72.35
2017-03-21 11:00:00,84.51,463.7,104.0,189.65,69.675
2017-03-21 12:00:00,84.48,486.92,116.12,181.45,70.25
2017-03-21 13:00:00,86.81,489.12,119.24,152.975,68.85
2017-03-21 14:00:00,83.61,464.46,118.24,167.775,69.25
2017-03-21 15:00:00,83.34,500.51,107.81,175.7,68.6
2017-03-21 16:00:00,82.75,485.4,89.5,166.575,66.7
2017-03-21 17:00:00,76.9,467.51,66.17,169.825,67.1
2017-03-21 18:00:00,76.6,415.71,44.72,166.425,65.275
2017-03-21 19:00:00,82.58,407.06,36.79,181.75,64.525
2017-03-21 20:00:00,85.66,398.25,32.47,176.525,66.4
2017-03-21 21:00:00,86.12,378.6,27.03,191.25,65.55
2017-03-21 22:00:00,63.47,337.54,18.92,175.875,64.025
2017-03-21 23:00:00,47.61,310.57,16.02,147.35,58.55
2017-03-22 00:00:00,44.32,289.29,15.9,93.825,56.575
2017-03-22 01:00:00,44.88,284.26,15.98,90.55,58.8
2017-03-22 02:00:00,44.78,280.83,15.85,97.575,61.575
2017-03-22 03:00:00,42.89,280.72,33.88,132.575,59.75
2017-03-22 04:00:00,42.24,278.39,29.5,141.35,63.525
2017-03-22 05:00:00,41.8,359.67,16.02,144.4,65.425
2017-03-22 06:00:00,59.17,431.34,17.59,139.4,67.4
2017-03-22 07:00:00,66.69,404.25,103.42,133.675,64.375
2017-03-22 08:00:00,74.46,416.3,112.47,136.325,64.225
2017-03-22 09:00:00,81.31,408.37,123.78,155.675,67.275
2017-03-22 10:00:00,84.79,428.96,153.82,168.05,64.85
2017-03-22 11:00:00,81.74,447.49,185.3,168.05,64.925
2017-03-22 12:00:00,81.24,454.33,179.64,185.45,66.55
2017-03-22 13:00:00,84.37,471.4,169.62,190.7,66.525
2017-03-22 14:00:00,86.28,483.82,171.91,173.25,66.925
2017-03-22 15:00:00,86.47,482.0,156.55,170.575,50.9
2017-03-22 16:00:00,87.9,444.31,159.12,170.875,34.575
2017-03-22 17:00:00,82.47,415.4,139.72,162.075,34.475
2017-03-22 18:00:00,81.97,393.72,125.66,163.9,34.675
2017-03-22 19:00:00,87.26,394.95,41.17,184.05,34.65
2017-03-22 20:00:00,88.06,371.0,26.0,179.125,35.025
2017-03-22 21:00:00,90.22,359.91,17.24,189.075,38.1
2017-03-22 22:00:00,66.82,318.97,17.21,157.75,38.875
2017-03-22 23:00:00,50.96,294.69,16.21,156.1,35.525
2017-03-23 00:00:00,42.82,277.75,15.78,95.025,38.65
2017-03-23 01:00:00,42.53,271.03,15.94,91.125,36.4
2017-03-23 02:00:00,41.69,269.47,16.0,92.7,36.35
2017-03-23 03:00:00,40.76,258.12,15.84,127.3,37.3
2017-03-23 04:00:00,40.4,262.28,15.83,139.575,36.525
2017-03-23 05:00:00,39.82,318.44,15.91,144.4,70.55
2017-03-23 06:00:00,57.72,394.13,15.75,157.95,66.05
2017-03-23 07:00:00,66.24,385.08,18.1,139.9,63.475
2017-03-23 08:00:00,76.1,398.9,28.97,136.775,63.15
2017-03-23 09:00:00,82.04,399.83,35.86,147.5,66.7
2017-03-23 10:00:00,86.45,424.79,64.65,147.25,65.925
2017-03-23 11:00:00,90.88,427.91,55.55,166.975,66.8
2017-03-23 12:00:00,87.21,404.65,103.12,197.4,65.9
2017-03-23 13:00:00,87.98,418.15,146.12,178.45,62.875
2017-03-23 14:00:00,92.45,431.55,84.73,163.5,63.675
2017-03-23 15:00:00,90.65,420.11,140.93,164.675,40.45
2017-03-23 16:00:00,90.01,426.04,144.25,164.85,32.775
2017-03-23 17:00:00,88.78,385.48,50.68,160.0,32.125
2017-03-23 18:00:00,89.09,357.93,21.85,185.125,31.55
2017-03-23 19:00:00,92.94,348.46,20.99,179.85,31.0
2017-03-23 20:00:00,93.58,345.62,15.69,182.05,31.725
2017-03-23 21:00:00,89.18,330.46,27.06,192.575,32.65
2017-03-23 22:00:00,70.26,300.71,15.79,152.425,32.4
2017-03-23 23:00:00,49.68,286.47,15.89,137.2,30.75
2017-03-24 00:00:00,42.49,270.5,15.93,87.15,27.025
2017-03-24 01:00:00,41.31,266.31,16.27,87.4,26.175
2017-03-24 02:00:00,41.75,266.13,16.16,95.35,26.55
2017-03-24 03:00:00,41.38,264.14,16.03,125.7,29.225
2017-03-24 04:00:00,41.61,269.11,16.09,138.75,34.0
2017-03-24 05:00:00,40.75,323.32,16.3,140.625,67.05
2017-03-24 06:00:00,58.38,392.49,16.29,135.2,63.7
2017-03-24 07:00:00,66.09,358.05,22.21,137.675,63.775
2017-03-24 08:00:00,73.96,356.17,40.59,130.45,61.225
2017-03-24 09:00:00,81.14,362.91,60.92,155.95,62.675
2017-03-24 10:00:00,83.78,377.37,72.55,159.925,61.65
2017-03-24 11:00:00,85.68,389.69,79.34,162.1,62.4
2017-03-24 12:00:00,87.26,401.4,130.0,153.25,63.8
2017-03-24 13:00:00,88.77,444.17,171.13,138.925,62.175
2017-03-24 14:00:00,87.57,458.15,136.94,139.275,61.775
2017-03-24 15:00:00,83.9,459.64,87.63,144.375,33.35
2017-03-24 16:00:00,84.7,409.49,65.21,148.5,29.575
2017-03-24 17:00:00,78.65,390.28,43.1,154.25,30.55
2017-03-24 18:00:00,81.18,372.74,19.63,166.15,31.25
2017-03-24 19:00:00,86.01,354.27,17.05,174.65,30.7
2017-03-24 20:00:00,89.15,337.26,16.92,174.6,29.625
2017-03-24 21:00:00,90.15,339.72,17.06,183.1,29.975
2017-03-24 22:00:00,61.03,310.75,17.01,153.275,31.1
2017-03-24 23:00:00,54.14,286.03,16.9,132.05,29.6
2017-03-25 00:00:00,46.07,285.52,15.82,78.8,26.15
2017-03-25 01:00:00,46.2,286.23,15.88,80.525,26.3
2017-03-25 02:00:00,42.12,271.81,15.77,88.95,27.5
2017-03-25 03:00:00,40.87,266.73,15.77,122.325,29.825
2017-03-25 04:00:00,40.61,200.76,11.81,131.8,31.775
2017-03-25 05:00:00,47.58,298.81,15.92,133.05,34.3
2017-03-25 06:00:00,49.31,295.98,15.9,134.55,32.625
2017-03-25 07:00:00,47.68,288.17,19.58,136.125,30.2
2017-03-25 08:00:00,46.96,298.18,66.92,134.4,29.975
2017-03-25 09:00:00,51.43,305.11,113.83,126.975,29.55
2017-03-25 10:00:00,62.16,310.11,66.94,129.8,28.925
2017-03-25 11:00:00,71.62,321.19,77.16,136.275,27.725
2017-03-25 12:00:00,73.01,330.35,78.77,133.15,29.2
2017-03-25 13:00:00,72.12,331.58,90.57,135.6,29.725
2017-03-25 14:00:00,73.26,332.7,78.77,145.325,30.05
2017-03-25 15:00:00,74.32,328.72,71.76,145.725,34.475
2017-03-25 16:00:00,71.14,327.51,61.61,149.55,32.1
2017-03-25 17:00:00,67.76,325.49,46.37,163.725,31.475
2017-03-25 18:00:00,78.22,322.06,28.61,158.975,28.225
2017-03-25 19:00:00,81.29,319.63,17.13,179.8,30.225
2017-03-25 20:00:00,85.67,317.32,15.73,165.1,29.8
2017-03-25 21:00:00,88.12,310.34,15.8,176.3,29.025
2017-03-25 22:00:00,60.49,291.05,15.63,167.5,29.55
2017-03-25 23:00:00,52.26,266.9,15.61,145.225,27.7
2017-03-26 00:00:00,46.58,257.19,15.53,94.325,26.775
2017-03-26 01:00:00,46.62,255.0,15.76,84.525,26.9
2017-03-26 02:00:00,44.36,257.72,15.62,93.15,27.675
2017-03-26 03:00:00,42.42,255.31,15.63,128.225,26.525
2017-03-26 04:00:00,41.14,250.52,15.69,138.3,32.75
2017-03-26 05:00:00,40.66,292.81,15.87,138.375,35.375
2017-03-26 06:00:00,47.78,296.46,15.82,137.85,31.975
2017-03-26 07:00:00,48.31,289.44,21.72,135.525,30.65
2017-03-26 08:00:00,50.02,293.11,82.41,127.875,29.625
2017-03-26 09:00:00,51.23,299.45,138.11,127.9,28.7
2017-03-26 10:00:00,61.68,312.69,69.5,131.15,28.225
2017-03-26 11:00:00,70.15,314.51,74.15,143.15,28.425
2017-03-26 12:00:00,74.07,323.89,86.92,144.225,31.7
2017-03-26 13:00:00,77.49,333.23,96.71,148.35,30.275
2017-03-26 14:00:00,81.24,348.71,95.5,139.85,28.95
2017-03-26 15:00:00,81.69,355.38,85.75,146.075,29.625
2017-03-26 16:00:00,78.87,356.16,67.21,145.625,30.5
2017-03-26 17:00:00,63.03,345.14,45.27,137.375,32.425
2017-03-26 18:00:00,49.09,337.78,25.12,139.95,27.95
2017-03-26 19:00:00,51.32,343.41,15.8,143.45,27.575
2017-03-26 20:00:00,49.36,335.69,15.77,136.175,27.925
2017-03-26 21:00:00,49.17,323.02,16.29,139.175,28.875
2017-03-26 22:00:00,49.18,295.63,15.83,140.15,28.95
2017-03-26 23:00:00,47.6,273.43,15.59,138.325,28.25
2017-03-27 00:00:00,41.72,262.79,15.61,91.675,27.55
2017-03-27 01:00:00,40.27,260.64,15.79,87.9,27.925
2017-03-27 02:00:00,40.59,257.52,15.68,96.8,30.6
2017-03-27 03:00:00,39.58,258.33,15.64,135.275,35.7
2017-03-27 04:00:00,38.35,272.58,15.65,145.525,34.7
2017-03-27 05:00:00,37.96,332.69,15.82,140.975,66.625
2017-03-27 06:00:00,53.27,399.7,15.74,137.425,64.7
2017-03-27 07:00:00,59.95,386.65,94.74,139.175,66.1
2017-03-27 08:00:00,67.51,369.13,118.25,145.675,66.7
2017-03-27 09:00:00,75.74,384.4,135.72,167.75,69.075
2017-03-27 10:00:00,79.08,413.59,150.34,176.2,65.2
2017-03-27 11:00:00,79.45,427.11,146.99,214.6,67.25
2017-03-27 12:00:00,78.23,454.6,83.0,180.875,68.4
2017-03-27 13:00:00,76.68,474.75,96.6,180.9,67.55
2017-03-27 14:00:00,77.87,489.31,97.45,191.7,69.45
2017-03-27 15:00:00,79.48,470.54,86.2,172.275,71.625
2017-03-27 16:00:00,78.47,432.14,75.09,180.95,39.475
2017-03-27 17:00:00,73.59,411.42,49.64,156.975,38.6
2017-03-27 18:00:00,68.78,422.79,34.94,189.675,39.3
2017-03-27 19:00:00,70.69,399.45,20.65,156.35,38.825
2017-03-27 20:00:00,70.12,369.45,18.45,157.025,38.075
2017-03-27 21:00:00,69.43,357.57,17.08,172.525,37.875
2017-03-27 22:00:00,52.46,325.44,16.84,165.75,36.625
2017-03-27 23:00:00,45.21,301.4,16.73,133.125,30.875
2017-03-28 00:00:00,40.96,282.29,16.7,76.275,32.975
2017-03-28 01:00:00,40.98,268.21,16.81,67.875,27.925
2017-03-28 02:00:00,40.98,266.66,15.63,67.7,27.5
2017-03-28 03:00:00,39.42,262.14,15.51,107.425,27.55
2017-03-28 04:00:00,38.61,269.14,15.51,118.95,27.75
2017-03-28 05:00:00,38.45,323.53,15.68,119.55,60.275
2017-03-28 06:00:00,55.84,373.93,15.6,132.225,61.375
2017-03-28 07:00:00,63.49,365.27,27.57,115.875,62.0
2017-03-28 08:00:00,70.92,380.6,120.53,120.475,61.375
2017-03-28 09:00:00,76.84,402.45,140.41,146.675,69.25
2017-03-28 10:00:00,78.13,412.45,80.75,178.475,68.35
2017-03-28 11:00:00,78.75,428.29,77.94,169.875,68.9
2017-03-28 12:00:00,78.35,426.13,129.48,178.275,69.05
2017-03-28 13:00:00,81.41,466.26,180.67,164.95,68.175
2017-03-28 14:00:00,88.77,466.25,184.8,182.7,70.975
2017-03-28 15:00:00,87.34,453.52,175.58,161.025,71.4
2017-03-28 16:00:00,86.32,441.46,158.35,173.025,71.575
2017-03-28 17:00:00,73.44,406.96,136.56,172.425,69.225
2017-03-28 18:00:00,66.51,372.25,99.44,146.575,65.475
2017-03-28 19:00:00,68.43,370.8,25.47,164.125,60.2
2017-03-28 20:00:00,68.87,355.48,17.44,150.375,61.725
2017-03-28 21:00:00,69.43,340.9,15.75,150.675,62.2
2017-03-28 22:00:00,53.31,311.64,15.64,151.325,60.625
2017-03-28 23:00:00,45.94,281.47,15.62,137.025,58.75
2017-03-29 00:00:00,42.43,266.99,15.62,80.175,57.475
2017-03-29 01:00:00,42.34,262.07,15.71,71.375,55.925
2017-03-29 02:00:00,40.85,262.29,40.69,78.675,59.325
2017-03-29 03:00:00,40.49,266.86,15.78,112.5,59.525
2017-03-29 04:00:00,39.96,280.37,15.77,122.325,61.5
2017-03-29 05:00:00,38.03,342.03,15.84,129.925,65.25
2017-03-29 06:00:00,55.73,404.91,16.01,123.825,65.8
2017-03-29 07:00:00,63.44,377.33,24.6,114.7,65.575
2017-03-29 08:00:00,71.2,384.22,122.1,152.825,63.5
2017-03-29 09:00:00,73.83,386.85,138.64,152.525,69.225
2017-03-29 10:00:00,73.45,404.57,151.44,174.075,67.4
2017-03-29 11:00:00,74.52,419.57,180.15,176.375,67.45
2017-03-29 12:00:00,74.83,430.4,146.41,152.225,67.375
2017-03-29 13:00:00,75.89,479.41,109.61,155.35,64.55
2017-03-29 14:00:00,76.47,495.66,108.67,176.425,67.775
2017-03-29 15:00:00,76.81,490.93,100.99,191.15,52.575
2017-03-29 16:00:00,77.51,433.22,83.33,169.475,35.575
2017-03-29 17:00:00,69.01,418.81,55.68,185.775,35.15
2017-03-29 18:00:00,66.08,431.17,33.31,162.2,33.55
2017-03-29 19:00:00,66.5,391.99,26.92,177.45,31.525
2017-03-29 20:00:00,67.14,370.07,16.09,190.1,32.325
2017-03-29 21:00:00,67.64,350.16,15.87,189.65,31.925
2017-03-29 22:00:00,51.76,320.47,15.79,164.7,33.125
2017-03-29 23:00:00,45.36,296.28,15.84,141.85,29.125
2017-03-30 00:00:00,42.14,282.21,15.56,76.925,31.2
2017-03-30 01:00:00,41.71,274.89,16.09,82.15,28.225
2017-03-30 02:00:00,40.28,272.31,16.73,99.425,27.225
2017-03-30 03:00:00,39.47,258.41,15.72,141.2,27.325
2017-03-30 04:00:00,38.49,264.2,15.66,135.425,32.775
2017-03-30 05:00:00,37.74,315.16,15.87,132.65,65.75
2017-03-30 06:00:00,53.71,382.96,15.8,132.525,62.75
2017-03-30 07:00:00,59.87,389.06,25.69,129.075,60.925
2017-03-30 08:00:00,69.08,382.42,120.72,146.45,64.75
2017-03-30 09:00:00,73.29,401.02,125.31,167.15,64.275
2017-03-30 10:00:00,75.24,413.65,68.49,164.0,64.875
2017-03-30 11:00:00,77.1,415.14,76.36,167.95,65.725
2017-03-30 12:00:00,78.69,426.98,171.19,171.075,67.725
2017-03-30 13:00:00,82.28,471.8,194.4,169.3,66.2
2017-03-30 14:00:00,83.94,442.08,189.18,173.15,67.5
2017-03-30 15:00:00,79.48,454.86,178.68,152.125,60.425
2017-03-30 16:00:00,77.72,420.89,165.53,164.65,36.025
2017-03-30 17:00:00,76.14,410.22,146.74,134.85,33.425
2017-03-30 18:00:00,85.4,385.45,88.12,134.45,33.775
2017-03-30 19:00:00,88.11,381.36,38.33,143.2,31.25
2017-03-30 20:00:00,87.61,374.85,29.46,154.85,31.375
2017-03-30 21:00:00,85.06,358.78,28.55,145.25,31.85
2017-03-30 22:00:00,56.28,322.85,19.22,137.475,33.175
2017-03-30 23:00:00,48.57,296.52,16.77,144.525,31.375
2017-03-31 00:00:00,44.04,285.93,16.7,71.1,28.8
2017-03-31 01:00:00,44.34,277.24,15.88,78.05,27.925
2017-03-31 02:00:00,41.36,275.84,31.03,75.55,28.875
2017-03-31 03:00:00,40.36,271.52,15.48,126.975,27.275
2017-03-31 04:00:00,39.73,279.26,15.47,125.0,32.85
2017-03-31 05:00:00,38.39,381.55,15.67,119.5,66.425
2017-03-31 06:00:00,52.95,385.78,15.68,134.525,65.7
2017-03-31 07:00:00,60.87,378.81,22.36,118.825,65.325
2017-03-31 08:00:00,67.14,366.86,41.03,131.25,65.25
2017-03-31 09:00:00,73.35,366.44,60.57,150.8,65.85
2017-03-31 10:00:00,77.6,376.58,74.95,159.975,67.3
2017-03-31 11:00:00,81.79,384.33,69.12,161.7,67.05
2017-03-31 12:00:00,82.11,394.44,74.53,156.475,65.475
2017-03-31 13:00:00,83.95,422.79,58.79,149.075,65.05
2017-03-31 14:00:00,84.13,409.03,41.55,139.25,62.6
2017-03-31 15:00:00,86.68,414.64,35.34,152.375,53.05
2017-03-31 16:00:00,83.76,394.66,29.32,148.575,41.3
2017-03-31 17:00:00,80.77,345.91,22.91,140.1,40.925
2017-03-31 18:00:00,81.1,323.51,79.89,128.875,37.7
2017-03-31 19:00:00,86.88,327.41,97.13,131.025,39.525
2017-03-31 20:00:00,87.09,317.17,97.07,131.4,37.325
2017-03-31 21:00:00,84.17,317.52,96.16,142.3,37.75
2017-03-31 22:00:00,56.94,305.77,96.67,142.25,37.925
2017-03-31 23:00:00,48.73,277.46,96.95,130.625,35.875
2017-04-01 00:00:00,41.27,279.6,97.27,83.425,33.275
2017-04-01 01:00:00,39.4,271.7,45.68,96.65,34.9
2017-04-01 02:00:00,39.02,269.35,15.74,89.975,34.2
2017-04-01 03:00:00,39.28,268.86,15.77,126.475,33.1
2017-04-01 04:00:00,39.18,266.01,15.8,153.85,38.175
2017-04-01 05:00:00,45.77,291.17,15.96,150.325,38.125
2017-04-01 06:00:00,47.24,289.47,15.96,138.375,38.8
2017-04-01 07:00:00,44.23,290.58,22.84,140.15,36.05
2017-04-01 08:00:00,43.69,301.2,40.7,147.075,38.1
2017-04-01 09:00:00,49.78,306.21,54.41,130.55,34.85
2017-04-01 10:00:00,59.69,318.75,71.96,129.4,35.45
2017-04-01 11:00:00,66.48,319.27,69.09,138.35,34.275
2017-04-01 12:00:00,69.59,312.55,40.47,151.425,34.85
2017-04-01 13:00:00,70.29,309.82,75.48,145.275,35.9
2017-04-01 14:00:00,70.51,321.71,75.79,143.775,34.65
2017-04-01 15:00:00,70.67,318.68,65.18,158.25,36.7
2017-04-01 16:00:00,71.3,321.37,57.23,151.125,35.525
2017-04-01 17:00:00,66.35,311.65,34.42,132.825,33.8
2017-04-01 18:00:00,75.69,307.63,18.25,128.525,33.4
2017-04-01 19:00:00,80.73,315.49,15.66,130.825,36.125
2017-04-01 20:00:00,83.86,313.92,15.61,151.025,36.925
2017-04-01 21:00:00,86.18,310.99,15.82,149.675,36.7
2017-04-01 22:00:00,59.16,292.02,15.67,132.65,38.85
