timestamp,Fox_education_Melinda,Fox_education_Otilia,Fox_education_Maureen,Fox_education_Leona,Fox_education_Wendell,Rat_education_Lee,Rat_education_Kathryn,Rat_education_Conrad,Rat_education_Beverly,Rat_education_Elsie,Rat_education_Tania,Bear_education_Bulah,Bear_education_Wilton,Moose_education_Florence,Cockatoo_education_Brigitte,Cockatoo_education_Terrence,Cockatoo_education_Janet,Cockatoo_education_Tyler
2016-10-14 02:00:00,356.0,880.97,,209.73,520.11,287.13,324.52,31.32,453.53,2.02,292.07,1335.4,1598.7034,165.764,603.85,372.65,936.525,745.15
2016-10-14 03:00:00,356.01,876.39,,210.19,519.35,283.56,322.72,32.31,443.1,10.12,291.83,1345.96,1597.261,165.764,603.925,384.775,934.65,743.1
2016-10-14 04:00:00,353.71,876.01,,209.94,525.34,301.59,326.92,40.74,509.56,10.39,301.86,1333.42,1573.7704,229.5863,609.975,374.2,950.0,740.525
2016-10-14 05:00:00,353.64,877.54,,234.84,523.71,326.31,331.14,51.09,644.53,10.12,323.61,1336.06,1580.4545,331.5808,653.75,382.75,1001.275,741.65
2016-10-14 06:00:00,351.48,879.52,,290.05,523.47,447.36,571.69,55.74,737.69,12.46,462.72,1340.24,1563.8,430.2642,691.6,395.675,1067.65,760.825
2016-10-14 07:00:00,355.05,888.85,,319.69,524.6,429.75,686.57,120.69,826.92,21.37,500.36,1410.42,1635.92,478.767,739.0,410.525,1039.75,773.075
2016-10-14 08:00:00,366.94,929.37,,341.0,550.38,345.78,715.59,153.93,871.08,21.61,546.91,1487.64,1741.7785,503.1615,787.875,423.65,1084.7,771.775
2016-10-14 09:00:00,393.22,987.01,,353.39,581.95,303.69,749.49,157.89,941.06,23.71,574.93,1573.44,1805.721,503.1615,887.2,430.525,1156.7,804.275
2016-10-14 10:00:00,414.98,1016.02,,364.57,601.25,335.79,754.67,159.6,936.76,20.98,582.32,1596.54,1854.1342,503.1615,903.575,443.95,1185.175,836.25
2016-10-14 11:00:00,429.87,1000.82,,371.15,616.3,373.71,753.22,156.45,935.44,19.39,583.73,1530.32,1827.3766,503.1615,871.65,431.675,1168.3,844.875
2016-10-14 12:00:00,448.83,1010.13,,378.41,619.97,380.58,630.05,272.22,948.65,27.01,677.65,1523.5,1885.9243,503.1615,858.6,433.025,1160.475,826.625
2016-10-14 13:00:00,458.67,1017.52,,375.5,630.26,400.23,610.59,238.32,955.2,27.61,604.45,1558.7,1873.6293,503.1615,861.2,449.45,1185.675,824.5251
2016-10-14 14:00:00,459.62,1008.68,,368.62,629.39,380.16,629.37,243.63,996.4,27.76,602.41,1558.04,1833.0151,477.6559,843.125,482.875,1191.575,838.825
2016-10-14 15:00:00,454.21,1011.56,,358.34,635.11,336.69,636.79,220.47,873.08,25.87,584.33,1529.0,1865.0,453.0143,856.075,464.975,1138.175,825.2749
2016-10-14 16:00:00,451.21,1007.15,,335.13,632.87,362.55,634.41,200.91,748.9,22.69,562.57,1528.34,1841.4491,372.4864,829.925,452.675,1147.4,828.475
2016-10-14 17:00:00,437.17,997.21,,308.02,612.45,439.65,646.09,192.42,635.35,21.16,553.64,1490.94,1815.7016,293.0225,799.725,455.425,1109.725,797.425
2016-10-14 18:00:00,423.18,995.75,,261.17,592.33,535.23,692.63,179.01,472.68,16.42,421.99,1423.84,1757.0752,238.178,749.8,412.425,1048.7,778.3
2016-10-14 19:00:00,411.67,972.93,,246.73,574.53,518.76,693.71,129.93,444.87,13.99,416.51,1385.56,1705.6760000000006,211.4918,676.55,398.25,1013.9,768.3
2016-10-14 20:00:00,394.76,963.92,,239.75,563.11,517.38,677.44,93.18,481.48,6.61,411.07,1333.42,1672.0965,200.0029,652.45,387.5,990.1,762.925
2016-10-14 21:00:00,377.12,952.74,,235.73,562.06,468.12,428.17,48.78,491.53,6.37,398.04,1322.64,1610.6044,172.7668,676.075,392.725,944.625,748.375
2016-10-14 22:00:00,365.11,921.72,,230.9,544.28,315.81,351.0,42.96,472.69,5.74,382.72,1302.18,1588.5897,172.7668,642.85,397.6,943.4,739.025
2016-10-14 23:00:00,359.76,889.09,,228.84,536.61,260.97,342.27,34.53,413.23,5.53,302.05,1300.42,1564.0846,172.7668,625.8,390.05,953.975,734.05
2016-10-15 00:00:00,352.0,892.06,,216.3,529.6,250.74,325.76,34.5,412.53,3.04,302.13,1279.08,1544.0773,172.7668,613.925,394.8,909.925,738.15
2016-10-15 01:00:00,353.54,882.38,,209.18,525.19,250.62,326.96,34.86,415.66,1.66,301.42,1265.0,1520.0574,172.7668,597.925,382.1,930.625,732.75
2016-10-15 02:00:00,349.21,877.89,,207.99,522.39,246.36,324.5,34.83,422.57,1.93,299.77,1269.18,1527.3416,172.7668,592.425,390.225,949.95,727.05
2016-10-15 03:00:00,344.4,867.89,,207.6,522.38,252.0,330.31,34.47,417.03,1.69,300.76,1266.98,1532.0283,172.7668,599.025,393.9,910.7,723.1
2016-10-15 04:00:00,338.92,868.12,,208.45,527.65,254.19,325.39,34.56,424.84,1.9,303.97,1270.06,1529.0075,172.7668,586.35,386.875,952.65,724.25
2016-10-15 05:00:00,344.43,871.44,,214.04,529.08,256.35,325.94,34.77,424.47,2.23,309.2,1274.68,1534.5719,172.7668,611.875,380.05,984.55,724.65
2016-10-15 06:00:00,343.61,876.73,,226.01,528.58,269.91,362.83,36.45,423.19,8.44,371.55,1309.44,1514.4529,172.7668,647.275,395.25,994.475,742.1
2016-10-15 07:00:00,335.52,866.21,,251.01,524.91,286.98,512.47,39.03,448.72,12.4,408.79,1328.36,1526.9362,163.0418,673.525,409.275,988.35,750.15
2016-10-15 08:00:00,344.32,876.75,,258.52,526.71,232.74,629.67,38.91,448.12,15.43,480.71,1336.28,1571.8894,163.0418,721.775,392.475,1002.375,763.925
2016-10-15 09:00:00,351.01,884.07,,259.74,537.85,325.2,619.06,38.37,449.46,15.04,486.49,1336.28,1603.46,163.0418,725.625,400.025,1033.425,759.375
2016-10-15 10:00:00,353.47,900.64,,270.16,548.21,362.13,576.18,37.68,434.83,17.77,504.59,1367.08,1680.2247,163.0418,736.025,377.05,1047.5,768.95
2016-10-15 11:00:00,367.23,908.32,,287.59,557.28,407.94,556.1,37.44,416.51,16.06,511.51,1426.92,1739.3956,163.0418,746.175,385.8,1004.725,774.125
2016-10-15 12:00:00,374.23,921.23,,297.59,562.99,434.07,528.18,36.09,405.52,18.49,607.04,1455.08,1780.9741,163.0418,731.0,388.775,1004.925,768.1
2016-10-15 13:00:00,377.28,929.68,,293.79,563.41,396.36,514.59,36.21,421.85,18.58,537.35,1438.36,1776.0054,163.0418,744.45,391.2,965.25,789.2751
2016-10-15 14:00:00,384.66,942.76,,293.02,555.09,371.49,420.83,35.91,403.46,18.07,517.65,1476.64,1799.3975,163.0418,734.35,386.7,997.675,788.025
2016-10-15 15:00:00,389.33,937.81,,282.46,552.8,336.54,291.01,38.97,400.14,16.99,513.0,1477.3,1789.5378,163.0418,739.35,406.05,1015.575,782.95
2016-10-15 16:00:00,391.25,937.35,,269.14,554.66,309.27,283.61,40.62,404.19,10.24,477.35,1488.08,1815.9311,163.0418,741.225,407.825,998.75,784.0
2016-10-15 17:00:00,388.24,935.02,,251.51,549.68,385.11,294.8,40.92,402.39,6.67,518.25,1483.02,1794.1047,177.9113,744.9,412.5,1016.25,772.225
2016-10-15 18:00:00,389.84,926.21,,242.85,546.75,372.24,327.19,38.94,396.72,8.44,380.86,1534.06,1728.8006,165.18900000000002,741.35,423.425,980.95,749.05
2016-10-15 19:00:00,376.67,918.54,,236.85,542.52,362.7,332.36,32.58,423.08,7.18,379.64,1439.46,1641.9719,165.18900000000002,690.125,404.15,983.575,752.3
2016-10-15 20:00:00,370.37,910.69,,234.29,537.04,354.12,324.52,33.36,419.35,6.97,380.76,1452.0,1707.4035,165.18900000000002,649.4,402.1,958.675,751.375
2016-10-15 21:00:00,94.07,229.31,,58.28,134.49,348.9,315.06,32.61,428.88,6.94,378.96,1433.3,1668.884,165.18900000000002,652.9,398.525,925.4,743.675
2016-10-15 22:00:00,359.48,908.63,,230.72,519.85,309.18,311.22,32.97,421.31,7.3,378.88,1383.8,1647.6264,165.18900000000002,617.075,401.825,961.475,742.45
2016-10-15 23:00:00,353.29,886.54,,231.11,519.36,309.33,311.87,32.97,428.59,6.49,301.35,1338.26,1615.4743,165.18900000000002,597.85,391.175,886.9,752.425
2016-10-16 00:00:00,347.19,896.79,,223.49,514.92,306.54,310.69,33.03,433.86,2.86,302.91,1334.52,1622.017,165.18900000000002,574.375,398.8,891.2,743.75
2016-10-16 01:00:00,345.43,895.57,,215.24,513.8,295.14,313.72,33.03,432.37,2.32,302.54,1342.22,1622.5379,165.18900000000002,551.9,380.95,889.25,738.275
2016-10-16 02:00:00,341.74,887.8,,215.39,517.25,292.59,315.42,32.58,426.74,1.99,300.2,1356.96,1609.4737,165.18900000000002,557.225,380.575,885.875,735.25
2016-10-16 03:00:00,345.31,889.08,,216.14,512.72,289.98,311.59,33.06,423.97,2.17,300.43,1346.62,1608.9755,165.18900000000002,558.825,380.125,886.475,739.9001
2016-10-16 04:00:00,350.96,883.13,,215.93,518.14,294.9,310.8,33.24,408.38,1.99,302.87,1342.22,1604.654,165.18900000000002,563.85,381.65,900.3,732.875
2016-10-16 05:00:00,351.45,883.11,,221.87,518.68,295.86,330.09,33.24,409.75,2.44,310.47,1348.6,1577.9832,165.18900000000002,568.65,377.325,930.225,731.325
2016-10-16 06:00:00,350.7,876.31,,217.4,519.16,303.96,563.26,33.21,406.72,9.55,370.11,1359.82,1592.9802,152.1723,590.325,382.4,949.075,747.275
2016-10-16 07:00:00,343.91,865.86,,216.69,517.41,323.61,647.98,33.42,412.08,4.84,412.1,1385.34,1609.3955,152.1723,609.4,378.025,953.1,755.575
2016-10-16 08:00:00,347.4,875.35,,216.73,520.15,312.63,667.4,34.02,431.04,3.69,484.52,1398.32,1647.87,152.1723,630.6,377.125,976.75,750.225
2016-10-16 09:00:00,349.85,878.96,,229.94,530.21,352.92,669.05,35.4,501.57,19.86,496.5,1452.88,1698.882,152.1723,667.325,373.7,1016.8,747.225
2016-10-16 10:00:00,356.02,901.49,,254.55,534.72,372.36,689.37,33.93,512.81,22.72,513.64,1415.92,1727.5211,152.1723,701.5,381.35,1009.55,761.4
2016-10-16 11:00:00,362.29,907.28,,252.03,536.76,392.1,717.67,33.72,481.05,23.56,641.66,1395.68,1682.5877,152.1723,713.4,378.975,1059.025,750.95
2016-10-16 12:00:00,368.79,910.44,,256.87,542.17,401.55,683.96,33.99,483.2,26.08,543.98,1404.04,1693.9546,152.1723,716.525,379.925,1064.6,758.025
2016-10-16 13:00:00,377.73,917.18,,246.04,539.84,408.45,670.85,33.99,394.92,28.39,532.9,1386.22,1675.0522,152.1723,724.025,383.675,1039.025,754.375
2016-10-16 14:00:00,379.75,912.91,,252.05,545.45,383.94,369.72,34.89,390.87,31.51,559.82,1403.82,1695.3766,152.1723,720.175,369.425,1058.2,774.4
2016-10-16 15:00:00,385.7,920.63,,249.69,549.94,323.88,281.07,37.59,382.8,31.96,544.57,1393.7,1717.5247,152.1723,731.125,378.125,1045.325,776.95
2016-10-16 16:00:00,382.82,923.26,,240.95,547.34,332.94,284.05,39.12,378.26,16.66,544.88,1393.92,1713.95,161.4724,719.0,381.7,1069.95,783.5
2016-10-16 17:00:00,381.55,917.3,,234.73,545.92,405.63,308.89,39.9,390.97,13.3,472.82,1398.76,1711.061,170.3418,711.175,393.825,1062.2,777.75
2016-10-16 18:00:00,382.95,924.65,,221.41,546.81,385.8,320.12,38.37,383.1,13.18,290.08,1419.22,1691.5625,160.7835,726.875,380.925,1091.175,774.275
2016-10-16 19:00:00,375.09,912.76,,215.08,542.45,356.76,366.67,33.33,382.06,12.73,292.16,1429.34,1708.3896,160.7835,693.775,388.25,1022.725,767.65
2016-10-16 20:00:00,373.73,909.94,,214.91,538.53,353.22,349.54,34.29,390.22,11.83,293.56,1400.3,1696.5671,160.7835,683.3,386.5,1013.6,762.55
2016-10-16 21:00:00,366.99,904.2,,212.81,536.68,346.41,331.11,35.79,414.65,11.98,293.19,1346.62,1633.2605,160.7835,680.825,392.225,993.9,753.4
2016-10-16 22:00:00,355.99,896.86,,209.94,529.33,303.69,333.31,33.33,404.18,12.37,293.37,1294.26,1597.0676,160.7835,637.975,394.675,964.75,750.575
2016-10-16 23:00:00,350.42,885.86,,209.52,523.57,299.25,328.06,34.26,393.17,11.44,294.67,1284.36,1550.5587,160.7835,611.4,397.15,959.15,747.425
2016-10-17 00:00:00,349.32,889.17,,208.46,518.91,296.34,327.26,33.45,409.59,9.97,297.46,1295.36,1562.6888,160.7835,594.3,403.6,951.7501,742.4751
2016-10-17 01:00:00,347.11,892.93,,200.01,517.68,300.18,335.4,33.69,390.67,8.17,296.21,1292.5,1539.1507,160.7835,586.4,401.925,934.3,738.325
2016-10-17 02:00:00,347.31,882.15,,201.22,517.12,297.63,326.02,33.78,407.08,6.85,294.6,1297.78,1504.9047,160.7835,597.9,391.55,951.925,736.225
2016-10-17 03:00:00,347.79,877.82,,244.9,516.08,299.55,318.57,32.94,435.75,22.36,294.72,1286.12,1540.4502,160.7835,589.975,393.825,948.875,740.975
2016-10-17 04:00:00,344.97,876.18,,248.39,520.98,298.41,323.08,45.27,587.75,23.14,303.33,1272.04,1536.049,251.1169,591.575,398.575,962.275,735.425
2016-10-17 05:00:00,347.81,874.81,,280.22,518.91,357.75,330.51,106.02,823.36,23.02,338.05,1272.92,1519.5426,333.9892,618.0,402.5,995.475,732.725
2016-10-17 06:00:00,351.15,878.96,,283.52,520.7,530.13,650.89,130.23,912.47,22.9,525.83,1303.5,1524.3865,424.1226,685.725,419.6,1045.375,766.925
2016-10-17 07:00:00,349.96,889.87,,322.21,519.66,548.73,775.94,147.63,984.2,28.69,591.27,1311.86,1548.9164,473.3115,697.6,417.975,1074.6,772.175
2016-10-17 08:00:00,368.05,926.95,,358.4,540.68,521.49,815.3,158.25,1096.19,29.23,762.9,1342.22,1654.2808,503.6004,780.65,443.3,1132.25,779.1
2016-10-17 09:00:00,394.93,972.4,,365.98,580.51,473.22,862.61,174.84,1199.28,25.39,735.27,1369.72,1704.3295,503.6004,849.475,443.9,1171.3,805.55
2016-10-17 10:00:00,412.01,990.94,,384.36,601.28,426.54,873.8,462.24,1213.4,24.49,759.15,1417.24,1752.364,503.6004,894.025,452.525,1209.325,825.85
2016-10-17 11:00:00,436.16,1005.53,,397.11,609.62,408.45,875.53,405.21,1225.42,21.37,740.36,1446.279,1796.429,503.6004,915.925,460.05,1219.175,836.825
2016-10-17 12:00:00,449.85,1005.5,,399.76,618.06,391.92,899.61,387.27,1212.18,26.35,721.18,1427.36,1822.9522,503.6004,877.4,468.35,1246.3,837.45
2016-10-17 13:00:00,453.13,1009.81,,398.25,620.24,400.86,888.69,393.3,1213.8,24.43,719.93,1448.48,1839.4704,503.6004,902.6,509.35,1216.225,845.65
2016-10-17 14:00:00,458.74,1009.99,,397.86,616.73,407.52,901.17,392.97,1270.35,19.0,718.95,1463.44,1846.5202,475.6615,880.3,536.7,1212.975,837.8
2016-10-17 15:00:00,463.04,1003.03,,395.2,619.11,460.92,889.04,411.63,1068.8,20.83,702.81,1461.24,1814.9951,443.4559,877.775,543.15,1244.6,862.35
2016-10-17 16:00:00,457.86,1003.58,,379.31,618.77,491.13,865.73,447.66,956.23,20.53,691.37,1452.44,1844.0005,381.542,881.3,519.3,1229.175,845.975
2016-10-17 17:00:00,436.05,993.1,,364.97,606.25,561.48,838.07,399.57,734.44,16.75,652.26,1411.3,1799.1303,284.2558,850.075,512.425,1189.2,820.65
2016-10-17 18:00:00,414.22,967.9,,325.29,592.93,663.12,837.3,337.53,524.47,17.86,410.32,1353.66,1744.1465,228.6502,795.225,454.975,1140.475,792.1
2016-10-17 19:00:00,398.34,948.6,,299.42,580.16,610.41,828.46,263.28,488.91,12.1,411.77,1317.14,1686.644,210.6613,736.0,434.8,1099.8,777.625
2016-10-17 20:00:00,380.53,942.72,,289.94,568.89,597.93,782.54,229.98,525.98,5.11,355.53,1262.8,1641.1555,194.1779,685.625,411.125,1029.95,771.1
2016-10-17 21:00:00,373.61,941.84,,261.09,558.67,434.79,423.72,91.77,529.97,8.32,331.01,1227.6,1584.5684,164.8001,663.7,406.425,1005.25,759.7
2016-10-17 22:00:00,361.53,915.27,,250.7,540.65,327.75,312.83,75.15,514.69,6.07,316.87,1200.32,1579.1142,164.8001,635.15,406.375,1007.575,754.95
2016-10-17 23:00:00,352.38,898.03,,243.24,531.17,291.42,295.23,67.59,450.56,4.12,241.12,1179.42,1512.2824,164.8001,621.45,404.7,983.25,745.1
2016-10-18 00:00:00,353.76,902.98,,242.31,528.64,289.65,292.18,67.5,431.78,4.12,242.84,1183.38,1327.244,164.8001,578.525,405.225,957.775,743.1
2016-10-18 01:00:00,354.54,906.45,,233.0,522.61,278.13,285.64,68.28,446.1,3.34,242.32,1188.88,1311.07,164.8001,578.3,397.7,973.175,736.475
2016-10-18 02:00:00,352.84,900.75,,225.39,524.0,283.2,280.4,66.6,440.54,2.08,241.12,1190.86,1304.9686,164.8001,565.975,388.8,967.125,738.275
2016-10-18 03:00:00,349.32,895.23,,215.48,523.34,279.15,280.87,67.08,431.42,11.17,242.15,1176.12,1291.7139,164.8001,575.15,397.775,957.125,733.35
2016-10-18 04:00:00,346.25,886.94,,213.83,529.17,288.27,275.02,80.67,617.79,10.0,249.91,1167.1,1281.3976,227.5252,594.775,387.7,969.325,738.05
2016-10-18 05:00:00,348.86,887.06,,245.63,529.59,352.77,292.47,162.21,811.29,9.88,269.68,1144.44,1280.9835,335.7892,617.65,399.625,1010.4,737.275
2016-10-18 06:00:00,356.9,895.39,,307.07,532.6,538.71,636.07,184.95,877.03,10.51,617.88,1189.76,1374.0809,426.6392,689.975,416.675,1062.175,750.275
2016-10-18 07:00:00,227.42,897.77,,331.48,532.52,580.86,812.32,214.02,980.79,19.18,575.05,1233.1,1510.8733,479.4254,716.875,437.075,1084.825,777.35
2016-10-18 08:00:00,339.46,921.78,,346.06,552.03,517.77,834.95,378.57,1125.07,19.06,607.32,1284.36,1510.1478,511.2032,810.725,454.55,1155.275,776.125
2016-10-18 09:00:00,386.13,977.66,,360.68,587.46,486.21,868.36,325.29,1195.26,22.57,656.09,1313.18,1624.0471,511.2032,866.2,461.7,1167.6,797.625
2016-10-18 10:00:00,396.18,1011.89,,376.29,609.29,444.99,872.06,327.0,1207.16,21.4,714.09,1363.78,1700.7735,511.2032,894.85,470.45,1228.425,814.1
2016-10-18 11:00:00,404.21,1017.17,,392.13,621.59,422.55,881.18,350.28,1243.25,21.34,694.33,1415.26,1769.8676,511.2032,910.975,487.65,1244.725,847.35
2016-10-18 12:00:00,406.2,1017.56,,393.92,625.18,411.48,892.18,370.05,1262.81,24.4,679.88,1520.64,1796.9529,511.2032,908.0,506.175,1268.2,835.35
2016-10-18 13:00:00,405.66,1000.95,,400.63,628.9,420.75,898.68,390.66,1325.18,22.96,688.66,1544.4,1819.9311,511.2032,920.275,539.1,1242.05,858.6
2016-10-18 14:00:00,405.79,1008.47,,400.36,625.61,424.5,873.85,388.29,1365.14,16.69,678.27,1540.0,1857.4393,473.8615,891.575,554.975,1263.1,873.4
2016-10-18 15:00:00,409.59,1016.9,,401.96,621.84,454.11,882.14,391.8,1239.45,16.33,673.11,1503.92,1881.8947,436.5003,895.7,563.725,1252.075,860.45
2016-10-18 16:00:00,407.3,1006.39,,383.94,620.06,498.81,907.12,378.27,1095.7,18.88,679.75,1517.12,1884.5746,359.9475,866.55,551.325,1235.6,850.5
2016-10-18 17:00:00,392.67,979.02,,374.19,607.19,582.18,888.37,367.98,887.17,20.77,638.1,1459.92,1848.6108,290.2641,858.0,527.825,1221.875,827.4
2016-10-18 18:00:00,385.84,961.9,,328.35,595.94,663.75,885.81,305.94,651.99,22.63,353.4,1416.36,1787.2155,230.1557,800.925,438.5,1165.125,807.35
2016-10-18 19:00:00,371.56,939.8,,304.52,583.28,625.53,872.12,245.25,544.06,13.54,344.3,1349.04,1712.5839999999994,203.5335,751.025,416.55,1124.125,799.425
2016-10-18 20:00:00,361.57,926.63,,279.23,571.06,595.23,836.01,198.93,552.23,1.87,344.06,1281.5,1653.7420000000006,190.9057,703.7,413.45,1060.0,807.0
2016-10-18 21:00:00,352.46,918.4,,253.5,540.69,442.08,428.4,58.92,554.57,2.02,330.79,1231.12,1605.1094,162.9279,685.65,409.25,1049.4,773.9
2016-10-18 22:00:00,348.03,906.99,,243.5,547.28,360.06,318.61,43.86,527.98,4.39,321.97,1213.96,1549.9717,162.9279,646.15,403.85,1030.625,756.1
2016-10-18 23:00:00,341.21,894.27,,236.57,537.29,312.66,298.57,36.27,473.81,3.1,241.37,1209.56,1567.6246,162.9279,610.5,400.05,1014.725,757.55
2016-10-19 00:00:00,337.72,893.1,,226.13,529.07,302.52,297.37,35.13,455.6,0.31,244.59,1191.74,1510.9607,162.9279,599.875,406.275,993.875,754.775
2016-10-19 01:00:00,337.75,897.49,,218.74,526.44,301.17,289.18,35.16,458.45,0.52,244.37,1193.94,1514.708,162.9279,581.65,397.475,986.925,753.7
2016-10-19 02:00:00,339.28,889.0,,215.61,525.49,294.45,289.48,35.16,425.8,1.24,243.22,1190.2,1413.404,162.9279,590.6,402.075,984.125,750.5
2016-10-19 03:00:00,338.21,883.59,,214.68,522.52,298.38,294.12,35.91,403.56,10.12,242.12,1178.1,1469.8367,162.9279,590.225,392.575,969.9,743.375
2016-10-19 04:00:00,337.63,875.87,,213.2,526.45,302.37,288.51,50.46,601.73,9.25,251.04,1174.36,1314.6007,233.8696,588.675,394.475,968.65,745.55
2016-10-19 05:00:00,337.64,877.93,,244.91,526.54,333.27,305.35,138.24,898.33,8.47,294.1,1193.72,1376.9073,340.0336,631.775,409.075,1025.8,751.975
2016-10-19 06:00:00,339.89,887.24,,299.74,528.47,551.94,683.87,176.76,918.59,8.5,666.71,1207.8,1433.4014,420.0114,695.175,416.225,1085.775,767.725
2016-10-19 07:00:00,338.11,889.23,,308.54,528.94,573.21,810.63,434.91,1043.31,16.36,594.33,1230.24,1483.8667,485.2421,710.225,424.175,1068.225,773.25
2016-10-19 08:00:00,350.96,917.61,,324.1,546.37,527.28,856.56,359.49,1171.15,14.68,626.83,1269.4,1552.2347,514.4504,820.275,425.925,1112.775,786.8
2016-10-19 09:00:00,376.74,968.76,,347.67,584.14,543.9,858.49,355.56,1319.64,18.1,674.73,1307.46,1673.2478,514.4504,872.975,432.65,1158.75,814.425
2016-10-19 10:00:00,397.87,998.78,,361.11,601.76,472.05,843.24,386.7,1377.3,16.39,685.11,1367.3,1723.8296,514.4504,906.725,443.175,1174.225,830.95
2016-10-19 11:00:00,403.16,1006.78,,374.61,612.09,443.1,818.27,412.83,1432.64,17.65,679.57,1463.0,1815.2452,514.4504,915.4,459.75,1207.425,838.575
2016-10-19 12:00:00,408.64,1017.34,,378.12,621.47,430.35,865.52,436.08,1370.96,15.88,671.4,1556.28,1900.3565,514.4504,894.05,459.8,1229.075,828.575
2016-10-19 13:00:00,412.61,1030.82,,381.35,623.82,443.58,871.04,437.67,1379.68,19.81,650.91,1597.86,1924.3879,514.4504,883.225,556.55,1197.075,852.75
2016-10-19 14:00:00,413.06,1037.31,,374.25,620.89,518.55,948.48,490.56,1404.66,19.66,651.49,1629.98,1964.9315,485.7282,877.55,559.05,1185.4,854.875
2016-10-19 15:00:00,407.45,1028.5,,369.84,615.72,479.16,953.58,463.71,1271.13,24.01,649.6,1613.92,2001.362,448.2531,893.4,568.975,1190.8,859.65
2016-10-19 16:00:00,406.0,1012.78,,361.89,615.03,528.18,919.34,460.14,1187.08,23.74,624.51,1524.38,1959.1961,375.7225,857.15,557.575,1160.85,862.95
2016-10-19 17:00:00,397.37,990.77,,352.22,598.33,611.43,899.7,422.28,830.73,20.44,589.49,1457.5,1887.2119,284.728,825.25,512.9,1135.175,820.125
2016-10-19 18:00:00,393.18,970.96,,318.69,585.57,700.98,907.9,159.21,563.39,18.43,354.22,1448.26,1818.8451,223.1696,760.9,442.075,1085.925,819.275
2016-10-19 19:00:00,381.92,958.74,,292.57,577.5,666.93,874.11,134.79,519.77,11.17,349.32,1383.58,1740.7045,208.0668,726.8,427.15,1062.025,805.725
2016-10-19 20:00:00,246.61,939.46,,266.82,570.03,646.32,852.54,130.71,586.43,5.08,350.7,1289.2,1687.0515,191.6363,690.4,426.025,957.55,777.975
2016-10-19 21:00:00,243.0,912.88,,239.41,560.22,535.38,439.48,56.04,569.51,5.56,326.55,1271.6,1637.1472,171.1835,648.0,415.725,936.525,787.975
2016-10-19 22:00:00,241.3,909.97,,227.8,548.63,375.72,342.67,41.1,574.37,3.79,315.51,1249.16,1595.6656,171.1835,636.25,411.675,942.175,760.525
2016-10-19 23:00:00,231.5,896.72,,228.72,533.29,327.27,335.14,32.64,465.56,3.16,238.52,1215.72,1559.6517,171.1835,603.325,411.875,898.35,750.45
2016-10-20 00:00:00,311.99,887.34,,223.62,526.21,318.54,316.43,32.37,492.45,0.67,238.69,1221.0,1539.4963,171.1835,598.125,410.525,906.325,747.4
2016-10-20 01:00:00,353.73,890.81,,213.83,524.3,312.99,314.83,32.55,475.98,0.31,240.06,1240.14,1507.0965,171.1835,573.375,399.25,900.2,744.475
2016-10-20 02:00:00,355.74,894.11,,210.04,523.27,321.39,320.32,32.7,474.53,1.9,239.03,1265.88,1523.8775,171.1835,590.35,389.0,902.375,738.3
2016-10-20 03:00:00,343.69,886.09,,208.46,519.54,321.09,315.66,32.16,449.93,11.83,240.52,1208.9,1491.1976,171.1835,570.0,394.625,904.125,739.0
2016-10-20 04:00:00,340.32,878.0,,210.31,524.15,322.89,313.48,46.92,646.73,11.05,247.0,1197.68,1486.39,225.0335,547.25,396.375,915.075,741.625
2016-10-20 05:00:00,340.03,867.55,,238.71,524.17,356.19,327.45,137.22,940.52,12.4,272.29,1226.94,1466.6259,329.5503,592.15,399.0,967.7,739.55
2016-10-20 06:00:00,340.41,914.6,,291.63,525.43,554.88,698.68,176.82,983.54,11.71,681.43,1250.48,1481.8288,439.9115,653.475,419.025,995.425,767.45
2016-10-20 07:00:00,342.01,979.64,,306.4,530.5,544.77,830.86,414.78,1068.17,19.45,607.23,1248.94,1540.9077,495.3226,698.775,432.25,1018.475,779.7
2016-10-20 08:00:00,356.37,958.77,,323.33,545.68,502.53,856.27,402.75,1131.71,22.36,607.88,1290.52,1590.2061,495.3226,779.725,453.55,1098.8499,796.025
2016-10-20 09:00:00,383.91,948.08,,342.62,574.44,501.24,896.17,360.42,1254.58,21.7,660.55,1385.78,1731.1745,529.0504,823.625,459.925,1135.175,833.05
2016-10-20 10:00:00,412.07,979.73,,355.53,591.6,496.83,923.98,419.4,1304.93,24.22,703.11,1448.7,1823.2475,529.0504,900.175,467.5,1153.525,838.55
2016-10-20 11:00:00,425.36,1002.93,,373.85,601.08,494.85,939.33,518.52,1364.9,26.62,686.29,1531.2,1902.2795,529.0504,895.275,470.55,1182.6,848.125
2016-10-20 12:00:00,435.55,1007.04,,377.74,609.74,463.95,971.99,570.24,1450.13,25.66,696.98,1670.9,2009.2553,529.0504,884.225,476.025,1200.8,856.025
2016-10-20 13:00:00,445.17,1020.45,,382.72,614.01,523.26,981.58,578.97,1522.03,19.75,707.91,1743.5,2061.291,529.0504,876.525,548.05,1177.1,847.3
2016-10-20 14:00:00,444.71,1028.26,,385.85,609.71,567.3,907.01,575.58,1530.42,27.49,701.74,1654.4,2067.5913,498.5671,872.675,535.7,1177.65,854.425
2016-10-20 15:00:00,440.98,1036.37,,384.1,614.94,558.99,926.05,520.26,1309.93,22.78,680.69,1633.28,2073.3869,459.5837,847.325,550.0,1174.975,858.825
