timestamp,Panther_office_Catherine,Panther_office_Lauretta,Panther_office_Karla,Panther_office_Ruthie,Panther_office_Shauna,Panther_office_Clementine,Robin_office_Serena,Fox_office_Brandy,Rat_office_Loyd
2016-11-25 14:00:00,55.8108,162.0313,42.3682,121.1234,147.2284,45.6908,83.6,12.62,38.24
2016-11-25 15:00:00,54.4505,160.83100000000002,43.8085,102.0197,135.026,46.3009,82.5,12.82,38.99
2016-11-25 16:00:00,52.0901,162.7514,45.0087,101.3195,142.8276,45.8038,83.2,12.05,39.03
2016-11-25 17:00:00,58.7313,163.7116,48.1293,98.1189,145.8281,43.5534,78.0,12.92,40.07
2016-11-25 18:00:00,63.5323,161.7912,47.6492,115.7223,134.626,46.0499,66.1,11.96,40.89
2016-11-25 19:00:00,64.4524,159.1507,51.97,115.6223,146.0282,45.7258,54.6,11.69,41.01
2016-11-25 20:00:00,73.0941,156.5102,48.0093,125.8243,88.6171,45.1607,49.4,12.42,41.96
2016-11-25 21:00:00,69.4134,156.0301,28.0854,116.6225,58.0112,44.5666,46.7,12.75,39.09
2016-11-25 22:00:00,74.5344,154.5898,20.524,122.3236,53.0102,44.9647,45.2,11.68,41.81
2016-11-25 23:00:00,38.0874,155.31,20.524,90.1174,53.0102,43.2784,41.4,12.14,43.57
2016-11-26 00:00:00,22.4443,152.9095,20.764,75.4146,52.8102,44.6896,38.4,11.81,44.67
2016-11-26 01:00:00,22.9644,154.3498,20.884,76.4147,55.8108,42.9043,39.5,12.97,45.39
2016-11-26 02:00:00,23.6446,157.7104,20.764,75.9147,55.0106,47.0051,39.4,11.95,39.52
2016-11-26 03:00:00,23.0444,155.55,20.644,79.9154,52.4101,43.5684,39.8,12.02,38.39
2016-11-26 04:00:00,23.2045,155.7901,20.644,74.5144,57.211000000000006,44.3686,39.8,12.57,38.14
2016-11-26 05:00:00,30.4059,154.5898,20.644,105.5204,78.2151,43.5114,41.7,12.05,39.95
2016-11-26 06:00:00,59.2114,155.55,21.004,109.6212,154.6298,45.6158,46.1,11.89,39.94
2016-11-26 07:00:00,67.8531,150.509,18.8436,112.6217,147.4285,43.9865,51.8,11.83,39.35
2016-11-26 08:00:00,62.052,150.9892,18.7236,110.2213,147.0284,46.2229,54.1,13.07,40.8
2016-11-26 09:00:00,65.5726,154.5898,19.2037,111.0214,141.4273,47.1851,55.7,11.79,41.26
2016-11-26 10:00:00,60.0916,158.4306,19.3237,115.3223,137.8266,46.891000000000005,56.0,11.96,40.43
2016-11-26 11:00:00,54.1304,160.83100000000002,19.5638,108.821,136.0262,45.0397,55.4,12.94,40.8
2016-11-26 12:00:00,55.8508,160.351,19.6838,107.4207,133.6258,45.4058,54.1,11.86,40.71
2016-11-26 13:00:00,55.6507,161.3111,19.4438,100.1193,149.0288,45.6138,55.3,14.81,40.59
2016-11-26 14:00:00,52.8102,162.5114,19.6838,104.9202,142.0274,45.9619,55.0,11.82,40.42
2016-11-26 15:00:00,56.851000000000006,161.5512,19.6838,100.3193,131.0253,43.6794,53.8,12.72,41.35
2016-11-26 16:00:00,55.3307,161.7912,19.3237,94.5182,135.4261,44.4216,55.2,11.95,41.0
2016-11-26 17:00:00,56.3709,157.2303,19.5638,107.3207,153.4296,44.5826,52.6,12.05,40.19
2016-11-26 18:00:00,70.9337,146.9083,20.764,120.4232,133.0257,46.712,50.6,12.01,41.08
2016-11-26 19:00:00,71.8139,140.1871,20.644,134.2259,136.8264,45.3998,44.5,12.39,41.65
2016-11-26 20:00:00,76.8548,151.9493,20.764,130.8253,80.6156,44.9417,39.6,11.96,41.19
2016-11-26 21:00:00,75.5346,140.4271,20.884,131.1253,53.0102,45.4148,39.3,11.73,41.21
2016-11-26 22:00:00,75.4546,143.0676,20.644,133.3257,52.2101,44.4986,38.6,12.55,41.38
2016-11-26 23:00:00,35.8869,138.9868,20.884,91.0176,53.2103,45.0577,39.0,12.06,41.22
2016-11-27 00:00:00,23.2845,133.4658,21.004,80.5155,55.6107,45.8459,39.4,11.88,43.58
2016-11-27 01:00:00,24.3647,134.666,21.1241,75.2145,56.0108,46.591,38.6,12.32,45.22
2016-11-27 02:00:00,23.3645,137.7866,21.3641,80.2155,58.4113,44.0795,38.8,12.45,41.47
2016-11-27 03:00:00,23.8846,131.3053,21.2441,77.4149,53.4103,44.1935,38.8,11.96,40.41
2016-11-27 04:00:00,24.1247,130.3451,21.2441,81.3157,57.211000000000006,44.6866,39.4,11.97,39.08
2016-11-27 05:00:00,24.0446,130.1051,21.7242,105.4203,58.4113,43.7334,40.5,12.83,40.15
2016-11-27 06:00:00,66.3328,132.0255,21.004,126.7245,60.2116,43.6554,45.0,11.78,40.34
2016-11-27 07:00:00,88.4571,130.5852,19.4438,120.0232,58.8113,44.3345,49.4,11.96,40.38
2016-11-27 08:00:00,82.696,133.2257,19.2037,122.9237,53.2103,45.2317,51.9,14.74,41.71
2016-11-27 09:00:00,69.8135,137.7866,19.5638,112.7218,54.0104,46.0759,50.2,16.1,39.26
2016-11-27 10:00:00,64.4924,148.5887,19.8038,116.4225,55.0106,45.9179,50.6,16.62,40.65
2016-11-27 11:00:00,61.2518,155.31,19.6838,116.0224,53.2103,44.9117,50.1,16.89,40.43
2016-11-27 12:00:00,61.2118,156.0301,19.9238,110.5213,53.8104,44.9157,50.4,13.02,39.71
2016-11-27 13:00:00,68.5732,151.4692,19.4438,119.323,54.2105,45.8278,50.5,12.0,38.47
2016-11-27 14:00:00,56.2108,150.7491,19.9238,112.1216,55.6107,44.2145,50.7,12.52,39.71
2016-11-27 15:00:00,48.3293,152.1894,19.4438,109.8212,54.4105,44.8787,52.5,11.79,38.54
2016-11-27 16:00:00,51.5299,153.6296,19.5638,107.5207,54.4105,44.4936,54.1,11.43,38.79
2016-11-27 17:00:00,54.3705,152.6694,19.8038,107.8208,55.4107,46.618,53.4,11.68,40.57
2016-11-27 18:00:00,66.3728,146.6683,21.004,122.0235,58.0112,47.3071,52.7,12.23,41.27
2016-11-27 19:00:00,70.3336,145.4681,21.2441,122.5236,56.0108,44.7926,47.4,11.53,41.47
2016-11-27 20:00:00,68.8933,146.6683,21.1241,126.9245,55.4107,44.7526,41.7,11.49,40.52
2016-11-27 21:00:00,69.4534,148.5887,21.004,120.8233,59.0114,46.31399999999999,41.0,11.68,41.65
2016-11-27 22:00:00,65.2126,142.1074,21.1241,128.5248,57.4111,46.2599,40.4,11.87,41.67
2016-11-27 23:00:00,33.8465,141.1472,21.004,90.7175,61.4119,48.2893,39.4,11.55,39.96
2016-11-28 00:00:00,27.5653,138.2667,21.004,81.4157,63.0122,45.1277,39.2,11.39,43.96
2016-11-28 01:00:00,36.207,139.947,21.004,79.3153,64.8125,44.3166,39.9,12.39,43.93
2016-11-28 02:00:00,36.5271,140.6671,20.764,79.8154,63.8123,43.9475,40.5,11.64,40.77
2016-11-28 03:00:00,37.8873,136.3463,20.764,75.1145,69.0133,44.9557,40.9,12.56,40.17
2016-11-28 04:00:00,37.8473,140.6671,21.1241,77.615,62.6121,44.1595,40.7,17.88,40.49
2016-11-28 05:00:00,37.3672,138.0266,20.764,102.7198,88.8171,45.1107,44.9,14.45,41.75
2016-11-28 06:00:00,72.334,135.6262,33.9665,116.1224,169.6327,44.5746,54.6,24.27,42.4
2016-11-28 07:00:00,65.2526,137.5465,38.0473,122.6237,174.8337,52.7142,52.3,37.18,41.85
2016-11-28 08:00:00,69.9735,145.7081,44.5286,117.9227,177.2342,64.6135,60.0,39.38,52.12
2016-11-28 09:00:00,69.3734,163.2315,51.1299,127.2246,153.8297,66.7749,75.1,38.87,70.9
2016-11-28 10:00:00,68.6533,174.5137,51.73,126.9245,149.8289,76.2667,83.9,38.14,79.48
2016-11-28 11:00:00,68.0531,177.1542,49.3295,126.1243,154.0297,75.6796,85.3,38.88,80.11
2016-11-28 12:00:00,67.21300000000001,177.6343,46.2089,125.2242,164.6318,76.1837,85.5,40.04,76.24
2016-11-28 13:00:00,65.4926,178.8345,46.0889,120.8233,159.4308,78.6642,85.6,38.2,80.67
2016-11-28 14:00:00,64.6525,176.9142,44.7686,123.9239,161.0311,72.2899,87.7,39.89,82.83
2016-11-28 15:00:00,65.9727,177.8743,43.9285,113.1218,152.4294,67.0599,86.0,38.92,78.84
2016-11-28 16:00:00,65.4126,173.7935,43.9285,121.0233,148.0286,67.8331,85.3,33.97,71.57
2016-11-28 17:00:00,61.4519,168.0324,41.1679,108.1209,143.0276,65.4216,82.9,30.93,70.29
2016-11-28 18:00:00,66.0528,163.9517,39.9677,119.123,142.0274,54.1314,70.3,27.9,64.96
2016-11-28 19:00:00,70.7337,161.7912,42.8483,119.5231,148.0286,53.0212,58.0,17.69,59.78
2016-11-28 20:00:00,72.574,160.1109,42.2481,120.3232,85.4165,50.1797,49.5,14.26,61.06
2016-11-28 21:00:00,71.2938,158.9107,24.4847,122.9237,60.8117,49.3395,49.1,14.82,51.78
2016-11-28 22:00:00,73.1341,158.1905,18.2435,125.9243,57.011,45.3597,46.0,14.81,54.67
2016-11-28 23:00:00,40.9679,156.5102,18.0035,88.117,56.6109,44.1315,39.7,19.65,54.45
2016-11-29 00:00:00,20.524,156.9903,18.1235,69.2133,56.0108,45.2267,41.4,15.82,53.61
2016-11-29 01:00:00,20.604,157.2303,18.2435,77.815,58.6113,44.6246,39.1,15.37,54.91
2016-11-29 02:00:00,20.644,157.2303,18.6036,72.2139,54.4105,44.6646,38.7,15.03,49.62
2016-11-29 03:00:00,20.804,159.1507,18.2435,75.2145,58.4113,43.6224,41.0,15.46,47.72
2016-11-29 04:00:00,21.4842,158.6706,18.2435,70.8137,59.6115,45.9349,43.3,14.5,47.16
2016-11-29 05:00:00,20.964,157.4704,18.2435,97.2188,80.6156,44.7846,46.4,13.85,48.29
2016-11-29 06:00:00,47.6892,160.351,27.6053,99.7193,151.8293,47.2851,57.9,23.41,45.94
2016-11-29 07:00:00,67.9331,158.9107,33.3664,113.5219,141.4273,61.8739,59.4,32.27,47.25
2016-11-29 08:00:00,75.8546,168.5125,39.4876,121.2234,163.8316,65.2606,66.0,43.02,54.05
2016-11-29 09:00:00,63.6523,175.4739,46.0889,117.4226,156.6302,73.9173,80.6,42.12,67.38
2016-11-29 10:00:00,60.0916,177.3942,47.8892,125.8243,146.6283,77.3309,87.9,41.35,77.32
2016-11-29 11:00:00,59.0514,177.8743,43.4484,130.2251,146.0282,70.8477,89.4,40.53,77.05
2016-11-29 12:00:00,56.851000000000006,175.4739,44.6486,121.2234,153.4296,77.498,88.4,42.34,78.6
2016-11-29 13:00:00,56.1308,176.19400000000002,45.0087,118.5229,148.8287,75.7166,89.4,41.92,77.81
2016-11-29 14:00:00,55.4507,175.7139,48.2493,129.0249,154.0297,73.5792,91.2,43.25,71.74
2016-11-29 15:00:00,55.3307,174.2736,49.8096,119.223,144.828,75.4095,90.6,43.8,69.69
2016-11-29 16:00:00,50.6898,172.8333,53.6503,117.4226,149.2288,73.3772,90.7,43.88,68.63
2016-11-29 17:00:00,52.6502,171.3931,47.1691,128.8249,131.8254,67.232,86.5,37.36,66.31
2016-11-29 18:00:00,60.2116,167.3123,48.9694,112.7218,141.4273,55.7498,73.3,31.92,56.52
2016-11-29 19:00:00,57.4511,165.872,47.4092,123.9239,138.4267,53.9664,59.7,22.45,51.17
2016-11-29 20:00:00,61.2518,163.9516,43.2083,123.9239,86.4167,54.7656,51.2,14.26,50.61
2016-11-29 21:00:00,63.8123,164.4317,26.045,121.8235,63.0122,52.4161,49.5,14.1,43.7
2016-11-29 22:00:00,63.8923,162.7514,18.2435,123.4238,56.4109,52.4221,50.5,14.67,49.56
2016-11-29 23:00:00,32.9664,159.3908,18.3635,93.118,54.8106,47.2711,45.8,13.91,51.49
2016-11-30 00:00:00,17.2033,157.9505,18.3635,83.016,54.6105,46.475,39.8,14.98,51.61
2016-11-30 01:00:00,17.7234,159.1507,18.7236,75.0145,54.6105,46.663999999999994,43.2,16.11,48.93
2016-11-30 02:00:00,18.3635,158.1905,18.4836,75.4146,54.0104,43.5894,48.8,16.84,45.46
2016-11-30 03:00:00,17.0033,157.7104,18.3635,78.7152,55.4107,44.9147,48.9,20.3,39.42
2016-11-30 04:00:00,19.1237,158.6706,18.3635,75.6146,59.2114,46.663999999999994,48.1,15.23,40.25
2016-11-30 05:00:00,17.3633,160.1109,18.3635,93.418,73.0141,45.6118,52.1,15.12,41.95
2016-11-30 06:00:00,40.9679,162.2713,27.6053,106.7206,117.8227,45.9919,66.6,28.68,37.9
2016-11-30 07:00:00,57.7712,164.9118,34.3266,103.1199,130.2251,58.7033,62.7,37.45,38.51
2016-11-30 08:00:00,61.3318,168.7526,41.408,116.9226,155.43,64.4454,69.2,42.35,50.45
2016-11-30 09:00:00,61.2118,176.6741,53.0502,116.6225,139.2269,69.3614,83.3,39.75,58.43
2016-11-30 10:00:00,60.2116,176.9141,50.4097,131.1253,141.6273,68.6693,89.0,39.57,63.93
2016-11-30 11:00:00,59.6115,177.6343,47.4092,130.5252,139.4269,70.8667,89.4,41.14,65.25
2016-11-30 12:00:00,60.2116,175.2338,49.2095,122.0235,147.4285,72.0809,89.7,44.32,63.96
2016-11-30 13:00:00,65.2526,175.9539,46.449,113.922,142.6275,68.9913,89.2,44.0,65.04
2016-11-30 14:00:00,62.9722,176.43400000000003,46.569,118.6229,145.6281,74.3363,90.7,43.09,66.26
2016-11-30 15:00:00,59.2114,178.1144,47.8892,104.3201,142.4275,73.6122,89.9,43.79,63.18
2016-11-30 16:00:00,56.5709,179.3146,47.2891,112.5217,146.4283,78.9782,87.3,40.17,61.75
2016-11-30 17:00:00,59.3715,172.3533,48.3693,117.8227,129.2249,66.9649,85.2,34.97,59.5
2016-11-30 18:00:00,57.8112,168.2725,45.8488,115.6223,140.8272,60.5187,70.9,30.67,54.56
2016-11-30 19:00:00,58.8914,166.1121,46.809,112.0216,149.2288,55.3327,61.1,18.2,52.51
2016-11-30 20:00:00,59.0114,164.9118,45.7288,121.7235,85.0164,55.6237,57.1,13.66,48.91
2016-11-30 21:00:00,62.5321,163.9516,28.3255,116.4225,64.0124,54.1685,51.5,12.99,41.73
2016-11-30 22:00:00,58.6113,164.1917,20.4039,124.124,59.4115,48.9334,46.1,12.79,46.06
2016-11-30 23:00:00,35.8469,156.0301,20.4039,86.5167,56.81100000000001,43.2053,39.3,13.0,48.76
2016-12-01 00:00:00,18.0035,155.55,20.2839,79.8154,54.8106,45.5918,38.1,14.11,51.81
2016-12-01 01:00:00,18.2435,157.4704,20.4039,74.2143,55.8108,49.5586,40.5,13.39,47.77
2016-12-01 02:00:00,18.0435,158.1905,20.4039,77.1149,53.8104,45.3638,40.4,13.32,43.54
2016-12-01 03:00:00,19.7638,157.7104,20.4039,76.6148,56.4109,45.5578,40.5,15.27,39.74
2016-12-01 04:00:00,19.6838,158.4306,20.524,74.6144,58.4113,49.3765,41.2,17.98,38.71
2016-12-01 05:00:00,18.5636,159.6308,20.764,93.7181,73.4142,51.1969,46.4,16.87,39.38
2016-12-01 06:00:00,38.5674,159.8708,29.5257,101.3195,111.0214,50.3627,61.2,28.98,37.02
2016-12-01 07:00:00,56.0908,160.83100000000002,36.126999999999995,115.7223,124.0239,60.4367,57.4,36.62,38.63
2016-12-01 08:00:00,55.9708,168.9926,42.6082,123.7239,152.8295,63.2572,63.2,42.33,48.04
2016-12-01 09:00:00,53.5703,175.954,48.1293,123.9239,142.4275,69.0393,78.6,41.47,62.93
2016-12-01 10:00:00,56.2909,178.1144,48.4894,125.7243,143.6277,68.8173,87.3,39.65,71.94
2016-12-01 11:00:00,53.6103,178.3544,45.9689,136.8264,142.0274,66.6489,88.5,40.48,67.92
2016-12-01 12:00:00,54.9306,177.1542,45.6088,123.7239,144.6279,71.7658,89.9,40.83,70.13
2016-12-01 13:00:00,55.3307,175.9539,42.9683,128.2247,148.0286,75.0515,90.5,40.83,70.29
2016-12-01 14:00:00,57.17100000000001,175.2338,46.569,123.5238,138.0267,68.7023,89.4,40.51,68.13
2016-12-01 15:00:00,58.6113,174.7537,45.4888,124.324,144.0278,72.711,89.0,40.46,66.64
2016-12-01 16:00:00,59.3315,174.9938,47.4092,118.0228,138.8268,74.5794,86.7,39.4,66.82
2016-12-01 17:00:00,57.8912,168.7526,45.0087,120.2232,127.6246,59.8656,83.7,32.1,66.23
2016-12-01 18:00:00,63.7723,162.9915,45.7288,126.4244,137.4265,48.1323,70.0,27.96,57.56
2016-12-01 19:00:00,59.5315,163.9516,44.8887,116.2224,135.8262,46.922,59.9,21.07,54.97
2016-12-01 20:00:00,58.2512,162.9915,44.5286,119.6231,84.2162,46.9671,50.6,17.42,54.87
2016-12-01 21:00:00,58.2512,160.1109,25.805,115.2222,63.8123,46.9581,47.0,13.68,44.1
2016-12-01 22:00:00,61.7319,160.1109,18.2435,116.8226,58.2112,43.0553,45.6,13.1,45.65
2016-12-01 23:00:00,35.3268,156.9903,18.2435,94.9183,56.0108,38.2094,40.9,14.6,48.58
2016-12-02 00:00:00,18.3235,150.509,18.2435,75.5146,53.0102,38.6445,37.6,12.85,47.59
2016-12-02 01:00:00,18.9637,150.509,18.2435,78.7152,55.0106,38.5214,38.7,13.29,47.88
2016-12-02 02:00:00,19.6038,135.8662,18.2435,74.6144,54.2105,38.6385,43.3,18.26,42.22
2016-12-02 03:00:00,19.1637,128.9049,18.2435,77.615,56.81100000000001,39.2066,43.5,16.11,40.99
2016-12-02 04:00:00,20.1639,120.5033,18.2435,76.0147,57.6111,42.6152,43.2,15.15,42.0
2016-12-02 05:00:00,21.2441,134.1859,18.1235,99.1191,62.012,42.6022,47.6,13.72,41.11
2016-12-02 06:00:00,54.0904,138.2667,28.4455,107.8208,88.6171,43.6924,58.5,25.57,41.78
2016-12-02 07:00:00,77.3749,125.5442,39.0075,115.8224,136.0263,52.3201,56.3,35.72,42.23
2016-12-02 08:00:00,70.1335,140.1871,48.1293,116.6225,156.6302,57.6461,59.3,39.43,51.75
2016-12-02 09:00:00,67.373,150.7491,53.0502,115.3223,153.8297,61.2178,73.1,41.23,65.46
2016-12-02 10:00:00,64.0124,163.7116,53.6503,120.4232,144.2278,65.7017,80.4,38.48,71.57
2016-12-02 11:00:00,62.251999999999995,156.0301,58.9314,115.5223,150.8291,67.8751,82.2,37.95,73.62
2016-12-02 12:00:00,57.5711,166.1121,62.292,120.4232,145.22799999999998,67.53699999999999,82.5,36.05,69.31
2016-12-02 13:00:00,59.0114,165.3919,62.172,120.1232,149.4288,71.0977,83.7,39.65,70.82
2016-12-02 14:00:00,58.6913,166.3521,61.6919,123.1238,141.2273,78.2031,82.9,37.08,69.31
2016-12-02 15:00:00,58.6113,165.3919,58.6913,107.7208,130.0251,62.03,81.2,36.76,69.7
2016-12-02 16:00:00,59.6515,160.351,55.6908,109.5211,129.425,58.8704,76.9,38.32,67.75
2016-12-02 17:00:00,55.9708,152.4294,57.9712,108.0208,113.2219,54.2105,75.1,32.43,63.68
2016-12-02 18:00:00,72.734,143.0676,55.9308,113.922,112.6217,50.5317,64.8,26.78,57.54
2016-12-02 19:00:00,67.453,133.2257,54.9706,118.7229,112.4217,45.9929,52.3,18.56,52.99
2016-12-02 20:00:00,72.774,134.42600000000002,57.6111,122.4236,82.616,44.5586,46.1,14.0,53.82
2016-12-02 21:00:00,71.6938,136.1063,28.8056,133.3257,58.0112,47.8923,44.9,13.98,49.45
2016-12-02 22:00:00,74.5744,133.4658,18.9637,127.9247,52.4101,48.7654,43.1,15.39,44.35
2016-12-02 23:00:00,40.4478,127.7046,18.7236,99.3192,51.4099,50.6898,38.3,15.26,45.04
2016-12-03 00:00:00,19.6838,136.5864,18.6036,73.3141,52.2101,47.5912,40.3,14.77,44.38
2016-12-03 01:00:00,19.8438,133.4658,18.9637,77.615,54.8106,45.9719,36.5,15.63,43.0
2016-12-03 02:00:00,20.644,138.2667,18.8436,80.5155,55.8108,45.5108,36.6,14.96,41.63
2016-12-03 03:00:00,19.8038,136.8264,18.7236,74.2143,54.6105,46.74100000000001,39.4,14.63,40.69
2016-12-03 04:00:00,20.2039,130.5852,18.6036,79.8154,54.8106,47.9692,41.1,15.07,40.1
2016-12-03 05:00:00,23.9246,137.5465,18.7236,104.2201,55.8108,46.56,40.9,14.47,39.35
2016-12-03 06:00:00,63.9323,132.5056,18.6036,124.7241,63.2122,45.2977,42.6,14.9,39.07
2016-12-03 07:00:00,73.4942,126.0243,16.9233,122.0235,136.4263,46.727,46.4,15.77,40.03
2016-12-03 08:00:00,63.3722,133.4658,16.9233,131.6254,129.0249,47.5402,49.0,14.6,41.21
2016-12-03 09:00:00,55.7308,133.2257,17.4033,122.7237,111.0214,49.5136,50.6,14.65,39.73
2016-12-03 10:00:00,49.2095,144.988,17.5234,124.124,92.4178,49.5096,51.4,15.76,39.67
2016-12-03 11:00:00,50.0497,152.6694,17.8835,125.4242,110.2213,50.3637,53.5,15.19,40.65
2016-12-03 12:00:00,48.0093,154.3498,17.5234,118.0228,105.4203,52.5921,52.8,18.41,39.98
2016-12-03 13:00:00,47.2491,156.0301,17.5234,119.323,107.8208,48.6404,54.2,16.13,39.28
2016-12-03 14:00:00,45.3688,160.591,17.2833,111.8216,100.2194,48.6614,55.4,14.07,38.93
2016-12-03 15:00:00,47.3291,157.2303,16.9233,112.6217,102.2197,47.3782,55.6,14.07,39.57
2016-12-03 16:00:00,46.68899999999999,155.55,17.0433,100.4194,104.4201,49.2935,55.6,14.02,39.68
2016-12-03 17:00:00,49.1695,154.1097,17.4033,110.4213,95.2184,49.5926,54.6,14.73,39.71
2016-12-03 18:00:00,59.8115,146.4283,18.7236,119.223,92.6179,45.3798,54.2,13.85,40.62
2016-12-03 19:00:00,64.9325,146.6683,18.6036,122.4236,99.0191,48.4613,48.1,13.91,41.52
2016-12-03 20:00:00,64.5324,143.5477,18.7236,130.2251,60.4117,49.8606,43.5,15.0,40.79
2016-12-03 21:00:00,62.412,138.7468,18.6036,128.3248,53.0102,48.5624,41.9,13.9,39.27
2016-12-03 22:00:00,68.4132,134.666,18.4836,131.2253,52.6101,47.7972,40.5,13.94,41.56
2016-12-03 23:00:00,33.4465,138.0266,19.2037,97.7189,53.0102,49.2525,42.3,15.53,39.56
2016-12-04 00:00:00,22.1243,142.5875,18.9637,85.4165,54.2105,49.8856,41.7,13.94,42.32
2016-12-04 01:00:00,20.724,143.5477,18.9637,85.6165,55.2106,47.8712,45.5,15.05,41.97
2016-12-04 02:00:00,21.4041,144.5079,18.8436,82.5159,54.0104,47.5332,45.6,15.18,39.94
2016-12-04 03:00:00,20.844,144.0278,18.8436,87.1168,54.2105,47.3231,46.6,15.71,39.73
2016-12-04 04:00:00,21.4442,145.4681,18.7236,82.616,54.2105,49.3145,45.9,14.46,39.75
2016-12-04 05:00:00,22.0842,145.4681,18.7236,113.8219,53.6103,48.0933,46.2,14.57,39.49
2016-12-04 06:00:00,56.2108,148.5887,18.6036,116.9226,56.2108,48.4593,47.9,15.38,39.37
2016-12-04 07:00:00,70.4936,149.5489,17.5234,120.9233,55.0106,49.2925,52.5,14.83,40.06
2016-12-04 08:00:00,68.7333,149.3088,17.5234,116.3225,51.2099,49.2955,58.7,14.55,40.3
2016-12-04 09:00:00,63.7323,156.9903,17.7634,109.5211,51.4099,52.032,55.0,16.33,38.56
2016-12-04 10:00:00,52.3701,160.351,17.5234,115.6223,56.4109,49.2245,54.5,14.21,38.96
2016-12-04 11:00:00,53.4103,161.0711,18.2435,113.922,53.0102,49.6996,55.9,14.14,39.54
2016-12-04 12:00:00,52.7702,160.351,17.4033,119.123,56.81100000000001,51.543,56.0,14.77,38.04
2016-12-04 13:00:00,58.7713,160.351,17.5234,110.8214,58.2112,52.3131,55.6,14.31,38.37
2016-12-04 14:00:00,57.291,158.9107,17.6434,114.7221,54.2105,51.3939,53.0,13.91,38.93
2016-12-04 15:00:00,57.3311,162.5114,17.2833,109.2211,55.2106,51.0019,48.0,14.58,38.59
2016-12-04 16:00:00,60.4917,160.351,17.4033,109.6212,58.4113,52.5681,49.5,14.48,38.24
2016-12-04 17:00:00,63.2922,159.8708,17.8835,111.8216,51.2099,52.0571,46.9,13.99,39.65
2016-12-04 18:00:00,65.2926,160.591,19.3237,115.6223,55.2106,51.0628,46.0,14.01,41.12
2016-12-04 19:00:00,60.5317,162.9915,19.3237,119.6231,52.4101,51.1249,42.9,15.0,40.69
2016-12-04 20:00:00,60.5717,163.7116,19.3237,122.9237,53.0102,51.3539,40.1,14.06,40.8
2016-12-04 21:00:00,59.7715,161.3111,19.4438,129.9251,57.6111,50.8598,39.3,13.91,39.44
2016-12-04 22:00:00,57.4511,157.9505,18.7236,126.4244,53.0102,50.5768,38.3,13.98,40.98
2016-12-04 23:00:00,32.4063,155.55,19.0837,99.9193,53.4103,51.1069,38.2,15.58,39.08
2016-12-05 00:00:00,35.4869,155.55,18.8436,82.3159,56.6109,48.8004,38.8,14.44,42.56
2016-12-05 01:00:00,36.486999999999995,155.0699,19.4438,85.8166,53.8104,47.3551,38.1,14.58,40.67
2016-12-05 02:00:00,35.8869,153.6296,19.3237,83.9162,54.2105,47.7752,39.7,15.62,39.75
2016-12-05 03:00:00,35.8069,153.3896,19.2037,80.2155,58.4113,46.1919,40.4,20.73,39.94
2016-12-05 04:00:00,23.4045,154.8299,19.4438,88.01700000000001,57.4111,48.6244,41.0,21.02,38.99
2016-12-05 05:00:00,19.5238,156.5102,19.3237,101.8196,67.21300000000001,48.4564,44.3,15.92,39.96
2016-12-05 06:00:00,41.608,157.4704,33.0064,117.8227,128.0247,51.865,59.3,30.07,40.88
2016-12-05 07:00:00,62.052,162.7514,33.8465,113.2219,130.6252,61.4569,61.1,46.01,41.25
2016-12-05 08:00:00,67.293,170.1928,37.6873,125.2242,133.8258,67.9251,60.1,44.25,58.26
2016-12-05 09:00:00,64.1324,175.954,37.9273,125.5242,131.8254,60.8017,68.4,39.62,73.27
2016-12-05 10:00:00,63.8923,179.7947,42.0081,125.0241,133.6258,63.4362,86.9,39.69,79.99
2016-12-05 11:00:00,61.8119,179.5546,42.9683,135.7262,138.2267,61.2428,90.6,40.57,84.1
2016-12-05 12:00:00,59.5315,176.43400000000003,40.5678,125.3242,126.6244,68.4002,90.6,39.46,85.31
2016-12-05 13:00:00,58.7713,181.7151,44.0485,127.6246,135.8262,65.8137,92.8,41.56,82.92
2016-12-05 14:00:00,56.0108,179.3146,41.8881,129.1249,138.8268,68.2272,93.4,42.1,81.08
2016-12-05 15:00:00,57.4511,177.6343,43.2083,119.223,135.8262,70.2776,91.5,43.0,80.47
2016-12-05 16:00:00,54.8106,175.4739,42.0081,121.9235,138.6267,66.9949,90.2,41.21,72.78
2016-12-05 17:00:00,56.3709,174.0336,41.408,112.0216,125.6242,63.2792,86.3,34.0,68.52
2016-12-05 18:00:00,61.0118,168.0324,39.7277,126.4244,119.8231,57.8192,73.7,26.12,63.82
2016-12-05 19:00:00,60.6117,168.0324,38.1674,116.5225,120.4233,61.0248,60.7,19.17,58.1
2016-12-05 20:00:00,62.6921,165.3919,37.9273,121.4234,75.8146,62.188,50.5,17.45,52.89
2016-12-05 21:00:00,54.8906,162.0313,24.0046,113.822,57.8112,57.104,49.7,16.11,46.19
2016-12-05 22:00:00,55.5307,163.4715,18.3635,115.9224,54.2105,54.2765,49.4,16.19,46.9
2016-12-05 23:00:00,34.0466,159.6308,18.1235,97.5188,54.0104,55.5577,41.8,16.62,47.61
2016-12-06 00:00:00,18.9637,38.8875,18.1235,80.8156,54.0104,51.2869,43.5,18.57,48.32
2016-12-06 01:00:00,18.2035,119.063,18.3635,88.7171,55.2106,50.9008,45.0,16.75,44.7
2016-12-06 02:00:00,18.1235,159.3908,18.1235,83.8162,55.6107,49.4925,43.8,20.81,41.86
