timestamp,Rat_office_Adele,Rat_office_Lora,Rat_office_Jill,Rat_office_Avis
2017-01-23 03:00:00,224.32,204.95,356.28,948.11
2017-01-23 04:00:00,246.88,204.6,382.29,944.69
2017-01-23 05:00:00,305.31,228.96,471.04,938.19
2017-01-23 06:00:00,344.62,293.96,984.52,957.02
2017-01-23 07:00:00,339.28,681.83,1367.08,958.73
2017-01-23 08:00:00,349.13,732.28,1468.75,1001.81
2017-01-23 09:00:00,373.69,752.52,1527.45,1048.9
2017-01-23 10:00:00,382.4,753.87,1605.42,1098.38
2017-01-23 11:00:00,379.01,732.23,1584.29,1126.68
2017-01-23 12:00:00,386.41,739.14,1560.61,1115.59
2017-01-23 13:00:00,385.83,738.97,1580.82,1042.74
2017-01-23 14:00:00,380.47,765.56,1588.17,1108.32
2017-01-23 15:00:00,381.13,747.95,1569.41,1109.82
2017-01-23 16:00:00,372.5,747.8,1527.18,1161.37
2017-01-23 17:00:00,375.97,715.89,1511.04,1137.6
2017-01-23 18:00:00,329.42,615.87,1485.66,1079.57
2017-01-23 19:00:00,286.49,301.69,850.97,1059.29
2017-01-23 20:00:00,249.36,276.11,754.51,1025.81
2017-01-23 21:00:00,268.67,268.38,732.08,1000.72
2017-01-23 22:00:00,249.91,260.78,692.06,1028.46
2017-01-23 23:00:00,259.43,236.54,637.81,1007.38
2017-01-24 00:00:00,261.11,228.34,614.53,993.13
2017-01-24 01:00:00,258.66,222.82,429.25,994.76
2017-01-24 02:00:00,272.33,246.34,349.39,992.95
2017-01-24 03:00:00,237.08,244.79,344.87,1001.37
2017-01-24 04:00:00,256.73,240.23,341.13,1001.71
2017-01-24 05:00:00,322.24,259.85,347.29,1008.1
2017-01-24 06:00:00,363.3,328.94,783.37,1015.22
2017-01-24 07:00:00,363.42,760.3,1345.05,1036.76
2017-01-24 08:00:00,373.3,804.22,1454.9,1061.07
2017-01-24 09:00:00,377.68,777.28,1452.3,1119.77
2017-01-24 10:00:00,346.86,698.71,1390.61,1158.47
2017-01-24 11:00:00,346.68,667.66,1408.66,1149.08
2017-01-24 12:00:00,339.29,657.23,1431.41,1146.47
2017-01-24 13:00:00,342.19,666.66,1464.48,1157.73
2017-01-24 14:00:00,346.94,669.03,1484.91,1139.61
2017-01-24 15:00:00,353.91,714.24,1485.19,1162.16
2017-01-24 16:00:00,346.29,758.92,1512.39,1219.81
2017-01-24 17:00:00,348.16,767.77,1442.89,1187.57
2017-01-24 18:00:00,313.06,687.01,1443.35,1098.12
2017-01-24 19:00:00,249.04,296.7,882.59,1064.91
2017-01-24 20:00:00,268.61,278.63,755.17,1052.43
2017-01-24 21:00:00,238.68,261.22,716.0,1055.63
2017-01-24 22:00:00,256.2,256.32,681.9,1013.56
2017-01-24 23:00:00,245.04,225.59,625.19,1036.72
2017-01-25 00:00:00,242.9,212.27,587.61,1020.5
2017-01-25 01:00:00,252.72,215.52,410.56,1020.72
2017-01-25 02:00:00,241.54,215.18,346.9,988.8
2017-01-25 03:00:00,260.07,216.87,344.7,1021.89
2017-01-25 04:00:00,223.83,212.02,342.49,1000.2
2017-01-25 05:00:00,312.39,233.98,341.22,1008.84
2017-01-25 06:00:00,358.87,306.5,698.14,986.64
2017-01-25 07:00:00,355.73,691.37,1240.89,1037.94
2017-01-25 08:00:00,362.08,821.43,1343.73,1076.32
2017-01-25 09:00:00,340.83,841.41,1327.87,1129.45
2017-01-25 10:00:00,335.84,773.86,1293.31,1156.88
2017-01-25 11:00:00,324.18,736.38,1244.91,1144.3
2017-01-25 12:00:00,315.77,717.96,1251.57,1144.22
2017-01-25 13:00:00,309.83,703.59,1303.08,1111.35
2017-01-25 14:00:00,315.1,712.49,1298.39,1139.99
2017-01-25 15:00:00,306.36,714.88,1282.96,1093.62
2017-01-25 16:00:00,291.11,719.34,1220.17,1099.22
2017-01-25 17:00:00,285.23,686.15,1195.74,1072.37
2017-01-25 18:00:00,268.13,592.88,1202.58,1048.45
2017-01-25 19:00:00,245.49,290.96,769.19,991.52
2017-01-25 20:00:00,238.16,268.93,881.75,989.78
2017-01-25 21:00:00,237.12,255.97,852.77,972.59
2017-01-25 22:00:00,233.44,244.79,822.85,968.44
2017-01-25 23:00:00,221.38,223.17,742.8,938.48
2017-01-26 00:00:00,101.88,206.25,698.26,958.14
2017-01-26 01:00:00,0.0,206.22,340.25,964.16
2017-01-26 02:00:00,0.01,213.66,340.6,939.0
2017-01-26 03:00:00,0.0,208.48,334.16,971.11
2017-01-26 04:00:00,57.15,207.52,332.61,933.93
2017-01-26 05:00:00,274.01,233.01,344.51,965.6
2017-01-26 06:00:00,332.65,269.61,611.67,942.17
2017-01-26 07:00:00,323.07,530.58,1069.97,980.6
2017-01-26 08:00:00,328.95,673.55,1199.68,989.26
2017-01-26 09:00:00,358.25,708.3,1284.71,1034.3
2017-01-26 10:00:00,355.47,701.98,1311.78,1084.81
2017-01-26 11:00:00,324.74,653.35,1267.05,1092.89
2017-01-26 12:00:00,310.66,664.73,1339.22,1092.69
2017-01-26 13:00:00,310.01,673.04,1363.4,895.12
2017-01-26 14:00:00,306.64,674.4,1357.24,1005.86
2017-01-26 15:00:00,301.33,679.21,1387.13,1023.28
2017-01-26 16:00:00,294.46,707.92,1347.9,1138.36
2017-01-26 17:00:00,292.86,711.61,1339.85,1152.08
2017-01-26 18:00:00,270.09,643.36,1358.16,1082.07
2017-01-26 19:00:00,244.44,309.19,988.55,1031.73
2017-01-26 20:00:00,251.68,281.72,929.78,1002.74
2017-01-26 21:00:00,225.42,270.43,897.43,1004.15
2017-01-26 22:00:00,249.22,272.89,861.02,971.75
2017-01-26 23:00:00,221.96,241.59,803.64,991.29
2017-01-27 00:00:00,250.08,224.06,731.15,974.16
2017-01-27 01:00:00,231.01,229.45,346.32,1002.16
2017-01-27 02:00:00,240.42,232.58,343.9,971.5
2017-01-27 03:00:00,231.96,244.14,343.41,973.08
2017-01-27 04:00:00,227.23,242.36,337.52,999.1
2017-01-27 05:00:00,289.13,252.34,342.23,998.98
2017-01-27 06:00:00,328.32,258.42,690.08,1000.1
2017-01-27 07:00:00,337.77,272.8,1205.06,996.83
2017-01-27 08:00:00,352.68,319.17,1294.33,1006.79
2017-01-27 09:00:00,365.46,378.97,1336.88,1139.01
2017-01-27 10:00:00,344.38,398.43,1241.95,1145.41
2017-01-27 11:00:00,325.62,658.6,1221.09,1159.48
2017-01-27 12:00:00,322.44,771.61,1211.47,1176.09
2017-01-27 13:00:00,318.03,777.21,1214.76,1161.29
2017-01-27 14:00:00,327.03,804.92,1265.68,1134.69
2017-01-27 15:00:00,339.14,826.52,1284.0,1156.71
2017-01-27 16:00:00,323.8,838.64,1284.27,1135.7
2017-01-27 17:00:00,325.65,838.83,1393.66,1138.54
2017-01-27 18:00:00,305.61,721.41,1385.39,1094.82
2017-01-27 19:00:00,259.42,310.6,849.67,1061.84
2017-01-27 20:00:00,245.71,295.26,746.41,1034.49
2017-01-27 21:00:00,280.81,285.42,703.61,1041.69
2017-01-27 22:00:00,234.59,277.02,655.18,1003.63
2017-01-27 23:00:00,269.4,254.27,650.68,1043.18
2017-01-28 00:00:00,242.11,233.39,619.02,1013.19
2017-01-28 01:00:00,279.63,231.36,344.87,1025.66
2017-01-28 02:00:00,248.11,231.87,343.86,1029.77
2017-01-28 03:00:00,275.13,230.89,346.02,1019.46
2017-01-28 04:00:00,254.57,233.66,342.99,1009.47
2017-01-28 05:00:00,280.35,248.68,337.51,1022.28
2017-01-28 06:00:00,310.56,281.14,341.21,1032.93
2017-01-28 07:00:00,291.71,273.99,347.99,1061.66
2017-01-28 08:00:00,291.83,278.49,375.08,1068.45
2017-01-28 09:00:00,310.81,280.25,766.28,1063.68
2017-01-28 10:00:00,286.56,282.57,621.75,1062.35
2017-01-28 11:00:00,308.65,284.12,603.36,1028.74
2017-01-28 12:00:00,282.89,292.45,585.81,1019.82
2017-01-28 13:00:00,275.02,269.18,557.76,1012.6
2017-01-28 14:00:00,252.36,269.19,538.78,1024.42
2017-01-28 15:00:00,241.36,265.55,533.16,1005.63
2017-01-28 16:00:00,236.28,257.98,520.42,1018.69
2017-01-28 17:00:00,232.55,250.31,521.76,1004.39
2017-01-28 18:00:00,237.47,251.1,557.93,986.8
2017-01-28 19:00:00,221.71,247.92,594.14,1021.7
2017-01-28 20:00:00,250.85,241.54,606.37,1000.59
2017-01-28 21:00:00,236.46,249.52,606.18,1026.82
2017-01-28 22:00:00,256.64,247.17,611.03,998.22
2017-01-28 23:00:00,237.02,231.75,615.57,1030.48
2017-01-29 00:00:00,252.95,222.06,616.25,1048.08
2017-01-29 01:00:00,244.81,250.9,347.06,1008.92
2017-01-29 02:00:00,262.35,230.07,338.68,1006.29
2017-01-29 03:00:00,256.89,225.95,338.96,1047.87
2017-01-29 04:00:00,243.67,224.76,336.19,1054.72
2017-01-29 05:00:00,280.58,254.85,337.43,1036.45
2017-01-29 06:00:00,279.5,267.08,347.39,1001.18
2017-01-29 07:00:00,314.14,268.95,349.91,1046.68
2017-01-29 08:00:00,274.8,275.39,347.66,1035.3
2017-01-29 09:00:00,311.92,275.6,729.41,1046.55
2017-01-29 10:00:00,268.27,273.05,571.56,1007.4
2017-01-29 11:00:00,280.64,269.05,534.56,1028.61
2017-01-29 12:00:00,251.12,260.39,525.43,1050.55
2017-01-29 13:00:00,251.81,252.27,526.09,1022.79
2017-01-29 14:00:00,244.07,251.83,538.89,1024.61
2017-01-29 15:00:00,258.53,254.69,536.03,1029.96
2017-01-29 16:00:00,242.37,251.82,542.2,1018.04
2017-01-29 17:00:00,257.17,250.03,559.07,1024.45
2017-01-29 18:00:00,260.39,255.83,591.45,1035.15
2017-01-29 19:00:00,239.56,253.64,602.97,1030.64
2017-01-29 20:00:00,264.37,256.83,605.39,1017.25
2017-01-29 21:00:00,240.21,251.58,606.93,1033.26
2017-01-29 22:00:00,271.36,253.02,602.62,1033.22
2017-01-29 23:00:00,232.45,239.38,597.46,1035.34
2017-01-30 00:00:00,270.27,231.0,607.1,1063.36
2017-01-30 01:00:00,241.43,245.37,258.83,1016.3
2017-01-30 02:00:00,274.24,249.64,261.12,1040.55
2017-01-30 03:00:00,249.86,252.69,334.81,1041.73
2017-01-30 04:00:00,261.91,262.79,419.28,1050.52
2017-01-30 05:00:00,334.59,263.69,904.5,1042.59
2017-01-30 06:00:00,365.93,285.78,982.55,1042.62
2017-01-30 07:00:00,370.82,886.16,974.31,1074.25
2017-01-30 08:00:00,379.11,993.15,1052.51,1130.09
2017-01-30 09:00:00,391.39,993.34,1388.93,1183.71
2017-01-30 10:00:00,392.06,965.85,1480.88,1246.32
2017-01-30 11:00:00,386.59,938.74,1478.26,1243.06
2017-01-30 12:00:00,380.45,923.85,1442.64,1254.22
2017-01-30 13:00:00,373.78,931.41,1065.32,1270.41
2017-01-30 14:00:00,359.48,926.54,951.23,1276.04
2017-01-30 15:00:00,366.18,933.68,1015.7,1378.6
2017-01-30 16:00:00,340.36,937.78,977.45,1390.76
2017-01-30 17:00:00,330.89,929.32,928.24,1262.36
2017-01-30 18:00:00,309.41,843.3,956.31,1239.38
2017-01-30 19:00:00,277.26,352.02,625.29,1211.78
2017-01-30 20:00:00,251.85,319.09,551.97,1191.11
2017-01-30 21:00:00,287.76,310.39,537.73,1200.86
2017-01-30 22:00:00,258.04,298.77,507.19,1180.42
2017-01-30 23:00:00,286.72,262.49,493.55,1183.76
2017-01-31 00:00:00,266.48,258.09,469.72,1152.27
2017-01-31 01:00:00,284.32,260.09,321.65,1170.59
2017-01-31 02:00:00,257.82,282.35,261.59,1164.58
2017-01-31 03:00:00,280.33,281.73,258.5,1172.91
2017-01-31 04:00:00,266.05,283.33,253.94,1197.93
2017-01-31 05:00:00,336.1,307.07,261.07,1159.89
2017-01-31 06:00:00,387.07,359.4,624.43,1151.69
2017-01-31 07:00:00,387.18,930.81,1016.24,1098.09
2017-01-31 08:00:00,405.96,1033.65,1043.03,1147.2
2017-01-31 09:00:00,416.38,1026.19,1051.16,1206.42
2017-01-31 10:00:00,411.77,1001.21,994.81,1271.96
2017-01-31 11:00:00,388.74,961.86,941.84,1285.77
2017-01-31 12:00:00,363.13,921.01,975.44,1291.41
2017-01-31 13:00:00,352.44,905.11,953.58,1286.94
2017-01-31 14:00:00,338.8,901.42,964.2,1277.91
2017-01-31 15:00:00,338.38,917.53,949.45,1215.08
2017-01-31 16:00:00,328.58,916.04,959.85,1232.46
2017-01-31 17:00:00,322.77,910.88,945.96,1227.09
2017-01-31 18:00:00,293.42,791.82,966.36,1173.27
2017-01-31 19:00:00,258.19,314.09,632.1,1140.44
2017-01-31 20:00:00,253.59,292.3,550.33,1118.39
2017-01-31 21:00:00,254.13,276.91,517.32,1106.39
2017-01-31 22:00:00,223.86,270.62,476.19,1080.02
2017-01-31 23:00:00,259.84,246.22,466.02,1092.98
2017-02-01 00:00:00,235.38,227.33,445.8,1093.35
2017-02-01 01:00:00,258.87,237.01,390.16,1102.44
2017-02-01 02:00:00,234.41,236.6,346.25,1098.73
2017-02-01 03:00:00,254.13,238.28,345.27,1102.79
2017-02-01 04:00:00,240.93,238.32,348.01,1106.72
2017-02-01 05:00:00,301.65,258.39,346.95,1102.74
2017-02-01 06:00:00,359.88,308.2,721.04,1112.76
2017-02-01 07:00:00,369.43,773.36,1331.29,1122.69
2017-02-01 08:00:00,371.78,917.95,1365.82,1183.56
2017-02-01 09:00:00,388.27,940.76,1435.23,1234.49
2017-02-01 10:00:00,398.75,954.21,1435.19,1288.12
2017-02-01 11:00:00,389.04,965.99,1465.62,1299.9
2017-02-01 12:00:00,387.1,831.19,1525.4,1289.11
2017-02-01 13:00:00,393.28,810.25,1515.28,1310.46
2017-02-01 14:00:00,379.48,800.7,1517.22,1306.66
2017-02-01 15:00:00,381.8,794.71,1514.59,1274.99
2017-02-01 16:00:00,363.63,773.29,1456.54,1260.24
2017-02-01 17:00:00,354.32,746.68,1424.43,1251.02
2017-02-01 18:00:00,319.82,616.89,1411.21,1189.7
2017-02-01 19:00:00,278.87,325.19,858.34,1115.28
2017-02-01 20:00:00,240.03,299.33,759.72,1120.55
2017-02-01 21:00:00,263.81,279.94,716.5,1102.42
2017-02-01 22:00:00,244.91,276.63,666.33,1074.91
2017-02-01 23:00:00,262.6,254.0,632.49,1093.52
2017-02-02 00:00:00,248.27,236.18,603.71,1103.41
2017-02-02 01:00:00,246.95,233.06,346.72,1097.61
2017-02-02 02:00:00,255.44,235.78,347.14,1092.89
2017-02-02 03:00:00,250.0,234.63,342.81,1091.91
2017-02-02 04:00:00,257.67,231.42,343.16,1088.21
2017-02-02 05:00:00,282.17,253.41,343.03,1093.92
2017-02-02 06:00:00,359.56,275.49,689.8,1105.8
2017-02-02 07:00:00,363.34,611.62,1275.42,1134.42
2017-02-02 08:00:00,374.63,741.74,1345.52,1175.93
2017-02-02 09:00:00,380.31,740.15,1346.54,1243.25
2017-02-02 10:00:00,357.56,700.04,1346.24,1273.94
2017-02-02 11:00:00,365.62,722.94,1384.26,1266.74
2017-02-02 12:00:00,370.35,732.62,1413.06,1280.29
2017-02-02 13:00:00,373.02,746.45,1451.16,1267.14
2017-02-02 14:00:00,373.19,755.03,1446.1,1255.64
2017-02-02 15:00:00,355.92,741.13,1382.41,1266.25
2017-02-02 16:00:00,324.74,721.53,1358.29,1247.53
2017-02-02 17:00:00,324.14,691.24,1356.26,1235.35
2017-02-02 18:00:00,296.67,584.72,1312.13,1191.63
2017-02-02 19:00:00,256.23,328.78,830.03,1154.11
2017-02-02 20:00:00,268.14,307.79,735.3,1131.92
2017-02-02 21:00:00,240.4,295.63,720.67,1142.44
2017-02-02 22:00:00,265.84,286.83,689.09,1105.64
2017-02-02 23:00:00,244.29,260.84,655.34,1109.04
2017-02-03 00:00:00,261.4,241.25,618.74,1119.2
2017-02-03 01:00:00,275.66,249.67,347.75,1115.76
2017-02-03 02:00:00,269.01,254.54,346.53,1125.26
2017-02-03 03:00:00,268.72,265.56,348.55,1123.35
2017-02-03 04:00:00,231.83,263.77,344.92,1118.78
2017-02-03 05:00:00,313.55,286.3,346.93,1119.41
2017-02-03 06:00:00,375.76,299.28,715.55,1136.16
2017-02-03 07:00:00,376.01,673.36,1311.0,1149.57
2017-02-03 08:00:00,391.86,796.14,1357.78,1195.19
2017-02-03 09:00:00,412.26,788.95,1402.15,1249.41
2017-02-03 10:00:00,403.07,783.73,1357.68,1301.48
2017-02-03 11:00:00,389.9,753.7,1366.85,1460.26
2017-02-03 12:00:00,383.43,750.94,1453.02,1360.23
2017-02-03 13:00:00,381.25,747.69,1416.46,1333.78
2017-02-03 14:00:00,367.88,758.2,1409.61,1349.62
2017-02-03 15:00:00,375.16,755.74,1386.34,1316.9
2017-02-03 16:00:00,356.0,764.99,1425.39,1323.12
2017-02-03 17:00:00,368.27,744.84,1441.67,1357.47
2017-02-03 18:00:00,331.61,638.63,1415.36,1278.19
2017-02-03 19:00:00,283.9,320.75,536.01,1203.73
2017-02-03 20:00:00,254.03,292.18,447.2,1207.32
2017-02-03 21:00:00,282.18,297.72,418.81,1172.57
2017-02-03 22:00:00,269.9,292.79,388.01,1227.6
2017-02-03 23:00:00,283.24,279.63,353.01,1234.55
2017-02-04 00:00:00,287.98,251.22,354.55,1223.07
2017-02-04 01:00:00,275.89,263.22,354.69,1237.95
2017-02-04 02:00:00,300.69,264.74,352.45,1227.19
2017-02-04 03:00:00,289.91,268.42,349.91,1225.85
2017-02-04 04:00:00,289.28,264.94,350.11,1199.54
2017-02-04 05:00:00,308.61,285.59,346.89,1260.41
2017-02-04 06:00:00,324.29,314.86,352.23,1243.13
2017-02-04 07:00:00,332.79,309.22,353.19,1499.79
2017-02-04 08:00:00,314.64,318.9,364.14,1396.79
2017-02-04 09:00:00,323.49,325.7,372.34,1351.74
2017-02-04 10:00:00,260.28,316.15,351.32,1331.89
2017-02-04 11:00:00,273.14,312.24,352.45,1300.82
2017-02-04 12:00:00,243.47,309.83,365.94,1357.95
2017-02-04 13:00:00,257.45,298.76,365.08,1331.46
2017-02-04 14:00:00,241.51,290.97,361.98,1318.76
2017-02-04 15:00:00,233.8,278.38,370.02,1260.17
2017-02-04 16:00:00,235.51,285.3,363.77,1253.87
2017-02-04 17:00:00,228.97,281.55,345.71,1276.89
2017-02-04 18:00:00,246.64,284.28,350.66,1243.41
2017-02-04 19:00:00,232.41,277.96,353.19,1277.49
2017-02-04 20:00:00,258.69,278.18,352.08,1269.32
2017-02-04 21:00:00,252.02,275.61,351.08,1303.16
2017-02-04 22:00:00,259.93,266.05,350.78,1284.49
2017-02-04 23:00:00,258.6,260.38,348.39,1288.82
2017-02-05 00:00:00,247.87,249.82,356.36,1269.09
2017-02-05 01:00:00,273.2,271.28,348.47,1322.02
2017-02-05 02:00:00,247.68,258.47,351.25,1289.51
2017-02-05 03:00:00,288.58,258.0,356.01,1295.74
2017-02-05 04:00:00,247.57,256.54,348.59,1309.65
2017-02-05 05:00:00,306.48,297.74,346.64,1297.77
2017-02-05 06:00:00,301.62,301.35,347.43,1274.3
2017-02-05 07:00:00,309.31,307.93,356.33,1313.57
2017-02-05 08:00:00,311.31,312.08,354.97,1307.55
2017-02-05 09:00:00,303.43,314.5,351.97,1310.27
2017-02-05 10:00:00,328.84,305.3,349.52,1283.17
2017-02-05 11:00:00,269.05,304.56,347.18,1280.57
2017-02-05 12:00:00,266.01,294.69,355.22,1340.96
2017-02-05 13:00:00,245.02,291.98,348.51,1272.11
2017-02-05 14:00:00,258.78,278.52,343.97,1276.82
2017-02-05 15:00:00,248.03,273.36,347.16,1270.78
2017-02-05 16:00:00,244.23,270.97,332.02,1205.99
2017-02-05 17:00:00,229.22,266.27,330.09,1239.34
2017-02-05 18:00:00,230.55,260.63,338.41,1202.79
2017-02-05 19:00:00,225.73,267.61,331.22,1212.9
2017-02-05 20:00:00,245.22,261.53,335.13,1247.01
2017-02-05 21:00:00,258.71,262.58,338.69,1197.8
2017-02-05 22:00:00,239.33,265.6,336.38,1221.67
2017-02-05 23:00:00,261.18,246.07,336.21,1237.42
2017-02-06 00:00:00,232.98,242.57,336.66,1237.32
2017-02-06 01:00:00,270.44,259.67,339.13,1223.9
2017-02-06 02:00:00,236.44,263.45,340.33,1232.58
2017-02-06 03:00:00,274.35,262.45,422.28,1245.05
2017-02-06 04:00:00,238.18,254.61,502.53,1255.24
2017-02-06 05:00:00,328.98,267.34,1241.2,1237.67
2017-02-06 06:00:00,375.11,290.02,1399.43,1268.97
2017-02-06 07:00:00,360.62,833.42,1430.01,1236.22
2017-02-06 08:00:00,377.83,853.35,1523.0,1329.18
2017-02-06 09:00:00,365.16,824.69,1463.19,1362.73
2017-02-06 10:00:00,350.51,756.34,1400.82,1421.75
2017-02-06 11:00:00,325.39,738.18,1413.61,1388.71
2017-02-06 12:00:00,318.06,722.37,1441.89,1379.01
2017-02-06 13:00:00,315.84,704.77,1431.32,1388.15
2017-02-06 14:00:00,312.15,724.79,1404.16,1332.91
2017-02-06 15:00:00,305.12,711.83,1378.55,1329.5
2017-02-06 16:00:00,300.88,701.83,1314.56,1299.61
2017-02-06 17:00:00,291.74,679.5,1292.85,1265.69
2017-02-06 18:00:00,276.16,600.02,1288.01,1218.9
2017-02-06 19:00:00,229.07,318.83,539.16,1183.45
2017-02-06 20:00:00,244.88,288.45,467.2,1171.9
2017-02-06 21:00:00,215.59,273.29,426.38,1166.58
2017-02-06 22:00:00,241.11,267.5,393.06,1167.57
2017-02-06 23:00:00,231.01,241.35,359.22,1113.44
2017-02-07 00:00:00,227.57,231.79,347.47,1183.26
2017-02-07 01:00:00,232.56,230.36,354.79,1132.87
2017-02-07 02:00:00,225.33,239.32,345.65,1124.47
2017-02-07 03:00:00,241.76,231.77,337.07,1160.58
2017-02-07 04:00:00,218.81,228.51,334.32,1155.44
2017-02-07 05:00:00,271.65,249.92,358.47,1122.28
2017-02-07 06:00:00,305.81,285.75,764.31,1130.8
2017-02-07 07:00:00,319.82,586.11,1152.79,1166.03
2017-02-07 08:00:00,332.96,635.97,1277.37,1219.32
2017-02-07 09:00:00,337.01,659.18,1332.65,1031.36
2017-02-07 10:00:00,329.23,666.52,1349.27,908.59
2017-02-07 11:00:00,324.92,698.67,1386.09,914.96
2017-02-07 12:00:00,320.66,712.02,1386.11,964.02
2017-02-07 13:00:00,311.31,704.62,1367.22,1015.51
2017-02-07 14:00:00,306.64,690.33,1353.71,992.25
2017-02-07 15:00:00,299.34,745.82,1371.29,979.4
2017-02-07 16:00:00,296.47,788.97,1325.53,1014.28
2017-02-07 17:00:00,293.82,805.74,1260.53,949.27
2017-02-07 18:00:00,268.52,701.49,1274.88,907.04
2017-02-07 19:00:00,235.59,312.56,529.01,872.39
2017-02-07 20:00:00,217.51,279.88,450.45,853.68
2017-02-07 21:00:00,220.13,269.48,418.1,873.26
2017-02-07 22:00:00,220.47,256.48,386.28,830.39
2017-02-07 23:00:00,211.67,232.83,349.23,861.68
2017-02-08 00:00:00,239.27,218.36,336.54,823.22
2017-02-08 01:00:00,220.21,222.15,335.37,860.23
2017-02-08 02:00:00,232.91,226.4,337.7,826.6
2017-02-08 03:00:00,240.5,221.32,330.57,835.74
2017-02-08 04:00:00,211.73,219.88,328.94,835.17
2017-02-08 05:00:00,254.47,240.53,336.13,807.84
2017-02-08 06:00:00,278.73,269.04,667.6,862.43
2017-02-08 07:00:00,295.57,471.89,1042.48,862.1
2017-02-08 08:00:00,310.04,563.83,1172.56,893.56
2017-02-08 09:00:00,328.17,595.98,1216.7,956.45
2017-02-08 10:00:00,320.51,606.58,1279.14,951.44
2017-02-08 11:00:00,305.52,637.14,1267.01,804.83
2017-02-08 12:00:00,293.92,741.0,1247.32,733.94
2017-02-08 13:00:00,302.33,761.06,1264.14,728.62
2017-02-08 14:00:00,299.15,783.92,1283.51,731.85
2017-02-08 15:00:00,299.62,797.86,1271.12,728.22
2017-02-08 16:00:00,290.99,724.12,1236.2,722.25
2017-02-08 17:00:00,292.76,654.03,1226.92,698.86
2017-02-08 18:00:00,267.03,552.35,1182.78,746.92
2017-02-08 19:00:00,229.02,314.38,514.92,649.64
2017-02-08 20:00:00,230.21,294.82,444.36,604.52
2017-02-08 21:00:00,208.26,286.32,411.63,592.17
2017-02-08 22:00:00,226.87,270.21,389.33,568.78
2017-02-08 23:00:00,209.75,242.05,347.16,567.81
2017-02-09 00:00:00,232.41,227.35,336.22,564.76
2017-02-09 01:00:00,212.02,226.27,337.15,576.29
2017-02-09 02:00:00,232.46,230.27,338.81,563.39
2017-02-09 03:00:00,218.14,224.63,332.29,555.2
2017-02-09 04:00:00,216.61,228.67,333.24,558.89
2017-02-09 05:00:00,271.22,250.52,351.88,556.77
2017-02-09 06:00:00,305.01,275.77,735.52,1522.85
2017-02-09 07:00:00,326.17,518.34,1164.01,1160.43
2017-02-09 08:00:00,337.46,718.79,1315.22,1164.22
2017-02-09 09:00:00,359.31,768.58,1357.89,1270.38
2017-02-09 10:00:00,364.76,722.55,1461.9,1311.51
2017-02-09 11:00:00,359.25,690.68,1427.43,1304.8
2017-02-09 12:00:00,338.62,699.83,1428.24,1383.51
2017-02-09 13:00:00,339.58,716.4,1435.58,1361.6
2017-02-09 14:00:00,330.13,717.32,1405.75,1354.43
2017-02-09 15:00:00,320.86,710.62,1357.84,1356.13
2017-02-09 16:00:00,315.7,713.74,1370.67,1357.78
2017-02-09 17:00:00,324.55,693.88,1341.07,1438.49
2017-02-09 18:00:00,305.51,604.56,1402.94,1396.2
2017-02-09 19:00:00,262.63,335.6,604.99,1334.53
2017-02-09 20:00:00,270.96,313.41,457.5,1323.55
2017-02-09 21:00:00,271.2,311.7,423.81,1334.25
2017-02-09 22:00:00,257.93,301.12,412.73,1280.4
2017-02-09 23:00:00,285.08,277.65,368.54,1319.55
2017-02-10 00:00:00,248.51,264.94,353.19,1295.87
2017-02-10 01:00:00,291.87,271.93,354.0,1309.74
2017-02-10 02:00:00,266.19,279.25,354.86,1317.46
2017-02-10 03:00:00,297.72,286.07,355.2,1310.78
2017-02-10 04:00:00,253.76,286.66,351.71,1292.14
2017-02-10 05:00:00,364.06,311.63,396.01,1307.38
2017-02-10 06:00:00,407.76,320.57,1124.71,1338.39
2017-02-10 07:00:00,398.18,699.77,1518.96,1581.0
2017-02-10 08:00:00,410.81,878.24,1512.04,1568.7
2017-02-10 09:00:00,417.64,870.05,1566.38,1578.76
2017-02-10 10:00:00,384.03,811.55,1431.15,1648.91
2017-02-10 11:00:00,362.41,775.17,1396.8,1633.67
2017-02-10 12:00:00,347.58,763.03,1447.31,1682.39
2017-02-10 13:00:00,337.69,764.69,1402.8,1604.28
2017-02-10 14:00:00,337.55,744.22,1365.74,1617.29
2017-02-10 15:00:00,343.89,755.24,1414.07,1611.58
2017-02-10 16:00:00,340.15,740.55,1486.15,1563.97
2017-02-10 17:00:00,353.02,737.17,1483.47,1568.9
2017-02-10 18:00:00,326.53,632.13,1473.31,1505.9
2017-02-10 19:00:00,269.66,325.05,589.54,1475.49
2017-02-10 20:00:00,247.7,297.39,460.26,1455.2
2017-02-10 21:00:00,261.14,290.69,412.61,1451.66
2017-02-10 22:00:00,247.21,283.39,400.01,1421.38
2017-02-10 23:00:00,258.7,257.43,345.06,1439.28
2017-02-11 00:00:00,260.35,237.88,340.84,1406.64
2017-02-11 01:00:00,250.83,243.28,342.12,1401.96
2017-02-11 02:00:00,262.88,245.72,342.43,1399.24
2017-02-11 03:00:00,249.46,242.96,341.67,1401.83
2017-02-11 04:00:00,266.61,244.06,335.69,1401.2
2017-02-11 05:00:00,268.98,262.62,333.39,1376.57
2017-02-11 06:00:00,321.01,280.65,346.9,1394.84
2017-02-11 07:00:00,281.35,282.47,343.65,1396.39
2017-02-11 08:00:00,310.92,287.1,350.11,1371.87
