timestamp,Panther_lodging_Cora,Cockatoo_lodging_Kyle,Cockatoo_lodging_Lynne,Cockatoo_lodging_Tessie,Cockatoo_lodging_Elvia
2017-02-13 06:00:00,125.9743,234.8,104.925,245.9,262.45
2017-02-13 07:00:00,135.0761,247.275,112.1,245.275,290.875
2017-02-13 08:00:00,138.3767,274.95,121.0,279.825,315.925
2017-02-13 09:00:00,144.2778,286.725,120.7,286.0,313.375
2017-02-13 10:00:00,141.0772,280.475,106.7,266.425,328.6
2017-02-13 11:00:00,148.3786,283.875,106.325,259.025,325.575
2017-02-13 12:00:00,145.378,295.05,112.075,291.7,328.65
2017-02-13 13:00:00,154.7799,323.025,141.65,302.35,336.05
2017-02-13 14:00:00,150.8291,296.65,183.9,314.15,323.375
2017-02-13 15:00:00,155.8801,298.05,155.45,319.875,327.35
2017-02-13 16:00:00,169.5827,330.425,166.275,330.6,300.525
2017-02-13 17:00:00,176.8841,341.225,157.625,339.375,291.475
2017-02-13 18:00:00,182.4852,365.0,186.975,377.625,279.85
2017-02-13 19:00:00,175.3338,318.025,164.95,362.725,267.15
2017-02-13 20:00:00,195.9378,290.2,170.75,331.7,264.65
2017-02-13 21:00:00,199.2385,284.625,132.125,298.7,254.175
2017-02-13 22:00:00,192.9372,271.75,130.675,247.775,247.625
2017-02-13 23:00:00,172.1832,279.375,124.325,227.175,224.8
2017-02-14 00:00:00,167.2823,241.5,119.2,230.5,208.35
2017-02-14 01:00:00,155.0799,208.55,112.225,204.25,202.025
2017-02-14 02:00:00,137.4765,197.675,108.075,214.875,196.85
2017-02-14 03:00:00,146.1282,185.875,95.45,187.55,198.75
2017-02-14 04:00:00,135.4261,179.45,92.85,186.475,200.85
2017-02-14 05:00:00,135.9262,224.675,97.625,184.375,218.775
2017-02-14 06:00:00,134.1259,239.25,104.15,254.55,277.25
2017-02-14 07:00:00,142.7275,262.825,115.975,252.25,328.875
2017-02-14 08:00:00,152.3294,304.5,124.025,290.9,355.7
2017-02-14 09:00:00,147.9286,308.425,122.25,274.925,339.95
2017-02-14 10:00:00,134.576,294.975,130.675,283.6,328.4
2017-02-14 11:00:00,142.9776,314.175,114.05,275.45,362.775
2017-02-14 12:00:00,157.2303,305.95,129.675,288.0,338.975
2017-02-14 13:00:00,151.2292,302.15,144.3,318.625,354.65
2017-02-14 14:00:00,148.6287,279.575,146.775,334.5,335.425
2017-02-14 15:00:00,148.8287,314.2,168.45,315.9,324.825
2017-02-14 16:00:00,169.9828,329.525,162.325,334.15,311.6
2017-02-14 17:00:00,166.1821,325.05,175.175,322.625,311.675
2017-02-14 18:00:00,177.5843,350.425,170.375,350.075,296.725
2017-02-14 19:00:00,,355.175,180.175,339.95,274.725
2017-02-14 20:00:00,,302.725,145.975,325.425,268.275
2017-02-14 21:00:00,,271.2,132.125,292.45,245.6
2017-02-14 22:00:00,,260.175,130.4,246.175,241.575
2017-02-14 23:00:00,,242.975,126.15,238.125,217.875
2017-02-15 00:00:00,114.8221,227.65,121.4,219.725,193.0
2017-02-15 01:00:00,139.4269,206.525,109.675,206.775,194.575
2017-02-15 02:00:00,137.8266,191.125,103.95,193.55,185.375
2017-02-15 03:00:00,135.7762,182.8,94.025,192.525,175.8
2017-02-15 04:00:00,131.6254,179.875,92.0,176.0,183.475
2017-02-15 05:00:00,131.4754,219.3,95.675,187.7,203.425
2017-02-15 06:00:00,128.2247,249.275,105.2,245.175,263.725
2017-02-15 07:00:00,126.2744,284.45,121.05,275.525,286.325
2017-02-15 08:00:00,134.726,306.4,148.3,273.25,324.1
2017-02-15 09:00:00,142.2274,314.85,129.6,275.775,336.675
2017-02-15 10:00:00,131.0753,302.15,136.525,267.025,347.1
2017-02-15 11:00:00,143.0276,300.825,120.325,298.45,316.625
2017-02-15 12:00:00,150.9291,305.675,111.025,295.4,328.35
2017-02-15 13:00:00,157.1303,314.85,118.4,286.675,329.925
2017-02-15 14:00:00,154.3298,324.325,119.95,308.975,328.85
2017-02-15 15:00:00,161.2811,291.425,141.775,286.7,324.3
2017-02-15 16:00:00,154.5298,319.725,147.725,292.75,316.125
2017-02-15 17:00:00,163.9816,311.4,153.825,306.2,314.1
2017-02-15 18:00:00,174.8838,313.8,147.125,334.05,306.55
2017-02-15 19:00:00,183.3854,314.85,160.95,349.6,300.65
2017-02-15 20:00:00,186.436,306.925,154.0,304.725,267.675
2017-02-15 21:00:00,182.7853,262.6,130.7,315.3,267.675
2017-02-15 22:00:00,178.4344,275.0,128.825,239.95,249.4
2017-02-15 23:00:00,179.3346,277.225,114.925,235.125,209.85
2017-02-16 00:00:00,169.9328,250.05,107.625,207.525,204.425
2017-02-16 01:00:00,152.7295,218.225,107.9,210.1,203.45
2017-02-16 02:00:00,147.8785,209.4,106.2,192.6,178.3
2017-02-16 03:00:00,140.5271,196.55,104.325,186.6,192.775
2017-02-16 04:00:00,140.2271,178.35,96.65,180.075,188.35
2017-02-16 05:00:00,136.0262,200.575,92.3,144.2,196.425
2017-02-16 06:00:00,143.9778,246.575,103.275,261.275,269.125
2017-02-16 07:00:00,143.1776,271.6,116.05,237.925,307.975
2017-02-16 08:00:00,153.7297,289.725,121.325,285.875,333.2
2017-02-16 09:00:00,157.6804,310.6,131.425,294.975,349.9
2017-02-16 10:00:00,157.7805,329.15,137.55,283.0,350.425
2017-02-16 11:00:00,160.531,304.85,118.0,259.925,365.275
2017-02-16 12:00:00,184.5856,343.8,130.375,304.775,368.375
2017-02-16 13:00:00,182.8353,328.95,125.325,313.85,356.825
2017-02-16 14:00:00,191.737,321.15,151.2,317.1,351.15
2017-02-16 15:00:00,192.8372,336.425,172.55,322.575,325.15
2017-02-16 16:00:00,180.5348,320.025,166.25,358.775,315.875
2017-02-16 17:00:00,187.4362,340.2,153.05,345.675,332.225
2017-02-16 18:00:00,200.7387,331.775,170.75,393.475,338.375
2017-02-16 19:00:00,218.7922,332.025,172.075,377.975,325.6
2017-02-16 20:00:00,203.5393,293.5,179.3,317.5,322.775
2017-02-16 21:00:00,194.1875,275.175,136.725,323.15,309.5
2017-02-16 22:00:00,194.4875,271.225,132.3,251.825,285.975
2017-02-16 23:00:00,188.5364,252.15,113.475,233.4,237.975
2017-02-17 00:00:00,189.8366,241.5,114.275,215.1,224.825
2017-02-17 01:00:00,176.6841,209.375,119.025,205.975,220.575
2017-02-17 02:00:00,177.5843,199.175,105.55,197.55,211.775
2017-02-17 03:00:00,173.8335,189.1,96.125,182.675,212.5
2017-02-17 04:00:00,166.6322,183.025,88.925,178.925,199.7
2017-02-17 05:00:00,174.1336,212.7,91.875,189.1,221.4
2017-02-17 06:00:00,172.0832,256.35,101.25,256.825,272.975
2017-02-17 07:00:00,165.832,282.875,117.025,264.25,303.75
2017-02-17 08:00:00,163.8816,267.375,130.9,283.6,339.075
2017-02-17 09:00:00,166.9822,292.775,135.575,284.4,351.375
2017-02-17 10:00:00,173.1834,328.3,138.2,279.375,336.35
2017-02-17 11:00:00,169.8828,281.175,113.55,282.8,333.15
2017-02-17 12:00:00,170.5329,302.075,120.65,276.025,328.2
2017-02-17 13:00:00,171.183,322.325,141.25,296.975,333.9
2017-02-17 14:00:00,187.0361,301.2,161.0,332.025,320.1
2017-02-17 15:00:00,185.4358,313.5,145.75,336.475,309.5
2017-02-17 16:00:00,190.1867,296.075,187.7,307.15,312.4
2017-02-17 17:00:00,185.4858,305.325,162.025,296.8,309.875
2017-02-17 18:00:00,197.9882,305.175,186.6,314.45,302.85
2017-02-17 19:00:00,197.038,293.775,176.65,351.175,305.525
2017-02-17 20:00:00,184.4856,256.625,144.8,301.625,294.475
2017-02-17 21:00:00,185.8859,232.825,132.525,284.925,275.925
2017-02-17 22:00:00,189.1365,220.925,122.725,236.45,252.925
2017-02-17 23:00:00,179.9347,212.975,107.75,202.425,226.0
2017-02-18 00:00:00,177.9343,192.225,107.275,206.475,204.8
2017-02-18 01:00:00,168.4325,185.8,105.725,189.35,193.85
2017-02-18 02:00:00,163.8316,182.15,101.125,187.925,202.25
2017-02-18 03:00:00,145.178,182.1,105.425,178.65,198.05
2017-02-18 04:00:00,149.0288,168.525,87.55,184.55,190.45
2017-02-18 05:00:00,150.279,169.25,93.475,171.725,215.075
2017-02-18 06:00:00,149.2288,174.825,96.175,176.1,262.275
2017-02-18 07:00:00,143.2276,175.85,102.475,194.35,278.75
2017-02-18 08:00:00,142.1774,231.25,105.9,206.325,301.675
2017-02-18 09:00:00,139.3769,252.3,106.675,231.975,322.9
2017-02-18 10:00:00,139.4769,273.45,105.85,243.075,290.075
2017-02-18 11:00:00,155.58,271.85,103.8,240.4,282.65
2017-02-18 12:00:00,157.3804,295.55,98.85,252.0,290.65
2017-02-18 13:00:00,150.9791,273.45,105.15,264.125,268.575
2017-02-18 14:00:00,149.0288,250.7,109.25,282.025,277.7
2017-02-18 15:00:00,151.9293,227.975,104.525,257.675,307.175
2017-02-18 16:00:00,155.9801,213.1,111.0,228.125,299.85
2017-02-18 17:00:00,154.5298,191.35,105.625,258.2,318.3
2017-02-18 18:00:00,165.3819,204.25,102.6,304.475,325.575
2017-02-18 19:00:00,166.5321,203.35,105.45,285.625,313.575
2017-02-18 20:00:00,166.2821,198.025,111.275,261.925,320.925
2017-02-18 21:00:00,161.4312,203.7,107.625,250.625,285.975
2017-02-18 22:00:00,160.631,212.65,109.95,211.275,280.375
2017-02-18 23:00:00,162.2813,198.475,102.0,197.625,235.55
2017-02-19 00:00:00,150.9791,197.9,90.175,191.5,223.3
2017-02-19 01:00:00,147.1284,185.425,89.975,203.375,216.85
2017-02-19 02:00:00,142.0774,179.125,90.5,178.475,203.95
2017-02-19 03:00:00,139.6269,175.525,88.8,178.4,208.35
2017-02-19 04:00:00,134.3259,169.725,84.05,176.5,208.275
2017-02-19 05:00:00,130.3252,173.5,91.375,170.275,218.275
2017-02-19 06:00:00,130.5252,174.95,92.1,170.225,277.7
2017-02-19 07:00:00,132.1255,177.725,100.0,205.2,284.5
2017-02-19 08:00:00,134.476,184.575,107.675,201.225,292.55
2017-02-19 09:00:00,131.9755,187.25,107.55,229.85,306.625
2017-02-19 10:00:00,135.3261,195.35,104.575,249.525,317.2
2017-02-19 11:00:00,141.0772,188.4,97.9,247.625,279.775
2017-02-19 12:00:00,147.3284,208.175,97.05,245.2,292.35
2017-02-19 13:00:00,154.9299,212.875,99.4,255.775,289.225
2017-02-19 14:00:00,165.0819,213.25,98.75,253.2,274.725
2017-02-19 15:00:00,168.8826,211.475,102.7,241.875,276.2
2017-02-19 16:00:00,176.18400000000003,210.175,104.875,257.425,270.3
2017-02-19 17:00:00,177.3842,197.475,108.675,261.275,259.25
2017-02-19 18:00:00,174.8838,214.65,127.9,293.025,272.425
2017-02-19 19:00:00,194.8876,210.275,116.175,292.025,276.1
2017-02-19 20:00:00,185.2858,207.975,108.975,248.6,281.95
2017-02-19 21:00:00,186.1359,202.1,131.775,228.95,276.15
2017-02-19 22:00:00,178.3344,207.425,117.325,214.55,255.925
2017-02-19 23:00:00,183.0853,191.35,108.225,200.275,226.5
2017-02-20 00:00:00,163.0315,192.95,101.45,202.625,206.35
2017-02-20 01:00:00,156.6302,192.575,99.025,187.075,210.4
2017-02-20 02:00:00,150.079,189.7,104.2,184.425,204.375
2017-02-20 03:00:00,143.3777,178.675,100.525,189.375,204.875
2017-02-20 04:00:00,143.8778,175.025,99.95,176.95,208.55
2017-02-20 05:00:00,137.9266,169.875,94.775,173.6,212.6
2017-02-20 06:00:00,136.3263,186.025,96.95,179.925,280.35
2017-02-20 07:00:00,143.5777,195.5,103.45,213.05,322.475
2017-02-20 08:00:00,134.0259,176.7,110.55,244.975,329.45
2017-02-20 09:00:00,140.3771,196.125,132.225,249.4,341.85
2017-02-20 10:00:00,144.4779,212.2,153.75,283.75,326.25
2017-02-20 11:00:00,154.2798,203.225,126.15,292.875,345.1
2017-02-20 12:00:00,163.5816,206.2,111.025,300.7,325.925
2017-02-20 13:00:00,169.0826,214.775,155.425,294.575,337.3
2017-02-20 14:00:00,166.1821,213.825,112.325,315.125,330.7
2017-02-20 15:00:00,169.8828,226.8,106.9,290.0,313.55
2017-02-20 16:00:00,167.1323,226.975,107.425,299.8,295.175
2017-02-20 17:00:00,163.4315,234.775,105.575,282.55,291.425
2017-02-20 18:00:00,164.6318,247.95,112.7,290.85,288.4
2017-02-20 19:00:00,175.2338,247.725,113.25,292.175,280.8
2017-02-20 20:00:00,182.2852,232.025,127.725,279.625,271.275
2017-02-20 21:00:00,179.1846,218.75,125.4,245.625,275.675
2017-02-20 22:00:00,173.8335,211.25,128.275,225.325,255.025
2017-02-20 23:00:00,165.732,202.45,116.65,226.55,253.1
2017-02-21 00:00:00,150.47899999999998,198.5,106.675,202.175,231.925
2017-02-21 01:00:00,148.7287,186.175,104.375,197.05,227.1
2017-02-21 02:00:00,135.3761,181.675,98.6,195.025,216.325
2017-02-21 03:00:00,137.9766,168.025,93.025,184.575,223.775
2017-02-21 04:00:00,130.0251,169.9,88.85,178.975,215.275
2017-02-21 05:00:00,128.9249,168.875,91.05,176.65,237.65
2017-02-21 06:00:00,132.7756,188.85,94.75,183.4,280.9
2017-02-21 07:00:00,136.1263,195.05,101.275,217.4,315.425
2017-02-21 08:00:00,137.7266,201.1,103.65,236.8,342.85
2017-02-21 09:00:00,142.6775,206.2,119.15,261.775,357.2
2017-02-21 10:00:00,144.4279,223.825,117.7,278.725,352.65
2017-02-21 11:00:00,153.7297,254.925,122.95,290.875,320.725
2017-02-21 12:00:00,171.083,286.75,119.35,308.575,320.15
2017-02-21 13:00:00,154.3798,280.725,153.875,313.55,332.675
2017-02-21 14:00:00,155.43,267.95,165.875,349.0,323.925
2017-02-21 15:00:00,155.63,274.0,180.525,338.4,319.425
2017-02-21 16:00:00,161.0811,285.55,176.4,332.575,316.1
2017-02-21 17:00:00,170.933,303.025,164.625,321.05,315.175
2017-02-21 18:00:00,176.9841,340.325,191.85,347.325,304.375
2017-02-21 19:00:00,169.0326,307.825,179.225,347.225,286.025
2017-02-21 20:00:00,167.3823,292.125,170.725,321.125,286.35
2017-02-21 21:00:00,181.6851,266.9,140.65,295.55,275.025
2017-02-21 22:00:00,181.285,252.6,133.1,241.025,260.425
2017-02-21 23:00:00,180.9349,238.925,117.175,227.85,215.05
2017-02-22 00:00:00,154.8799,231.075,112.225,207.325,202.45
2017-02-22 01:00:00,151.6793,198.8,111.575,196.55,195.15
2017-02-22 02:00:00,136.0262,185.25,98.75,187.575,199.1
2017-02-22 03:00:00,133.0257,174.025,92.225,173.475,186.85
2017-02-22 04:00:00,125.3742,172.175,90.875,167.075,187.225
2017-02-22 05:00:00,130.7752,227.275,95.95,178.45,208.7
2017-02-22 06:00:00,137.0765,235.75,103.475,263.325,274.675
2017-02-22 07:00:00,136.5263,265.8,111.65,243.6,301.825
2017-02-22 08:00:00,140.02700000000002,278.675,122.85,255.525,344.95
2017-02-22 09:00:00,146.3782,302.025,138.45,266.275,334.525
2017-02-22 10:00:00,154.0797,282.275,120.6,262.075,343.15
2017-02-22 11:00:00,142.9276,280.05,113.625,268.1,337.075
2017-02-22 12:00:00,162.5814,295.175,112.4,299.975,332.725
2017-02-22 13:00:00,168.4825,295.75,127.325,288.475,342.275
2017-02-22 14:00:00,155.0299,283.325,126.075,303.45,333.05
2017-02-22 15:00:00,158.8806,283.925,155.425,312.0,299.325
2017-02-22 16:00:00,163.0815,272.025,150.325,305.8,309.875
2017-02-22 17:00:00,159.9809,310.15,147.7,311.025,312.65
2017-02-22 18:00:00,168.2325,315.15,178.3,320.2,306.075
2017-02-22 19:00:00,190.8368,320.675,157.85,334.225,292.4
2017-02-22 20:00:00,184.2856,275.275,155.875,305.225,293.025
2017-02-22 21:00:00,179.2846,248.45,132.15,280.675,275.975
2017-02-22 22:00:00,178.0844,262.325,144.225,246.7,263.55
2017-02-22 23:00:00,175.4339,247.775,124.5,239.525,234.0
2017-02-23 00:00:00,162.8814,229.825,111.325,205.1,203.075
2017-02-23 01:00:00,149.0288,197.975,105.4,198.875,197.15
2017-02-23 02:00:00,139.2269,186.375,108.375,191.25,192.675
2017-02-23 03:00:00,134.1259,173.45,98.95,183.725,189.25
2017-02-23 04:00:00,131.4254,176.8,92.725,176.925,184.15
2017-02-23 05:00:00,132.2755,215.7,90.95,177.4,192.325
2017-02-23 06:00:00,135.3761,239.95,102.075,271.35,254.75
2017-02-23 07:00:00,139.3269,260.375,118.45,269.425,303.425
2017-02-23 08:00:00,148.5787,280.1,116.475,277.3,327.8
2017-02-23 09:00:00,137.8766,299.475,143.175,308.7,319.0
2017-02-23 10:00:00,143.4777,292.75,137.8,279.15,325.4
2017-02-23 11:00:00,144.828,286.9,115.375,285.65,326.775
2017-02-23 12:00:00,160.3309,299.425,115.575,306.0,343.5
2017-02-23 13:00:00,156.9303,330.125,123.075,302.5,348.325
2017-02-23 14:00:00,165.3819,317.35,170.275,316.575,324.775
2017-02-23 15:00:00,167.7824,318.275,154.4,314.65,299.55
2017-02-23 16:00:00,162.9814,334.0,155.9,324.025,302.625
2017-02-23 17:00:00,166.5821,349.475,171.375,330.625,294.525
2017-02-23 18:00:00,173.2334,344.475,178.05,352.275,309.625
2017-02-23 19:00:00,166.3821,332.0,168.55,336.1,288.75
2017-02-23 20:00:00,180.6849,290.375,144.625,337.25,279.675
2017-02-23 21:00:00,177.9343,255.2,141.5,278.95,270.725
2017-02-23 22:00:00,169.9328,254.875,138.725,251.425,251.675
2017-02-23 23:00:00,168.6826,244.75,119.55,228.225,201.325
2017-02-24 00:00:00,157.9305,222.725,107.975,221.2,192.825
2017-02-24 01:00:00,150.7291,204.2,113.6,210.775,185.6
2017-02-24 02:00:00,138.1266,190.325,104.575,196.85,176.675
2017-02-24 03:00:00,133.4258,180.75,93.4,188.525,171.875
2017-02-24 04:00:00,133.6258,170.25,87.15,179.775,174.125
2017-02-24 05:00:00,138.8268,219.725,89.75,185.35,189.725
2017-02-24 06:00:00,130.2751,242.5,95.15,249.7,263.8
2017-02-24 07:00:00,127.2746,265.15,108.525,239.725,313.65
2017-02-24 08:00:00,134.876,269.25,123.2,280.15,328.5
2017-02-24 09:00:00,130.1751,299.325,119.525,275.825,329.75
2017-02-24 10:00:00,143.5277,325.5,121.7,288.1,357.4
2017-02-24 11:00:00,145.7781,298.925,109.625,258.95,332.15
2017-02-24 12:00:00,152.0793,310.6,133.2,298.95,332.625
2017-02-24 13:00:00,149.6289,323.2,143.35,340.075,311.25
2017-02-24 14:00:00,150.7791,306.8,166.25,345.125,324.825
2017-02-24 15:00:00,151.4792,306.05,138.25,364.25,287.95
2017-02-24 16:00:00,164.2317,316.625,198.25,337.65,291.625
2017-02-24 17:00:00,163.9816,322.175,153.4,315.8,283.225
2017-02-24 18:00:00,158.3806,330.525,187.75,368.325,279.25
2017-02-24 19:00:00,163.2815,315.95,204.925,359.675,264.975
2017-02-24 20:00:00,166.5321,267.575,153.525,357.975,262.775
2017-02-24 21:00:00,159.3807,243.425,152.625,328.225,254.575
2017-02-24 22:00:00,154.2298,245.525,136.075,236.75,254.125
2017-02-24 23:00:00,157.8805,243.4,119.025,230.225,230.25
2017-02-25 00:00:00,152.2794,222.225,114.025,217.4,200.925
2017-02-25 01:00:00,146.0782,192.95,112.125,203.875,195.15
2017-02-25 02:00:00,138.8268,182.525,102.525,194.125,195.2
2017-02-25 03:00:00,135.1761,179.675,93.325,181.75,191.875
2017-02-25 04:00:00,130.3252,184.95,92.825,176.0,183.275
2017-02-25 05:00:00,134.1759,176.4,92.9,169.85,206.1
2017-02-25 06:00:00,124.324,184.5,96.925,171.825,266.75
2017-02-25 07:00:00,131.5754,195.775,107.15,236.525,290.175
2017-02-25 08:00:00,124.574,246.525,132.2,290.1,294.875
2017-02-25 09:00:00,134.726,251.1,145.075,284.05,301.725
2017-02-25 10:00:00,124.524,266.875,152.625,327.675,308.825
2017-02-25 11:00:00,137.8266,317.05,186.825,331.35,305.475
2017-02-25 12:00:00,147.4285,325.25,164.425,351.075,305.3
2017-02-25 13:00:00,153.9297,333.35,166.65,353.15,289.825
2017-02-25 14:00:00,157.7304,315.825,172.6,364.6,292.3
2017-02-25 15:00:00,153.5296,315.725,189.725,360.45,321.7
2017-02-25 16:00:00,155.9801,305.05,176.85,331.375,314.25
2017-02-25 17:00:00,156.1801,343.3,171.65,299.275,301.1
2017-02-25 18:00:00,166.032,344.55,207.725,368.2,307.175
2017-02-25 19:00:00,163.1815,327.025,209.825,369.525,311.55
2017-02-25 20:00:00,172.0832,292.0,161.3,318.025,307.675
2017-02-25 21:00:00,173.8836,273.25,136.2,301.425,294.275
2017-02-25 22:00:00,161.8312,265.3,139.3,233.6,282.025
2017-02-25 23:00:00,167.4323,240.9,110.95,227.3,240.0
2017-02-26 00:00:00,163.5816,230.875,109.175,207.225,225.05
2017-02-26 01:00:00,160.431,198.75,106.4,205.275,223.55
2017-02-26 02:00:00,150.329,196.825,109.65,201.35,225.0
2017-02-26 03:00:00,136.1263,184.2,98.925,191.025,209.0
2017-02-26 04:00:00,137.4265,189.325,89.625,186.525,206.8
2017-02-26 05:00:00,131.6254,177.15,95.2,183.1,199.375
2017-02-26 06:00:00,136.2763,180.525,100.625,178.525,270.875
2017-02-26 07:00:00,135.4761,186.15,138.575,246.825,293.875
2017-02-26 08:00:00,129.8251,255.9,165.05,267.125,276.325
2017-02-26 09:00:00,132.8256,269.55,152.05,283.475,292.05
2017-02-26 10:00:00,141.5273,277.475,199.0,290.475,306.125
2017-02-26 11:00:00,139.67700000000002,301.7,167.425,332.7,295.975
2017-02-26 12:00:00,144.6279,315.15,179.75,346.65,288.2
2017-02-26 13:00:00,141.0272,329.025,174.35,330.325,309.65
2017-02-26 14:00:00,137.8266,318.025,199.5,340.675,288.9
2017-02-26 15:00:00,133.1257,310.225,170.9,313.85,296.7
2017-02-26 16:00:00,133.0257,348.55,166.275,312.025,287.475
2017-02-26 17:00:00,141.8274,339.375,173.775,309.625,280.5
2017-02-26 18:00:00,160.9811,334.425,196.125,366.15,281.675
2017-02-26 19:00:00,172.5333,325.6,192.0,357.875,268.7
2017-02-26 20:00:00,183.8855,321.2,179.9,349.6,259.5
2017-02-26 21:00:00,180.0847,262.55,144.9,321.45,249.6
2017-02-26 22:00:00,177.1842,259.7,138.075,265.8,233.85
2017-02-26 23:00:00,176.484,249.525,110.2,241.075,212.6
2017-02-27 00:00:00,150.079,233.675,117.05,229.125,202.75
2017-02-27 01:00:00,136.2263,197.2,111.65,208.75,193.85
2017-02-27 02:00:00,137.6266,189.775,98.55,201.85,195.125
2017-02-27 03:00:00,135.9262,189.75,93.325,188.075,198.5
2017-02-27 04:00:00,127.3746,178.85,90.775,190.625,197.075
2017-02-27 05:00:00,118.7229,221.325,93.625,195.125,194.15
2017-02-27 06:00:00,130.3752,247.125,98.875,258.075,268.475
2017-02-27 07:00:00,133.4758,277.8,115.15,266.525,289.3
2017-02-27 08:00:00,123.2738,298.75,125.725,270.525,306.3
2017-02-27 09:00:00,130.6252,282.65,118.0,306.95,315.4
2017-02-27 10:00:00,132.5256,298.275,119.1,272.425,304.125
2017-02-27 11:00:00,142.3775,282.35,108.475,259.925,313.25
2017-02-27 12:00:00,146.6283,269.4,123.5,275.65,308.625
2017-02-27 13:00:00,152.5794,309.525,162.675,279.25,310.325
2017-02-27 14:00:00,151.2292,285.8,163.975,287.35,291.85
2017-02-27 15:00:00,153.0795,286.025,154.75,312.5,294.175
2017-02-27 16:00:00,160.781,314.375,185.9,312.025,287.3
2017-02-27 17:00:00,164.3317,343.8,156.075,340.225,271.775
2017-02-27 18:00:00,179.7347,353.05,174.35,356.55,279.775
2017-02-27 19:00:00,181.7351,339.275,194.3,352.825,281.35
2017-02-27 20:00:00,179.0346,299.0,168.975,336.35,272.975
2017-02-27 21:00:00,181.0849,266.05,152.2,304.45,260.475
2017-02-27 22:00:00,169.4827,253.875,131.85,248.8,258.9
2017-02-27 23:00:00,170.3329,242.525,111.925,228.1,230.65
2017-02-28 00:00:00,159.5308,228.75,116.95,216.1,209.25
2017-02-28 01:00:00,148.6287,196.95,105.575,209.575,196.65
2017-02-28 02:00:00,138.6768,196.0,109.175,204.625,190.025
2017-02-28 03:00:00,134.2759,183.375,96.55,191.375,183.85
2017-02-28 04:00:00,120.5233,176.825,95.15,181.475,185.1
2017-02-28 05:00:00,130.5752,212.125,101.1,185.0,199.15
2017-02-28 06:00:00,118.1228,261.35,106.775,238.675,273.85
2017-02-28 07:00:00,122.2736,268.9,131.575,246.475,314.025
2017-02-28 08:00:00,132.8756,269.975,145.375,278.85,331.225
2017-02-28 09:00:00,134.0259,267.3,136.65,289.125,329.8
2017-02-28 10:00:00,136.0262,293.725,122.0,275.675,339.725
2017-02-28 11:00:00,140.2271,306.075,114.05,282.725,323.35
2017-02-28 12:00:00,163.6316,303.0,131.65,302.75,322.7
2017-02-28 13:00:00,155.9801,309.225,146.875,311.1,307.175
2017-02-28 14:00:00,168.0324,301.725,181.05,291.55,299.625
2017-02-28 15:00:00,171.13299999999998,302.275,155.275,328.25,296.6
2017-02-28 16:00:00,158.6806,335.45,153.9,313.25,281.7
2017-02-28 17:00:00,170.0828,349.8,169.125,321.475,283.675
2017-02-28 18:00:00,183.6854,341.425,211.475,364.425,278.3
2017-02-28 19:00:00,184.2856,313.125,188.225,349.3,260.825
2017-02-28 20:00:00,176.084,294.075,155.775,294.25,269.025
2017-02-28 21:00:00,185.9359,262.525,135.675,314.3,250.725
2017-02-28 22:00:00,170.1828,242.975,124.375,249.5,232.95
2017-02-28 23:00:00,171.2831,230.075,110.225,230.7,197.4
2017-03-01 00:00:00,164.3817,237.65,113.1,216.15,193.925
2017-03-01 01:00:00,141.7273,203.825,105.85,203.3,183.025
2017-03-01 02:00:00,128.9749,186.725,101.175,187.6,176.05
2017-03-01 03:00:00,136.2763,175.075,94.05,181.175,173.95
2017-03-01 04:00:00,125.8743,180.2,90.85,175.45,175.9
2017-03-01 05:00:00,126.0743,209.4,96.85,183.425,199.0
2017-03-01 06:00:00,130.3752,219.925,102.125,240.5,247.45
2017-03-01 07:00:00,134.67600000000002,272.3,119.4,271.95,295.9
2017-03-01 08:00:00,133.8758,307.0,118.85,292.5,319.55
2017-03-01 09:00:00,147.2284,290.225,121.7,297.075,331.825
2017-03-01 10:00:00,141.2273,320.75,111.2,282.625,318.525
2017-03-01 11:00:00,152.4294,295.475,120.275,272.25,300.225
2017-03-01 12:00:00,159.4808,300.8,132.85,292.4,296.75
2017-03-01 13:00:00,168.6826,314.625,142.9,294.175,296.8
2017-03-01 14:00:00,161.4812,278.475,153.15,292.175,296.55
2017-03-01 15:00:00,160.9811,300.625,141.975,311.125,268.275
2017-03-01 16:00:00,153.8297,301.55,153.425,288.9,267.45
2017-03-01 17:00:00,158.4306,326.75,148.55,293.325,253.075
2017-03-01 18:00:00,163.8816,339.6,146.125,316.325,263.225
2017-03-01 19:00:00,175.4339,326.9,152.725,300.775,256.275
2017-03-01 20:00:00,180.8349,294.35,158.875,289.775,254.3
2017-03-01 21:00:00,175.7339,267.55,131.625,307.475,241.6
2017-03-01 22:00:00,165.93200000000002,257.9,126.05,262.0,221.425
2017-03-01 23:00:00,165.3819,253.15,105.0,235.125,207.775
2017-03-02 00:00:00,159.5808,235.275,108.4,215.1,185.0
2017-03-02 01:00:00,148.9287,205.975,104.65,193.8,186.975
2017-03-02 02:00:00,131.2253,193.075,98.35,189.325,180.15
2017-03-02 03:00:00,136.9264,180.025,95.6,177.8,176.625
2017-03-02 04:00:00,121.1734,178.325,90.7,175.375,184.5
2017-03-02 05:00:00,133.6758,210.375,94.9,177.4,204.8
2017-03-02 06:00:00,126.0743,251.65,105.2,251.975,275.8
2017-03-02 07:00:00,128.2247,261.65,126.525,245.275,293.2
