timestamp,Fox_assembly_Gary,Fox_assembly_Christie,Fox_assembly_Leeanne,Rat_assembly_Adolfo,Rat_assembly_Francine,Cockatoo_assembly_Genoveva,Cockatoo_assembly_Mimi
2017-03-29 06:00:00,91.62,11.47,12.41,16.76,44.0,16.275,0.0
2017-03-29 07:00:00,91.99,6.57,9.68,16.75,38.93,13.55,0.0
2017-03-29 08:00:00,96.19,26.05,9.62,22.02,31.0,13.625,9.0
2017-03-29 09:00:00,99.08,22.09,15.27,23.61,31.41,14.3,9.075
2017-03-29 10:00:00,103.98,14.03,18.15,24.72,34.41,17.875,9.4
2017-03-29 11:00:00,112.42,16.98,20.47,27.03,36.82,23.0,8.5
2017-03-29 12:00:00,108.23,18.11,20.42,30.33,39.37,19.525,9.475
2017-03-29 13:00:00,105.68,37.13,17.84,29.42,40.18,19.125,9.175
2017-03-29 14:00:00,117.92,46.08,19.28,35.74,44.01,19.425,10.35
2017-03-29 15:00:00,122.53,44.16,20.61,38.84,44.17,19.525,10.85
2017-03-29 16:00:00,124.3,44.4,19.81,38.24,47.86,17.85,9.85
2017-03-29 17:00:00,119.95,28.66,20.17,35.07,48.93,18.175,10.4
2017-03-29 18:00:00,112.89,16.65,23.85,33.16,44.65,20.25,10.8
2017-03-29 19:00:00,118.42,13.59,21.77,32.63,50.11,16.825,3.05
2017-03-29 20:00:00,114.42,11.25,21.62,25.03,44.22,17.775,0.0
2017-03-29 21:00:00,126.37,8.66,19.67,18.02,40.24,13.425,0.0
2017-03-29 22:00:00,124.5,7.06,18.81,17.24,40.42,7.6,0.0
2017-03-29 23:00:00,118.22,6.15,19.13,17.23,40.6,6.6,0.0
2017-03-30 00:00:00,115.12,5.88,18.27,17.18,39.15,6.0,4.45
2017-03-30 01:00:00,102.84,7.22,10.56,17.29,40.0,6.175,4.55
2017-03-30 02:00:00,96.31,8.63,10.83,17.19,40.15,6.65,0.0
2017-03-30 03:00:00,93.54,8.04,10.53,17.61,40.09,7.4,0.0
2017-03-30 04:00:00,92.75,9.87,11.87,17.84,39.94,7.375,0.0
2017-03-30 05:00:00,92.33,10.72,13.11,18.27,40.01,13.075,1.075
2017-03-30 06:00:00,92.17,25.99,13.33,18.4,39.47,16.0,9.825
2017-03-30 07:00:00,92.79,26.35,9.72,18.22,33.68,12.775,10.325
2017-03-30 08:00:00,99.5,28.76,8.83,20.27,26.62,12.725,9.875
2017-03-30 09:00:00,101.09,11.92,14.09,22.87,30.91,12.925,11.0
2017-03-30 10:00:00,101.43,13.66,23.94,24.05,33.46,14.675,10.025
2017-03-30 11:00:00,113.01,15.73,18.92,27.57,33.12,16.6,10.275
2017-03-30 12:00:00,119.19,44.07,21.89,27.55,32.89,20.75,10.5
2017-03-30 13:00:00,108.71,45.18,20.54,26.4,33.32,17.05,9.775
2017-03-30 14:00:00,114.27,45.49,19.1,29.51,29.55,19.95,9.925
2017-03-30 15:00:00,114.23,46.38,19.75,36.39,30.1,19.475,9.85
2017-03-30 16:00:00,115.27,39.38,19.96,35.5,28.59,19.95,10.075
2017-03-30 17:00:00,110.97,18.49,22.07,35.63,30.42,24.35,10.475
2017-03-30 18:00:00,108.02,16.37,22.85,34.79,30.72,24.7,10.075
2017-03-30 19:00:00,113.74,14.24,22.94,36.72,39.38,26.325,5.0
2017-03-30 20:00:00,112.9,12.09,21.46,29.08,38.9,21.925,0.0
2017-03-30 21:00:00,117.73,10.18,20.48,29.49,33.23,22.55,0.0
2017-03-30 22:00:00,129.37,10.38,19.93,21.76,32.62,17.475,0.0
2017-03-30 23:00:00,129.52,8.59,19.92,21.95,32.72,15.825,4.975
2017-03-31 00:00:00,116.93,7.0,20.23,21.78,30.88,15.75,3.075
2017-03-31 01:00:00,107.11,6.09,19.22,21.28,29.69,16.275,0.0
2017-03-31 02:00:00,98.82,5.38,12.59,20.87,31.04,15.975,0.0
2017-03-31 03:00:00,95.19,5.51,10.3,21.83,31.04,15.775,0.0
2017-03-31 04:00:00,93.41,7.3,10.99,20.1,31.45,17.325,0.0
2017-03-31 05:00:00,91.28,20.71,10.77,22.09,31.24,18.8,0.0
2017-03-31 06:00:00,90.98,25.0,12.34,20.31,31.67,17.45,4.825
2017-03-31 07:00:00,92.46,25.81,10.06,20.4,27.73,17.925,10.325
2017-03-31 08:00:00,95.16,27.64,9.32,24.36,21.94,17.3,9.975
2017-03-31 09:00:00,105.75,24.17,8.79,33.03,27.75,17.725,10.5
2017-03-31 10:00:00,102.31,11.82,8.56,41.07,32.38,23.8,10.625
2017-03-31 11:00:00,101.78,31.93,16.38,45.3,31.32,17.525,10.55
2017-03-31 12:00:00,108.19,35.7,17.53,37.95,30.49,21.75,10.7
2017-03-31 13:00:00,115.51,38.53,15.17,39.28,30.37,20.75,9.85
2017-03-31 14:00:00,115.71,35.51,10.1,38.75,29.99,20.95,10.65
2017-03-31 15:00:00,109.43,34.46,13.24,38.46,29.43,22.6,2.4
2017-03-31 16:00:00,112.42,22.1,17.25,40.46,30.18,18.85,0.0
2017-03-31 17:00:00,120.37,7.69,19.47,41.29,32.54,20.625,0.0
2017-03-31 18:00:00,122.9,6.23,20.57,43.9,31.69,19.9,0.0
2017-03-31 19:00:00,118.77,5.43,14.84,42.77,41.51,21.8,0.0
2017-03-31 20:00:00,121.44,6.88,12.22,35.19,39.54,23.375,0.0
2017-03-31 21:00:00,110.74,8.43,12.33,29.75,32.24,11.675,0.0
2017-03-31 22:00:00,111.08,10.29,13.82,25.68,32.52,7.525,0.0
2017-03-31 23:00:00,104.61,11.0,13.95,22.92,33.72,6.725,0.0
2017-04-01 00:00:00,105.82,10.84,14.84,21.66,31.84,7.1,0.0
2017-04-01 01:00:00,103.19,11.28,13.13,20.91,32.0,7.25,0.0
2017-04-01 02:00:00,100.32,11.57,12.5,22.02,29.99,7.025,0.0
2017-04-01 03:00:00,95.9,9.21,13.21,21.94,32.01,7.65,0.0
2017-04-01 04:00:00,94.52,9.11,15.31,21.61,31.91,8.75,0.0
2017-04-01 05:00:00,94.43,9.72,14.31,19.62,30.97,9.475,0.0
2017-04-01 06:00:00,93.82,8.4,14.96,19.47,30.52,9.85,0.0
2017-04-01 07:00:00,94.1,9.42,14.73,19.0,25.29,9.5,0.0
2017-04-01 08:00:00,94.41,6.2,9.86,18.59,17.54,9.325,0.0
2017-04-01 09:00:00,95.55,7.25,9.69,17.97,18.75,9.325,0.0
2017-04-01 10:00:00,95.42,8.9,9.82,16.12,23.54,9.825,1.15
2017-04-01 11:00:00,97.49,11.09,9.17,16.53,22.03,12.35,0.0
2017-04-01 12:00:00,101.74,11.8,8.97,17.1,21.97,12.45,0.0
2017-04-01 13:00:00,105.84,12.94,16.0,16.58,21.8,14.525,0.0
2017-04-01 14:00:00,106.74,12.63,18.77,17.05,22.27,15.475,0.0
2017-04-01 15:00:00,104.71,12.31,17.24,15.91,22.03,12.45,0.0
2017-04-01 16:00:00,106.41,12.46,17.03,22.09,19.16,14.725,0.0
2017-04-01 17:00:00,106.61,11.97,21.83,25.3,20.48,11.1,0.0
2017-04-01 18:00:00,110.54,10.49,22.69,25.64,20.73,10.95,0.0
2017-04-01 19:00:00,117.07,7.89,21.21,26.7,31.56,13.625,0.0
2017-04-01 20:00:00,108.74,5.83,20.38,27.33,34.2,12.95,0.0
2017-04-01 21:00:00,113.42,5.83,16.97,25.99,34.19,9.45,0.0
2017-04-01 22:00:00,116.98,8.5,13.9,23.02,34.62,7.3,0.0
2017-04-01 23:00:00,117.54,9.41,12.82,18.48,34.21,6.925,0.0
2017-04-02 00:00:00,104.33,13.43,12.16,18.53,33.73,7.025,0.0
2017-04-02 01:00:00,112.57,7.6,12.36,18.6,33.91,6.95,0.0
2017-04-02 02:00:00,104.75,7.82,12.22,18.54,33.84,6.825,0.0
2017-04-02 03:00:00,97.27,8.9,13.92,18.82,34.42,8.925,0.0
2017-04-02 04:00:00,97.7,9.0,13.54,18.78,32.52,8.1,0.0
2017-04-02 05:00:00,97.03,9.19,14.82,20.13,34.24,9.7,0.0
2017-04-02 06:00:00,95.04,8.6,13.77,21.49,33.67,9.6,0.0
2017-04-02 07:00:00,94.72,6.37,13.4,19.05,25.49,9.55,0.0
2017-04-02 08:00:00,94.91,6.81,9.22,17.41,20.28,13.8,1.15
2017-04-02 09:00:00,94.79,7.91,9.02,16.83,20.32,11.975,1.1
2017-04-02 10:00:00,97.51,11.12,13.47,16.25,20.27,10.7,0.0
2017-04-02 11:00:00,103.25,12.29,17.99,16.01,18.82,13.55,1.125
2017-04-02 12:00:00,119.12,15.46,16.76,16.23,18.88,15.725,0.0
2017-04-02 13:00:00,116.55,15.96,20.6,15.29,20.15,18.25,1.125
2017-04-02 14:00:00,120.59,17.28,19.87,15.02,21.35,15.4,1.1
2017-04-02 15:00:00,123.76,16.53,19.48,14.94,25.81,13.625,0.0
2017-04-02 16:00:00,117.85,16.48,18.71,21.49,27.73,12.625,0.0
2017-04-02 17:00:00,115.07,16.56,21.34,24.42,28.05,13.7,0.0
2017-04-02 18:00:00,114.02,14.15,23.86,24.55,22.44,16.575,0.0
2017-04-02 19:00:00,115.29,11.85,24.2,24.92,28.85,11.7,0.0
2017-04-02 20:00:00,120.58,10.21,21.29,26.82,34.05,11.75,0.0
2017-04-02 21:00:00,124.69,7.44,21.26,25.73,34.5,14.25,0.0
2017-04-02 22:00:00,112.15,6.57,20.33,20.42,34.48,10.25,0.0
2017-04-02 23:00:00,110.73,6.42,14.75,18.46,35.15,9.0,4.475
2017-04-03 00:00:00,107.3,8.57,11.84,17.32,33.87,9.025,6.3
2017-04-03 01:00:00,103.23,8.34,10.92,19.75,33.89,8.925,0.0
2017-04-03 02:00:00,98.88,9.39,11.35,17.08,33.89,9.35,0.0
2017-04-03 03:00:00,96.81,7.12,13.29,19.72,33.76,8.7,0.0
2017-04-03 04:00:00,94.39,10.4,12.88,18.35,33.7,9.925,0.0
2017-04-03 05:00:00,93.67,9.21,12.38,19.76,32.14,12.9,1.125
2017-04-03 06:00:00,93.97,12.12,12.73,19.88,32.18,15.95,0.0
2017-04-03 07:00:00,92.97,7.37,9.82,19.97,26.12,13.775,0.0
2017-04-03 08:00:00,98.2,8.12,11.42,21.19,19.89,13.8,0.0
2017-04-03 09:00:00,103.87,9.88,7.94,21.28,22.44,13.975,1.075
2017-04-03 10:00:00,99.24,12.07,7.59,23.17,22.64,14.2,2.125
2017-04-03 11:00:00,108.84,16.09,7.97,23.38,28.15,16.4,9.975
2017-04-03 12:00:00,114.58,25.2,8.36,23.06,30.84,16.7,10.725
2017-04-03 13:00:00,117.62,42.68,9.68,23.09,33.14,18.15,10.05
2017-04-03 14:00:00,118.28,48.54,9.03,23.33,31.42,16.2,10.875
2017-04-03 15:00:00,121.27,46.22,19.99,22.54,27.27,17.1,1.15
2017-04-03 16:00:00,118.35,45.57,17.82,31.78,30.04,21.675,0.0
2017-04-03 17:00:00,118.17,25.6,20.9,37.49,35.68,16.9,2.225
2017-04-03 18:00:00,116.76,17.15,22.53,38.26,35.35,18.3,0.0
2017-04-03 19:00:00,122.69,13.76,22.63,38.79,39.67,16.725,2.175
2017-04-03 20:00:00,117.01,10.6,22.23,32.32,38.8,20.75,0.0
2017-04-03 21:00:00,123.86,9.55,19.64,24.09,33.4,22.45,0.0
2017-04-03 22:00:00,113.14,6.13,15.56,19.74,33.65,9.8,0.0
2017-04-03 23:00:00,115.49,5.9,10.92,16.32,33.43,6.925,4.475
2017-04-04 00:00:00,104.53,5.47,10.69,16.48,31.57,7.1,7.25
2017-04-04 01:00:00,112.45,7.31,10.43,16.36,31.7,7.35,1.55
2017-04-04 02:00:00,98.07,8.25,11.12,16.46,31.57,7.35,0.0
2017-04-04 03:00:00,92.63,12.63,10.96,16.6,31.62,6.925,0.0
2017-04-04 04:00:00,91.02,10.4,12.26,16.51,31.49,9.175,0.0
2017-04-04 05:00:00,90.99,11.37,12.77,16.59,31.7,13.3,0.0
2017-04-04 06:00:00,90.81,13.25,13.73,16.39,31.94,13.6,0.0
2017-04-04 07:00:00,94.9,26.46,10.31,15.1,27.02,13.7,2.25
2017-04-04 08:00:00,96.9,17.07,12.49,19.44,21.55,20.95,0.0
2017-04-04 09:00:00,101.06,28.63,10.1,23.25,22.02,23.7,0.0
2017-04-04 10:00:00,102.49,13.87,14.97,25.4,24.86,29.4667,1.4667
2017-04-04 11:00:00,105.45,14.34,10.94,35.54,31.49,23.6,0.0
2017-04-04 12:00:00,107.43,26.91,13.26,35.83,35.06,23.175,1.875
2017-04-04 13:00:00,105.13,42.16,11.39,36.14,38.74,23.175,10.075
2017-04-04 14:00:00,110.27,43.29,9.72,36.42,43.86,22.8,7.8
2017-04-04 15:00:00,116.06,44.47,9.13,34.82,41.72,23.05,1.225
2017-04-04 16:00:00,114.72,39.63,9.55,56.36,44.48,23.45,0.0
2017-04-04 17:00:00,105.17,19.42,9.81,56.78,59.28,22.875,0.0
2017-04-04 18:00:00,109.24,13.24,11.53,52.72,44.05,27.6,0.0
2017-04-04 19:00:00,114.67,11.3,12.93,44.38,48.75,13.0,0.0
2017-04-04 20:00:00,119.03,8.07,11.55,42.17,42.42,13.4,0.0
2017-04-04 21:00:00,116.01,6.63,11.88,25.81,35.64,13.175,0.0
2017-04-04 22:00:00,117.44,6.06,11.26,21.24,30.2,8.775,0.0
2017-04-04 23:00:00,118.67,5.74,11.03,18.11,30.49,7.275,5.175
2017-04-05 00:00:00,112.2,7.16,12.0,17.86,28.7,7.525,6.175
2017-04-05 01:00:00,100.36,7.45,11.32,17.61,29.8,7.3,1.525
2017-04-05 02:00:00,102.25,9.75,11.47,17.67,28.44,7.275,0.0
2017-04-05 03:00:00,101.93,7.86,10.89,17.62,28.56,7.175,0.0
2017-04-05 04:00:00,93.9,17.25,11.31,17.13,29.88,8.775,0.0
2017-04-05 05:00:00,91.36,26.25,11.01,16.94,31.03,16.35,0.0
2017-04-05 06:00:00,90.61,24.1,10.9,16.59,33.12,16.725,9.575
2017-04-05 07:00:00,92.33,27.0,10.05,15.6,24.97,13.4,0.0
2017-04-05 08:00:00,97.66,29.63,17.3,21.5,21.33,14.925,0.0
2017-04-05 09:00:00,100.93,4.4,17.43,24.58,25.03,16.5,0.0
2017-04-05 10:00:00,101.45,0.0,19.53,28.87,33.53,17.425,0.0
2017-04-05 11:00:00,110.32,0.0,20.87,33.11,35.13,18.35,0.0
2017-04-05 12:00:00,105.28,5.83,20.22,32.97,37.51,18.05,4.275
2017-04-05 13:00:00,107.28,16.53,19.26,31.25,40.4,19.2,10.35
2017-04-05 14:00:00,116.96,17.21,20.47,29.38,41.94,16.4,12.25
2017-04-05 15:00:00,114.0,17.33,19.42,29.21,42.86,15.05,4.85
2017-04-05 16:00:00,117.39,18.64,20.39,41.62,45.12,20.125,0.0
2017-04-05 17:00:00,113.19,18.58,20.23,45.33,44.57,18.65,0.0
2017-04-05 18:00:00,114.41,15.5,24.39,41.24,40.76,19.875,0.0
2017-04-05 19:00:00,106.93,13.57,27.38,40.25,44.89,18.55,1.125
2017-04-05 20:00:00,116.79,11.71,21.48,32.81,43.63,17.75,0.0
2017-04-05 21:00:00,112.04,15.12,19.93,25.11,33.18,17.675,0.0
2017-04-05 22:00:00,116.68,9.06,20.81,21.07,33.84,9.425,0.0
2017-04-05 23:00:00,116.36,5.62,16.7,17.18,34.3,6.8,2.975
2017-04-06 00:00:00,112.42,6.25,11.29,17.2,32.47,6.95,4.75
2017-04-06 01:00:00,105.77,6.29,10.62,16.8,32.19,7.025,0.0
2017-04-06 02:00:00,95.9,7.73,10.64,16.53,32.11,6.575,0.0
2017-04-06 03:00:00,92.26,9.76,11.01,16.65,32.21,7.0,0.0
2017-04-06 04:00:00,91.29,7.6,11.28,16.64,32.13,8.6,0.0
2017-04-06 05:00:00,91.35,23.22,11.24,16.63,34.85,12.825,0.0
2017-04-06 06:00:00,93.93,25.41,12.08,17.64,35.11,13.525,1.125
2017-04-06 07:00:00,96.41,29.15,9.53,17.63,30.0,12.5,0.0
2017-04-06 08:00:00,98.91,32.17,9.98,21.62,22.74,12.35,0.0
2017-04-06 09:00:00,101.02,18.56,18.48,27.08,25.98,15.525,0.0
2017-04-06 10:00:00,101.93,15.2,23.19,36.53,26.19,21.25,10.6
2017-04-06 11:00:00,107.1,18.02,21.01,36.63,28.48,16.65,9.95
2017-04-06 12:00:00,111.7,28.37,21.19,36.25,28.84,17.6,4.8
2017-04-06 13:00:00,118.65,49.36,25.78,36.91,25.91,16.875,1.1
2017-04-06 14:00:00,121.09,54.16,22.34,36.76,27.31,16.45,1.075
2017-04-06 15:00:00,116.08,54.33,25.95,36.99,26.5,17.375,1.075
2017-04-06 16:00:00,128.34,49.65,27.44,40.26,27.99,17.575,0.0
2017-04-06 17:00:00,113.04,26.91,26.52,40.29,29.15,21.775,2.275
2017-04-06 18:00:00,105.26,24.56,28.69,40.01,30.05,20.1,0.0
2017-04-06 19:00:00,118.94,19.83,24.33,39.86,38.53,18.925,0.0
2017-04-06 20:00:00,113.64,13.04,23.16,30.84,37.38,14.65,0.0
2017-04-06 21:00:00,113.54,7.6,23.96,24.17,31.42,14.55,0.0
2017-04-06 22:00:00,121.88,5.81,24.75,19.8,32.0,9.3,0.0
2017-04-06 23:00:00,116.99,5.72,23.29,16.74,32.22,8.125,5.275
2017-04-07 00:00:00,109.93,5.83,12.22,17.11,29.62,8.05,3.0
2017-04-07 01:00:00,97.54,5.46,11.7,17.3,30.0,8.175,0.0
2017-04-07 02:00:00,95.68,7.52,11.12,18.52,30.5,8.175,0.0
2017-04-07 03:00:00,95.6,6.25,11.13,18.51,30.43,8.0,0.0
2017-04-07 04:00:00,91.42,6.75,10.93,20.05,30.49,9.275,0.0
2017-04-07 05:00:00,91.06,24.58,10.97,18.79,32.49,15.45,0.0
2017-04-07 06:00:00,92.87,25.74,11.08,21.4,35.16,18.0,0.0
2017-04-07 07:00:00,90.15,28.77,10.57,30.3,29.14,12.85,0.0
2017-04-07 08:00:00,91.42,18.75,9.82,36.92,24.72,13.125,0.0
2017-04-07 09:00:00,102.18,12.21,9.72,39.34,27.29,13.975,0.0
2017-04-07 10:00:00,105.68,15.16,15.63,43.38,28.12,14.525,10.175
2017-04-07 11:00:00,108.52,17.44,9.85,43.4,27.74,17.075,10.05
2017-04-07 12:00:00,116.72,24.59,21.12,42.36,27.36,15.65,3.45
2017-04-07 13:00:00,115.18,51.96,24.65,41.2,28.03,15.8,0.0
2017-04-07 14:00:00,115.53,57.64,20.45,36.33,27.58,14.975,1.05
2017-04-07 15:00:00,111.25,48.97,20.49,40.38,27.5,13.35,1.1
2017-04-07 16:00:00,117.55,48.82,23.04,44.27,27.48,15.275,1.1
2017-04-07 17:00:00,111.3,45.29,24.68,42.7,29.8,16.6,1.1
2017-04-07 18:00:00,103.21,43.45,26.88,43.62,28.44,16.25,0.0
2017-04-07 19:00:00,106.94,22.33,26.5,44.72,37.41,14.975,0.0
2017-04-07 20:00:00,107.26,10.86,21.67,43.32,38.79,16.55,0.0
2017-04-07 21:00:00,102.03,7.31,22.86,42.58,36.51,11.125,0.0
2017-04-07 22:00:00,107.18,6.03,20.95,34.29,32.53,8.15,0.0
2017-04-07 23:00:00,106.96,6.38,22.14,21.94,32.41,6.6,0.0
2017-04-08 00:00:00,101.39,5.69,18.3,23.52,29.49,6.925,0.0
2017-04-08 01:00:00,48.79,5.43,11.46,25.04,29.75,7.075,0.0
2017-04-08 02:00:00,47.38,1.4,0.0,22.67,30.6,8.05,0.0
2017-04-08 03:00:00,72.04,4.86,8.33,23.48,30.73,7.475,0.0
2017-04-08 04:00:00,93.88,7.95,10.98,24.58,30.94,6.825,0.0
2017-04-08 05:00:00,92.11,7.88,13.34,27.76,30.95,9.2,0.0
2017-04-08 06:00:00,91.37,6.1,12.72,35.51,34.96,8.775,1.075
2017-04-08 07:00:00,91.75,5.93,10.09,22.06,33.81,8.975,1.1
2017-04-08 08:00:00,92.97,5.99,7.87,19.37,23.28,9.225,0.0
2017-04-08 09:00:00,93.33,12.24,7.9,17.65,23.22,8.975,0.0
2017-04-08 10:00:00,98.55,14.2,8.33,24.78,25.83,9.25,0.0
2017-04-08 11:00:00,103.0,21.61,7.5,23.86,26.58,8.875,0.0
2017-04-08 12:00:00,76.04,19.04,5.33,24.37,27.18,9.625,0.0
2017-04-08 13:00:00,105.81,24.36,8.04,20.2,27.15,11.975,0.0
2017-04-08 14:00:00,101.23,21.51,8.93,18.86,27.47,14.9,0.0
2017-04-08 15:00:00,99.41,20.61,7.87,15.6,28.34,15.225,0.0
2017-04-08 16:00:00,100.6,18.04,7.76,21.22,23.52,17.225,0.0
2017-04-08 17:00:00,96.94,16.01,8.27,24.19,21.16,14.05,0.0
2017-04-08 18:00:00,99.79,14.66,11.9,24.1,19.01,13.65,0.0
2017-04-08 19:00:00,105.06,12.64,11.42,24.65,25.89,9.225,1.075
2017-04-08 20:00:00,106.47,11.37,11.17,27.18,32.28,11.5,0.0
2017-04-08 21:00:00,107.58,9.19,11.84,25.04,32.49,10.4,0.0
2017-04-08 22:00:00,109.35,7.33,10.88,23.26,32.49,7.025,0.0
2017-04-08 23:00:00,106.54,7.65,11.15,20.11,32.71,5.55,0.0
2017-04-09 00:00:00,55.06,5.16,5.68,18.91,29.75,6.0,0.0
2017-04-09 01:00:00,24.57,1.39,2.7,20.26,30.68,6.025,0.0
2017-04-09 02:00:00,70.0,4.34,8.27,19.51,30.91,5.65,0.0
2017-04-09 03:00:00,92.83,5.79,10.44,20.01,31.45,5.675,0.0
2017-04-09 04:00:00,94.04,5.81,11.0,20.11,31.38,7.4,0.0
2017-04-09 05:00:00,93.11,6.44,12.57,20.6,31.49,8.425,0.0
2017-04-09 06:00:00,93.27,6.34,11.64,21.49,29.61,8.0,0.0
2017-04-09 07:00:00,95.03,5.25,9.32,18.78,23.21,7.675,0.0
2017-04-09 08:00:00,93.02,8.73,7.82,16.13,17.07,8.1,1.05
2017-04-09 09:00:00,93.39,10.62,7.64,16.7,17.2,7.8,0.0
2017-04-09 10:00:00,95.86,12.0,7.89,16.37,20.83,8.75,1.1
2017-04-09 11:00:00,50.17,9.42,4.03,17.69,20.94,13.45,1.1
2017-04-09 12:00:00,0.0,0.0,0.0,15.38,24.45,20.65,0.0
2017-04-09 13:00:00,103.1,16.44,7.59,15.23,23.58,18.3,0.0
2017-04-09 14:00:00,110.84,17.8,7.41,15.21,23.72,20.675,1.1
2017-04-09 15:00:00,117.26,16.64,15.58,13.9,28.92,22.475,0.0
2017-04-09 16:00:00,114.86,17.82,19.32,21.32,30.99,19.3,0.0
2017-04-09 17:00:00,106.22,13.99,20.39,24.41,33.66,19.075,0.0
2017-04-09 18:00:00,107.84,12.3,23.21,23.25,28.3,18.15,1.075
2017-04-09 19:00:00,116.76,10.46,19.92,23.65,27.01,17.825,1.05
2017-04-09 20:00:00,126.2,7.51,21.19,25.61,30.72,17.85,0.0
2017-04-09 21:00:00,124.97,7.46,20.4,23.66,30.84,16.15,0.0
2017-04-09 22:00:00,132.28,6.36,19.92,19.9,34.17,7.35,0.0
2017-04-09 23:00:00,113.11,6.23,19.03,17.21,34.3,6.975,3.325
2017-04-10 00:00:00,111.56,5.75,18.41,17.35,34.58,6.6,5.15
2017-04-10 01:00:00,101.66,5.84,15.1,16.82,34.58,6.2,0.0
2017-04-10 02:00:00,100.59,6.37,10.94,16.8,32.88,6.45,0.0
2017-04-10 03:00:00,94.24,7.35,11.53,18.6,34.2,6.15,0.0
2017-04-10 04:00:00,92.41,11.87,12.58,17.2,33.32,6.15,0.0
2017-04-10 05:00:00,91.98,23.57,12.39,18.75,31.39,15.975,0.0
2017-04-10 06:00:00,92.24,23.12,12.99,16.86,29.52,18.05,10.2
2017-04-10 07:00:00,92.4,26.45,13.03,17.49,23.93,16.525,10.25
2017-04-10 08:00:00,97.49,31.61,9.84,20.6,19.62,16.925,9.85
2017-04-10 09:00:00,104.52,16.47,10.78,22.0,24.82,18.55,10.025
2017-04-10 10:00:00,109.73,15.7,12.35,24.13,32.65,19.075,9.925
2017-04-10 11:00:00,104.31,16.97,17.92,24.12,36.85,20.275,9.625
2017-04-10 12:00:00,104.92,36.13,17.85,24.19,39.51,22.95,9.575
2017-04-10 13:00:00,108.47,46.23,19.44,24.14,40.7,23.6,8.9
2017-04-10 14:00:00,121.23,51.21,19.08,23.8,45.19,26.925,9.575
2017-04-10 15:00:00,127.08,46.8,20.41,25.96,51.9,29.5,9.6
2017-04-10 16:00:00,112.04,51.98,20.64,28.3,57.97,33.825,8.575
2017-04-10 17:00:00,108.62,37.0,20.71,27.44,54.51,31.275,9.575
2017-04-10 18:00:00,111.42,23.35,23.23,30.77,47.52,32.75,8.9
2017-04-10 19:00:00,109.68,17.96,22.14,39.42,51.26,37.3,9.45
2017-04-10 20:00:00,110.65,15.06,21.85,31.27,48.35,36.225,0.0
2017-04-10 21:00:00,112.47,11.34,21.05,25.44,37.82,37.5,0.0
2017-04-10 22:00:00,120.37,10.04,19.97,20.66,36.52,14.375,0.0
2017-04-10 23:00:00,128.14,6.23,14.3,17.22,32.83,8.3,4.6
2017-04-11 00:00:00,112.04,7.4,10.92,17.37,29.9,9.6,7.075
2017-04-11 01:00:00,111.68,7.32,10.89,16.92,30.02,6.575,0.0
2017-04-11 02:00:00,99.49,9.59,10.8,16.76,30.09,9.35,0.0
2017-04-11 03:00:00,95.6,7.63,11.75,16.82,30.1,9.175,0.0
2017-04-11 04:00:00,95.8,9.7,12.99,16.95,30.06,9.3,0.0
2017-04-11 05:00:00,94.51,9.94,12.64,16.6,30.49,19.1,0.0
2017-04-11 06:00:00,95.29,25.86,12.57,16.82,32.69,16.875,9.775
2017-04-11 07:00:00,101.82,29.3,10.72,15.24,27.14,16.975,10.075
2017-04-11 08:00:00,108.93,30.94,12.45,22.73,24.8,17.2,10.875
2017-04-11 09:00:00,102.74,18.67,17.25,26.22,37.8,17.05,11.025
2017-04-11 10:00:00,101.89,12.78,21.14,28.32,42.7,20.025,9.825
2017-04-11 11:00:00,104.51,14.86,21.5,28.7,42.26,18.375,9.45
2017-04-11 12:00:00,109.0,27.25,18.64,29.94,45.09,25.8,8.675
2017-04-11 13:00:00,114.36,47.88,18.43,31.0,51.99,26.55,9.125
2017-04-11 14:00:00,105.73,50.66,20.68,32.35,61.53,22.35,10.225
2017-04-11 15:00:00,115.58,54.73,20.97,34.41,60.5,22.55,9.975
2017-04-11 16:00:00,115.24,51.82,20.47,62.98,64.15,26.8,9.925
2017-04-11 17:00:00,133.01,33.84,21.86,64.5,55.81,22.0,10.325
2017-04-11 18:00:00,116.97,17.3,23.82,63.63,49.27,23.375,10.55
2017-04-11 19:00:00,119.46,14.83,22.46,44.62,45.47,18.8,5.15
2017-04-11 20:00:00,121.94,9.78,22.1,38.56,47.41,18.25,0.0
2017-04-11 21:00:00,115.13,7.54,20.9,29.04,41.81,18.425,0.0
2017-04-11 22:00:00,111.07,6.37,19.62,23.23,39.94,13.6,0.0
2017-04-11 23:00:00,110.43,5.94,16.35,20.15,33.76,11.875,4.675
2017-04-12 00:00:00,114.88,5.67,11.13,20.43,30.94,11.65,7.375
2017-04-12 01:00:00,109.7,6.34,11.08,19.7,31.1,11.375,0.0
2017-04-12 02:00:00,99.64,6.49,10.45,20.13,28.78,11.65,0.0
2017-04-12 03:00:00,92.59,6.44,11.44,19.21,28.76,11.775,0.0
2017-04-12 04:00:00,91.01,10.25,10.52,19.3,28.76,11.85,0.0
2017-04-12 05:00:00,90.42,24.1,11.09,20.58,31.06,19.75,0.0
2017-04-12 06:00:00,90.79,24.95,11.57,19.33,34.6,21.775,2.15
2017-04-12 07:00:00,91.95,28.08,10.97,20.06,30.79,19.025,2.4
