timestamp,Rat_warehouse_Eloisa
2017-02-18 03:00:00,35.3
2017-02-18 04:00:00,35.85
2017-02-18 05:00:00,37.11
2017-02-18 06:00:00,36.93
2017-02-18 07:00:00,36.01
2017-02-18 08:00:00,34.23
2017-02-18 09:00:00,31.89
2017-02-18 10:00:00,26.78
2017-02-18 11:00:00,24.18
2017-02-18 12:00:00,21.3
2017-02-18 13:00:00,17.98
2017-02-18 14:00:00,12.67
2017-02-18 15:00:00,11.26
2017-02-18 16:00:00,12.17
2017-02-18 17:00:00,11.29
2017-02-18 18:00:00,11.72
2017-02-18 19:00:00,13.78
2017-02-18 20:00:00,16.48
2017-02-18 21:00:00,17.56
2017-02-18 22:00:00,19.28
2017-02-18 23:00:00,18.32
2017-02-19 00:00:00,19.2
2017-02-19 01:00:00,19.26
2017-02-19 02:00:00,17.49
2017-02-19 03:00:00,19.31
2017-02-19 04:00:00,19.12
2017-02-19 05:00:00,19.87
2017-02-19 06:00:00,19.28
2017-02-19 07:00:00,18.75
2017-02-19 08:00:00,18.09
2017-02-19 09:00:00,17.33
2017-02-19 10:00:00,16.78
2017-02-19 11:00:00,15.22
2017-02-19 12:00:00,12.27
2017-02-19 13:00:00,10.89
2017-02-19 14:00:00,10.88
2017-02-19 15:00:00,10.81
2017-02-19 16:00:00,11.3
2017-02-19 17:00:00,10.84
2017-02-19 18:00:00,11.3
2017-02-19 19:00:00,14.49
2017-02-19 20:00:00,14.85
2017-02-19 21:00:00,16.6
2017-02-19 22:00:00,18.05
2017-02-19 23:00:00,15.87
2017-02-20 00:00:00,17.23
2017-02-20 01:00:00,20.17
2017-02-20 02:00:00,19.58
2017-02-20 03:00:00,20.86
2017-02-20 04:00:00,22.33
2017-02-20 05:00:00,23.48
2017-02-20 06:00:00,23.44
2017-02-20 07:00:00,23.7
2017-02-20 08:00:00,23.29
2017-02-20 09:00:00,21.93
2017-02-20 10:00:00,19.12
2017-02-20 11:00:00,16.34
2017-02-20 12:00:00,14.12
2017-02-20 13:00:00,11.9
2017-02-20 14:00:00,10.92
2017-02-20 15:00:00,10.76
2017-02-20 16:00:00,10.9
2017-02-20 17:00:00,10.89
2017-02-20 18:00:00,11.74
2017-02-20 19:00:00,11.63
2017-02-20 20:00:00,12.86
2017-02-20 21:00:00,14.72
2017-02-20 22:00:00,19.17
2017-02-20 23:00:00,22.55
2017-02-21 00:00:00,25.89
2017-02-21 01:00:00,25.68
2017-02-21 02:00:00,26.04
2017-02-21 03:00:00,28.97
2017-02-21 04:00:00,29.67
2017-02-21 05:00:00,34.55
2017-02-21 06:00:00,30.95
2017-02-21 07:00:00,31.44
2017-02-21 08:00:00,29.58
2017-02-21 09:00:00,29.99
2017-02-21 10:00:00,23.25
2017-02-21 11:00:00,21.5
2017-02-21 12:00:00,20.28
2017-02-21 13:00:00,19.14
2017-02-21 14:00:00,18.21
2017-02-21 15:00:00,15.86
2017-02-21 16:00:00,14.09
2017-02-21 17:00:00,11.03
2017-02-21 18:00:00,17.07
2017-02-21 19:00:00,17.71
2017-02-21 20:00:00,15.3
2017-02-21 21:00:00,16.05
2017-02-21 22:00:00,15.66
2017-02-21 23:00:00,18.17
2017-02-22 00:00:00,18.05
2017-02-22 01:00:00,17.79
2017-02-22 02:00:00,17.89
2017-02-22 03:00:00,17.28
2017-02-22 04:00:00,18.57
2017-02-22 05:00:00,33.83
2017-02-22 06:00:00,41.51
2017-02-22 07:00:00,34.19
2017-02-22 08:00:00,29.96
2017-02-22 09:00:00,26.8
2017-02-22 10:00:00,22.51
2017-02-22 11:00:00,18.79
2017-02-22 12:00:00,16.53
2017-02-22 13:00:00,15.69
2017-02-22 14:00:00,14.95
2017-02-22 15:00:00,13.06
2017-02-22 16:00:00,15.37
2017-02-22 17:00:00,13.14
2017-02-22 18:00:00,12.62
2017-02-22 19:00:00,11.76
2017-02-22 20:00:00,13.87
2017-02-22 21:00:00,12.17
2017-02-22 22:00:00,11.44
2017-02-22 23:00:00,10.61
2017-02-23 00:00:00,10.62
2017-02-23 01:00:00,10.9
2017-02-23 02:00:00,12.44
2017-02-23 03:00:00,11.47
2017-02-23 04:00:00,11.82
2017-02-23 05:00:00,13.4
2017-02-23 06:00:00,16.54
2017-02-23 07:00:00,19.57
2017-02-23 08:00:00,16.59
2017-02-23 09:00:00,16.69
2017-02-23 10:00:00,17.14
2017-02-23 11:00:00,17.8
2017-02-23 12:00:00,18.61
2017-02-23 13:00:00,19.58
2017-02-23 14:00:00,19.14
2017-02-23 15:00:00,21.99
2017-02-23 16:00:00,21.6
2017-02-23 17:00:00,19.72
2017-02-23 18:00:00,20.04
2017-02-23 19:00:00,20.24
2017-02-23 20:00:00,16.47
2017-02-23 21:00:00,15.7
2017-02-23 22:00:00,14.19
2017-02-23 23:00:00,15.68
2017-02-24 00:00:00,16.37
2017-02-24 01:00:00,13.36
2017-02-24 02:00:00,13.99
2017-02-24 03:00:00,14.18
2017-02-24 04:00:00,13.74
2017-02-24 05:00:00,17.44
2017-02-24 06:00:00,40.37
2017-02-24 07:00:00,23.49
2017-02-24 08:00:00,19.37
2017-02-24 09:00:00,18.39
2017-02-24 10:00:00,16.11
2017-02-24 11:00:00,16.29
2017-02-24 12:00:00,16.45
2017-02-24 13:00:00,16.16
2017-02-24 14:00:00,19.7
2017-02-24 15:00:00,17.75
2017-02-24 16:00:00,15.57
2017-02-24 17:00:00,14.55
2017-02-24 18:00:00,18.36
2017-02-24 19:00:00,22.01
2017-02-24 20:00:00,21.18
2017-02-24 21:00:00,17.14
2017-02-24 22:00:00,19.46
2017-02-24 23:00:00,20.71
2017-02-25 00:00:00,21.83
2017-02-25 01:00:00,21.7
2017-02-25 02:00:00,23.58
2017-02-25 03:00:00,22.98
2017-02-25 04:00:00,23.72
2017-02-25 05:00:00,22.85
2017-02-25 06:00:00,24.88
2017-02-25 07:00:00,24.81
2017-02-25 08:00:00,23.81
2017-02-25 09:00:00,21.2
2017-02-25 10:00:00,17.46
2017-02-25 11:00:00,18.52
2017-02-25 12:00:00,15.19
2017-02-25 13:00:00,14.76
2017-02-25 14:00:00,14.42
2017-02-25 15:00:00,16.56
2017-02-25 16:00:00,19.94
2017-02-25 17:00:00,21.68
2017-02-25 18:00:00,24.36
2017-02-25 19:00:00,25.5
2017-02-25 20:00:00,26.82
2017-02-25 21:00:00,26.96
2017-02-25 22:00:00,29.08
2017-02-25 23:00:00,32.13
2017-02-26 00:00:00,35.1
2017-02-26 01:00:00,34.75
2017-02-26 02:00:00,36.58
2017-02-26 03:00:00,37.32
2017-02-26 04:00:00,37.95
2017-02-26 05:00:00,37.95
2017-02-26 06:00:00,38.02
2017-02-26 07:00:00,38.05
2017-02-26 08:00:00,38.74
2017-02-26 09:00:00,36.8
2017-02-26 10:00:00,34.87
2017-02-26 11:00:00,34.73
2017-02-26 12:00:00,31.81
2017-02-26 13:00:00,30.59
2017-02-26 14:00:00,26.67
2017-02-26 15:00:00,27.64
2017-02-26 16:00:00,28.7
2017-02-26 17:00:00,27.8
2017-02-26 18:00:00,29.82
2017-02-26 19:00:00,31.22
2017-02-26 20:00:00,32.65
2017-02-26 21:00:00,34.53
2017-02-26 22:00:00,36.61
2017-02-26 23:00:00,38.37
2017-02-27 00:00:00,38.17
2017-02-27 01:00:00,37.72
2017-02-27 02:00:00,38.62
2017-02-27 03:00:00,39.87
2017-02-27 04:00:00,39.68
2017-02-27 05:00:00,49.22
2017-02-27 06:00:00,49.95
2017-02-27 07:00:00,52.5
2017-02-27 08:00:00,40.28
2017-02-27 09:00:00,36.0
2017-02-27 10:00:00,32.49
2017-02-27 11:00:00,30.04
2017-02-27 12:00:00,24.13
2017-02-27 13:00:00,20.11
2017-02-27 14:00:00,25.48
2017-02-27 15:00:00,24.18
2017-02-27 16:00:00,22.58
2017-02-27 17:00:00,21.71
2017-02-27 18:00:00,22.53
2017-02-27 19:00:00,23.93
2017-02-27 20:00:00,21.38
2017-02-27 21:00:00,22.11
2017-02-27 22:00:00,22.57
2017-02-27 23:00:00,22.24
2017-02-28 00:00:00,24.0
2017-02-28 01:00:00,25.55
2017-02-28 02:00:00,24.7
2017-02-28 03:00:00,25.36
2017-02-28 04:00:00,25.15
2017-02-28 05:00:00,28.27
2017-02-28 06:00:00,26.68
2017-02-28 07:00:00,27.35
2017-02-28 08:00:00,24.08
2017-02-28 09:00:00,25.89
2017-02-28 10:00:00,20.12
2017-02-28 11:00:00,16.52
2017-02-28 12:00:00,18.3
2017-02-28 13:00:00,18.29
2017-02-28 14:00:00,18.47
2017-02-28 15:00:00,18.33
2017-02-28 16:00:00,18.61
2017-02-28 17:00:00,13.3
2017-02-28 18:00:00,15.34
2017-02-28 19:00:00,19.85
2017-02-28 20:00:00,24.09
2017-02-28 21:00:00,24.15
2017-02-28 22:00:00,25.09
2017-02-28 23:00:00,17.11
2017-03-01 00:00:00,13.13
2017-03-01 01:00:00,13.8
2017-03-01 02:00:00,14.68
2017-03-01 03:00:00,13.28
2017-03-01 04:00:00,15.33
2017-03-01 05:00:00,16.64
2017-03-01 06:00:00,19.77
2017-03-01 07:00:00,18.44
2017-03-01 08:00:00,25.2
2017-03-01 09:00:00,17.39
2017-03-01 10:00:00,17.7
2017-03-01 11:00:00,22.84
2017-03-01 12:00:00,21.25
2017-03-01 13:00:00,16.7
2017-03-01 14:00:00,20.12
2017-03-01 15:00:00,19.28
2017-03-01 16:00:00,15.96
2017-03-01 17:00:00,14.72
2017-03-01 18:00:00,13.93
2017-03-01 19:00:00,12.75
2017-03-01 20:00:00,11.32
2017-03-01 21:00:00,12.24
2017-03-01 22:00:00,13.29
2017-03-01 23:00:00,11.75
2017-03-02 00:00:00,12.56
2017-03-02 01:00:00,14.15
2017-03-02 02:00:00,15.72
2017-03-02 03:00:00,19.25
2017-03-02 04:00:00,23.22
2017-03-02 05:00:00,28.78
2017-03-02 06:00:00,48.19
2017-03-02 07:00:00,44.14
2017-03-02 08:00:00,38.93
2017-03-02 09:00:00,31.82
2017-03-02 10:00:00,37.42
2017-03-02 11:00:00,38.16
2017-03-02 12:00:00,39.55
2017-03-02 13:00:00,31.43
2017-03-02 14:00:00,37.72
2017-03-02 15:00:00,33.82
2017-03-02 16:00:00,21.27
2017-03-02 17:00:00,21.69
2017-03-02 18:00:00,25.15
2017-03-02 19:00:00,27.04
2017-03-02 20:00:00,23.43
2017-03-02 21:00:00,25.52
2017-03-02 22:00:00,28.41
2017-03-02 23:00:00,29.86
2017-03-03 00:00:00,32.32
2017-03-03 01:00:00,32.05
2017-03-03 02:00:00,30.29
2017-03-03 03:00:00,31.8
2017-03-03 04:00:00,34.1
2017-03-03 05:00:00,36.19
2017-03-03 06:00:00,44.78
2017-03-03 07:00:00,46.88
2017-03-03 08:00:00,39.71
2017-03-03 09:00:00,46.01
2017-03-03 10:00:00,43.86
2017-03-03 11:00:00,52.06
2017-03-03 12:00:00,32.24
2017-03-03 13:00:00,31.22
2017-03-03 14:00:00,47.66
2017-03-03 15:00:00,39.31
2017-03-03 16:00:00,29.22
2017-03-03 17:00:00,29.64
2017-03-03 18:00:00,35.87
2017-03-03 19:00:00,40.12
2017-03-03 20:00:00,37.65
2017-03-03 21:00:00,44.48
2017-03-03 22:00:00,48.84
2017-03-03 23:00:00,46.61
2017-03-04 00:00:00,46.36
2017-03-04 01:00:00,48.21
2017-03-04 02:00:00,49.66
2017-03-04 03:00:00,48.98
2017-03-04 04:00:00,48.63
2017-03-04 05:00:00,50.31
2017-03-04 06:00:00,46.98
2017-03-04 07:00:00,50.15
2017-03-04 08:00:00,47.75
2017-03-04 09:00:00,39.92
2017-03-04 10:00:00,34.44
2017-03-04 11:00:00,30.89
2017-03-04 12:00:00,29.37
2017-03-04 13:00:00,24.68
2017-03-04 14:00:00,23.86
2017-03-04 15:00:00,22.18
2017-03-04 16:00:00,23.05
2017-03-04 17:00:00,23.21
2017-03-04 18:00:00,25.5
2017-03-04 19:00:00,30.16
2017-03-04 20:00:00,36.4
2017-03-04 21:00:00,37.68
2017-03-04 22:00:00,37.61
2017-03-04 23:00:00,44.21
2017-03-05 00:00:00,47.96
2017-03-05 01:00:00,45.56
2017-03-05 02:00:00,53.05
2017-03-05 03:00:00,51.33
2017-03-05 04:00:00,50.53
2017-03-05 05:00:00,52.22
2017-03-05 06:00:00,50.71
2017-03-05 07:00:00,51.03
2017-03-05 08:00:00,52.31
2017-03-05 09:00:00,50.78
2017-03-05 10:00:00,46.65
2017-03-05 11:00:00,39.96
2017-03-05 12:00:00,35.27
2017-03-05 13:00:00,26.62
2017-03-05 14:00:00,22.55
2017-03-05 15:00:00,20.64
2017-03-05 16:00:00,20.73
2017-03-05 17:00:00,21.37
2017-03-05 18:00:00,23.9
2017-03-05 19:00:00,27.2
2017-03-05 20:00:00,30.05
2017-03-05 21:00:00,34.35
2017-03-05 22:00:00,38.57
2017-03-05 23:00:00,39.97
2017-03-06 00:00:00,42.81
2017-03-06 01:00:00,44.15
2017-03-06 02:00:00,44.52
2017-03-06 03:00:00,41.75
2017-03-06 04:00:00,44.34
2017-03-06 05:00:00,44.24
2017-03-06 06:00:00,44.23
2017-03-06 07:00:00,46.54
2017-03-06 08:00:00,41.17
2017-03-06 09:00:00,30.47
2017-03-06 10:00:00,31.67
2017-03-06 11:00:00,28.06
2017-03-06 12:00:00,24.89
2017-03-06 13:00:00,23.89
2017-03-06 14:00:00,22.8
2017-03-06 15:00:00,16.78
2017-03-06 16:00:00,14.73
2017-03-06 17:00:00,12.74
2017-03-06 18:00:00,16.03
2017-03-06 19:00:00,17.55
2017-03-06 20:00:00,16.21
2017-03-06 21:00:00,20.16
2017-03-06 22:00:00,19.64
2017-03-06 23:00:00,15.92
2017-03-07 00:00:00,15.76
2017-03-07 01:00:00,16.99
2017-03-07 02:00:00,17.58
2017-03-07 03:00:00,16.85
2017-03-07 04:00:00,17.18
2017-03-07 05:00:00,28.35
2017-03-07 06:00:00,38.22
2017-03-07 07:00:00,29.67
2017-03-07 08:00:00,23.75
2017-03-07 09:00:00,24.58
2017-03-07 10:00:00,22.4
2017-03-07 11:00:00,22.43
2017-03-07 12:00:00,25.12
2017-03-07 13:00:00,24.02
2017-03-07 14:00:00,16.98
2017-03-07 15:00:00,18.08
2017-03-07 16:00:00,14.35
2017-03-07 17:00:00,13.06
2017-03-07 18:00:00,14.28
2017-03-07 19:00:00,15.55
2017-03-07 20:00:00,12.35
2017-03-07 21:00:00,14.0
2017-03-07 22:00:00,15.72
2017-03-07 23:00:00,15.04
2017-03-08 00:00:00,14.38
2017-03-08 01:00:00,14.89
2017-03-08 02:00:00,12.82
2017-03-08 03:00:00,13.87
2017-03-08 04:00:00,14.28
2017-03-08 05:00:00,19.65
2017-03-08 06:00:00,23.28
2017-03-08 07:00:00,23.71
2017-03-08 08:00:00,28.4
2017-03-08 09:00:00,29.83
2017-03-08 10:00:00,26.02
2017-03-08 11:00:00,23.87
2017-03-08 12:00:00,22.14
2017-03-08 13:00:00,18.61
2017-03-08 14:00:00,17.2
2017-03-08 15:00:00,17.04
2017-03-08 16:00:00,16.01
2017-03-08 17:00:00,13.75
2017-03-08 18:00:00,14.52
2017-03-08 19:00:00,13.26
2017-03-08 20:00:00,13.24
2017-03-08 21:00:00,17.22
2017-03-08 22:00:00,16.53
2017-03-08 23:00:00,16.2
2017-03-09 00:00:00,17.34
2017-03-09 01:00:00,18.46
2017-03-09 02:00:00,21.34
2017-03-09 03:00:00,21.99
2017-03-09 04:00:00,24.45
2017-03-09 05:00:00,28.94
2017-03-09 06:00:00,30.36
2017-03-09 07:00:00,26.43
2017-03-09 08:00:00,24.53
2017-03-09 09:00:00,21.95
2017-03-09 10:00:00,16.43
2017-03-09 11:00:00,15.84
2017-03-09 12:00:00,16.46
2017-03-09 13:00:00,15.56
2017-03-09 14:00:00,17.69
2017-03-09 15:00:00,15.27
2017-03-09 16:00:00,11.96
2017-03-09 17:00:00,12.37
2017-03-09 18:00:00,13.21
2017-03-09 19:00:00,13.53
2017-03-09 20:00:00,11.78
2017-03-09 21:00:00,11.83
2017-03-09 22:00:00,14.29
2017-03-09 23:00:00,11.98
2017-03-10 00:00:00,14.54
2017-03-10 01:00:00,16.45
2017-03-10 02:00:00,17.42
2017-03-10 03:00:00,18.26
2017-03-10 04:00:00,20.01
2017-03-10 05:00:00,22.07
2017-03-10 06:00:00,25.11
2017-03-10 07:00:00,27.12
2017-03-10 08:00:00,25.58
2017-03-10 09:00:00,25.7
2017-03-10 10:00:00,36.27
2017-03-10 11:00:00,44.32
2017-03-10 12:00:00,48.51
2017-03-10 13:00:00,36.67
2017-03-10 14:00:00,33.42
2017-03-10 15:00:00,37.22
2017-03-10 16:00:00,29.51
2017-03-10 17:00:00,30.3
2017-03-10 18:00:00,31.36
2017-03-10 19:00:00,33.75
2017-03-10 20:00:00,31.52
2017-03-10 21:00:00,34.5
2017-03-10 22:00:00,36.75
2017-03-10 23:00:00,39.24
2017-03-11 00:00:00,41.25
2017-03-11 01:00:00,41.42
2017-03-11 02:00:00,41.84
2017-03-11 03:00:00,42.43
2017-03-11 04:00:00,42.99
2017-03-11 05:00:00,43.78
2017-03-11 06:00:00,44.3
2017-03-11 07:00:00,45.19
2017-03-11 08:00:00,43.74
2017-03-11 09:00:00,38.43
2017-03-11 10:00:00,32.51
2017-03-11 11:00:00,32.1
2017-03-11 12:00:00,31.67
2017-03-11 13:00:00,29.9
2017-03-11 14:00:00,26.18
2017-03-11 15:00:00,21.51
2017-03-11 16:00:00,19.53
2017-03-11 17:00:00,24.01
2017-03-11 18:00:00,24.71
2017-03-11 19:00:00,28.69
2017-03-11 20:00:00,33.76
2017-03-11 21:00:00,34.53
2017-03-11 22:00:00,40.15
2017-03-11 23:00:00,37.92
2017-03-12 00:00:00,40.08
2017-03-12 01:00:00,43.89
2017-03-12 02:00:00,
2017-03-12 03:00:00,44.75
2017-03-12 04:00:00,44.45
2017-03-12 05:00:00,46.73
2017-03-12 06:00:00,46.93
2017-03-12 07:00:00,44.46
2017-03-12 08:00:00,43.87
2017-03-12 09:00:00,39.66
2017-03-12 10:00:00,36.21
2017-03-12 11:00:00,31.59
2017-03-12 12:00:00,27.29
2017-03-12 13:00:00,26.18
2017-03-12 14:00:00,22.05
2017-03-12 15:00:00,20.07
2017-03-12 16:00:00,18.92
2017-03-12 17:00:00,19.22
2017-03-12 18:00:00,21.25
2017-03-12 19:00:00,26.42
2017-03-12 20:00:00,29.93
2017-03-12 21:00:00,32.29
2017-03-12 22:00:00,35.57
2017-03-12 23:00:00,38.08
2017-03-13 00:00:00,37.69
2017-03-13 01:00:00,38.64
2017-03-13 02:00:00,40.0
2017-03-13 03:00:00,42.98
2017-03-13 04:00:00,46.16
2017-03-13 05:00:00,54.22
2017-03-13 06:00:00,57.04
2017-03-13 07:00:00,52.67
2017-03-13 08:00:00,54.76
2017-03-13 09:00:00,50.77
2017-03-13 10:00:00,49.85
2017-03-13 11:00:00,39.6
2017-03-13 12:00:00,33.65
2017-03-13 13:00:00,29.69
2017-03-13 14:00:00,29.31
2017-03-13 15:00:00,26.5
2017-03-13 16:00:00,23.77
2017-03-13 17:00:00,25.65
2017-03-13 18:00:00,24.4
2017-03-13 19:00:00,30.86
2017-03-13 20:00:00,33.67
2017-03-13 21:00:00,40.2
2017-03-13 22:00:00,43.43
2017-03-13 23:00:00,44.28
2017-03-14 00:00:00,46.32
2017-03-14 01:00:00,47.07
2017-03-14 02:00:00,46.73
2017-03-14 03:00:00,47.95
2017-03-14 04:00:00,47.49
2017-03-14 05:00:00,51.15
2017-03-14 06:00:00,52.25
2017-03-14 07:00:00,50.42
2017-03-14 08:00:00,55.67
2017-03-14 09:00:00,55.87
2017-03-14 10:00:00,53.96
2017-03-14 11:00:00,49.07
2017-03-14 12:00:00,41.83
2017-03-14 13:00:00,40.76
2017-03-14 14:00:00,44.31
2017-03-14 15:00:00,42.91
2017-03-14 16:00:00,49.71
2017-03-14 17:00:00,46.31
2017-03-14 18:00:00,48.28
2017-03-14 19:00:00,52.04
2017-03-14 20:00:00,51.11
2017-03-14 21:00:00,52.41
2017-03-14 22:00:00,52.07
2017-03-14 23:00:00,52.38
2017-03-15 00:00:00,52.3
2017-03-15 01:00:00,53.97
2017-03-15 02:00:00,53.74
2017-03-15 03:00:00,53.71
2017-03-15 04:00:00,54.19
2017-03-15 05:00:00,65.19
2017-03-15 06:00:00,64.47
2017-03-15 07:00:00,65.69
2017-03-15 08:00:00,72.55
2017-03-15 09:00:00,62.08
2017-03-15 10:00:00,63.19
2017-03-15 11:00:00,70.29
2017-03-15 12:00:00,70.41
2017-03-15 13:00:00,72.27
2017-03-15 14:00:00,64.6
2017-03-15 15:00:00,62.27
2017-03-15 16:00:00,57.9
2017-03-15 17:00:00,60.11
2017-03-15 18:00:00,57.99
2017-03-15 19:00:00,53.81
2017-03-15 20:00:00,55.69
2017-03-15 21:00:00,56.51
2017-03-15 22:00:00,55.02
2017-03-15 23:00:00,53.65
2017-03-16 00:00:00,55.12
2017-03-16 01:00:00,54.38
2017-03-16 02:00:00,53.7
2017-03-16 03:00:00,54.37
2017-03-16 04:00:00,52.58
2017-03-16 05:00:00,62.73
2017-03-16 06:00:00,64.22
2017-03-16 07:00:00,57.4
2017-03-16 08:00:00,57.12
2017-03-16 09:00:00,54.72
2017-03-16 10:00:00,54.69
2017-03-16 11:00:00,55.67
2017-03-16 12:00:00,53.78
2017-03-16 13:00:00,53.33
2017-03-16 14:00:00,45.72
2017-03-16 15:00:00,40.31
2017-03-16 16:00:00,40.53
2017-03-16 17:00:00,36.61
2017-03-16 18:00:00,39.19
2017-03-16 19:00:00,31.59
2017-03-16 20:00:00,32.39
2017-03-16 21:00:00,35.27
2017-03-16 22:00:00,37.01
2017-03-16 23:00:00,38.56
2017-03-17 00:00:00,39.19
2017-03-17 01:00:00,42.31
2017-03-17 02:00:00,41.45
2017-03-17 03:00:00,41.51
2017-03-17 04:00:00,47.17
2017-03-17 05:00:00,55.67
2017-03-17 06:00:00,57.89
2017-03-17 07:00:00,51.96
2017-03-17 08:00:00,51.55
2017-03-17 09:00:00,42.75
2017-03-17 10:00:00,40.97
2017-03-17 11:00:00,38.06
2017-03-17 12:00:00,37.88
2017-03-17 13:00:00,33.6
2017-03-17 14:00:00,26.15
2017-03-17 15:00:00,24.34
2017-03-17 16:00:00,26.97
2017-03-17 17:00:00,33.6
2017-03-17 18:00:00,29.11
2017-03-17 19:00:00,23.14
2017-03-17 20:00:00,32.43
2017-03-17 21:00:00,37.06
2017-03-17 22:00:00,35.5
2017-03-17 23:00:00,37.64
2017-03-18 00:00:00,38.32
2017-03-18 01:00:00,38.22
2017-03-18 02:00:00,31.53
2017-03-18 03:00:00,32.32
2017-03-18 04:00:00,32.2
2017-03-18 05:00:00,35.25
2017-03-18 06:00:00,29.53
2017-03-18 07:00:00,30.84
2017-03-18 08:00:00,28.94
2017-03-18 09:00:00,28.31
2017-03-18 10:00:00,28.6
2017-03-18 11:00:00,22.11
2017-03-18 12:00:00,17.4
2017-03-18 13:00:00,14.34
2017-03-18 14:00:00,12.18
2017-03-18 15:00:00,11.96
2017-03-18 16:00:00,10.57
2017-03-18 17:00:00,10.97
2017-03-18 18:00:00,16.19
2017-03-18 19:00:00,18.87
2017-03-18 20:00:00,22.12
2017-03-18 21:00:00,22.65
2017-03-18 22:00:00,25.53
2017-03-18 23:00:00,25.79
2017-03-19 00:00:00,28.02
2017-03-19 01:00:00,29.68
2017-03-19 02:00:00,31.69
2017-03-19 03:00:00,33.31
2017-03-19 04:00:00,36.03
2017-03-19 05:00:00,36.04
2017-03-19 06:00:00,38.89
2017-03-19 07:00:00,37.59
2017-03-19 08:00:00,39.54
2017-03-19 09:00:00,30.72
2017-03-19 10:00:00,34.17
2017-03-19 11:00:00,30.21
2017-03-19 12:00:00,26.21
2017-03-19 13:00:00,23.92
2017-03-19 14:00:00,20.21
2017-03-19 15:00:00,18.4
2017-03-19 16:00:00,18.23
2017-03-19 17:00:00,17.04
2017-03-19 18:00:00,19.94
2017-03-19 19:00:00,19.81
2017-03-19 20:00:00,23.09
2017-03-19 21:00:00,24.9
2017-03-19 22:00:00,28.12
2017-03-19 23:00:00,28.88
2017-03-20 00:00:00,29.37
2017-03-20 01:00:00,30.92
2017-03-20 02:00:00,33.07
2017-03-20 03:00:00,31.95
2017-03-20 04:00:00,36.02
2017-03-20 05:00:00,39.9
2017-03-20 06:00:00,40.54
2017-03-20 07:00:00,42.86
2017-03-20 08:00:00,36.16
2017-03-20 09:00:00,29.36
2017-03-20 10:00:00,27.99
2017-03-20 11:00:00,23.99
2017-03-20 12:00:00,21.98
2017-03-20 13:00:00,20.58
2017-03-20 14:00:00,18.97
2017-03-20 15:00:00,17.84
2017-03-20 16:00:00,16.09
2017-03-20 17:00:00,17.0
2017-03-20 18:00:00,17.36
2017-03-20 19:00:00,19.17
2017-03-20 20:00:00,21.66
2017-03-20 21:00:00,24.02
2017-03-20 22:00:00,25.22
2017-03-20 23:00:00,24.71
2017-03-21 00:00:00,23.11
2017-03-21 01:00:00,25.31
2017-03-21 02:00:00,25.45
2017-03-21 03:00:00,27.41
2017-03-21 04:00:00,27.49
2017-03-21 05:00:00,29.78
2017-03-21 06:00:00,33.98
2017-03-21 07:00:00,32.17
2017-03-21 08:00:00,29.55
2017-03-21 09:00:00,28.9
2017-03-21 10:00:00,27.0
2017-03-21 11:00:00,25.2
2017-03-21 12:00:00,25.48
2017-03-21 13:00:00,21.08
2017-03-21 14:00:00,18.45
2017-03-21 15:00:00,17.49
2017-03-21 16:00:00,13.99
2017-03-21 17:00:00,16.07
2017-03-21 18:00:00,16.36
2017-03-21 19:00:00,13.65
2017-03-21 20:00:00,12.5
2017-03-21 21:00:00,13.43
2017-03-21 22:00:00,15.43
2017-03-21 23:00:00,13.74
2017-03-22 00:00:00,15.86
2017-03-22 01:00:00,15.66
2017-03-22 02:00:00,15.64
2017-03-22 03:00:00,16.26
2017-03-22 04:00:00,18.72
2017-03-22 05:00:00,22.23
2017-03-22 06:00:00,27.26
2017-03-22 07:00:00,34.35
2017-03-22 08:00:00,29.81
2017-03-22 09:00:00,29.91
2017-03-22 10:00:00,29.03
2017-03-22 11:00:00,26.18
2017-03-22 12:00:00,23.1
2017-03-22 13:00:00,24.76
2017-03-22 14:00:00,22.78
2017-03-22 15:00:00,22.13
2017-03-22 16:00:00,20.05
2017-03-22 17:00:00,21.94
2017-03-22 18:00:00,22.31
2017-03-22 19:00:00,24.25
2017-03-22 20:00:00,27.7
2017-03-22 21:00:00,28.21
2017-03-22 22:00:00,31.03
2017-03-22 23:00:00,32.05
2017-03-23 00:00:00,35.25
2017-03-23 01:00:00,35.43
2017-03-23 02:00:00,36.54
2017-03-23 03:00:00,38.25
2017-03-23 04:00:00,41.69
2017-03-23 05:00:00,48.83
2017-03-23 06:00:00,57.12
2017-03-23 07:00:00,54.73
2017-03-23 08:00:00,53.62
2017-03-23 09:00:00,40.56
2017-03-23 10:00:00,41.15
2017-03-23 11:00:00,32.1
2017-03-23 12:00:00,26.71
2017-03-23 13:00:00,25.3
2017-03-23 14:00:00,23.5
2017-03-23 15:00:00,18.41
2017-03-23 16:00:00,16.92
2017-03-23 17:00:00,16.79
2017-03-23 18:00:00,19.59
2017-03-23 19:00:00,23.31
2017-03-23 20:00:00,31.2
2017-03-23 21:00:00,34.48
2017-03-23 22:00:00,38.39
2017-03-23 23:00:00,42.86
2017-03-24 00:00:00,43.63
2017-03-24 01:00:00,46.94
2017-03-24 02:00:00,46.25
2017-03-24 03:00:00,46.89
2017-03-24 04:00:00,46.48
2017-03-24 05:00:00,45.53
2017-03-24 06:00:00,45.31
2017-03-24 07:00:00,37.41
2017-03-24 08:00:00,39.38
