timestamp,Panther_lodging_Edison,Panther_lodging_Awilda,Panther_lodging_Gale,Panther_lodging_Cornelia,Panther_lodging_Alita,Panther_lodging_Sonja,Panther_lodging_Kaitlin,Panther_lodging_Edmond,Panther_lodging_Tracie,Robin_lodging_Celia,Fox_lodging_Wallace,Fox_lodging_Alana,Fox_lodging_Winifred,Bear_lodging_Erick,Cockatoo_lodging_Raphael,Cockatoo_lodging_Josephine
2017-02-13 22:00:00,111.1214,114.8222,127.9247,52.4101,86.8167,129.325,59.3114,47.5092,72.714,74.0,442.92,267.15,93.55,80.434,118.75,79.725
2017-02-13 23:00:00,107.1207,114.5221,125.9243,47.8092,85.6165,134.0259,57.5111,44.9087,72.814,68.1,427.96,265.01,97.31,77.3983,99.975,75.25
2017-02-14 00:00:00,102.3198,109.2211,122.6237,43.9085,80.8156,132.0255,56.81100000000001,38.4074,70.2135,59.9,386.78,262.1,91.55,70.4896,101.35,81.3
2017-02-14 01:00:00,97.9189,103.2199,119.123,38.3074,71.8139,115.8224,47.0091,37.7073,61.1118,51.1,359.44,231.92,86.36,68.1043,97.9,69.1
2017-02-14 02:00:00,89.2172,101.0195,110.9214,32.5063,69.3134,103.3199,42.8083,34.8067,58.8113,46.5,336.73,204.19,84.74,62.313,84.375,67.1
2017-02-14 03:00:00,89.2172,100.4194,110.1213,29.0056,67.8131,99.6192,37.1072,30.1058,55.1106,41.5,315.02,192.59,78.58,64.205,86.275,61.725
2017-02-14 04:00:00,89.1172,96.5186,106.1205,28.3055,65.6126,101.8196,35.2068,27.0052,51.6099,37.5,311.05,182.96,78.49,61.551,84.95,67.55
2017-02-14 05:00:00,84.2162,96.1186,104.8202,27.5053,65.3126,96.1186,36.306999999999995,24.0046,49.6096,36.4,315.12,180.05,78.48,61.0134,83.7,63.675
2017-02-14 06:00:00,84.8164,94.3182,103.92,25.705,65.1126,95.1184,31.6061,22.8044,50.4097,35.2,331.56,180.81,77.38,63.8132,83.7,65.225
2017-02-14 07:00:00,82.5159,91.0176,102.6198,26.3051,64.3124,97.2188,31.4061,25.705,36.407,37.0,345.52,182.41,78.83,66.5822,94.65,63.7
2017-02-14 08:00:00,88.21700000000001,92.6179,107.1207,31.7061,66.7129,99.8192,32.8063,27.4053,28.6055,39.9,354.5,192.23,72.33,62.019,108.775,63.425
2017-02-14 09:00:00,92.8179,100.2194,107.6208,34.3066,68.2132,106.7206,30.2058,30.906,33.0064,52.1,372.47,193.69,73.07,67.6247,98.075,64.45
2017-02-14 10:00:00,94.2182,99.2192,101.8196,39.3076,69.4134,126.2244,36.9071,34.0066,35.5068,58.2,398.92,205.4,75.04,60.3785,103.475,69.725
2017-02-14 11:00:00,100.8194,104.8202,109.2211,39.9077,73.7142,125.6242,37.1072,36.6071,38.3074,56.2,405.8,204.4,78.09,67.15,100.85,76.35
2017-02-14 12:00:00,106.3205,109.7212,111.4215,46.3089,80.7156,130.0251,46.3089,39.8077,44.2085,59.6,424.43,206.8,80.32,57.6262,112.975,79.125
2017-02-14 13:00:00,122.9237,107.2207,110.2213,52.11,82.3159,138.1266,47.1091,39.4076,51.81,63.8,419.48,209.16,83.12,52.2135,114.775,104.175
2017-02-14 14:00:00,121.0233,107.2207,109.7212,49.6096,82.816,135.9262,46.2089,49.7096,48.4094,63.0,427.92,222.04,83.06,51.6018,136.5,121.775
2017-02-14 15:00:00,125.3242,107.5207,112.3217,53.0102,92.1178,139.3269,48.6094,49.2095,48.1093,64.3,424.39,232.68,85.26,48.2426,151.775,121.55
2017-02-14 16:00:00,121.7235,109.6212,115.0222,52.8102,92.1178,132.3255,56.911,49.5096,47.3091,65.9,420.55,231.14,80.34,54.5657,155.6,140.825
2017-02-14 17:00:00,118.9229,113.1218,119.323,55.9108,84.7164,131.5254,61.4119,54.9106,61.7119,70.2,413.35,239.92,82.81,60.3903,156.7,126.3
2017-02-14 18:00:00,122.7237,119.323,124.7241,56.911,87.3168,136.0262,68.2132,57.011,77.515,66.7,423.78,241.56,87.17,63.6492,172.85,128.65
2017-02-14 19:00:00,,,31.8061,,,,,,20.4039,73.8,442.7,250.58,88.88,71.0602,176.175,126.2
2017-02-14 20:00:00,,,,,,,,,,78.2,446.68,265.59,89.13,72.0665,156.05,137.4
2017-02-14 21:00:00,,,,,,,,,,69.4,424.28,270.18,87.47,71.8362,122.2,112.4
2017-02-14 22:00:00,,,,,,,,,,66.6,419.69,270.42,90.03,71.9888,106.8,87.05
2017-02-14 23:00:00,,,,,,,,,,60.0,416.07,264.99,88.29,70.5679,98.25,81.325
2017-02-15 00:00:00,90.3174,80.7156,89.0172,35.4068,63.0122,94.8183,41.508,31.5061,51.51,56.3,392.89,239.12,86.84,66.0179,101.25,73.6
2017-02-15 01:00:00,119.323,101.3195,115.4223,43.3084,82.616,114.222,50.0096,43.4084,65.5127,48.8,364.12,218.23,84.53,57.6683,98.0,69.05
2017-02-15 02:00:00,107.5207,100.8194,112.5217,36.407,76.0147,108.0208,43.9085,43.4084,60.0116,41.8,340.28,200.6,79.79,55.517,92.15,64.85
2017-02-15 03:00:00,99.3192,96.8187,111.9216,32.4063,74.1143,106.5206,40.5078,32.9064,56.4109,36.9,318.59,195.4,82.05,51.5275,83.5,62.4
2017-02-15 04:00:00,100.3193,95.2184,111.7216,31.206,72.314,99.8192,38.9075,25.2049,55.2106,36.8,309.66,186.25,82.1,49.8708,76.8,60.0
2017-02-15 05:00:00,102.0197,94.3182,110.0212,28.9056,71.8139,99.4192,35.2068,29.1056,52.11,33.5,313.79,181.6,76.75,51.0658,77.675,61.525
2017-02-15 06:00:00,99.1191,95.6185,107.6208,27.8054,72.1139,101.6196,35.0067,29.9058,50.7098,34.1,326.98,181.47,77.19,51.058,84.0,63.6
2017-02-15 07:00:00,98.419,90.2174,105.2203,28.7055,70.9137,100.7194,35.6069,25.2049,37.3072,35.2,338.23,186.83,75.54,54.0918,92.8,65.95
2017-02-15 08:00:00,101.5196,90.9175,104.7202,33.2064,74.5144,105.3203,33.9066,26.8052,30.3059,40.4,351.12,186.92,70.31,56.3725,100.725,67.825
2017-02-15 09:00:00,102.5198,90.0174,108.4209,35.2068,78.4151,113.922,33.4065,33.6065,34.3066,51.1,375.67,197.95,71.24,58.4273,98.375,69.425
2017-02-15 10:00:00,105.2203,93.8181,106.2205,37.1072,80.0154,112.6217,34.5066,35.2068,36.8071,54.7,380.22,206.06,75.53,60.2681,99.725,68.775
2017-02-15 11:00:00,103.1199,97.3188,110.7214,43.0083,76.8148,127.5246,40.2078,36.0069,40.6078,64.5,399.02,214.62,75.41,60.7732,108.075,92.825
2017-02-15 12:00:00,112.6217,102.8199,113.1218,45.0087,83.116,128.6248,43.8085,44.6086,42.0081,65.7,416.11,237.73,78.94,64.0383,97.6,80.7
2017-02-15 13:00:00,114.4221,109.021,114.3221,48.3093,80.7156,129.625,47.7092,49.1095,45.3087,62.2,427.48,220.02,77.26,58.535,115.325,81.15
2017-02-15 14:00:00,116.4225,110.8214,119.123,47.8092,79.7154,133.4258,48.4094,42.7082,43.2083,63.6,421.74,230.09,83.28,54.8055,141.475,90.25
2017-02-15 15:00:00,120.2232,109.1211,123.0237,51.4099,86.9168,135.1261,50.9098,48.5094,44.8087,62.9,424.48,235.06,85.85,57.8298,142.425,105.15
2017-02-15 16:00:00,119.6231,112.3217,125.0241,56.81100000000001,84.2162,145.9282,49.1095,44.8087,46.709,58.5,431.68,230.69,83.9,54.5622,145.1,113.8
2017-02-15 17:00:00,120.7233,114.6221,124.224,55.2106,85.0164,143.2276,52.9102,45.3087,68.5132,60.9,443.58,214.25,81.58,57.0097,147.275,123.65
2017-02-15 18:00:00,115.2222,118.1228,126.8245,56.1108,85.1164,137.7266,59.4115,56.6109,81.2157,68.2,436.28,243.36,87.49,67.767,153.25,143.05
2017-02-15 19:00:00,123.1238,117.9227,125.3242,59.5115,84.5163,137.3265,61.912,63.4122,79.2153,77.9,440.15,280.79,87.64,75.6046,150.575,144.375
2017-02-15 20:00:00,132.6256,120.6233,126.3244,62.111999999999995,81.2157,138.2267,65.8127,56.4109,78.5152,74.0,458.98,265.71,89.52,76.999,147.775,126.85
2017-02-15 21:00:00,127.1245,114.9222,126.3244,54.7106,84.8164,142.7275,62.9121,51.3099,75.7146,74.0,447.7,277.51,90.67,73.7277,121.45,129.15
2017-02-15 22:00:00,123.3238,115.7223,123.8239,52.3101,85.5165,138.4267,64.9125,52.9102,77.915,63.8,444.06,281.25,88.83,76.907,104.5,81.75
2017-02-15 23:00:00,121.7235,115.8224,125.0241,51.71,82.916,123.3238,64.2124,48.1093,74.7144,60.8,422.46,253.91,87.82,72.3475,99.875,89.175
2017-02-16 00:00:00,118.5229,116.5225,128.3248,46.0089,78.8152,123.4238,59.4115,40.3078,68.8133,55.7,401.53,246.31,88.66,69.21300000000001,100.425,73.775
2017-02-16 01:00:00,117.2226,112.3217,121.8235,41.608,75.6146,118.2228,49.4095,41.0079,61.912,49.3,378.54,222.48,87.84,57.18899999999999,96.25,80.75
2017-02-16 02:00:00,107.8208,108.721,119.5231,35.3068,73.5142,111.5215,41.708,32.0062,57.9112,42.2,355.08,223.45,81.2,56.3215,92.325,69.075
2017-02-16 03:00:00,106.5206,108.1209,115.7223,31.4061,71.1137,106.1205,38.6074,28.8056,53.6103,36.8,321.42,196.27,72.78,54.1424,91.225,69.05
2017-02-16 04:00:00,99.8192,102.7198,112.5217,29.7057,70.1135,107.4207,36.507,27.7053,53.5103,35.0,302.43,184.1,72.3,51.4,90.475,61.875
2017-02-16 05:00:00,101.7196,101.1195,112.2217,29.1056,68.3132,102.7198,34.4067,22.1043,51.2099,31.6,305.34,182.72,73.53,51.3723,84.8,55.15
2017-02-16 06:00:00,99.9193,100.5194,111.8216,28.7055,68.4132,91.2176,34.3066,23.3045,50.5098,33.0,326.94,180.84,70.17,51.715,85.5,66.575
2017-02-16 07:00:00,86.9168,96.7187,113.1218,29.0056,60.9118,87.917,33.9066,26.2051,37.7073,33.6,347.12,179.08,72.99,53.6252,102.225,66.025
2017-02-16 08:00:00,77.615,99.7193,111.4215,32.6063,59.3114,92.7179,32.3062,26.8052,31.206,40.7,349.02,193.14,68.16,54.5568,105.15,72.25
2017-02-16 09:00:00,82.2159,101.8196,112.8218,35.7069,59.3114,98.619,30.7059,32.9064,33.4065,48.2,357.34,193.89,70.54,60.8856,126.95,66.05
2017-02-16 10:00:00,80.1155,107.6208,111.7216,36.507,61.2118,106.6206,36.8071,29.9058,33.1064,50.8,387.88,188.46,76.82,56.31100000000001,144.35,66.85
2017-02-16 11:00:00,86.5167,111.7216,116.5225,40.3078,61.6119,107.0206,36.207,33.5065,36.107,53.5,408.6,206.41,74.36,57.7517,118.675,69.825
2017-02-16 12:00:00,92.4178,117.5227,122.4236,45.0087,67.1129,111.3215,39.2076,36.306999999999995,38.7075,59.8,425.19,214.87,77.48,55.652,122.275,74.375
2017-02-16 13:00:00,94.0181,120.4233,123.5238,45.7088,67.313,105.3203,42.1081,37.7073,41.308,62.6,438.99,214.18,77.06,53.7712,163.15,92.8
2017-02-16 14:00:00,94.3182,117.5227,120.8233,43.0083,68.7133,107.3207,42.1081,40.4078,43.2083,59.4,420.75,234.06,79.82,54.2878,136.025,104.625
2017-02-16 15:00:00,98.219,113.1218,120.2232,43.8085,71.4138,122.8237,42.1081,43.1083,42.1081,56.5,418.46,240.58,80.5,52.8315,147.5,120.725
2017-02-16 16:00:00,99.3192,114.122,125.1241,43.6084,76.0147,125.1241,43.1083,42.7082,42.0081,52.6,441.45,256.21,77.92,54.5844,162.525,142.575
2017-02-16 17:00:00,97.8189,118.3228,128.8249,44.8087,77.715,129.8251,50.9098,46.2089,56.7109,57.7,431.0,247.68,85.61,64.4763,175.075,156.675
2017-02-16 18:00:00,105.9204,129.0249,130.3252,49.1095,79.3153,114.122,52.8102,47.4092,68.4132,72.4,442.66,232.89,90.77,68.1368,168.8,165.025
2017-02-16 19:00:00,101.5196,129.625,132.7256,48.4094,71.9139,107.7208,53.7104,47.5092,73.1141,84.1,447.45,261.17,90.69,70.8043,182.05,151.225
2017-02-16 20:00:00,97.9189,131.0253,136.8264,46.9091,66.7129,108.3209,54.3105,44.9087,74.5144,69.4,463.45,266.13,89.1,69.486,145.625,127.975
2017-02-16 21:00:00,97.4188,127.2246,136.1263,44.0085,67.413,114.7221,52.11,50.5098,70.0135,63.6,437.94,264.22,88.5,70.5008,145.3,112.375
2017-02-16 22:00:00,97.4188,128.2247,132.8256,44.3086,68.0131,109.3211,49.8096,41.608,67.8131,64.6,423.51,273.36,96.16,70.9683,114.3,74.95
2017-02-16 23:00:00,95.0183,128.4248,134.726,40.8079,72.714,97.4188,47.5092,44.7086,63.3122,64.1,414.79,265.94,90.37,65.8743,97.225,79.8
2017-02-17 00:00:00,95.0183,124.424,134.3259,38.1073,70.4136,103.92,45.9089,38.4074,62.8121,57.0,400.89,251.58,89.97,66.4294,101.975,71.425
2017-02-17 01:00:00,90.5175,117.5227,133.4258,34.8067,60.4117,95.6185,41.1079,35.7069,57.7111,49.5,375.87,233.5,85.9,62.0015,98.3,66.9
2017-02-17 02:00:00,81.1157,112.6217,125.7243,30.7059,59.4115,92.0178,35.2068,29.4057,52.4101,44.9,350.46,207.09,78.88,56.8641,89.2,63.275
2017-02-17 03:00:00,73.6142,111.3215,124.624,26.9052,56.81100000000001,81.1157,30.906,27.3053,50.0096,39.7,325.44,191.92,73.91,56.5159,88.45,59.95
2017-02-17 04:00:00,67.313,110.1213,121.2234,24.9048,49.1095,71.7138,30.5059,27.3053,47.2091,35.3,311.2,187.26,71.46,55.8065,81.2,60.7
2017-02-17 05:00:00,66.9129,108.721,119.123,26.005,48.7094,69.4134,32.1062,22.0042,47.0091,32.7,311.26,181.98,71.23,61.5022,80.7,58.95
2017-02-17 06:00:00,66.5128,110.6213,119.9231,23.8046,48.5094,69.3134,28.7055,23.6046,45.5088,32.8,325.21,180.69,72.5,62.155,91.75,63.625
2017-02-17 07:00:00,62.9121,112.3217,120.8233,22.8044,49.7096,74.8144,29.9058,21.4041,32.6063,33.5,338.33,180.38,73.15,60.9953,89.875,64.3
2017-02-17 08:00:00,64.8125,114.3221,118.1228,26.005,50.0097,83.6161,26.8052,23.1045,26.005,40.9,348.71,181.79,67.32,61.0731,97.7,72.575
2017-02-17 09:00:00,76.0147,119.5231,119.323,29.1056,53.9104,99.0191,27.6053,24.3047,26.6051,47.5,358.07,189.57,74.68,59.0107,98.375,70.125
2017-02-17 10:00:00,82.816,112.5217,116.7225,35.5068,62.5121,103.1199,30.4059,28.7055,34.6067,53.6,366.87,189.49,74.16,60.0818,100.9,70.5
2017-02-17 11:00:00,93.9181,115.9224,120.7233,32.5063,65.1126,105.8204,32.5063,38.0073,33.5065,59.5,387.97,199.05,75.38,56.2095,109.8,82.45
2017-02-17 12:00:00,92.8179,112.4217,119.6231,35.9069,71.1137,108.2209,33.8065,30.906,35.9069,58.9,397.86,224.17,78.34,58.9705,122.4,80.325
2017-02-17 13:00:00,92.8179,117.1226,122.4236,37.6073,75.5146,116.9226,35.7069,31.206,35.7069,64.0,399.64,226.11,75.61,60.7815,121.9,100.55
2017-02-17 14:00:00,97.7189,116.0224,122.2236,37.6073,79.5153,125.5242,39.0075,40.0077,37.2072,61.3,408.48,223.6,83.28,54.5752,123.725,121.675
2017-02-17 15:00:00,101.5196,120.2232,128.4248,40.1077,76.7148,119.5231,45.8088,49.6096,37.8073,57.7,424.11,243.85,83.09,53.349,121.925,115.675
2017-02-17 16:00:00,104.8202,123.4238,132.2255,43.7084,78.3151,116.2224,39.6076,44.9087,41.308,54.2,428.15,232.56,77.18,57.7662,151.425,129.6
2017-02-17 17:00:00,98.9191,121.1234,128.8249,41.1079,75.4146,123.5238,49.2095,43.1083,51.3099,58.2,427.21,229.88,81.59,62.044,149.075,106.775
2017-02-17 18:00:00,105.9204,129.425,133.5258,39.7077,75.1145,116.9226,49.5096,47.9093,63.2122,67.5,403.09,225.12,93.22,63.7553,146.875,124.9
2017-02-17 19:00:00,102.8198,132.8256,134.826,48.7094,71.3138,110.8214,50.2097,43.6084,63.6123,75.3,396.97,240.87,88.76,71.34,147.875,138.625
2017-02-17 20:00:00,92.6179,137.1265,132.6256,46.2089,71.5138,111.8216,51.2099,43.3084,63.7123,71.0,390.04,241.72,87.26,69.6108,134.8,125.325
2017-02-17 21:00:00,92.9179,134.726,137.4265,44.4086,73.0141,108.721,49.9096,43.9085,62.5121,70.8,384.04,230.87,86.63,66.9927,118.65,118.25
2017-02-17 22:00:00,90.2174,125.9243,137.1265,43.3084,70.2135,114.022,43.3084,39.4076,63.7123,62.3,371.74,233.9,83.34,66.6125,98.875,74.25
2017-02-17 23:00:00,86.2167,127.1245,134.2259,37.6073,70.2135,103.72,44.2085,39.4076,62.111999999999995,62.9,373.02,225.9,86.55,67.46,95.575,65.525
2017-02-18 00:00:00,82.7159,128.2247,130.7252,36.107,66.8129,102.7198,47.1091,43.7084,60.5117,55.0,376.66,226.97,83.29,60.9874,90.175,80.775
2017-02-18 01:00:00,81.4157,126.3244,125.5242,33.6065,68.3132,102.2197,41.608,38.3074,57.211000000000006,49.2,356.91,216.77,79.41,55.3823,87.55,59.35
2017-02-18 02:00:00,81.0156,121.5234,124.424,30.2058,66.4128,90.2174,38.8075,32.5063,52.3101,44.4,354.82,208.41,80.97,53.4677,86.1,57.725
2017-02-18 03:00:00,83.21600000000001,121.9235,121.6235,27.9054,61.8119,85.8166,32.3062,33.4065,51.0099,39.5,325.32,191.16,75.91,49.3566,80.275,54.575
2017-02-18 04:00:00,79.0153,117.3227,115.6223,25.4049,62.9121,82.916,29.6057,28.4055,49.6096,34.3,318.77,180.88,74.05,47.152,81.9,63.3
2017-02-18 05:00:00,75.1145,114.022,114.4221,25.905,61.5119,76.4147,30.805999999999997,27.8054,48.5094,34.4,311.03,178.05,76.48,49.0676,82.575,54.4
2017-02-18 06:00:00,74.6144,112.2217,112.5217,22.6044,60.4117,79.0153,27.4053,29.2056,46.809,32.8,308.22,178.51,73.02,48.87600000000001,78.45,55.825
2017-02-18 07:00:00,75.2145,110.5213,108.621,21.3041,59.2114,77.0149,27.8054,26.005,31.206,34.8,317.47,176.95,74.9,49.1552,82.875,72.675
2017-02-18 08:00:00,72.2139,107.2207,110.6213,23.0044,58.3113,82.4159,22.0042,26.105,20.2039,37.2,332.2,174.32,71.89,49.3405,81.125,85.175
2017-02-18 09:00:00,74.5144,107.0206,108.5209,25.0048,65.8127,90.1174,22.9044,25.5049,25.1048,39.9,347.52,177.77,71.62,53.5338,82.0,100.475
2017-02-18 10:00:00,79.7154,105.8204,109.2211,26.7052,70.4136,103.92,27.7053,24.6047,26.2051,43.8,356.31,199.03,70.35,53.7377,84.7,121.625
2017-02-18 11:00:00,90.7175,112.3217,115.2222,31.6061,74.2143,104.5202,31.4061,31.8061,27.1052,48.2,382.1,200.27,68.89,59.8893,77.325,121.025
2017-02-18 12:00:00,92.2178,116.8226,117.8227,33.2064,79.3153,109.021,35.8069,40.5078,33.7065,51.2,399.78,213.39,74.16,64.9283,79.05,120.85
2017-02-18 13:00:00,98.8191,118.7229,119.123,40.0077,81.7158,110.3213,42.4082,32.5063,35.7069,59.1,398.15,232.37,80.55,62.2017,81.375,142.675
2017-02-18 14:00:00,90.2174,122.0235,119.123,39.5076,84.3163,110.9214,41.8081,34.0066,39.5076,60.2,410.58,222.02,77.9,63.2642,78.65,142.95
2017-02-18 15:00:00,96.1186,122.1236,121.7235,37.8073,81.6158,120.6233,40.9079,34.5066,42.6082,61.2,404.04,234.58,80.27,62.6424,85.3,138.9
2017-02-18 16:00:00,91.6177,122.5236,122.9237,40.1077,82.4159,115.4223,41.408,40.2078,41.708,58.0,422.69,246.87,75.17,68.7574,79.4,108.2
2017-02-18 17:00:00,97.6188,125.4242,122.4236,39.5076,78.3151,125.2242,47.1091,37.8073,46.2089,59.6,421.24,251.18,82.85,65.3675,85.2,128.275
2017-02-18 18:00:00,100.2194,128.8249,125.4242,44.2085,77.615,119.123,51.3099,37.4072,63.8123,66.2,436.36,257.09,82.31,73.3289,82.575,164.15
2017-02-18 19:00:00,111.3215,127.6246,125.6242,51.2099,78.8152,122.3236,50.9098,45.2087,67.7131,76.8,437.89,259.41,80.68,76.6518,84.95,149.675
2017-02-18 20:00:00,113.4219,128.7248,126.6244,49.9096,83.016,122.3236,47.5092,54.3105,67.413,69.5,422.61,259.19,82.95,77.7227,87.125,116.65
2017-02-18 21:00:00,106.9206,128.4248,122.8237,45.5088,79.4153,122.8237,53.6103,50.0097,67.21300000000001,67.0,413.96,248.03,79.89,80.0885,88.4,100.625
2017-02-18 22:00:00,102.9199,128.0247,119.223,43.3084,77.4149,119.123,57.211000000000006,44.8087,64.9125,62.9,404.31,244.33,83.08,79.6264,84.725,73.1
2017-02-18 23:00:00,109.1211,124.324,119.5231,39.1075,80.8156,117.6227,53.1102,45.7088,63.5123,57.0,387.63,240.19,83.33,70.8254,78.6,64.55
2017-02-19 00:00:00,103.32,121.9235,116.8226,40.2078,82.5159,117.9227,48.6094,38.8075,65.5127,60.1,374.39,235.96,81.48,73.0933,79.325,62.925
2017-02-19 01:00:00,106.4205,115.3223,112.6217,39.4076,82.3159,118.9229,49.1095,36.407,62.312,47.7,356.24,221.35,81.39,68.1908,81.475,78.6
2017-02-19 02:00:00,104.4201,110.9214,113.3219,35.3068,82.916,111.5215,44.9087,37.6073,59.0114,40.9,348.49,203.65,78.46,64.3643,78.875,60.175
2017-02-19 03:00:00,101.1195,109.7212,110.2213,31.9062,73.3141,108.0208,40.4078,29.4057,56.0108,38.4,332.43,195.33,75.36,64.04,77.875,60.375
2017-02-19 04:00:00,101.5196,107.1207,106.1205,27.1052,72.61399999999999,104.9202,37.0071,30.2058,52.3101,36.5,317.28,185.5,74.48,64.2643,75.875,57.15
2017-02-19 05:00:00,103.2199,105.1203,103.72,26.8052,71.3138,100.9195,37.4072,29.1056,50.3097,33.6,310.66,182.32,71.41,65.702,73.75,60.35
2017-02-19 06:00:00,96.9187,104.4201,103.4199,26.9052,71.0137,99.4192,33.8065,23.2045,48.9094,32.0,305.17,179.92,70.07,65.9195,76.525,62.875
2017-02-19 07:00:00,98.519,100.5194,102.3198,25.5049,69.0133,100.0193,32.2062,25.2049,34.9067,32.5,315.58,178.23,69.62,64.5041,79.225,97.775
2017-02-19 08:00:00,96.6187,99.4192,100.8194,26.5051,66.9129,97.5188,28.8056,27.2053,23.5045,36.2,326.06,174.68,68.65,62.4783,75.725,87.425
2017-02-19 09:00:00,97.2188,97.0187,99.7193,28.7055,70.3136,104.9202,28.8056,26.9052,28.5055,40.4,336.25,175.1,69.79,62.6917,80.8,110.725
2017-02-19 10:00:00,100.4194,103.2199,103.72,30.805999999999997,69.9135,107.6208,30.2058,30.906,29.9058,45.2,350.35,190.35,71.39,65.3333,78.025,128.675
2017-02-19 11:00:00,109.021,103.82,107.1207,35.7069,72.9141,117.8227,37.4072,39.7077,34.1066,51.0,363.43,193.96,73.95,66.9275,80.9,126.075
2017-02-19 12:00:00,120.9233,107.5207,112.2217,36.0069,75.5146,130.5252,41.508,38.1073,38.5074,53.8,392.0,207.9,73.93,67.8062,76.025,124.375
2017-02-19 13:00:00,125.7243,109.5211,115.6223,38.6074,85.8166,130.3252,47.9093,38.9075,42.4082,61.0,401.19,236.23,79.45,70.7983,72.25,130.3
2017-02-19 14:00:00,125.3242,112.7218,113.6219,43.9085,87.4169,131.8254,48.6094,38.7075,45.0087,62.7,420.06,256.5,76.23,67.8132,74.15,127.65
2017-02-19 15:00:00,126.6244,113.2219,112.9218,47.6092,83.116,135.3261,45.4088,43.4084,45.9089,59.9,415.04,240.6,80.97,68.2226,76.3,117.875
2017-02-19 16:00:00,124.8241,111.5215,115.9224,51.91,86.3166,133.8258,43.4084,57.211000000000006,49.9096,61.0,418.61,243.54,79.4,61.4381,76.65,131.425
2017-02-19 17:00:00,118.5229,115.6223,121.6235,53.0102,90.2174,137.1265,53.4103,50.5098,60.4117,65.9,428.82,236.96,81.37,76.1848,74.5,144.075
2017-02-19 18:00:00,117.6227,118.9229,122.1236,54.5105,85.1164,138.3267,57.5111,51.6099,79.1153,73.0,436.96,228.82,83.82,83.1143,81.525,158.9
2017-02-19 19:00:00,122.2236,118.7229,126.7245,54.5105,88.21700000000001,134.0259,57.7111,58.2112,82.0158,93.6,434.49,258.71,81.9,82.8272,83.975,152.9
2017-02-19 20:00:00,124.0239,118.4228,122.1236,54.5105,94.5182,128.6248,59.5115,55.5107,79.1153,92.3,439.98,260.63,88.41,77.4742,82.5,119.55
2017-02-19 21:00:00,120.6233,116.2224,125.5242,52.8102,89.4173,132.5256,56.7109,59.2114,80.1155,80.1,440.14,262.67,84.38,74.7293,82.425,97.45
2017-02-19 22:00:00,114.122,112.6217,127.0245,48.3093,87.3168,134.0259,56.3109,50.6098,74.7144,73.8,419.57,269.9,85.04,72.6039,82.65,75.65
2017-02-19 23:00:00,113.922,110.3213,126.2244,48.3093,86.6167,129.2249,54.8106,49.3095,71.4138,66.0,422.11,251.07,82.9,72.5447,83.375,67.675
2017-02-20 00:00:00,117.8227,102.7198,121.9235,44.7086,80.9156,122.0235,46.9091,44.7086,69.0133,68.0,393.68,249.27,85.35,68.85,76.725,67.575
2017-02-20 01:00:00,112.7218,100.4194,120.4232,40.2078,79.3153,120.1232,42.6082,36.0069,62.212,54.6,361.87,211.6,82.23,63.6318,79.075,66.475
2017-02-20 02:00:00,105.5204,101.6196,120.5233,33.9066,78.7152,108.821,41.508,32.1062,59.0114,46.0,334.94,204.49,81.78,58.1547,79.975,63.7
2017-02-20 03:00:00,103.72,98.219,114.7221,29.2056,71.5138,99.1191,37.2072,30.2058,56.7109,37.9,318.1,186.61,75.75,55.5683,75.8,70.15
2017-02-20 04:00:00,103.2199,97.2188,112.3217,27.9054,68.4132,99.4192,34.3066,27.5053,52.2101,33.3,308.39,179.59,72.09,53.0177,79.075,62.8
2017-02-20 05:00:00,101.3195,97.4188,111.8216,26.2051,68.5132,98.519,33.4065,26.105,50.6098,32.5,317.36,174.19,73.49,49.145,73.425,60.4
2017-02-20 06:00:00,100.8194,97.0187,110.7214,25.905,65.1126,95.4184,31.4061,25.4049,49.3095,32.4,330.84,172.78,72.0,50.8392,73.3,60.2
2017-02-20 07:00:00,100.0193,97.4188,110.1213,26.5051,66.0127,96.7187,31.206,23.3045,35.1068,33.8,343.53,173.0,73.11,50.3618,75.825,84.75
2017-02-20 08:00:00,101.6196,96.6187,112.0216,29.5057,67.313,109.021,30.4059,30.0058,27.5053,46.7,362.89,180.87,67.15,46.3072,94.5,108.15
2017-02-20 09:00:00,106.2205,103.2199,121.2234,32.2062,75.1145,124.124,30.4059,30.7059,31.6061,61.7,370.76,191.19,69.62,50.4596,103.825,103.575
2017-02-20 10:00:00,110.9214,108.5209,122.1236,37.8073,76.8148,124.8241,35.0067,32.2062,37.9073,67.0,372.31,179.74,75.14,53.0657,117.6,135.1
2017-02-20 11:00:00,114.122,113.2219,117.0226,43.6084,76.6148,127.9247,41.508,35.7069,39.9077,61.6,394.27,196.1,79.68,61.6504,126.0,146.8
2017-02-20 12:00:00,114.8221,114.222,121.5234,43.3084,86.4167,131.2253,42.7082,39.9077,42.8083,59.5,405.18,216.62,82.67,63.2467,96.525,142.325
2017-02-20 13:00:00,129.9251,112.5217,121.7235,47.4092,86.7167,130.3252,47.8092,43.5084,46.709,68.9,420.92,217.91,82.87,65.0788,111.7,151.0
2017-02-20 14:00:00,118.7229,108.4209,119.023,51.1099,88.117,130.1251,53.5103,51.4099,49.2095,62.4,435.7,233.58,88.09,68.7267,102.0,158.2
