timestamp,Panther_education_Janis,Panther_education_Diann,Panther_education_Cleopatra,Robin_education_Lizbeth,Robin_education_Cecilia,Robin_education_Takako,Fox_education_Melvin
2017-02-16 00:00:00,10.321,115.1222,12.5224,105.4,53.5,175.0,31.32
2017-02-16 01:00:00,9.1528,115.9224,11.7623,112.4,53.5,176.4,31.81
2017-02-16 02:00:00,10.0009,116.6225,11.5622,110.8,45.5,174.7,33.6
2017-02-16 03:00:00,8.9447,117.1226,11.5222,109.8,45.5,173.2,31.22
2017-02-16 04:00:00,8.9317,115.6223,11.4822,111.6,51.5,169.5,32.39
2017-02-16 05:00:00,8.8977,121.2234,18.7236,111.2,54.5,176.8,34.8
2017-02-16 06:00:00,8.8387,121.2234,39.8477,112.4,54.5,181.5,46.61
2017-02-16 07:00:00,8.4566,120.1232,48.6894,111.6,51.5,187.7,37.41
2017-02-16 08:00:00,8.1066,111.4215,50.7698,109.6,51.5,194.1,80.17
2017-02-16 09:00:00,12.4844,117.8227,42.6882,116.4,47.5,219.9,110.63
2017-02-16 10:00:00,17.7874,116.2224,38.5674,123.6,60.5,228.9,108.75
2017-02-16 11:00:00,30.935,115.7223,40.7679,128.4,75.5,237.4,88.93
2017-02-16 12:00:00,32.0962,117.6227,37.2872,129.8,69.5,237.9,106.03
2017-02-16 13:00:00,30.8169,113.3219,38.8475,116.8,70.5,237.4,104.41
2017-02-16 14:00:00,39.9657,113.1218,40.4878,117.8,71.5,230.2,100.34
2017-02-16 15:00:00,41.9321,117.4226,39.8077,132.6,72.0,235.9,109.79
2017-02-16 16:00:00,39.8167,116.8226,36.5671,124.2,70.0,248.7,105.3
2017-02-16 17:00:00,33.7665,115.3223,39.1676,115.2,81.5,218.9,72.43
2017-02-16 18:00:00,24.9088,118.0228,26.3651,112.2,76.5,216.0,65.2
2017-02-16 19:00:00,17.5044,127.1245,18.8836,108.4,70.5,194.9,66.15
2017-02-16 20:00:00,12.5384,126.6244,18.4436,107.8,63.0,182.2,70.97
2017-02-16 21:00:00,11.0241,125.9243,14.5228,106.4,58.0,179.4,74.8
2017-02-16 22:00:00,9.1057,123.1238,12.0423,104.4,54.0,175.5,47.04
2017-02-16 23:00:00,8.8787,116.8226,11.8823,104.0,52.0,176.1,31.5
2017-02-17 00:00:00,12.3914,114.4221,11.8823,102.4,53.0,172.8,30.63
2017-02-17 01:00:00,16.3582,116.1224,11.7223,102.2,55.0,178.0,32.72
2017-02-17 02:00:00,19.5638,118.0228,11.8023,100.8,50.0,175.8,32.82
2017-02-17 03:00:00,19.4538,116.9226,11.7223,100.8,46.0,176.1,31.44
2017-02-17 04:00:00,21.2431,120.6233,11.6422,100.8,48.5,172.4,31.81
2017-02-17 05:00:00,21.6772,118.3228,13.9627,101.0,55.0,175.4,34.79
2017-02-17 06:00:00,21.5061,122.5236,27.3253,102.4,54.0,180.5,45.11
2017-02-17 07:00:00,21.2181,103.52,43.5284,101.0,51.5,189.1,43.37
2017-02-17 08:00:00,19.9648,84.7163,39.6076,96.8,53.0,201.3,52.79
2017-02-17 09:00:00,17.8854,117.3227,39.2876,104.0,55.0,221.5,61.79
2017-02-17 10:00:00,26.2301,119.023,36.8471,114.4,67.0,225.6,66.78
2017-02-17 11:00:00,32.6873,123.4238,43.5684,123.6,66.0,238.0,66.14
2017-02-17 12:00:00,40.3458,118.2228,42.9283,127.2,72.0,233.8,66.23
2017-02-17 13:00:00,38.6345,126.6244,43.0483,130.8,78.5,236.5,65.99
2017-02-17 14:00:00,33.9215,119.223,39.5676,130.8,83.5,235.0,67.18
2017-02-17 15:00:00,33.8645,117.8227,38.5674,107.8,80.0,229.8,69.41
2017-02-17 16:00:00,33.7585,113.3219,40.0877,85.0,75.0,246.3,71.19
2017-02-17 17:00:00,35.0948,120.3232,39.8077,121.8,80.5,210.4,65.28
2017-02-17 18:00:00,24.8928,121.2234,23.0044,116.8,73.0,193.7,65.91
2017-02-17 19:00:00,18.2345,123.1238,11.6822,114.0,68.0,184.3,67.42
2017-02-17 20:00:00,16.4972,126.3244,11.6422,114.8,55.0,180.5,65.94
2017-02-17 21:00:00,8.1026,122.0235,12.0023,111.4,52.0,178.3,88.72
2017-02-17 22:00:00,7.4835,123.9239,11.4022,110.6,50.5,177.7,41.68
2017-02-17 23:00:00,7.4454,116.5225,11.4022,105.4,49.5,177.3,33.97
2017-02-18 00:00:00,7.8395,113.4219,11.4422,101.2,42.5,173.5,33.13
2017-02-18 01:00:00,8.2776,113.5219,11.4422,103.4,47.5,172.1,34.88
2017-02-18 02:00:00,8.9967,114.5221,11.4022,103.6,48.0,172.4,32.37
2017-02-18 03:00:00,10.238,112.8218,11.3622,101.4,54.5,171.0,31.42
2017-02-18 04:00:00,9.9089,117.1226,11.3222,101.4,53.5,167.7,32.46
2017-02-18 05:00:00,11.1531,113.922,11.2822,100.4,53.5,171.8,31.03
2017-02-18 06:00:00,11.4012,118.3228,25.1249,100.0,53.0,174.8,32.08
2017-02-18 07:00:00,9.7939,120.6233,39.3276,99.6,42.0,179.8,36.87
2017-02-18 08:00:00,6.6233,122.0235,37.8473,101.0,49.0,180.2,37.21
2017-02-18 09:00:00,6.5853,124.0239,33.4865,100.8,49.5,181.4,33.59
2017-02-18 10:00:00,19.3047,130.3252,28.3655,104.0,49.0,181.0,33.39
2017-02-18 11:00:00,36.9051,134.42600000000002,27.8054,113.4,50.0,184.2,34.35
2017-02-18 12:00:00,36.8231,133.2257,31.326,113.0,49.5,184.6,35.12
2017-02-18 13:00:00,35.4478,133.7258,32.2062,108.8,49.0,187.4,36.78
2017-02-18 14:00:00,29.4377,129.9251,32.3262,109.8,49.5,187.6,39.83
2017-02-18 15:00:00,38.2124,131.4254,30.2058,111.6,50.0,188.0,37.61
2017-02-18 16:00:00,28.1054,132.0255,31.5261,113.8,50.5,189.1,35.76
2017-02-18 17:00:00,19.9839,132.1255,34.2866,113.2,50.0,188.4,36.32
2017-02-18 18:00:00,20.0919,129.525,20.1639,111.4,50.0,187.0,36.78
2017-02-18 19:00:00,18.2225,142.2274,11.5622,111.6,51.0,178.8,35.3
2017-02-18 20:00:00,18.2195,140.7272,11.4822,110.0,50.5,177.5,35.76
2017-02-18 21:00:00,18.2565,139.6269,11.6822,107.6,51.5,180.7,35.38
2017-02-18 22:00:00,17.8874,141.0272,12.2024,102.2,50.5,176.7,33.33
2017-02-18 23:00:00,24.0286,134.42600000000002,11.5222,97.6,51.0,174.7,33.39
2017-02-19 00:00:00,32.9924,127.9247,11.5622,111.8,40.5,174.4,31.66
2017-02-19 01:00:00,24.0947,128.2247,11.6422,97.8,34.0,171.4,31.37
2017-02-19 02:00:00,11.0781,129.8251,11.5622,99.6,39.0,171.7,31.97
2017-02-19 03:00:00,7.5765,126.6244,11.5622,99.0,34.5,170.7,31.04
2017-02-19 04:00:00,8.4176,124.624,11.4822,99.6,38.0,167.4,32.52
2017-02-19 05:00:00,8.6537,126.7245,11.8823,99.4,34.5,167.7,32.31
2017-02-19 06:00:00,8.6537,129.2249,29.2456,97.8,43.5,170.2,31.22
2017-02-19 07:00:00,9.2948,135.6262,39.6476,98.4,38.5,182.1,37.08
2017-02-19 08:00:00,9.2788,134.42600000000002,35.3668,99.2,49.5,181.0,37.46
2017-02-19 09:00:00,12.6004,131.9254,36.0069,99.6,49.5,184.0,36.62
2017-02-19 10:00:00,21.3201,132.2255,36.9271,102.0,49.0,200.7,37.66
2017-02-19 11:00:00,48.2803,131.4254,38.2074,104.2,49.5,227.3,36.71
2017-02-19 12:00:00,53.6904,129.525,37.8473,107.2,49.0,194.1,38.83
2017-02-19 13:00:00,45.6088,125.3242,38.7275,108.0,50.5,189.5,38.06
2017-02-19 14:00:00,44.9117,127.6246,40.0077,109.0,50.0,190.3,38.36
2017-02-19 15:00:00,45.8088,125.9243,41.9681,107.0,51.0,190.2,39.79
2017-02-19 16:00:00,58.3313,124.8241,42.2882,107.8,50.5,191.0,39.76
2017-02-19 17:00:00,70.6876,121.3234,40.3678,106.0,50.5,190.9,38.59
2017-02-19 18:00:00,68.5722,125.9243,29.3657,105.0,49.0,186.6,37.9
2017-02-19 19:00:00,30.3038,133.9259,17.3233,106.6,49.5,179.4,41.26
2017-02-19 20:00:00,18.9447,128.1247,16.3632,105.8,49.0,178.7,41.64
2017-02-19 21:00:00,18.1405,127.7246,13.8427,122.0,49.0,179.0,38.12
2017-02-19 22:00:00,27.0032,126.7245,11.6022,120.0,48.5,177.3,34.38
2017-02-19 23:00:00,27.7864,119.5231,12.5624,120.8,48.0,175.9,32.03
2017-02-20 00:00:00,28.3965,116.8226,19.4438,125.4,46.5,180.4,32.91
2017-02-20 01:00:00,24.7308,117.4226,21.6042,123.8,32.5,177.7,32.37
2017-02-20 02:00:00,15.2629,118.3228,21.5242,120.8,36.0,176.3,31.45
2017-02-20 03:00:00,8.9067,119.9231,21.5242,122.4,32.5,176.5,32.57
2017-02-20 04:00:00,9.0288,118.3228,22.2843,121.4,35.5,174.7,32.31
2017-02-20 05:00:00,8.9857,120.8233,36.8071,125.2,39.5,178.0,34.49
2017-02-20 06:00:00,8.7817,120.8233,48.6894,126.6,34.5,181.7,56.81
2017-02-20 07:00:00,8.3426,119.5231,57.3711,127.8,44.5,194.1,48.21
2017-02-20 08:00:00,8.2906,125.7243,53.7704,123.6,45.0,208.9,89.65
2017-02-20 09:00:00,8.8447,132.4255,42.6883,130.6,48.5,239.0,114.69
2017-02-20 10:00:00,21.1051,134.42600000000002,41.408,140.2,58.5,248.5,111.79
2017-02-20 11:00:00,34.8337,132.5256,37.6073,148.4,65.0,259.3,110.44
2017-02-20 12:00:00,35.3338,130.1251,36.8471,157.8,79.5,241.1,111.71
2017-02-20 13:00:00,37.1192,125.5242,40.0077,160.6,78.5,244.8,111.43
2017-02-20 14:00:00,36.7621,113.3219,39.2876,162.2,70.5,251.0,109.42
2017-02-20 15:00:00,42.8023,118.5229,37.0071,160.4,64.0,248.8,111.19
2017-02-20 16:00:00,44.7106,115.0222,45.5688,158.8,68.5,257.4,111.96
2017-02-20 17:00:00,33.5455,122.3236,44.8487,160.6,65.0,235.6,109.41
2017-02-20 18:00:00,37.1922,120.1232,29.4857,148.0,80.0,202.8,101.65
2017-02-20 19:00:00,22.3483,126.5244,20.3239,143.8,67.5,196.8,89.28
2017-02-20 20:00:00,32.8973,125.5242,19.8038,142.2,59.0,186.5,75.77
2017-02-20 21:00:00,34.6377,120.7233,16.8833,137.6,56.5,182.2,77.0
2017-02-20 22:00:00,39.9567,121.8235,19.0837,137.0,51.5,182.3,48.02
2017-02-20 23:00:00,12.7275,109.7212,21.5242,135.6,51.0,181.4,31.15
2017-02-21 00:00:00,8.8227,104.2201,21.8442,125.0,53.0,182.7,32.86
2017-02-21 01:00:00,8.9887,107.8208,21.5642,131.6,54.0,179.8,31.71
2017-02-21 02:00:00,8.9517,107.3207,21.4842,131.2,52.5,178.4,32.74
2017-02-21 03:00:00,8.8367,111.3215,21.5642,130.8,53.0,177.5,32.49
2017-02-21 04:00:00,8.8707,107.8208,21.5642,130.4,52.5,178.5,32.81
2017-02-21 05:00:00,8.7577,108.621,39.5276,132.2,52.0,180.1,35.18
2017-02-21 06:00:00,8.6747,107.3207,50.9298,130.8,51.5,182.9,56.76
2017-02-21 07:00:00,8.3876,113.6219,52.0101,126.8,50.0,190.5,49.59
2017-02-21 08:00:00,10.239,115.7223,53.7704,122.2,52.0,207.3,83.4
2017-02-21 09:00:00,31.3551,120.3232,52.2101,135.6,53.0,228.6,108.37
2017-02-21 10:00:00,68.3832,126.3244,47.6892,148.8,58.0,255.7,124.98
2017-02-21 11:00:00,57.6531,134.1259,37.7273,150.0,67.5,249.0,120.54
2017-02-21 12:00:00,34.2436,125.9243,41.408,152.8,72.0,237.7,110.52
2017-02-21 13:00:00,38.6855,122.4236,42.9283,155.0,76.0,242.1,110.32
2017-02-21 14:00:00,33.3354,115.8224,49.8896,174.0,72.5,240.4,114.95
2017-02-21 15:00:00,37.0642,119.223,47.8492,160.8,82.0,239.3,124.88
2017-02-21 16:00:00,37.5323,118.7229,43.3283,159.4,71.5,229.9,123.16
2017-02-21 17:00:00,30.3649,119.123,48.6894,149.6,73.5,216.4,111.99
2017-02-21 18:00:00,27.5323,113.722,33.3264,145.0,64.0,203.8,96.8
2017-02-21 19:00:00,24.3987,118.9229,19.9638,141.0,60.0,190.7,68.7
2017-02-21 20:00:00,31.6911,113.3219,18.6836,140.4,71.5,187.3,68.08
2017-02-21 21:00:00,23.1575,109.021,19.6038,136.4,58.5,182.4,81.28
2017-02-21 22:00:00,17.2603,107.3207,12.5224,132.8,52.5,181.6,51.06
2017-02-21 23:00:00,18.1595,100.5194,11.8823,127.8,51.5,179.0,33.37
2017-02-22 00:00:00,12.1203,97.9189,11.9623,125.6,48.0,184.0,33.13
2017-02-22 01:00:00,11.5542,102.3197,11.8823,121.8,54.5,181.4,33.31
2017-02-22 02:00:00,11.7663,102.7198,11.8823,124.8,54.0,179.1,34.35
2017-02-22 03:00:00,11.5702,102.1197,11.8423,123.8,54.5,181.6,32.66
2017-02-22 04:00:00,11.7773,103.92,12.1624,124.0,54.5,183.3,33.38
2017-02-22 05:00:00,11.4322,105.3203,18.4836,123.2,54.0,180.5,35.28
2017-02-22 06:00:00,12.4674,105.4203,42.4082,127.0,53.5,185.8,47.72
2017-02-22 07:00:00,11.0481,114.8222,57.051,126.6,51.5,193.8,65.94
2017-02-22 08:00:00,13.5096,116.6225,58.4513,122.2,52.5,205.8,89.71
2017-02-22 09:00:00,17.3053,119.9231,53.7304,131.0,54.5,242.3,103.83
2017-02-22 10:00:00,31.7261,127.5246,52.6501,141.4,61.0,246.9,93.97
2017-02-22 11:00:00,30.6669,123.3238,48.2093,148.0,69.0,255.8,101.04
2017-02-22 12:00:00,28.3535,121.6235,49.6496,154.2,69.5,251.0,107.76
2017-02-22 13:00:00,28.8786,121.0233,51.4099,156.0,66.5,271.4,107.52
2017-02-22 14:00:00,31.5551,108.1209,51.81,160.4,80.0,246.5,88.35
2017-02-22 15:00:00,30.3118,114.022,52.3701,169.4,77.5,256.8,67.53
2017-02-22 16:00:00,27.9754,104.2201,49.8096,157.6,73.0,233.6,69.14
2017-02-22 17:00:00,25.6379,107.3207,49.7696,158.8,71.0,217.7,69.53
2017-02-22 18:00:00,22.6964,123.5238,31.6061,151.0,69.5,210.3,71.55
2017-02-22 19:00:00,21.4362,116.3225,19.6038,142.4,63.0,194.7,67.69
2017-02-22 20:00:00,20.682,116.2224,19.0837,141.8,72.0,188.1,67.05
2017-02-22 21:00:00,20.0109,124.624,14.6428,139.2,57.0,185.7,84.83
2017-02-22 22:00:00,15.1809,117.5227,19.6838,137.2,52.5,186.9,50.3
2017-02-22 23:00:00,14.4778,117.7227,21.8442,134.0,52.5,187.6,35.12
2017-02-23 00:00:00,14.4938,104.2201,23.6046,112.8,51.8333,177.9,32.81
2017-02-23 01:00:00,13.7757,110.0212,23.0044,126.2,57.0,183.9,31.73
2017-02-23 02:00:00,14.2857,108.2209,23.3645,126.4,54.5,183.5,34.15
2017-02-23 03:00:00,14.2558,110.7214,22.3243,125.4,52.0,183.1,32.18
2017-02-23 04:00:00,14.3278,105.6204,23.0844,125.6,52.5,181.5,33.24
2017-02-23 05:00:00,13.9187,106.0205,37.8873,127.2,52.0,184.9,38.69
2017-02-23 06:00:00,13.2286,109.5211,54.8106,131.2,52.5,185.8,64.06
2017-02-23 07:00:00,13.8717,114.4221,58.8914,130.6,50.5,194.6,61.95
2017-02-23 08:00:00,14.5108,119.123,51.0499,126.0,52.0,201.4,89.97
2017-02-23 09:00:00,18.9336,113.922,51.3299,134.8,54.0,239.8,104.62
2017-02-23 10:00:00,21.3821,116.5225,44.4886,122.2,60.5,248.6,113.72
2017-02-23 11:00:00,28.1064,119.123,47.2891,124.0,68.0,255.2,115.29
2017-02-23 12:00:00,31.235,122.8237,48.9294,121.6,70.0,255.7,108.45
2017-02-23 13:00:00,34.4927,114.5221,51.69,119.6,72.0,244.5,105.47
2017-02-23 14:00:00,38.0543,60.8117,49.1695,128.6,73.0,245.3,111.57
2017-02-23 15:00:00,37.4092,35.9069,48.9294,127.0,74.0,237.4,117.43
2017-02-23 16:00:00,40.4498,35.4068,47.3291,124.0,77.0,244.8,107.68
2017-02-23 17:00:00,39.3836,35.3068,49.3695,125.2,74.5,223.7,107.36
2017-02-23 18:00:00,28.3055,31.9062,32.6063,113.2,73.0,195.9,68.07
2017-02-23 19:00:00,13.9247,33.1064,28.4855,106.4,66.5,184.4,62.32
2017-02-23 20:00:00,12.4344,32.3062,27.6053,105.2,61.0,181.0,63.64
2017-02-23 21:00:00,12.6164,32.3062,24.8848,105.4,59.0,177.0,71.1
2017-02-23 22:00:00,12.2514,32.4063,22.4443,102.6,54.5,174.6,45.85
2017-02-23 23:00:00,12.0443,31.4061,22.4843,100.6,51.5,174.3,32.85
2017-02-24 00:00:00,11.9393,30.5059,22.4443,100.4,50.8333,177.1,32.86
2017-02-24 01:00:00,12.8815,30.3059,23.6046,100.0,47.3333,173.8,33.97
2017-02-24 02:00:00,11.8493,30.0058,23.0444,100.0,55.0,175.9,36.08
2017-02-24 03:00:00,12.9365,29.8058,22.9244,100.4,55.5,172.6,31.58
2017-02-24 04:00:00,12.8115,29.6057,22.4443,100.4,55.5,173.6,30.77
2017-02-24 05:00:00,12.7755,29.9058,45.8088,102.2,47.0,173.3,31.36
2017-02-24 06:00:00,12.8255,28.9056,56.3309,102.0,46.0,177.2,55.38
2017-02-24 07:00:00,13.3876,25.2049,58.3713,98.0,47.5,188.0,61.94
2017-02-24 08:00:00,14.9309,68.8133,59.8915,97.2,55.5,195.1,59.55
2017-02-24 09:00:00,20.0469,71.2137,55.4107,109.6,58.0,227.1,65.93
2017-02-24 10:00:00,24.5237,67.9131,48.9294,113.6,55.5,236.7,63.42
2017-02-24 11:00:00,34.6737,35.6069,50.4897,119.0,69.0,226.4,62.58
2017-02-24 12:00:00,35.4348,37.6073,48.8894,118.6,73.0,233.5,63.02
2017-02-24 13:00:00,35.1028,87.8169,49.0095,121.4,75.5,237.1,67.64
2017-02-24 14:00:00,34.7087,82.3159,51.81,123.6,76.5,249.0,68.05
2017-02-24 15:00:00,38.1104,80.0154,45.8889,123.4,74.0,244.6,59.81
2017-02-24 16:00:00,38.6324,76.5148,44.6886,132.6,73.5,233.7,57.05
2017-02-24 17:00:00,34.0026,83.21600000000001,45.5688,125.8,82.0,213.2,59.08
2017-02-24 18:00:00,27.4333,86.5167,28.3655,124.0,72.0,205.6,54.46
2017-02-24 19:00:00,21.4871,92.6179,12.8825,112.6,63.0,195.1,54.72
2017-02-24 20:00:00,18.6216,98.8191,12.0823,108.2,59.0,185.8,54.67
2017-02-24 21:00:00,19.6658,107.2207,11.8423,109.4,57.0,183.3,75.64
2017-02-24 22:00:00,18.2625,103.92,11.6822,102.2,53.5,180.5,38.89
2017-02-24 23:00:00,17.0513,91.8177,11.8023,100.8,52.0,182.6,33.25
2017-02-25 00:00:00,17.3953,90.0174,19.3637,111.4,42.5,175.0,33.08
2017-02-25 01:00:00,19.0687,92.4178,21.7242,99.6,35.0,181.3,31.67
2017-02-25 02:00:00,18.9837,86.2167,21.7242,99.4,39.5,182.1,32.83
2017-02-25 03:00:00,16.5282,96.6187,21.6442,99.0,34.5,175.5,30.58
2017-02-25 04:00:00,17.8515,89.5173,21.6842,98.8,38.0,168.5,32.03
2017-02-25 05:00:00,15.1919,95.4184,34.0866,99.4,36.0,170.0,31.25
2017-02-25 06:00:00,15.9271,98.619,47.2491,99.2,42.0,171.2,30.98
2017-02-25 07:00:00,15.865,107.8208,53.4503,98.8,38.5,178.1,35.47
2017-02-25 08:00:00,20.884,108.3209,45.2887,101.2,49.0,179.0,36.42
2017-02-25 09:00:00,26.9522,121.5234,40.4078,99.2,49.0,180.3,34.85
2017-02-25 10:00:00,38.9105,118.8229,42.2081,102.2,48.5,183.4,36.48
2017-02-25 11:00:00,40.4378,114.6221,39.1676,102.8,49.0,187.2,35.33
2017-02-25 12:00:00,34.1876,112.5217,40.3278,105.8,50.0,186.2,33.57
2017-02-25 13:00:00,34.7787,119.023,40.4078,107.6,49.0,185.1,36.75
2017-02-25 14:00:00,39.7917,113.722,40.8479,107.2,49.5,184.3,35.65
2017-02-25 15:00:00,29.7767,108.5209,38.0474,108.4,50.0,184.3,35.27
2017-02-25 16:00:00,28.0464,111.3215,36.9671,107.6,49.5,183.0,36.15
2017-02-25 17:00:00,23.1185,108.0208,42.9683,111.2,49.0,181.6,34.51
2017-02-25 18:00:00,19.5388,104.3201,27.2853,124.4,49.5,180.6,35.96
2017-02-25 19:00:00,17.4204,112.3217,12.3624,123.0,49.5,175.4,34.64
2017-02-25 20:00:00,14.0537,108.921,11.7223,125.4,50.0,173.7,37.98
2017-02-25 21:00:00,14.1207,116.2224,11.8023,121.6,49.0,174.6,34.72
2017-02-25 22:00:00,12.9145,113.922,11.5622,122.6,49.0,175.1,33.32
2017-02-25 23:00:00,13.3366,108.4209,11.6822,117.6,49.0,174.4,30.49
2017-02-26 00:00:00,13.0325,100.7194,11.8023,117.8,40.5,173.0,32.79
2017-02-26 01:00:00,11.8713,102.7198,16.0431,123.6,33.0,171.5,30.42
2017-02-26 02:00:00,12.8535,99.7193,21.8442,122.4,36.5,173.1,31.14
2017-02-26 03:00:00,11.7283,99.6192,21.8042,122.0,33.0,173.9,33.75
2017-02-26 04:00:00,11.8153,99.9193,21.6442,122.2,35.0,174.3,31.79
2017-02-26 05:00:00,11.5842,93.218,21.6442,124.0,39.0,173.9,30.69
2017-02-26 06:00:00,11.7783,103.92,21.6442,124.0,37.0,176.0,30.32
2017-02-26 07:00:00,11.0951,97.6188,21.3241,123.8,39.0,182.1,34.3
2017-02-26 08:00:00,10.8801,95.5184,21.1641,124.4,48.0,184.6,36.54
2017-02-26 09:00:00,14.4028,94.2182,21.6442,126.0,48.0,183.7,34.08
2017-02-26 10:00:00,19.2697,95.3184,21.004,128.0,48.0,182.8,37.74
2017-02-26 11:00:00,25.96,94.5182,22.0842,128.4,47.5,186.8,36.23
2017-02-26 12:00:00,32.3863,90.6175,21.2041,126.6,49.5,187.9,35.62
2017-02-26 13:00:00,33.4715,97.3188,21.2041,109.4,49.5,190.3,33.83
2017-02-26 14:00:00,32.2472,91.8177,23.3645,107.0,50.5,188.6,36.08
2017-02-26 15:00:00,31.4401,91.2176,22.2043,108.4,50.0,184.6,35.67
2017-02-26 16:00:00,29.7767,87.2168,21.4041,105.8,49.5,185.1,36.66
2017-02-26 17:00:00,25.0798,85.7165,25.765,103.6,49.5,184.9,34.37
2017-02-26 18:00:00,15.8221,90.8175,27.1652,104.2,52.5,184.4,34.81
2017-02-26 19:00:00,9.6579,92.9179,27.5253,109.4,53.5,177.2,35.77
2017-02-26 20:00:00,9.8579,96.6187,27.0452,123.0,50.0,173.8,35.23
2017-02-26 21:00:00,9.5989,91.2176,23.6846,122.6,49.0,175.2,35.76
2017-02-26 22:00:00,9.5599,96.3186,21.4442,120.8,49.0,175.8,31.25
2017-02-26 23:00:00,9.7719,93.9181,22.2043,117.6,48.5,173.8,31.17
2017-02-27 00:00:00,9.5078,97.6188,21.4842,109.8,37.5,175.0,30.84
2017-02-27 01:00:00,9.6909,98.219,21.5642,117.8,32.0,173.1,31.1
2017-02-27 02:00:00,9.6529,97.6188,21.6442,116.0,35.5,170.8,30.99
2017-02-27 03:00:00,9.7719,102.3197,21.6842,115.0,33.5,172.2,30.29
2017-02-27 04:00:00,15.751,102.0197,21.5242,114.8,35.5,170.6,30.56
2017-02-27 05:00:00,24.1236,100.7194,53.6103,117.8,38.5,174.9,38.07
2017-02-27 06:00:00,24.1827,103.2199,57.4111,122.8,37.5,178.6,55.26
2017-02-27 07:00:00,23.5616,103.52,57.6511,120.4,44.0,185.1,51.8
2017-02-27 08:00:00,17.8304,105.9204,53.1703,118.4,52.0,200.6,79.13
2017-02-27 09:00:00,10.053,111.6215,46.0089,122.4,56.0,233.1,98.49
2017-02-27 10:00:00,14.7608,120.7233,42.8083,124.8,61.5,232.9,99.69
2017-02-27 11:00:00,31.273000000000003,123.2238,47.3692,113.2,71.0,242.0,99.44
2017-02-27 12:00:00,38.4294,116.7225,43.2883,119.2,74.5,258.4,99.33
2017-02-27 13:00:00,46.3909,111.6215,45.3287,122.6,71.5,241.9,102.57
2017-02-27 14:00:00,55.4007,108.3209,44.5286,124.0,68.5,244.8,101.25
2017-02-27 15:00:00,56.4059,105.7204,44.7286,129.6,72.0,241.6,95.9
2017-02-27 16:00:00,52.062,107.9208,40.9679,130.2,71.0,239.9,99.53
2017-02-27 17:00:00,47.0311,106.1205,38.9675,123.0,72.0,213.3,97.46
2017-02-27 18:00:00,31.197,115.9224,31.326,113.8,71.5,194.1,61.85
2017-02-27 19:00:00,21.6422,115.5223,29.7658,110.6,68.5,180.8,53.56
2017-02-27 20:00:00,20.2069,119.423,27.4453,109.0,62.5,175.8,53.71
2017-02-27 21:00:00,18.3885,126.6244,24.9648,107.0,58.5,174.1,62.82
2017-02-27 22:00:00,18.6946,117.2226,22.1243,101.6,53.0,175.9,47.28
2017-02-27 23:00:00,16.7622,115.0222,21.6442,100.6,51.0,171.4,30.87
2017-02-28 00:00:00,17.0943,105.8204,21.8442,99.0,43.0,170.3,30.4
2017-02-28 01:00:00,15.489,106.7206,21.7642,100.0,38.0,172.3,32.42
2017-02-28 02:00:00,11.9793,106.3205,21.8842,98.0,42.0,172.7,33.53
2017-02-28 03:00:00,12.1083,105.5204,22.1643,98.2,35.5,172.5,33.06
2017-02-28 04:00:00,11.9733,105.7204,21.8842,98.8,35.5,168.4,32.29
2017-02-28 05:00:00,12.0473,106.1205,45.5688,99.8,31.0,169.9,39.62
2017-02-28 06:00:00,11.7983,107.2207,53.8904,102.8,31.5,171.8,70.91
2017-02-28 07:00:00,11.4372,117.2226,54.0104,99.0,42.5,184.2,71.6
2017-02-28 08:00:00,14.7249,119.123,52.7302,97.0,46.0,205.9,82.15
2017-02-28 09:00:00,23.1555,119.7231,47.4892,103.6,54.5,237.9,110.96
2017-02-28 10:00:00,30.6849,120.7233,43.7685,114.6,53.5,232.1,102.34
2017-02-28 11:00:00,45.4648,112.9218,41.488,115.8,68.0,248.8,114.28
2017-02-28 12:00:00,52.7382,110.9214,45.1287,117.0,76.0,243.0,104.29
2017-02-28 13:00:00,63.9683,110.9214,46.529,119.8,65.0,242.2,105.29
2017-02-28 14:00:00,76.6658,108.5209,45.6888,120.4,69.0,237.5,119.22
2017-02-28 15:00:00,57.8102,105.9204,44.3285,131.8,69.5,238.5,121.54
2017-02-28 16:00:00,47.0721,107.1207,44.7286,123.6,67.5,242.6,119.48
2017-02-28 17:00:00,41.261,106.9206,44.1685,121.4,66.5,227.2,101.43
2017-02-28 18:00:00,35.8629,111.2215,31.6461,118.6,63.0,212.6,64.28
2017-02-28 19:00:00,31.9502,118.9229,29.8458,113.2,61.5,191.4,58.76
2017-02-28 20:00:00,25.6529,119.8231,29.1656,109.0,58.0,180.2,82.43
2017-02-28 21:00:00,22.4754,122.3236,25.0048,107.4,54.5,175.0,110.16
2017-02-28 22:00:00,15.776,116.0224,22.1643,106.8,49.5,175.0,54.68
2017-02-28 23:00:00,14.5418,107.4207,21.5642,106.6,46.5,174.4,31.88
2017-03-01 00:00:00,14.1387,103.1199,21.7242,98.2,39.5,172.5,32.73
2017-03-01 01:00:00,14.6348,104.0201,21.8442,101.6,36.5,170.8,33.0
2017-03-01 02:00:00,12.9965,100.5194,21.8442,101.4,38.5,171.7,32.25
2017-03-01 03:00:00,14.3368,100.8194,21.6042,102.8,38.5,170.5,30.71
2017-03-01 04:00:00,13.1255,104.9202,21.6042,102.6,35.0,171.5,30.78
