timestamp,Panther_office_Larry,Panther_office_Christian,Panther_office_Christin,Panther_office_Antonette,Panther_office_Lois,Cockatoo_office_Lorraine
2017-01-26 17:00:00,48.6494,30.3059,15.9671,20.2439,175.4739,12.55
2017-01-26 18:00:00,43.2083,32.0062,15.667,38.5674,173.9536,6.225
2017-01-26 19:00:00,43.0483,34.8067,15.667,37.5272,175.1338,6.575
2017-01-26 20:00:00,42.5682,34.7067,14.4668,36.8871,176.9341,8.175
2017-01-26 21:00:00,40.8079,36.407,15.0659,36.8871,176.6541,8.15
2017-01-26 22:00:00,43.0483,20.504,14.3618,36.247,175.9139,8.1
2017-01-26 23:00:00,40.8079,16.2031,13.7616,36.8071,175.8339,7.85
2017-01-27 00:00:00,42.8883,24.0046,15.464,36.167,174.5537,8.35
2017-01-27 01:00:00,41.448,35.6069,16.5652,37.3672,175.7739,7.175
2017-01-27 02:00:00,42.0881,40.4078,19.4678,41.448,174.7337,6.875
2017-01-27 03:00:00,45.1287,43.2083,21.5681,38.6474,175.0738,6.525
2017-01-27 04:00:00,41.448,44.0085,21.3691,41.208,174.9538,6.55
2017-01-27 05:00:00,47.2091,43.4084,20.468,41.7681,174.1336,6.7
2017-01-27 06:00:00,47.5292,45.2087,20.2649,41.1279,186.9761,6.6
2017-01-27 07:00:00,52.1701,40.6078,20.2649,41.688,190.8768,8.0
2017-01-27 08:00:00,56.4909,42.9083,20.1699,35.5269,191.537,5.2
2017-01-27 09:00:00,56.81100000000001,38.8075,20.1689,28.2455,190.3768,5.275
2017-01-27 10:00:00,51.2099,35.9069,20.1679,25.2849,186.616,5.725
2017-01-27 11:00:00,58.5713,32.4063,20.3679,22.9644,185.7359,5.025
2017-01-27 12:00:00,55.5307,30.906,21.7662,21.6842,184.1355,5.0
2017-01-27 13:00:00,57.131,30.7059,23.3665,26.2451,183.3154,5.4
2017-01-27 14:00:00,52.9702,31.6061,23.3675,28.5655,181.355,5.5
2017-01-27 15:00:00,57.6111,32.6063,22.9664,26.3251,181.435,5.225
2017-01-27 16:00:00,54.0904,39.3076,22.3683,27.9254,178.6745,8.225
2017-01-27 17:00:00,51.3699,41.208,21.8692,26.3251,179.5146,10.225
2017-01-27 18:00:00,48.9694,39.2076,20.869,46.489,179.8947,11.175
2017-01-27 19:00:00,55.2106,44.3086,20.668000000000003,47.9292,174.9938,7.825
2017-01-27 20:00:00,57.131,44.0085,20.769,44.3285,175.5339,8.8
2017-01-27 21:00:00,54.7306,44.2085,20.9691,47.2891,174.7937,7.775
2017-01-27 22:00:00,49.2895,23.2045,20.566999999999997,50.5698,174.3537,7.4
2017-01-27 23:00:00,55.3707,17.0033,20.3659,48.9694,174.0736,6.65
2017-01-28 00:00:00,52.8102,32.4063,20.4669,47.2091,173.9736,7.6
2017-01-28 01:00:00,55.6908,43.8085,20.768,47.4492,174.2536,7.05
2017-01-28 02:00:00,55.5307,48.0093,20.568,52.1701,174.0536,10.4
2017-01-28 03:00:00,54.7306,49.2095,20.569000000000003,49.4495,173.1534,6.25
2017-01-28 04:00:00,56.6509,49.9096,20.4669,46.889,170.2129,6.225
2017-01-28 05:00:00,58.5713,49.6096,20.666,50.6498,172.6733,6.0
2017-01-28 06:00:00,59.3715,59.5115,20.565,51.93,190.2367,6.15
2017-01-28 07:00:00,50.2497,64.6125,20.4659,42.2481,183.2154,8.025
2017-01-28 08:00:00,53.2903,63.9123,20.869,35.9269,178.6345,5.75
2017-01-28 09:00:00,45.9289,54.1104,20.87,32.9664,178.3944,4.7
2017-01-28 10:00:00,52.6501,42.8083,20.9691,30.6459,181.7351,5.475
2017-01-28 11:00:00,60.3317,39.3076,21.0701,31.206,180.2548,5.9
2017-01-28 12:00:00,59.0514,39.2076,20.9701,30.7259,180.3548,5.85
2017-01-28 13:00:00,59.8515,39.2076,20.869,28.8056,179.8947,6.275
2017-01-28 14:00:00,56.81100000000001,40.4078,20.868,29.6057,181.8151,10.85
2017-01-28 15:00:00,61.4519,40.9079,20.568,29.6857,183.2954,7.2
2017-01-28 16:00:00,55.2106,40.2078,20.568,28.7255,182.6753,8.475
2017-01-28 17:00:00,57.9312,50.0097,20.768,40.8079,185.1557,10.275
2017-01-28 18:00:00,58.0912,58.5113,20.2659,49.5296,184.8357,7.05
2017-01-28 19:00:00,59.0514,58.7113,19.6668,50.9698,176.37400000000002,6.375
2017-01-28 20:00:00,58.7313,59.2114,19.4667,46.889,174.7337,8.8
2017-01-28 21:00:00,60.6517,53.8104,19.7678,47.8492,175.2138,7.45
2017-01-28 22:00:00,60.1716,24.7048,19.4657,52.0101,172.2932,10.175
2017-01-28 23:00:00,54.8906,14.9029,19.2637,47.8492,169.7327,9.225
2017-01-29 00:00:00,47.5292,32.5063,19.2647,49.5296,170.1128,7.35
2017-01-29 01:00:00,49.6096,51.6099,19.2647,51.77,170.0528,7.0
2017-01-29 02:00:00,52.1701,52.9102,19.2647,49.6896,169.5727,6.7
2017-01-29 03:00:00,47.6892,51.91,19.6648,48.7294,169.3927,6.65
2017-01-29 04:00:00,51.2099,51.4099,19.2647,52.1701,169.8128,6.5
2017-01-29 05:00:00,48.8094,51.91,19.2647,52.2501,178.0344,6.375
2017-01-29 06:00:00,48.6494,51.91,19.1637,46.409,191.977,6.475
2017-01-29 07:00:00,52.4901,50.3097,19.3647,53.7704,184.1755,6.35
2017-01-29 08:00:00,48.9694,48.1093,19.4648,50.5698,180.1548,6.5
2017-01-29 09:00:00,46.2489,49.2095,19.4667,38.6474,179.2746,5.0
2017-01-29 10:00:00,49.2895,47.7092,19.4678,34.9667,181.395,4.45
2017-01-29 11:00:00,53.1303,49.5096,19.6668,37.2072,183.2954,4.6
2017-01-29 12:00:00,47.5292,48.5094,19.7688,30.4859,182.6152,4.525
2017-01-29 13:00:00,46.889,46.2089,19.5688,32.4863,180.9149,4.925
2017-01-29 14:00:00,55.3707,46.2089,19.6698,37.6073,180.8149,8.075
2017-01-29 15:00:00,56.971,48.1093,19.5698,30.805999999999997,180.5748,5.35
2017-01-29 16:00:00,54.8906,47.6092,19.6688,31.4461,180.2748,4.7
2017-01-29 17:00:00,62.8921,49.3095,19.5688,34.4867,180.5348,8.45
2017-01-29 18:00:00,60.9718,52.11,19.3658,52.4101,180.9949,12.95
2017-01-29 19:00:00,59.5315,51.1099,19.2647,50.4897,171.6731,7.3
2017-01-29 20:00:00,64.1724,52.3101,19.1647,46.889,169.8728,8.325
2017-01-29 21:00:00,60.6517,50.5097,19.5658,55.3707,170.3729,8.75
2017-01-29 22:00:00,60.1716,24.7048,19.3658,50.0097,169.8728,9.825
2017-01-29 23:00:00,59.5315,14.7028,19.1647,50.4897,169.7727,8.175
2017-01-30 00:00:00,63.0522,37.1072,19.2657,51.69,169.6127,7.975
2017-01-30 01:00:00,60.1716,53.4103,19.2657,56.0908,170.3529,7.7
2017-01-30 02:00:00,59.6915,54.1104,19.6658,47.2091,171.3731,7.425
2017-01-30 03:00:00,66.2528,52.9102,19.2657,55.9308,171.3331,8.775
2017-01-30 04:00:00,59.2114,52.4101,19.3647,52.0101,170.91299999999998,8.725
2017-01-30 05:00:00,57.131,52.9102,19.1627,53.3703,180.2148,8.8
2017-01-30 06:00:00,54.4105,52.7102,19.1637,51.85,192.3171,8.475
2017-01-30 07:00:00,57.291,51.71,19.8678,48.4894,185.0357,10.125
2017-01-30 08:00:00,61.6119,49.6096,19.7698,37.0472,184.7957,7.075
2017-01-30 09:00:00,63.6923,38.7075,20.1679,31.046,189.8366,5.7
2017-01-30 10:00:00,62.5721,37.4072,20.0689,33.4465,189.5766,4.925
2017-01-30 11:00:00,64.0124,30.1058,21.2681,31.7661,181.295,5.0
2017-01-30 12:00:00,67.8531,27.6053,21.4672,31.4461,180.3148,4.875
2017-01-30 13:00:00,70.2536,27.6053,21.8692,32.0862,180.4148,4.525
2017-01-30 14:00:00,64.9726,29.3057,22.1693,29.2056,178.3744,4.475
2017-01-30 15:00:00,59.0514,31.8061,21.2651,29.9258,176.5341,4.775
2017-01-30 16:00:00,59.2114,39.3076,22.1703,28.4055,176.6341,4.625
2017-01-30 17:00:00,56.6509,47.3091,20.9681,28.2455,175.1938,7.075
2017-01-30 18:00:00,52.8102,52.5101,20.3659,44.9687,173.5735,5.925
2017-01-30 19:00:00,57.6111,56.0108,20.1639,46.648999999999994,165.872,8.425
2017-01-30 20:00:00,54.5705,52.5101,19.5658,51.3699,162.4313,9.65
2017-01-30 21:00:00,58.7313,53.6103,19.6658,52.8102,161.1111,9.6
2017-01-30 22:00:00,59.8515,25.4049,19.3647,49.8496,160.0509,9.175
2017-01-30 23:00:00,58.4113,16.7032,19.3658,49.9296,159.2307,9.275
2017-01-31 00:00:00,54.0904,37.7073,19.4678,56.0108,158.9107,8.75
2017-01-31 01:00:00,52.8102,52.9102,19.5668,53.4503,159.2707,9.625
2017-01-31 02:00:00,51.85,53.2103,19.5658,55.2106,160.3709,8.125
2017-01-31 03:00:00,53.4503,53.2103,19.6658,54.3305,160.671,8.075
2017-01-31 04:00:00,55.0506,53.1102,19.3658,55.5307,161.2911,8.1
2017-01-31 05:00:00,58.0912,52.8102,19.1627,53.8504,173.6335,7.925
2017-01-31 06:00:00,54.8906,52.8102,19.3637,56.5709,181.8951,8.0
2017-01-31 07:00:00,56.971,50.6098,19.2647,47.0491,173.6735,8.125
2017-01-31 08:00:00,59.2114,49.5096,19.7658,39.7677,174.5737,8.2
2017-01-31 09:00:00,62.412,38.7075,20.669,37.2072,181.6951,6.25
2017-01-31 10:00:00,66.2528,34.1066,20.469,31.046,187.0961,6.05
2017-01-31 11:00:00,68.1732,31.8061,20.768,31.6061,184.1355,6.075
2017-01-31 12:00:00,69.7735,30.6059,21.0681,31.126,178.2544,5.525
2017-01-31 13:00:00,62.251999999999995,29.7057,21.2691,30.0058,177.6143,4.45
2017-01-31 14:00:00,59.6915,29.5057,22.3683,29.5257,173.4735,3.825
2017-01-31 15:00:00,57.4511,30.805999999999997,22.1683,27.6053,173.7935,4.95
2017-01-31 16:00:00,52.8102,32.7063,23.7696,28.9656,173.6535,4.85
2017-01-31 17:00:00,50.5698,30.2058,22.0682,27.0452,172.4933,6.2
2017-01-31 18:00:00,45.9289,32.1062,20.9681,43.3684,170.5729,10.1
2017-01-31 19:00:00,51.2099,42.8083,20.4659,47.3692,165.612,8.05
2017-01-31 20:00:00,51.69,48.2093,20.868,47.2891,163.7716,10.5
2017-01-31 21:00:00,53.6103,53.0102,20.769,51.93,162.7714,13.35
2017-01-31 22:00:00,50.2497,27.4053,20.4669,49.6896,162.2913,9.4
2017-01-31 23:00:00,52.8102,15.9031,20.2649,46.489,163.1915,8.725
2017-02-01 00:00:00,52.0101,35.2068,20.565,51.6099,162.5314,8.925
2017-02-01 01:00:00,54.5705,52.5101,20.2639,52.8902,162.5514,7.85
2017-02-01 02:00:00,55.0506,50.8098,20.2639,47.1291,160.811,7.375
2017-02-01 03:00:00,52.0101,50.7098,20.1639,52.9702,159.8108,6.725
2017-02-01 04:00:00,58.5713,52.8102,20.1639,53.7704,158.8507,6.675
2017-02-01 05:00:00,54.0904,54.2105,20.565,52.1701,167.6323,6.65
2017-02-01 06:00:00,50.8898,54.6105,20.1629,55.2106,181.235,6.575
2017-02-01 07:00:00,55.2106,65.4126,20.1689,46.1689,172.9734,8.85
2017-02-01 08:00:00,59.2114,61.8119,20.669,36.407,175.3138,5.975
2017-02-01 09:00:00,67.0529,48.9094,20.2659,31.206,186.0559,4.975
2017-02-01 10:00:00,69.9335,43.9085,20.1659,31.4461,186.736,4.625
2017-02-01 11:00:00,69.7735,40.4078,20.568,31.7661,180.7349,4.475
2017-02-01 12:00:00,67.373,39.0075,22.2673,27.8454,178.1944,4.75
2017-02-01 13:00:00,61.7719,38.1073,24.1677,28.7255,173.7535,5.025
2017-02-01 14:00:00,60.3317,38.2074,26.069000000000003,27.4453,173.1534,4.125
2017-02-01 15:00:00,60.9718,38.4074,27.0692,26.9652,173.0534,4.2
2017-02-01 16:00:00,58.8914,39.8077,25.967,27.1252,168.5325,4.45
2017-02-01 17:00:00,49.6096,45.5088,24.9678,27.2053,167.7724,8.625
2017-02-01 18:00:00,44.8087,46.0089,20.4669,41.1279,168.4925,10.875
2017-02-01 19:00:00,44.1685,50.3097,20.964,47.0491,165.1919,7.15
2017-02-01 20:00:00,50.7298,58.2112,19.6668,47.6892,164.3517,9.9
2017-02-01 21:00:00,47.5292,57.6111,19.5658,47.9292,164.2717,8.4
2017-02-01 22:00:00,48.0093,32.4063,19.5638,49.4495,164.3317,9.825
2017-02-01 23:00:00,49.4495,22.5043,19.4667,49.7696,163.8316,7.775
2017-02-02 00:00:00,51.0499,43.0083,19.6678,47.6092,164.3117,7.175
2017-02-02 01:00:00,49.9296,58.1112,19.7698,50.5698,163.6116,6.475
2017-02-02 02:00:00,51.69,58.8113,19.8678,52.1701,162.9714,6.375
2017-02-02 03:00:00,51.5299,58.9114,19.5678,48.3293,163.2915,6.225
2017-02-02 04:00:00,53.6103,59.7115,19.6668,52.1701,161.8112,6.25
2017-02-02 05:00:00,53.9304,59.2114,19.3647,52.0901,166.2321,6.2
2017-02-02 06:00:00,53.9304,58.6113,19.2627,50.4897,182.8953,6.35
2017-02-02 07:00:00,54.7306,56.6109,19.7668,46.3289,177.6343,6.425
2017-02-02 08:00:00,61.1318,53.5103,19.7688,33.0464,181.135,5.15
2017-02-02 09:00:00,65.7727,42.7082,19.9679,31.7661,186.736,5.225
2017-02-02 10:00:00,63.6923,36.507,20.3679,29.5257,181.6751,4.675
2017-02-02 11:00:00,59.5315,34.4067,22.3663,25.925,176.21400000000003,4.675
2017-02-02 12:00:00,56.4909,35.3068,25.866999999999997,25.1249,170.97299999999998,4.55
2017-02-02 13:00:00,54.5705,36.8071,27.3673,25.845,170.1128,4.275
2017-02-02 14:00:00,54.7306,33.9066,27.2673,25.4449,168.8326,4.525
2017-02-02 15:00:00,52.6501,34.7067,26.5671,25.3649,167.6123,6.075
2017-02-02 16:00:00,53.6103,35.9069,19.1677,24.0846,167.1322,7.875
2017-02-02 17:00:00,46.569,39.6076,18.9677,26.3251,165.3919,9.1
2017-02-02 18:00:00,43.2083,41.208,18.5666,40.6478,166.2721,6.375
2017-02-02 19:00:00,42.8883,47.6092,20.665,42.3282,163.2315,6.725
2017-02-02 20:00:00,45.4488,55.9108,23.8666,46.569,163.1515,7.775
2017-02-02 21:00:00,43.2083,61.0118,25.968000000000004,43.2083,163.4115,15.125
2017-02-02 22:00:00,42.5682,36.8071,24.3637,45.5288,161.8712,7.75
2017-02-02 23:00:00,42.7283,26.8052,24.0646,41.528,162.8914,7.725
2017-02-03 00:00:00,44.4886,42.9083,23.2675,45.9289,162.8714,7.475
2017-02-03 01:00:00,47.6892,60.9118,24.1677,41.608,163.6316,7.3
2017-02-03 02:00:00,44.8087,61.0118,23.2685,44.4086,162.6914,6.775
2017-02-03 03:00:00,49.4495,61.1118,23.8696,44.4086,162.6314,8.9
2017-02-03 04:00:00,47.3692,61.1118,23.4685,45.3688,161.3311,8.425
2017-02-03 05:00:00,50.0897,61.0118,23.4685,43.9285,162.2513,8.125
2017-02-03 06:00:00,49.4495,61.1118,23.3655,43.0483,180.0347,8.275
2017-02-03 07:00:00,49.2895,56.6109,24.0676,42.7283,177.9743,8.375
2017-02-03 08:00:00,57.6111,53.8104,23.9686,30.1658,182.2352,7.1
2017-02-03 09:00:00,59.6915,41.608,25.3659,25.1249,181.235,6.25
2017-02-03 10:00:00,60.6517,33.3064,28.6675,23.9246,174.7937,6.4
2017-02-03 11:00:00,59.2114,30.5059,30.965,20.564,170.2328,6.775
2017-02-03 12:00:00,55.6908,32.6063,26.5611,19.8438,167.0122,5.15
2017-02-03 13:00:00,55.5307,33.2064,21.0611,21.6842,166.8722,4.725
2017-02-03 14:00:00,55.5307,38.3074,20.1599,22.7244,164.6518,6.025
2017-02-03 15:00:00,53.4503,35.7069,21.7622,25.0448,163.7716,7.95
2017-02-03 16:00:00,53.6103,34.7067,20.563,23.6046,164.0116,5.85
2017-02-03 17:00:00,45.4488,39.7077,18.7666,19.5238,163.2515,6.0
2017-02-03 18:00:00,41.448,42.6082,16.8673,38.0073,162.3313,6.225
2017-02-03 19:00:00,42.5682,48.2093,16.1651,40.4078,161.9713,10.35
2017-02-03 20:00:00,42.2481,52.5101,19.0667,39.8477,163.5316,11.125
2017-02-03 21:00:00,42.5682,58.0112,22.7674,39.6876,163.8316,10.85
2017-02-03 22:00:00,40.6478,33.8065,19.9648,41.528,162.6714,9.65
2017-02-03 23:00:00,42.4082,23.4045,19.4618,39.9277,161.6312,8.875
2017-02-04 00:00:00,41.1279,39.5076,20.864,43.5284,161.7512,8.875
2017-02-04 01:00:00,43.3684,56.6109,19.9658,40.0877,162.4513,9.85
2017-02-04 02:00:00,45.9289,57.5111,19.7678,42.8083,162.4113,13.125
2017-02-04 03:00:00,48.4894,57.7111,19.8678,42.5682,161.5512,10.075
2017-02-04 04:00:00,44.4886,58.2112,20.0679,41.8481,161.4911,8.275
2017-02-04 05:00:00,45.9289,57.7111,19.7678,43.5284,161.1111,8.15
2017-02-04 06:00:00,50.7298,57.9112,19.7658,40.8079,179.5947,7.95
2017-02-04 07:00:00,48.1693,57.3111,19.5658,38.3274,178.7745,7.45
2017-02-04 08:00:00,45.2887,51.51,20.1649,24.8848,174.9137,8.1
2017-02-04 09:00:00,46.569,45.2087,21.9672,25.845,175.6739,6.425
2017-02-04 10:00:00,45.7688,40.9079,23.6666,23.2845,172.5733,5.8
2017-02-04 11:00:00,43.3684,34.9067,24.5687,23.1245,168.7726,7.975
2017-02-04 12:00:00,40.0077,34.2066,26.6701,21.1241,167.4323,6.2
2017-02-04 13:00:00,41.9281,34.5066,25.5699,20.964,166.4921,5.45
2017-02-04 14:00:00,40.9679,34.6067,23.9696,20.804,166.5921,5.55
2017-02-04 15:00:00,43.3684,33.8065,17.3684,21.1241,164.5918,8.675
2017-02-04 16:00:00,38.7275,35.5068,18.4676,20.1639,164.5718,10.825
2017-02-04 17:00:00,34.0866,40.4078,18.1675,19.9238,165.1519,10.1
2017-02-04 18:00:00,36.327,43.8085,19.6678,37.2072,165.952,8.625
2017-02-04 19:00:00,37.4472,52.7102,21.2671,40.7279,162.9314,10.925
2017-02-04 20:00:00,40.6478,57.7111,21.4671,40.0077,163.0715,8.7
2017-02-04 21:00:00,41.9281,57.9112,21.1681,43.6084,162.9114,7.7
2017-02-04 22:00:00,46.0889,33.3064,19.4638,41.688,162.1913,7.525
2017-02-04 23:00:00,46.889,23.5045,19.7648,44.3285,161.0511,7.975
2017-02-05 00:00:00,48.1693,40.1077,19.5648,41.688,161.3912,9.025
2017-02-05 01:00:00,49.1295,57.5111,19.6668,49.6896,161.7112,8.875
2017-02-05 02:00:00,51.69,59.2114,19.6668,45.8488,161.9713,6.875
2017-02-05 03:00:00,48.8094,58.2112,19.8668,44.8087,161.5312,6.9
2017-02-05 04:00:00,51.0499,58.9114,19.8678,44.9687,161.7112,6.875
2017-02-05 05:00:00,51.5299,57.6111,19.6668,46.889,161.8912,6.625
2017-02-05 06:00:00,50.7298,58.1112,19.7668,49.2895,181.0749,6.675
2017-02-05 07:00:00,52.9702,56.911,19.6658,42.8883,178.3344,6.55
2017-02-05 08:00:00,47.8492,57.4111,19.6648,28.0054,175.4138,5.675
2017-02-05 09:00:00,48.9694,57.5111,19.7668,26.3251,175.954,5.3
2017-02-05 10:00:00,49.1295,57.3111,19.8658,25.2049,175.6339,5.525
2017-02-05 11:00:00,46.569,51.0098,20.4659,23.4445,174.1536,5.75
2017-02-05 12:00:00,44.0085,37.8073,24.3667,22.8844,168.3125,5.55
2017-02-05 13:00:00,42.7283,30.2058,25.1669,20.3239,166.8922,4.775
2017-02-05 14:00:00,40.6478,29.5057,26.4661,19.4438,166.032,10.475
2017-02-05 15:00:00,41.448,29.3057,20.566,20.724,164.7318,10.85
2017-02-05 16:00:00,41.608,30.805999999999997,18.4636,20.644,163.9516,5.525
2017-02-05 17:00:00,36.0069,38.0073,16.9653,18.8036,164.8518,6.275
2017-02-05 18:00:00,35.5269,43.2083,19.3667,37.3672,165.912,8.625
2017-02-05 19:00:00,37.1272,51.51,21.2681,40.1678,161.9512,7.225
2017-02-05 20:00:00,37.9273,56.911,22.1673,40.1678,161.7912,10.575
2017-02-05 21:00:00,42.5682,57.211000000000006,20.4669,42.5682,162.7514,9.225
2017-02-05 22:00:00,42.7283,32.3062,20.3659,39.9277,161.9713,7.9
2017-02-05 23:00:00,48.3293,22.7044,20.3629,44.0885,161.7712,8.55
2017-02-06 00:00:00,47.5292,41.8081,20.1649,45.7688,161.8912,13.25
2017-02-06 01:00:00,52.6501,58.5113,19.2667,47.0491,161.7112,8.575
2017-02-06 02:00:00,51.3699,59.3114,19.2667,45.0487,161.6712,7.125
2017-02-06 03:00:00,53.1303,59.9116,19.5668,46.0889,161.2711,6.825
2017-02-06 04:00:00,59.6915,59.7115,19.2657,49.7696,160.77100000000002,6.5
2017-02-06 05:00:00,54.5705,59.8115,19.1647,45.3688,164.6118,6.5
2017-02-06 06:00:00,56.0108,59.0114,19.0627,42.8883,181.415,6.55
2017-02-06 07:00:00,59.0514,57.7111,19.1637,39.2876,175.0538,9.6
2017-02-06 08:00:00,62.7321,58.0112,19.6688,32.7263,180.7549,5.25
2017-02-06 09:00:00,65.1326,49.9096,20.468,27.1252,184.3756,4.9
2017-02-06 10:00:00,63.2122,41.9081,20.2669,23.8446,185.3158,4.85
2017-02-06 11:00:00,56.3309,35.7069,27.7643,23.4445,188.5364,4.45
2017-02-06 12:00:00,55.8508,35.0067,30.4639,23.2845,185.7958,6.975
2017-02-06 13:00:00,56.1708,33.2064,30.1638,23.3645,183.7155,6.45
2017-02-06 14:00:00,54.7306,31.7061,25.761999999999997,22.6444,181.5551,4.425
2017-02-06 15:00:00,53.1303,31.5061,20.462,21.9242,180.0147,4.675
2017-02-06 16:00:00,52.0101,32.8063,20.566999999999997,23.4445,180.0347,4.875
2017-02-06 17:00:00,46.0889,41.1079,18.4676,18.8036,178.6945,9.45
2017-02-06 18:00:00,41.1279,42.8083,16.1651,37.0471,177.7543,6.65
2017-02-06 19:00:00,38.5674,49.2095,19.0657,40.0877,176.9341,6.225
2017-02-06 20:00:00,40.0077,57.9112,21.8672,39.4476,176.9141,7.85
2017-02-06 21:00:00,42.8883,60.8117,21.8672,40.4878,177.9743,8.05
2017-02-06 22:00:00,39.3676,35.9069,20.1649,40.6478,176.25400000000002,7.9
2017-02-06 23:00:00,40.6478,26.5051,20.1609,38.8075,175.8939,7.925
2017-02-07 00:00:00,40.9679,38.6074,19.9629,39.2876,174.8938,10.075
2017-02-07 01:00:00,43.2083,56.4109,20.2639,39.2076,174.6737,7.25
2017-02-07 02:00:00,44.4886,57.5111,20.566,44.4886,175.3938,7.55
2017-02-07 03:00:00,43.2083,58.0112,20.2659,43.2083,174.5137,6.95
2017-02-07 04:00:00,43.6884,57.8112,20.2659,42.7283,174.4937,6.45
2017-02-07 05:00:00,47.5292,58.3113,20.4649,45.7688,174.8537,6.425
2017-02-07 06:00:00,43.8485,56.5109,19.8608,43.3684,192.5572,6.5
2017-02-07 07:00:00,49.1295,54.6105,19.8608,38.3274,192.0771,8.8
2017-02-07 08:00:00,53.1303,52.11,22.2663,23.2045,197.5581,5.8
2017-02-07 09:00:00,59.5315,42.2081,22.3633,25.5249,194.9976,5.825
2017-02-07 10:00:00,59.2114,37.9073,26.2621,23.2845,187.4162,5.4
2017-02-07 11:00:00,58.4113,38.7075,20.859,20.804,183.0953,4.825
2017-02-07 12:00:00,57.7712,37.0071,20.1589,19.0437,180.3748,6.0
2017-02-07 13:00:00,54.4105,35.2068,22.5603,19.4438,177.8343,7.6
2017-02-07 14:00:00,57.291,35.0067,21.7592,18.4035,176.9142,4.95
2017-02-07 15:00:00,57.7712,35.6069,22.5593,20.724,177.6343,4.5
2017-02-07 16:00:00,57.6111,34.5066,21.5622,20.964,176.9741,5.5
2017-02-07 17:00:00,48.8094,36.306999999999995,21.3641,21.0441,176.334,6.875
2017-02-07 18:00:00,42.2481,39.0075,18.9637,39.6876,175.3338,7.975
2017-02-07 19:00:00,39.6876,40.6078,17.8644,40.4078,175.1738,8.5
2017-02-07 20:00:00,36.327,43.3084,16.9643,38.4874,176.174,8.75
2017-02-07 21:00:00,35.5269,51.2099,15.9631,36.7271,176.8141,7.675
2017-02-07 22:00:00,35.5269,32.8063,17.6594,36.8071,175.4539,8.275
2017-02-07 23:00:00,36.167,23.8046,18.8586,34.5667,176.09400000000002,7.825
2017-02-08 00:00:00,36.0069,37.0071,18.6616,34.8867,176.19400000000002,7.525
2017-02-08 01:00:00,39.8477,50.7098,19.5648,35.4468,176.234,7.425
2017-02-08 02:00:00,39.2076,56.5109,21.8662,35.6069,175.6939,6.675
2017-02-08 03:00:00,41.608,56.4109,20.1669,39.3676,174.9738,6.675
2017-02-08 04:00:00,40.6478,56.0108,20.1649,45.7688,174.8337,6.475
2017-02-08 05:00:00,42.2481,55.9108,20.1639,41.368,174.8938,6.5
2017-02-08 06:00:00,40.8079,55.7107,19.7618,43.2083,188.4964,6.65
2017-02-08 07:00:00,46.889,53.1102,19.5608,35.3668,193.7174,6.95
2017-02-08 08:00:00,52.8102,53.0102,21.6652,25.2049,195.0577,6.425
2017-02-08 09:00:00,58.2512,39.5076,23.4645,24.1647,190.0967,4.75
2017-02-08 10:00:00,58.0912,27.4053,25.76,23.9246,183.8555,5.55
2017-02-08 11:00:00,57.4511,29.7057,21.3591,18.7236,180.4348,5.3
2017-02-08 12:00:00,57.9312,31.305999999999997,21.3591,18.4035,177.6143,4.8
2017-02-08 13:00:00,60.3317,34.5066,22.9594,15.363,176.03400000000002,4.425
2017-02-08 14:00:00,59.5315,39.8077,23.2595,15.603,176.4541,4.85
2017-02-08 15:00:00,59.3715,39.9077,24.0636,15.363,177.5943,5.025
2017-02-08 16:00:00,56.971,38.6074,23.1645,14.8029,178.0744,5.0667
2017-02-08 17:00:00,52.6501,39.1075,22.2643,15.443,175.0338,5.3
2017-02-08 18:00:00,47.8492,43.5084,21.1631,34.4867,173.1134,9.7
2017-02-08 19:00:00,47.0491,51.4099,20.2619,39.6876,175.7339,8.15
2017-02-08 20:00:00,43.5284,56.1108,18.7626,34.7267,176.4941,7.85
2017-02-08 21:00:00,41.9281,55.4107,17.9645,36.167,176.6741,7.75
2017-02-08 22:00:00,41.288,24.1047,18.5596,35.5269,176.134,7.7
2017-02-08 23:00:00,39.3676,16.2031,16.5602,34.1666,176.294,7.65
2017-02-09 00:00:00,41.9281,23.6046,18.2625,31.046,176.5141,7.575
2017-02-09 01:00:00,43.5284,35.4068,17.8644,32.8863,177.0542,6.75
2017-02-09 02:00:00,42.4082,36.6071,17.7644,32.0062,176.4941,6.75
2017-02-09 03:00:00,42.5682,39.6076,18.8636,31.7661,175.7339,6.55
2017-02-09 04:00:00,43.6884,41.508,19.3658,38.0073,175.7739,6.75
2017-02-09 05:00:00,44.1685,42.2081,18.4636,34.9667,175.1938,6.6
2017-02-09 06:00:00,43.0483,42.4082,21.0631,39.5276,184.0555,6.825
2017-02-09 07:00:00,46.569,39.2076,19.6608,29.5257,191.0569,8.75
2017-02-09 08:00:00,47.8492,55.8108,18.4636,21.0441,187.3962,7.325
2017-02-09 09:00:00,53.9304,56.7109,20.1639,18.9637,182.4952,6.825
2017-02-09 10:00:00,60.8117,51.2099,20.1599,18.5636,179.7547,6.4
2017-02-09 11:00:00,59.3715,46.0089,20.86,16.8833,180.2148,5.825
2017-02-09 12:00:00,59.6915,37.9073,21.4591,15.603,178.0143,5.9
2017-02-09 13:00:00,57.4511,36.407,22.1603,17.8435,176.9942,6.075
