timestamp,Rat_public_Yessenia,Rat_public_Roma,Rat_public_Nelson,Rat_public_Corinne
2017-02-05 02:00:00,65.52,13.56,58.22,18.55
2017-02-05 03:00:00,62.44,13.44,56.8,16.74
2017-02-05 04:00:00,60.91,12.78,59.18,16.76
2017-02-05 05:00:00,60.66,13.8,55.49,18.59
2017-02-05 06:00:00,58.07,13.25,62.25,19.61
2017-02-05 07:00:00,82.21,43.56,60.6,18.97
2017-02-05 08:00:00,119.2,70.48,57.99,17.4
2017-02-05 09:00:00,126.01,41.58,55.82,18.81
2017-02-05 10:00:00,136.59,43.04,57.92,18.04
2017-02-05 11:00:00,135.0,50.44,53.2,17.79
2017-02-05 12:00:00,129.04,57.01,54.28,17.05
2017-02-05 13:00:00,126.63,59.12,54.88,16.78
2017-02-05 14:00:00,123.3,57.56,52.88,16.37
2017-02-05 15:00:00,122.87,52.17,52.09,15.29
2017-02-05 16:00:00,117.92,58.49,47.02,15.61
2017-02-05 17:00:00,113.17,69.68,47.27,16.93
2017-02-05 18:00:00,114.92,60.23,47.47,16.65
2017-02-05 19:00:00,116.02,41.87,44.35,16.87
2017-02-05 20:00:00,111.16,37.43,46.06,17.45
2017-02-05 21:00:00,117.04,38.0,48.38,17.42
2017-02-05 22:00:00,118.06,40.23,49.29,16.91
2017-02-05 23:00:00,70.96,11.85,48.08,15.99
2017-02-06 00:00:00,68.38,12.11,50.86,16.39
2017-02-06 01:00:00,64.0,12.4,48.14,15.54
2017-02-06 02:00:00,57.27,12.2,46.82,15.4
2017-02-06 03:00:00,53.02,12.13,51.7,14.69
2017-02-06 04:00:00,51.49,12.2,49.35,15.35
2017-02-06 05:00:00,50.97,12.76,55.91,15.81
2017-02-06 06:00:00,51.1,11.94,51.62,16.88
2017-02-06 07:00:00,77.23,34.16,49.92,16.62
2017-02-06 08:00:00,122.93,56.23,51.1,17.5
2017-02-06 09:00:00,130.02,47.95,49.83,17.74
2017-02-06 10:00:00,127.98,49.81,53.61,15.89
2017-02-06 11:00:00,120.76,53.26,54.23,15.53
2017-02-06 12:00:00,115.43,51.14,49.49,15.96
2017-02-06 13:00:00,119.47,52.3,45.45,15.87
2017-02-06 14:00:00,133.76,59.43,45.76,15.44
2017-02-06 15:00:00,147.29,59.61,40.99,15.7
2017-02-06 16:00:00,148.06,56.37,39.39,16.05
2017-02-06 17:00:00,150.4,55.59,41.23,17.96
2017-02-06 18:00:00,148.35,56.85,41.02,17.45
2017-02-06 19:00:00,122.62,60.29,42.41,17.27
2017-02-06 20:00:00,117.91,60.07,42.8,18.26
2017-02-06 21:00:00,118.02,53.83,40.81,18.51
2017-02-06 22:00:00,112.62,38.0,38.83,18.14
2017-02-06 23:00:00,56.52,12.17,37.19,18.79
2017-02-07 00:00:00,44.9,12.08,42.16,19.06
2017-02-07 01:00:00,39.85,12.11,37.31,17.54
2017-02-07 02:00:00,41.39,12.1,38.34,17.02
2017-02-07 03:00:00,39.3,12.24,35.87,16.49
2017-02-07 04:00:00,39.07,12.13,36.24,15.98
2017-02-07 05:00:00,38.49,11.92,38.19,17.4
2017-02-07 06:00:00,38.07,12.67,35.88,18.33
2017-02-07 07:00:00,65.44,32.59,36.39,17.25
2017-02-07 08:00:00,109.2,38.47,38.1,18.02
2017-02-07 09:00:00,112.93,41.8,39.32,17.6
2017-02-07 10:00:00,119.74,44.18,40.29,17.7
2017-02-07 11:00:00,147.64,46.43,40.72,16.48
2017-02-07 12:00:00,153.03,46.84,40.85,16.66
2017-02-07 13:00:00,150.06,47.95,37.69,17.22
2017-02-07 14:00:00,146.54,51.18,38.32,16.27
2017-02-07 15:00:00,144.73,57.24,37.22,15.61
2017-02-07 16:00:00,149.44,55.13,34.59,16.56
2017-02-07 17:00:00,152.54,54.95,31.29,16.88
2017-02-07 18:00:00,148.52,57.09,33.68,18.31
2017-02-07 19:00:00,147.3,58.91,35.49,18.93
2017-02-07 20:00:00,146.38,61.77,35.4,18.21
2017-02-07 21:00:00,146.0,55.65,35.61,18.78
2017-02-07 22:00:00,143.16,45.19,31.04,18.19
2017-02-07 23:00:00,43.64,17.24,30.04,17.66
2017-02-08 00:00:00,36.59,12.74,30.18,16.95
2017-02-08 01:00:00,33.5,15.0,29.13,17.95
2017-02-08 02:00:00,33.49,13.03,29.17,17.49
2017-02-08 03:00:00,32.98,14.52,27.24,17.11
2017-02-08 04:00:00,32.88,11.98,29.58,15.01
2017-02-08 05:00:00,32.58,11.95,30.09,17.22
2017-02-08 06:00:00,32.41,11.88,29.88,18.47
2017-02-08 07:00:00,76.32,26.65,30.04,17.74
2017-02-08 08:00:00,141.77,33.04,30.64,18.21
2017-02-08 09:00:00,150.2,42.26,31.94,18.47
2017-02-08 10:00:00,150.35,43.04,33.22,17.63
2017-02-08 11:00:00,142.4,49.78,33.12,17.13
2017-02-08 12:00:00,146.32,56.22,33.53,17.39
2017-02-08 13:00:00,151.98,58.37,30.98,17.25
2017-02-08 14:00:00,155.29,55.42,31.24,16.85
2017-02-08 15:00:00,157.14,55.4,33.07,17.05
2017-02-08 16:00:00,152.12,57.95,32.19,17.23
2017-02-08 17:00:00,150.4,60.13,31.92,18.6
2017-02-08 18:00:00,143.51,55.29,31.81,18.35
2017-02-08 19:00:00,136.94,52.78,34.0,18.82
2017-02-08 20:00:00,138.93,54.43,34.05,17.62
2017-02-08 21:00:00,139.25,49.98,35.09,17.14
2017-02-08 22:00:00,120.75,40.86,32.56,16.85
2017-02-08 23:00:00,52.98,12.05,31.25,17.47
2017-02-09 00:00:00,44.61,11.88,30.82,15.21
2017-02-09 01:00:00,51.08,12.7,27.0,16.3
2017-02-09 02:00:00,49.23,11.95,33.23,15.71
2017-02-09 03:00:00,47.9,12.01,33.19,16.27
2017-02-09 04:00:00,46.26,12.02,33.98,15.88
2017-02-09 05:00:00,46.04,11.85,35.64,15.58
2017-02-09 06:00:00,46.33,11.78,41.86,17.62
2017-02-09 07:00:00,73.38,32.26,46.06,16.53
2017-02-09 08:00:00,112.54,43.3,45.27,15.89
2017-02-09 09:00:00,121.69,42.39,44.38,17.02
2017-02-09 10:00:00,126.1,51.84,47.3,18.31
2017-02-09 11:00:00,127.48,47.44,49.3,16.81
2017-02-09 12:00:00,124.8,50.68,48.74,16.56
2017-02-09 13:00:00,124.79,51.34,57.79,16.23
2017-02-09 14:00:00,123.07,55.01,52.74,16.96
2017-02-09 15:00:00,121.0,50.79,55.53,16.64
2017-02-09 16:00:00,123.22,54.91,56.74,17.72
2017-02-09 17:00:00,120.31,54.27,59.11,18.8
2017-02-09 18:00:00,130.73,57.69,62.91,19.5
2017-02-09 19:00:00,138.52,57.17,63.3,19.7
2017-02-09 20:00:00,138.48,51.25,63.38,19.4
2017-02-09 21:00:00,142.99,50.52,63.27,19.28
2017-02-09 22:00:00,136.34,41.83,64.09,19.78
2017-02-09 23:00:00,72.93,12.64,62.61,20.78
2017-02-10 00:00:00,72.24,12.07,59.43,19.6
2017-02-10 01:00:00,70.95,13.89,65.98,19.09
2017-02-10 02:00:00,70.23,12.2,65.54,17.53
2017-02-10 03:00:00,69.69,12.07,64.88,15.94
2017-02-10 04:00:00,69.2,11.99,65.97,17.17
2017-02-10 05:00:00,68.67,12.73,64.34,18.55
2017-02-10 06:00:00,67.75,12.92,68.85,19.49
2017-02-10 07:00:00,95.54,41.5,67.65,18.43
2017-02-10 08:00:00,138.54,88.79,67.12,17.55
2017-02-10 09:00:00,140.64,63.78,70.42,18.6
2017-02-10 10:00:00,140.75,52.95,64.82,18.67
2017-02-10 11:00:00,136.33,55.33,65.75,18.74
2017-02-10 12:00:00,133.04,56.8,63.8,17.51
2017-02-10 13:00:00,132.79,56.38,61.15,16.58
2017-02-10 14:00:00,122.15,57.95,59.68,17.15
2017-02-10 15:00:00,127.79,63.3,60.68,17.25
2017-02-10 16:00:00,134.15,61.5,60.5,17.75
2017-02-10 17:00:00,136.57,57.13,61.51,18.41
2017-02-10 18:00:00,138.26,47.91,64.27,18.22
2017-02-10 19:00:00,138.3,38.25,58.36,18.87
2017-02-10 20:00:00,137.89,39.79,58.6,18.9
2017-02-10 21:00:00,141.7,37.41,52.71,17.93
2017-02-10 22:00:00,134.78,39.88,56.38,18.17
2017-02-10 23:00:00,72.32,13.16,58.18,17.87
2017-02-11 00:00:00,69.77,12.79,59.97,18.35
2017-02-11 01:00:00,67.96,12.89,56.42,18.3
2017-02-11 02:00:00,63.88,12.74,56.9,17.39
2017-02-11 03:00:00,58.26,12.65,58.45,17.22
2017-02-11 04:00:00,55.2,12.95,57.28,16.99
2017-02-11 05:00:00,53.29,12.73,58.0,17.98
2017-02-11 06:00:00,52.64,12.71,58.16,19.59
2017-02-11 07:00:00,79.9,34.61,54.54,17.93
2017-02-11 08:00:00,126.52,55.42,50.04,18.85
2017-02-11 09:00:00,129.85,40.25,53.61,18.56
2017-02-11 10:00:00,130.47,53.92,55.56,18.61
2017-02-11 11:00:00,127.73,59.89,52.11,17.95
2017-02-11 12:00:00,120.92,58.54,50.75,17.49
2017-02-11 13:00:00,122.43,57.78,51.65,17.1
2017-02-11 14:00:00,119.59,69.22,50.7,18.35
2017-02-11 15:00:00,120.56,69.82,51.5,17.98
2017-02-11 16:00:00,123.19,58.63,47.86,17.93
2017-02-11 17:00:00,119.69,57.27,48.03,18.14
2017-02-11 18:00:00,119.99,55.72,48.23,18.22
2017-02-11 19:00:00,121.16,41.8,42.86,17.93
2017-02-11 20:00:00,121.46,31.78,44.54,18.73
2017-02-11 21:00:00,123.07,36.0,45.33,18.24
2017-02-11 22:00:00,119.82,36.55,41.29,18.73
2017-02-11 23:00:00,64.13,13.89,41.03,18.96
2017-02-12 00:00:00,56.3,12.0,44.54,19.23
2017-02-12 01:00:00,47.2,11.99,46.99,17.82
2017-02-12 02:00:00,46.56,12.51,43.03,17.36
2017-02-12 03:00:00,45.16,12.1,43.73,16.84
2017-02-12 04:00:00,43.98,12.0,44.65,18.33
2017-02-12 05:00:00,43.41,12.59,45.43,18.76
2017-02-12 06:00:00,42.98,11.88,44.91,19.79
2017-02-12 07:00:00,65.33,32.9,43.32,20.2
2017-02-12 08:00:00,104.84,40.35,48.19,21.39
2017-02-12 09:00:00,115.34,30.21,43.64,20.61
2017-02-12 10:00:00,124.74,40.58,45.71,21.22
2017-02-12 11:00:00,125.21,46.11,43.18,19.54
2017-02-12 12:00:00,119.61,46.13,43.84,19.81
2017-02-12 13:00:00,115.21,50.25,44.88,18.54
2017-02-12 14:00:00,116.58,55.79,47.07,18.61
2017-02-12 15:00:00,117.69,50.78,43.51,19.7
2017-02-12 16:00:00,117.18,47.39,41.11,19.72
2017-02-12 17:00:00,114.71,45.37,42.69,19.48
2017-02-12 18:00:00,115.06,36.3,39.96,19.43
2017-02-12 19:00:00,113.56,36.03,38.74,19.29
2017-02-12 20:00:00,106.91,31.46,45.13,20.04
2017-02-12 21:00:00,110.8,29.29,44.5,19.23
2017-02-12 22:00:00,111.58,31.44,42.97,17.2
2017-02-12 23:00:00,67.79,11.91,38.7,16.56
2017-02-13 00:00:00,61.86,11.7,23.79,17.22
2017-02-13 01:00:00,52.59,11.85,19.32,15.43
2017-02-13 02:00:00,48.01,11.72,18.5,14.73
2017-02-13 03:00:00,50.31,11.66,19.0,15.58
2017-02-13 04:00:00,48.52,11.59,19.15,16.0
2017-02-13 05:00:00,51.54,12.13,18.38,16.14
2017-02-13 06:00:00,51.37,11.61,18.71,17.91
2017-02-13 07:00:00,80.34,34.79,18.96,18.19
2017-02-13 08:00:00,130.87,56.78,21.67,18.5
2017-02-13 09:00:00,135.42,47.53,23.93,18.89
2017-02-13 10:00:00,133.69,53.45,66.81,17.69
2017-02-13 11:00:00,132.43,56.55,69.87,17.23
2017-02-13 12:00:00,127.44,55.3,66.89,17.65
2017-02-13 13:00:00,122.21,51.08,62.11,17.76
2017-02-13 14:00:00,121.34,53.37,60.51,18.0
2017-02-13 15:00:00,112.13,57.98,55.81,17.87
2017-02-13 16:00:00,108.7,67.85,57.16,17.23
2017-02-13 17:00:00,110.88,60.02,52.77,18.1
2017-02-13 18:00:00,116.23,55.63,57.43,18.27
2017-02-13 19:00:00,121.44,53.99,59.2,20.38
2017-02-13 20:00:00,128.48,55.35,62.36,20.4
2017-02-13 21:00:00,130.69,52.67,59.68,20.08
2017-02-13 22:00:00,130.59,37.58,62.85,19.33
2017-02-13 23:00:00,69.42,12.51,56.81,19.93
2017-02-14 00:00:00,66.81,12.68,60.41,19.0
2017-02-14 01:00:00,62.49,13.88,59.87,17.91
2017-02-14 02:00:00,57.35,12.85,56.97,17.12
2017-02-14 03:00:00,53.03,12.76,60.34,17.22
2017-02-14 04:00:00,51.65,12.72,59.0,16.1
2017-02-14 05:00:00,52.18,12.28,59.22,16.39
2017-02-14 06:00:00,52.37,12.44,59.8,18.16
2017-02-14 07:00:00,81.72,40.99,61.29,17.26
2017-02-14 08:00:00,128.6,68.0,60.21,17.78
2017-02-14 09:00:00,133.05,52.05,60.32,17.66
2017-02-14 10:00:00,137.17,55.82,62.54,17.03
2017-02-14 11:00:00,135.91,58.69,61.21,16.18
2017-02-14 12:00:00,134.55,65.92,61.47,16.92
2017-02-14 13:00:00,134.73,57.98,61.32,17.39
2017-02-14 14:00:00,127.58,55.43,62.68,17.28
2017-02-14 15:00:00,126.61,56.17,57.89,17.27
2017-02-14 16:00:00,123.91,58.27,54.91,17.32
2017-02-14 17:00:00,121.56,61.89,55.15,18.73
2017-02-14 18:00:00,121.2,60.22,53.54,19.08
2017-02-14 19:00:00,128.02,62.71,58.29,18.86
2017-02-14 20:00:00,130.27,52.15,59.76,19.52
2017-02-14 21:00:00,132.17,58.2,58.75,19.42
2017-02-14 22:00:00,124.56,49.84,54.33,19.48
2017-02-14 23:00:00,69.46,13.8,50.76,17.46
2017-02-15 00:00:00,63.19,11.89,53.13,16.54
2017-02-15 01:00:00,60.83,13.14,52.05,15.19
2017-02-15 02:00:00,53.54,12.64,54.83,14.02
2017-02-15 03:00:00,48.3,12.69,53.04,15.39
2017-02-15 04:00:00,51.49,12.09,56.89,16.18
2017-02-15 05:00:00,50.1,12.67,54.45,17.74
2017-02-15 06:00:00,48.23,12.7,54.49,17.84
2017-02-15 07:00:00,79.09,33.62,54.72,17.06
2017-02-15 08:00:00,124.41,58.29,51.4,18.04
2017-02-15 09:00:00,130.05,53.39,54.14,17.67
2017-02-15 10:00:00,130.16,56.59,56.46,18.03
2017-02-15 11:00:00,127.76,54.6,56.32,15.01
2017-02-15 12:00:00,120.32,53.05,55.62,15.55
2017-02-15 13:00:00,118.59,49.83,49.23,16.45
2017-02-15 14:00:00,118.82,54.72,52.45,16.99
2017-02-15 15:00:00,114.39,54.35,55.39,17.43
2017-02-15 16:00:00,112.19,49.79,58.07,17.36
2017-02-15 17:00:00,107.75,56.69,57.97,17.89
2017-02-15 18:00:00,113.51,58.74,57.96,19.62
2017-02-15 19:00:00,120.76,54.29,62.71,19.51
2017-02-15 20:00:00,129.38,52.38,63.78,20.43
2017-02-15 21:00:00,133.6,50.21,60.38,19.63
2017-02-15 22:00:00,129.97,41.54,59.59,19.31
2017-02-15 23:00:00,67.65,13.14,55.43,18.51
2017-02-16 00:00:00,71.33,12.71,55.41,17.6
2017-02-16 01:00:00,68.46,12.77,55.96,17.95
2017-02-16 02:00:00,58.59,12.55,56.41,16.86
2017-02-16 03:00:00,60.71,12.62,57.31,15.86
2017-02-16 04:00:00,60.72,12.78,58.51,16.59
2017-02-16 05:00:00,60.12,12.68,57.97,17.31
2017-02-16 06:00:00,60.7,15.02,61.65,20.86
2017-02-16 07:00:00,86.8,41.11,60.45,18.38
2017-02-16 08:00:00,130.07,72.0,59.52,19.93
2017-02-16 09:00:00,134.73,42.94,60.59,19.64
2017-02-16 10:00:00,132.88,52.18,57.69,20.38
2017-02-16 11:00:00,133.55,60.04,58.06,18.58
2017-02-16 12:00:00,130.46,58.69,56.84,17.86
2017-02-16 13:00:00,124.04,60.47,59.56,18.01
2017-02-16 14:00:00,123.12,57.89,62.12,17.92
2017-02-16 15:00:00,122.09,61.55,59.12,18.18
2017-02-16 16:00:00,121.22,75.81,59.26,18.28
2017-02-16 17:00:00,114.29,79.95,62.17,18.65
2017-02-16 18:00:00,117.15,75.39,59.67,19.15
2017-02-16 19:00:00,131.59,61.02,66.44,19.13
2017-02-16 20:00:00,136.56,52.38,65.36,19.54
2017-02-16 21:00:00,139.15,55.62,67.1,18.46
2017-02-16 22:00:00,133.03,46.06,62.15,18.07
2017-02-16 23:00:00,71.65,14.79,59.93,18.68
2017-02-17 00:00:00,69.98,14.16,61.25,17.72
2017-02-17 01:00:00,66.4,13.35,60.32,17.11
2017-02-17 02:00:00,63.49,13.36,60.33,14.59
2017-02-17 03:00:00,61.11,13.79,60.85,15.92
2017-02-17 04:00:00,59.03,13.88,62.1,15.7
2017-02-17 05:00:00,57.8,13.39,61.31,17.21
2017-02-17 06:00:00,56.21,14.07,63.18,19.9
2017-02-17 07:00:00,87.65,42.6,60.97,19.02
2017-02-17 08:00:00,132.06,83.85,65.79,19.45
2017-02-17 09:00:00,134.81,57.85,63.07,18.66
2017-02-17 10:00:00,136.91,55.0,65.0,19.42
2017-02-17 11:00:00,135.27,60.89,64.47,18.52
2017-02-17 12:00:00,128.7,56.88,63.77,16.95
2017-02-17 13:00:00,122.5,58.29,57.66,18.0
2017-02-17 14:00:00,119.76,53.77,55.58,18.83
2017-02-17 15:00:00,111.2,54.04,46.01,18.63
2017-02-17 16:00:00,105.84,49.19,42.6,17.82
2017-02-17 17:00:00,106.41,54.05,40.22,20.28
2017-02-17 18:00:00,110.76,53.13,44.14,21.57
2017-02-17 19:00:00,117.01,53.23,43.07,21.33
2017-02-17 20:00:00,120.43,40.37,44.54,21.71
2017-02-17 21:00:00,125.35,36.13,43.96,22.46
2017-02-17 22:00:00,124.95,40.75,47.9,21.03
2017-02-17 23:00:00,66.18,13.32,46.34,20.73
2017-02-18 00:00:00,62.32,12.62,53.39,19.79
2017-02-18 01:00:00,56.68,13.08,52.98,18.56
2017-02-18 02:00:00,49.98,13.41,51.82,18.78
2017-02-18 03:00:00,50.81,13.09,52.48,18.15
2017-02-18 04:00:00,50.59,12.97,52.23,18.48
2017-02-18 05:00:00,50.65,13.05,52.91,19.28
2017-02-18 06:00:00,50.94,14.29,51.68,19.67
2017-02-18 07:00:00,78.53,34.99,53.59,19.45
2017-02-18 08:00:00,127.04,56.81,48.24,18.68
2017-02-18 09:00:00,130.35,39.61,49.19,19.21
2017-02-18 10:00:00,125.8,50.91,49.61,18.75
2017-02-18 11:00:00,120.79,52.71,50.09,18.09
2017-02-18 12:00:00,123.77,52.6,45.12,17.61
2017-02-18 13:00:00,152.14,51.9,40.44,19.71
2017-02-18 14:00:00,157.0,54.39,39.51,19.37
2017-02-18 15:00:00,152.77,58.61,39.91,20.59
2017-02-18 16:00:00,156.72,58.96,40.12,20.19
2017-02-18 17:00:00,155.73,58.5,37.86,20.64
2017-02-18 18:00:00,155.91,53.17,36.22,20.05
2017-02-18 19:00:00,157.31,43.37,31.95,20.86
2017-02-18 20:00:00,156.86,45.23,30.77,21.83
2017-02-18 21:00:00,157.27,39.93,29.45,20.73
2017-02-18 22:00:00,156.82,38.6,29.61,18.32
2017-02-18 23:00:00,63.0,15.52,31.1,19.73
2017-02-19 00:00:00,46.7,13.0,29.68,18.84
2017-02-19 01:00:00,39.2,12.27,28.77,18.03
2017-02-19 02:00:00,38.71,12.25,29.35,17.1
2017-02-19 03:00:00,37.66,12.27,31.32,17.93
2017-02-19 04:00:00,37.71,12.12,32.42,17.84
2017-02-19 05:00:00,36.98,12.13,32.35,17.28
2017-02-19 06:00:00,35.31,12.09,31.03,18.5
2017-02-19 07:00:00,58.56,32.09,32.65,17.57
2017-02-19 08:00:00,94.13,33.73,28.14,18.43
2017-02-19 09:00:00,105.74,44.31,30.28,19.6
2017-02-19 10:00:00,127.96,42.25,32.77,19.35
2017-02-19 11:00:00,154.12,38.82,29.95,17.4
2017-02-19 12:00:00,150.28,40.52,29.45,17.39
2017-02-19 13:00:00,143.76,51.17,33.52,17.61
2017-02-19 14:00:00,143.31,52.9,35.16,17.56
2017-02-19 15:00:00,152.53,56.99,34.63,17.12
2017-02-19 16:00:00,153.95,56.19,35.05,17.09
2017-02-19 17:00:00,153.88,56.94,36.56,17.63
2017-02-19 18:00:00,146.76,43.4,30.32,19.5
2017-02-19 19:00:00,142.17,41.65,27.28,19.12
2017-02-19 20:00:00,133.54,38.37,25.93,18.29
2017-02-19 21:00:00,136.7,34.99,26.58,18.19
2017-02-19 22:00:00,141.91,33.35,28.5,17.71
2017-02-19 23:00:00,57.55,11.98,27.75,17.52
2017-02-20 00:00:00,42.46,11.6,28.01,17.44
2017-02-20 01:00:00,39.18,11.82,28.12,15.78
2017-02-20 02:00:00,38.37,11.68,31.6,14.21
2017-02-20 03:00:00,38.57,11.63,31.8,15.31
2017-02-20 04:00:00,37.03,11.63,31.74,15.03
2017-02-20 05:00:00,35.69,12.11,31.79,18.25
2017-02-20 06:00:00,35.26,11.5,33.08,19.37
2017-02-20 07:00:00,60.15,30.96,33.2,19.6
2017-02-20 08:00:00,105.38,32.42,32.34,19.42
2017-02-20 09:00:00,111.14,30.4,30.06,17.87
2017-02-20 10:00:00,126.68,29.11,28.69,17.02
2017-02-20 11:00:00,162.76,30.21,29.46,16.82
2017-02-20 12:00:00,163.06,35.01,29.87,16.82
2017-02-20 13:00:00,162.84,37.16,31.0,16.17
2017-02-20 14:00:00,162.62,39.88,26.97,15.82
2017-02-20 15:00:00,160.09,39.49,27.27,16.52
2017-02-20 16:00:00,157.13,41.42,25.75,15.32
2017-02-20 17:00:00,157.58,39.14,26.49,16.27
2017-02-20 18:00:00,159.17,37.23,25.56,17.9
2017-02-20 19:00:00,159.82,34.81,25.63,18.02
2017-02-20 20:00:00,138.8,34.38,28.43,17.3
2017-02-20 21:00:00,130.13,35.06,27.44,18.49
2017-02-20 22:00:00,120.07,34.09,28.77,19.26
2017-02-20 23:00:00,60.51,12.1,30.18,17.77
2017-02-21 00:00:00,46.55,11.99,32.52,16.7
2017-02-21 01:00:00,42.77,12.26,33.34,16.74
2017-02-21 02:00:00,41.93,12.17,33.81,15.79
2017-02-21 03:00:00,40.43,12.03,34.48,14.5
2017-02-21 04:00:00,43.22,12.1,35.49,14.94
2017-02-21 05:00:00,42.43,13.71,36.58,16.59
2017-02-21 06:00:00,43.23,12.11,40.43,17.46
2017-02-21 07:00:00,66.53,32.93,45.4,17.66
2017-02-21 08:00:00,114.25,49.51,44.29,18.46
2017-02-21 09:00:00,119.61,44.48,43.14,17.64
2017-02-21 10:00:00,120.63,49.83,44.58,18.0
2017-02-21 11:00:00,118.54,51.68,42.38,17.64
2017-02-21 12:00:00,116.33,55.73,40.38,16.86
2017-02-21 13:00:00,116.1,51.17,36.53,16.71
2017-02-21 14:00:00,115.02,50.13,38.89,17.03
2017-02-21 15:00:00,126.51,53.34,37.2,16.63
2017-02-21 16:00:00,139.17,50.89,36.85,16.2
2017-02-21 17:00:00,127.6,51.33,35.89,18.34
2017-02-21 18:00:00,129.02,46.68,37.68,18.95
2017-02-21 19:00:00,120.01,51.69,38.82,19.89
2017-02-21 20:00:00,121.29,53.88,38.98,20.44
2017-02-21 21:00:00,122.52,48.31,40.9,19.84
2017-02-21 22:00:00,118.24,35.88,36.08,18.18
2017-02-21 23:00:00,61.74,12.04,34.84,17.4
2017-02-22 00:00:00,48.62,11.93,37.09,17.04
2017-02-22 01:00:00,44.18,12.48,36.92,15.8
2017-02-22 02:00:00,44.62,12.08,37.39,15.21
2017-02-22 03:00:00,42.31,12.13,40.72,15.01
2017-02-22 04:00:00,40.93,12.06,38.82,15.64
2017-02-22 05:00:00,41.97,11.9,37.48,16.61
2017-02-22 06:00:00,39.91,12.45,40.63,17.89
2017-02-22 07:00:00,65.96,32.58,39.5,17.87
2017-02-22 08:00:00,106.23,42.55,40.05,17.79
2017-02-22 09:00:00,114.85,44.48,38.65,17.37
2017-02-22 10:00:00,115.82,46.5,40.25,16.83
2017-02-22 11:00:00,118.08,50.15,41.58,16.54
2017-02-22 12:00:00,123.27,50.36,38.58,15.49
2017-02-22 13:00:00,162.24,48.96,39.06,15.77
2017-02-22 14:00:00,161.52,49.64,37.64,15.95
2017-02-22 15:00:00,157.64,53.94,38.89,15.75
2017-02-22 16:00:00,153.68,52.95,37.44,17.17
2017-02-22 17:00:00,157.23,59.04,37.18,16.98
2017-02-22 18:00:00,158.34,55.98,38.18,18.16
2017-02-22 19:00:00,159.57,56.1,39.63,19.42
2017-02-22 20:00:00,155.72,50.68,40.57,19.39
2017-02-22 21:00:00,133.61,50.48,39.81,20.53
2017-02-22 22:00:00,126.63,40.22,35.66,19.0
2017-02-22 23:00:00,57.83,12.26,29.38,18.14
2017-02-23 00:00:00,52.28,12.16,29.59,17.84
2017-02-23 01:00:00,52.97,12.74,30.01,17.69
2017-02-23 02:00:00,49.3,12.15,29.45,15.86
2017-02-23 03:00:00,47.45,12.01,28.71,16.29
2017-02-23 04:00:00,45.23,12.06,29.05,15.1
2017-02-23 05:00:00,44.37,12.04,29.74,17.5
2017-02-23 06:00:00,44.18,11.88,31.32,18.44
2017-02-23 07:00:00,63.5,30.92,33.13,18.49
2017-02-23 08:00:00,99.97,55.26,30.71,17.63
2017-02-23 09:00:00,124.42,37.71,28.23,18.23
2017-02-23 10:00:00,152.53,42.56,30.11,17.3
2017-02-23 11:00:00,151.66,50.04,28.51,16.45
2017-02-23 12:00:00,140.48,51.57,30.71,17.98
2017-02-23 13:00:00,148.46,54.63,31.72,18.68
2017-02-23 14:00:00,151.84,60.53,33.99,19.56
2017-02-23 15:00:00,153.63,59.29,35.79,18.06
2017-02-23 16:00:00,152.25,60.69,37.34,17.27
2017-02-23 17:00:00,152.14,59.76,39.41,16.39
2017-02-23 18:00:00,150.99,60.48,36.56,17.9
2017-02-23 19:00:00,153.84,62.17,35.23,16.86
2017-02-23 20:00:00,154.5,58.49,34.38,17.48
2017-02-23 21:00:00,155.16,56.85,33.88,18.03
2017-02-23 22:00:00,148.19,40.2,28.34,17.86
2017-02-23 23:00:00,45.57,15.01,27.0,18.1
2017-02-24 00:00:00,36.79,13.45,25.23,16.5
2017-02-24 01:00:00,33.06,12.21,26.11,16.54
2017-02-24 02:00:00,32.72,12.28,26.08,15.71
2017-02-24 03:00:00,32.16,12.32,29.31,16.03
2017-02-24 04:00:00,33.62,12.17,31.76,15.21
2017-02-24 05:00:00,33.32,12.74,29.5,16.51
2017-02-24 06:00:00,32.72,12.01,26.47,17.84
2017-02-24 07:00:00,77.02,22.1,30.06,17.62
2017-02-24 08:00:00,147.26,49.23,29.28,18.02
2017-02-24 09:00:00,147.1,43.58,31.05,18.93
2017-02-24 10:00:00,142.85,48.13,32.8,18.36
2017-02-24 11:00:00,155.13,53.43,30.85,16.43
2017-02-24 12:00:00,157.42,60.44,32.05,18.18
2017-02-24 13:00:00,153.74,72.46,37.27,19.2
2017-02-24 14:00:00,152.84,72.59,34.33,19.37
2017-02-24 15:00:00,152.42,86.65,35.71,18.85
2017-02-24 16:00:00,152.74,60.08,33.59,18.25
2017-02-24 17:00:00,151.27,58.26,33.79,17.98
2017-02-24 18:00:00,152.23,53.8,32.95,18.92
2017-02-24 19:00:00,154.57,43.67,28.33,18.54
2017-02-24 20:00:00,160.12,44.26,25.98,19.68
2017-02-24 21:00:00,163.82,43.68,25.19,19.92
2017-02-24 22:00:00,159.55,42.09,24.34,19.44
2017-02-24 23:00:00,51.37,15.28,23.71,17.23
2017-02-25 00:00:00,38.59,14.07,23.38,17.71
2017-02-25 01:00:00,35.13,12.62,24.41,16.51
2017-02-25 02:00:00,32.47,12.15,24.22,15.92
