timestamp,Fox_public_Denny,Bear_public_Orville
2017-03-22 18:00:00,124.22,55.6
2017-03-22 19:00:00,118.73,44.0
2017-03-22 20:00:00,116.93,40.7
2017-03-22 21:00:00,106.62,28.2
2017-03-22 22:00:00,107.74,17.2
2017-03-22 23:00:00,107.0,17.0
2017-03-23 00:00:00,106.43,16.8
2017-03-23 01:00:00,104.02,16.9
2017-03-23 02:00:00,110.07,16.7
2017-03-23 03:00:00,109.1,17.0
2017-03-23 04:00:00,104.86,16.7
2017-03-23 05:00:00,106.42,16.6
2017-03-23 06:00:00,106.71,16.4
2017-03-23 07:00:00,110.37,29.5
2017-03-23 08:00:00,113.6,51.1
2017-03-23 09:00:00,117.03,53.3
2017-03-23 10:00:00,118.55,54.3
2017-03-23 11:00:00,119.91,54.9
2017-03-23 12:00:00,125.51,56.4
2017-03-23 13:00:00,132.08,56.8
2017-03-23 14:00:00,136.0,58.2
2017-03-23 15:00:00,135.16,58.4
2017-03-23 16:00:00,133.68,58.5
2017-03-23 17:00:00,123.31,55.7
2017-03-23 18:00:00,116.04,52.7
2017-03-23 19:00:00,114.65,44.0
2017-03-23 20:00:00,105.95,40.4
2017-03-23 21:00:00,102.26,28.3
2017-03-23 22:00:00,102.01,17.0
2017-03-23 23:00:00,98.69,17.1
2017-03-24 00:00:00,102.0,17.2
2017-03-24 01:00:00,88.96,16.9
2017-03-24 02:00:00,95.93,17.1
2017-03-24 03:00:00,96.21,17.0
2017-03-24 04:00:00,96.75,16.8
2017-03-24 05:00:00,95.91,16.7
2017-03-24 06:00:00,100.64,16.4
2017-03-24 07:00:00,99.23,29.8
2017-03-24 08:00:00,99.42,50.7
2017-03-24 09:00:00,107.55,51.6
2017-03-24 10:00:00,113.3,53.1
2017-03-24 11:00:00,121.74,54.7
2017-03-24 12:00:00,128.32,55.4
2017-03-24 13:00:00,130.42,57.2
2017-03-24 14:00:00,134.03,58.7
2017-03-24 15:00:00,135.15,58.4
2017-03-24 16:00:00,133.7,58.3
2017-03-24 17:00:00,125.48,54.8
2017-03-24 18:00:00,117.82,51.6
2017-03-24 19:00:00,113.3,41.3
2017-03-24 20:00:00,111.48,40.1
2017-03-24 21:00:00,109.73,28.2
2017-03-24 22:00:00,109.93,16.8
2017-03-24 23:00:00,109.81,17.0
2017-03-25 00:00:00,102.86,16.8
2017-03-25 01:00:00,100.01,16.7
2017-03-25 02:00:00,102.83,16.9
2017-03-25 03:00:00,96.51,16.6
2017-03-25 04:00:00,92.35,16.7
2017-03-25 05:00:00,96.11,16.5
2017-03-25 06:00:00,93.49,16.5
2017-03-25 07:00:00,91.74,16.2
2017-03-25 08:00:00,97.11,24.4
2017-03-25 09:00:00,100.74,26.5
2017-03-25 10:00:00,105.85,26.6
2017-03-25 11:00:00,114.91,39.7
2017-03-25 12:00:00,122.0,52.6
2017-03-25 13:00:00,126.3,55.5
2017-03-25 14:00:00,124.28,59.2
2017-03-25 15:00:00,125.39,57.9
2017-03-25 16:00:00,121.62,57.8
2017-03-25 17:00:00,123.71,57.7
2017-03-25 18:00:00,117.86,41.4
2017-03-25 19:00:00,116.13,17.8
2017-03-25 20:00:00,113.24,17.2
2017-03-25 21:00:00,110.74,17.0
2017-03-25 22:00:00,110.45,17.1
2017-03-25 23:00:00,112.52,16.9
2017-03-26 00:00:00,101.59,17.0
2017-03-26 01:00:00,105.98,17.03
2017-03-26 02:00:00,101.66,16.7
2017-03-26 03:00:00,103.76,16.7
2017-03-26 04:00:00,95.6,16.7297
2017-03-26 05:00:00,94.32,16.4415
2017-03-26 06:00:00,92.59,16.7
2017-03-26 07:00:00,93.84,16.4
2017-03-26 08:00:00,96.04,24.4
2017-03-26 09:00:00,115.84,26.0
2017-03-26 10:00:00,122.99,26.2
2017-03-26 11:00:00,124.14,39.2
2017-03-26 12:00:00,132.93,52.6
2017-03-26 13:00:00,135.31,53.8
2017-03-26 14:00:00,136.9,57.5
2017-03-26 15:00:00,137.25,58.4
2017-03-26 16:00:00,136.39,57.1
2017-03-26 17:00:00,135.13,56.1
2017-03-26 18:00:00,128.81,52.5283
2017-03-26 19:00:00,125.46,43.7
2017-03-26 20:00:00,123.76,43.2
2017-03-26 21:00:00,119.29,29.6
2017-03-26 22:00:00,123.04,17.1
2017-03-26 23:00:00,118.7,17.1
2017-03-27 00:00:00,110.13,17.1
2017-03-27 01:00:00,107.87,16.8
2017-03-27 02:00:00,104.46,17.0
2017-03-27 03:00:00,101.76,16.8
2017-03-27 04:00:00,99.11,16.7
2017-03-27 05:00:00,99.88,16.5
2017-03-27 06:00:00,97.86,16.5
2017-03-27 07:00:00,105.47,29.5
2017-03-27 08:00:00,114.74,50.1
2017-03-27 09:00:00,122.64,52.5
2017-03-27 10:00:00,131.3,53.4
2017-03-27 11:00:00,137.75,52.3
2017-03-27 12:00:00,145.07,56.5
2017-03-27 13:00:00,144.77,66.8
2017-03-27 14:00:00,146.08,66.8
2017-03-27 15:00:00,144.94,65.9
2017-03-27 16:00:00,138.76,59.6
2017-03-27 17:00:00,128.76,58.2
2017-03-27 18:00:00,119.8,56.6
2017-03-27 19:00:00,113.37,41.4
2017-03-27 20:00:00,111.52,40.4
2017-03-27 21:00:00,108.99,28.5
2017-03-27 22:00:00,107.22,17.2
2017-03-27 23:00:00,106.03,16.9
2017-03-28 00:00:00,103.08,17.3
2017-03-28 01:00:00,97.42,16.9
2017-03-28 02:00:00,99.11,17.0
2017-03-28 03:00:00,97.23,17.0
2017-03-28 04:00:00,92.88,16.7
2017-03-28 05:00:00,91.55,16.8
2017-03-28 06:00:00,65.21,16.5
2017-03-28 07:00:00,95.82,29.5
2017-03-28 08:00:00,106.98,50.6
2017-03-28 09:00:00,113.89,52.5
2017-03-28 10:00:00,123.69,55.9
2017-03-28 11:00:00,130.78,66.0
2017-03-28 12:00:00,131.4,69.7
2017-03-28 13:00:00,139.7,74.7
2017-03-28 14:00:00,141.12,77.5
2017-03-28 15:00:00,139.59,78.1
2017-03-28 16:00:00,135.08,80.0
2017-03-28 17:00:00,127.64,78.3
2017-03-28 18:00:00,119.41,71.6
2017-03-28 19:00:00,114.6,42.7
2017-03-28 20:00:00,109.81,40.8
2017-03-28 21:00:00,105.38,28.7
2017-03-28 22:00:00,109.52,17.7
2017-03-28 23:00:00,105.62,17.4
2017-03-29 00:00:00,109.34,17.4
2017-03-29 01:00:00,102.05,17.3
2017-03-29 02:00:00,101.31,17.3
2017-03-29 03:00:00,101.27,17.1
2017-03-29 04:00:00,94.72,17.2
2017-03-29 05:00:00,93.39,17.1
2017-03-29 06:00:00,97.72,16.8
2017-03-29 07:00:00,100.63,29.7
2017-03-29 08:00:00,114.02,50.8
2017-03-29 09:00:00,124.16,54.1
2017-03-29 10:00:00,129.74,67.0
2017-03-29 11:00:00,142.44,69.0
2017-03-29 12:00:00,140.2,69.5
2017-03-29 13:00:00,144.03,71.1
2017-03-29 14:00:00,147.43,73.7
2017-03-29 15:00:00,148.12,74.5
2017-03-29 16:00:00,143.93,80.7
2017-03-29 17:00:00,131.1,70.5
2017-03-29 18:00:00,127.58,68.5072
2017-03-29 19:00:00,129.84,42.8
2017-03-29 20:00:00,120.07,41.1
2017-03-29 21:00:00,109.9,28.8
2017-03-29 22:00:00,111.08,17.4
2017-03-29 23:00:00,112.01,17.5
2017-03-30 00:00:00,105.77,17.2
2017-03-30 01:00:00,105.7,17.5
2017-03-30 02:00:00,103.19,17.4
2017-03-30 03:00:00,108.05,17.3
2017-03-30 04:00:00,102.6,17.4
2017-03-30 05:00:00,100.0,17.1
2017-03-30 06:00:00,96.9,17.0
2017-03-30 07:00:00,104.76,29.7
2017-03-30 08:00:00,113.42,49.9
2017-03-30 09:00:00,119.78,53.7
2017-03-30 10:00:00,128.34,53.7
2017-03-30 11:00:00,141.28,56.9
2017-03-30 12:00:00,142.0,61.6
2017-03-30 13:00:00,149.6,67.9172
2017-03-30 14:00:00,151.25,68.5
2017-03-30 15:00:00,153.25,69.0
2017-03-30 16:00:00,151.73,68.8
2017-03-30 17:00:00,142.38,62.4
2017-03-30 18:00:00,133.2,56.5102
2017-03-30 19:00:00,126.31,42.1
2017-03-30 20:00:00,127.38,40.4
2017-03-30 21:00:00,124.27,28.6
2017-03-30 22:00:00,121.45,17.1
2017-03-30 23:00:00,107.34,17.2
2017-03-31 00:00:00,103.78,17.1
2017-03-31 01:00:00,107.28,17.2
2017-03-31 02:00:00,102.82,17.1
2017-03-31 03:00:00,103.6,17.0
2017-03-31 04:00:00,99.92,16.9
2017-03-31 05:00:00,97.45,16.7
2017-03-31 06:00:00,96.57,16.5
2017-03-31 07:00:00,95.27,29.5
2017-03-31 08:00:00,99.03,49.9
2017-03-31 09:00:00,106.34,52.2
2017-03-31 10:00:00,114.06,56.5
2017-03-31 11:00:00,114.89,64.9
2017-03-31 12:00:00,115.49,67.8
2017-03-31 13:00:00,110.13,71.4
2017-03-31 14:00:00,107.25,73.3
2017-03-31 15:00:00,110.14,74.7
2017-03-31 16:00:00,105.48,75.8
2017-03-31 17:00:00,104.87,76.6
2017-03-31 18:00:00,98.08,74.8638
2017-03-31 19:00:00,97.61,45.1
2017-03-31 20:00:00,97.99,42.9
2017-03-31 21:00:00,95.21,29.8
2017-03-31 22:00:00,99.62,17.5
2017-03-31 23:00:00,96.55,17.6
2017-04-01 00:00:00,95.69,17.5
2017-04-01 01:00:00,101.33,17.3
2017-04-01 02:00:00,103.12,17.5
2017-04-01 03:00:00,101.31,17.6
2017-04-01 04:00:00,107.68,17.1
2017-04-01 05:00:00,108.04,17.3
2017-04-01 06:00:00,106.12,17.2
2017-04-01 07:00:00,98.56,17.0
2017-04-01 08:00:00,95.51,30.9917
2017-04-01 09:00:00,101.95,40.5
2017-04-01 10:00:00,102.92,44.5
2017-04-01 11:00:00,108.53,61.5
2017-04-01 12:00:00,104.08,76.7
2017-04-01 13:00:00,114.21,77.4
2017-04-01 14:00:00,110.87,75.9
2017-04-01 15:00:00,114.59,79.0
2017-04-01 16:00:00,111.67,79.7
2017-04-01 17:00:00,110.71,76.9
2017-04-01 18:00:00,107.88,61.4
2017-04-01 19:00:00,108.27,20.0
2017-04-01 20:00:00,109.57,17.6
2017-04-01 21:00:00,106.58,17.4152
2017-04-01 22:00:00,101.87,17.7
2017-04-01 23:00:00,103.47,17.6
2017-04-02 00:00:00,99.54,17.4
2017-04-02 01:00:00,96.59,17.3
2017-04-02 02:00:00,97.39,17.3
2017-04-02 03:00:00,101.02,17.4
2017-04-02 04:00:00,102.13,17.2
2017-04-02 05:00:00,102.08,17.3
2017-04-02 06:00:00,102.16,17.2
2017-04-02 07:00:00,95.79,16.9
2017-04-02 08:00:00,92.57,25.6
2017-04-02 09:00:00,101.12,28.3
2017-04-02 10:00:00,105.18,30.5
2017-04-02 11:00:00,111.99,51.5
2017-04-02 12:00:00,120.41,68.4
2017-04-02 13:00:00,123.8,73.5
2017-04-02 14:00:00,123.26,78.5
2017-04-02 15:00:00,125.9,78.0
2017-04-02 16:00:00,123.81,77.9
2017-04-02 17:00:00,121.64,78.9
2017-04-02 18:00:00,119.14,55.9
2017-04-02 19:00:00,118.63,45.8
2017-04-02 20:00:00,114.36,43.4
2017-04-02 21:00:00,111.86,30.3
2017-04-02 22:00:00,112.75,17.6
2017-04-02 23:00:00,108.37,17.7
2017-04-03 00:00:00,108.49,17.5
2017-04-03 01:00:00,103.74,17.4
2017-04-03 02:00:00,101.4,17.5
2017-04-03 03:00:00,106.77,17.4
2017-04-03 04:00:00,101.81,17.0
2017-04-03 05:00:00,105.17,17.2
2017-04-03 06:00:00,102.22,16.9
2017-04-03 07:00:00,106.05,29.7
2017-04-03 08:00:00,118.75,51.0
2017-04-03 09:00:00,121.35,55.2
2017-04-03 10:00:00,134.6,62.6
2017-04-03 11:00:00,138.07,70.8
2017-04-03 12:00:00,144.4,71.5
2017-04-03 13:00:00,144.51,73.8
2017-04-03 14:00:00,149.32,73.8
2017-04-03 15:00:00,148.35,74.6
2017-04-03 16:00:00,144.57,73.4
2017-04-03 17:00:00,132.76,71.7
2017-04-03 18:00:00,125.48,65.1
2017-04-03 19:00:00,123.77,48.7
2017-04-03 20:00:00,121.24,41.7
2017-04-03 21:00:00,105.53,28.6
2017-04-03 22:00:00,104.19,17.4
2017-04-03 23:00:00,99.4,17.2
2017-04-04 00:00:00,99.48,17.1
2017-04-04 01:00:00,99.07,17.2
2017-04-04 02:00:00,98.29,17.0
2017-04-04 03:00:00,96.45,17.2
2017-04-04 04:00:00,96.68,16.7
2017-04-04 05:00:00,99.14,17.0
2017-04-04 06:00:00,66.69,16.611
2017-04-04 07:00:00,95.85,29.6
2017-04-04 08:00:00,111.01,50.9
2017-04-04 09:00:00,120.85,54.9
2017-04-04 10:00:00,127.58,57.6
2017-04-04 11:00:00,135.23,64.4
2017-04-04 12:00:00,138.27,66.2
2017-04-04 13:00:00,142.99,71.3
2017-04-04 14:00:00,139.56,71.6
2017-04-04 15:00:00,142.36,67.9
2017-04-04 16:00:00,136.21,64.4
2017-04-04 17:00:00,127.86,61.9
2017-04-04 18:00:00,124.85,58.4
2017-04-04 19:00:00,115.7,45.7
2017-04-04 20:00:00,113.47,40.8
2017-04-04 21:00:00,106.38,28.8
2017-04-04 22:00:00,111.47,17.1
2017-04-04 23:00:00,104.09,17.3
2017-04-05 00:00:00,101.66,17.3
2017-04-05 01:00:00,104.06,17.2
2017-04-05 02:00:00,101.48,17.1
2017-04-05 03:00:00,104.24,17.2
2017-04-05 04:00:00,105.85,17.0
2017-04-05 05:00:00,99.75,16.9
2017-04-05 06:00:00,101.09,16.7
2017-04-05 07:00:00,108.94,29.7
2017-04-05 08:00:00,114.17,50.8
2017-04-05 09:00:00,128.29,55.3
2017-04-05 10:00:00,134.99,65.3
2017-04-05 11:00:00,145.24,69.9
2017-04-05 12:00:00,142.62,70.8
2017-04-05 13:00:00,145.11,75.0
2017-04-05 14:00:00,146.54,77.5
2017-04-05 15:00:00,147.96,76.1
2017-04-05 16:00:00,143.04,72.3
2017-04-05 17:00:00,140.17,69.4
2017-04-05 18:00:00,128.83,61.7
2017-04-05 19:00:00,130.09,47.0
2017-04-05 20:00:00,119.9,41.0
2017-04-05 21:00:00,116.85,28.2
2017-04-05 22:00:00,110.22,17.3
2017-04-05 23:00:00,112.35,17.0
2017-04-06 00:00:00,105.92,16.9
2017-04-06 01:00:00,106.85,17.0
2017-04-06 02:00:00,109.15,17.0
2017-04-06 03:00:00,104.23,16.8
2017-04-06 04:00:00,98.85,16.9
2017-04-06 05:00:00,100.74,16.8
2017-04-06 06:00:00,99.81,16.9
2017-04-06 07:00:00,106.06,29.7
2017-04-06 08:00:00,113.94,50.6
2017-04-06 09:00:00,131.81,54.6
2017-04-06 10:00:00,141.32,56.1
2017-04-06 11:00:00,143.43,57.9
2017-04-06 12:00:00,147.18,61.8
2017-04-06 13:00:00,153.7,62.3
2017-04-06 14:00:00,152.74,61.7
2017-04-06 15:00:00,154.88,63.5
2017-04-06 16:00:00,152.35,64.8
2017-04-06 17:00:00,141.11,61.4
2017-04-06 18:00:00,136.76,54.4
2017-04-06 19:00:00,126.09,43.9
2017-04-06 20:00:00,125.76,39.8
2017-04-06 21:00:00,123.4,27.9
2017-04-06 22:00:00,120.51,16.6
2017-04-06 23:00:00,112.58,16.4
2017-04-07 00:00:00,108.85,16.2
2017-04-07 01:00:00,109.68,16.8
2017-04-07 02:00:00,108.75,16.3
2017-04-07 03:00:00,109.93,16.4
2017-04-07 04:00:00,104.76,16.3
2017-04-07 05:00:00,104.14,16.2
2017-04-07 06:00:00,103.21,16.3
2017-04-07 07:00:00,106.5,28.9
2017-04-07 08:00:00,116.86,50.0
2017-04-07 09:00:00,128.76,53.6
2017-04-07 10:00:00,136.94,54.5
2017-04-07 11:00:00,136.62,55.8
2017-04-07 12:00:00,145.11,56.3
2017-04-07 13:00:00,148.5,59.2
2017-04-07 14:00:00,146.95,59.8
2017-04-07 15:00:00,145.56,59.3
2017-04-07 16:00:00,142.48,60.6
2017-04-07 17:00:00,134.45,56.8
2017-04-07 18:00:00,134.49,51.3
2017-04-07 19:00:00,126.1,41.1
2017-04-07 20:00:00,127.27,40.1
2017-04-07 21:00:00,125.45,27.9
2017-04-07 22:00:00,118.04,16.7
2017-04-07 23:00:00,111.87,16.4
2017-04-08 00:00:00,105.3,16.5
2017-04-08 01:00:00,52.3,16.3
2017-04-08 02:00:00,26.3,16.5
2017-04-08 03:00:00,78.61,16.4
2017-04-08 04:00:00,97.9,16.2
2017-04-08 05:00:00,98.31,16.0
2017-04-08 06:00:00,94.33,16.0
2017-04-08 07:00:00,94.34,15.8
2017-04-08 08:00:00,101.05,23.7
2017-04-08 09:00:00,110.08,25.2
2017-04-08 10:00:00,119.38,25.4
2017-04-08 11:00:00,120.24,38.2
2017-04-08 12:00:00,89.08,51.3
2017-04-08 13:00:00,127.3,53.3
2017-04-08 14:00:00,130.69,53.8
2017-04-08 15:00:00,130.73,54.5
2017-04-08 16:00:00,132.12,54.6
2017-04-08 17:00:00,128.32,53.0613
2017-04-08 18:00:00,121.64,39.4
2017-04-08 19:00:00,121.44,17.3
2017-04-08 20:00:00,117.01,16.6
2017-04-08 21:00:00,115.19,16.4
2017-04-08 22:00:00,108.24,16.3
2017-04-08 23:00:00,111.11,16.4
2017-04-09 00:00:00,53.45,16.2
2017-04-09 01:00:00,51.72,16.4
2017-04-09 02:00:00,82.1,16.3
2017-04-09 03:00:00,98.57,16.2
2017-04-09 04:00:00,102.57,16.1
2017-04-09 05:00:00,96.37,16.0
2017-04-09 06:00:00,98.92,15.9
2017-04-09 07:00:00,96.65,15.8
2017-04-09 08:00:00,98.31,23.9
2017-04-09 09:00:00,106.39,25.6
2017-04-09 10:00:00,103.18,26.5
2017-04-09 11:00:00,52.44,39.5
2017-04-09 12:00:00,0.0,51.3
2017-04-09 13:00:00,126.02,53.8
2017-04-09 14:00:00,120.16,55.8
2017-04-09 15:00:00,128.42,57.1
2017-04-09 16:00:00,126.25,56.6
2017-04-09 17:00:00,130.65,56.0
2017-04-09 18:00:00,123.77,55.4592
2017-04-09 19:00:00,121.58,46.1
2017-04-09 20:00:00,120.58,42.5
2017-04-09 21:00:00,118.25,29.1
2017-04-09 22:00:00,116.55,16.5
2017-04-09 23:00:00,116.62,16.4952
2017-04-10 00:00:00,110.89,16.3
2017-04-10 01:00:00,111.7,16.3
2017-04-10 02:00:00,112.3,16.2
2017-04-10 03:00:00,102.39,16.4
2017-04-10 04:00:00,97.91,16.0
2017-04-10 05:00:00,100.63,15.8
2017-04-10 06:00:00,103.1,15.9
2017-04-10 07:00:00,107.15,28.5
2017-04-10 08:00:00,122.15,49.5
2017-04-10 09:00:00,129.58,52.7
2017-04-10 10:00:00,137.06,53.9
2017-04-10 11:00:00,149.67,55.3
2017-04-10 12:00:00,152.1,60.8
2017-04-10 13:00:00,149.4,67.7
2017-04-10 14:00:00,156.13,66.4
2017-04-10 15:00:00,153.75,65.3
2017-04-10 16:00:00,154.49,63.6
2017-04-10 17:00:00,139.58,61.1
2017-04-10 18:00:00,132.2,55.4575
2017-04-10 19:00:00,128.48,44.9
2017-04-10 20:00:00,122.27,40.5
2017-04-10 21:00:00,118.1,28.2
2017-04-10 22:00:00,114.45,17.1
2017-04-10 23:00:00,116.61,16.7
2017-04-11 00:00:00,110.94,16.8
2017-04-11 01:00:00,109.02,16.9
2017-04-11 02:00:00,105.91,16.7
2017-04-11 03:00:00,106.61,16.6
2017-04-11 04:00:00,102.0,16.4
2017-04-11 05:00:00,104.37,16.2795
2017-04-11 06:00:00,70.46,16.5
2017-04-11 07:00:00,113.45,29.2
2017-04-11 08:00:00,127.0,50.7
2017-04-11 09:00:00,132.26,54.5
2017-04-11 10:00:00,145.77,55.6
2017-04-11 11:00:00,154.99,56.1
2017-04-11 12:00:00,156.29,61.9
2017-04-11 13:00:00,168.12,65.7
2017-04-11 14:00:00,169.5,64.2
2017-04-11 15:00:00,170.4,67.5
2017-04-11 16:00:00,166.34,63.7
2017-04-11 17:00:00,155.57,58.0
2017-04-11 18:00:00,136.36,56.9262
2017-04-11 19:00:00,131.2,44.4
2017-04-11 20:00:00,133.53,40.3
2017-04-11 21:00:00,124.65,28.2
2017-04-11 22:00:00,123.83,16.8
2017-04-11 23:00:00,122.82,16.8
2017-04-12 00:00:00,115.17,16.6
2017-04-12 01:00:00,115.86,16.7
2017-04-12 02:00:00,111.08,16.6
2017-04-12 03:00:00,112.91,16.9
2017-04-12 04:00:00,109.7,16.5
2017-04-12 05:00:00,107.77,16.5
2017-04-12 06:00:00,111.14,16.4422
2017-04-12 07:00:00,116.29,29.2
2017-04-12 08:00:00,133.99,49.5
2017-04-12 09:00:00,145.49,55.0
2017-04-12 10:00:00,154.07,54.8
2017-04-12 11:00:00,162.89,56.3
2017-04-12 12:00:00,167.88,55.4
2017-04-12 13:00:00,168.49,59.2
2017-04-12 14:00:00,171.49,62.1
2017-04-12 15:00:00,173.28,64.0
2017-04-12 16:00:00,165.96,62.5
2017-04-12 17:00:00,163.55,59.3
2017-04-12 18:00:00,152.1,55.8
2017-04-12 19:00:00,143.26,44.1
2017-04-12 20:00:00,138.86,40.3
2017-04-12 21:00:00,136.3,28.0
2017-04-12 22:00:00,127.74,16.9
2017-04-12 23:00:00,119.43,16.4
2017-04-13 00:00:00,111.2,16.7
2017-04-13 01:00:00,110.24,16.6
2017-04-13 02:00:00,109.51,16.8
2017-04-13 03:00:00,111.41,16.6
2017-04-13 04:00:00,109.23,16.3
2017-04-13 05:00:00,107.12,16.3
2017-04-13 06:00:00,110.7,16.1
2017-04-13 07:00:00,108.53,29.0
2017-04-13 08:00:00,120.23,50.8
2017-04-13 09:00:00,133.15,50.2
2017-04-13 10:00:00,154.01,54.5
2017-04-13 11:00:00,167.41,54.8
2017-04-13 12:00:00,170.05,55.2
2017-04-13 13:00:00,174.62,55.6
2017-04-13 14:00:00,176.52,56.3
2017-04-13 15:00:00,179.48,55.9
2017-04-13 16:00:00,174.0,56.4
2017-04-13 17:00:00,162.66,53.9
2017-04-13 18:00:00,151.96,52.2573
2017-04-13 19:00:00,141.85,44.2
2017-04-13 20:00:00,133.23,39.8
2017-04-13 21:00:00,122.48,28.0
2017-04-13 22:00:00,121.51,16.6
2017-04-13 23:00:00,115.65,16.5
2017-04-14 00:00:00,113.26,16.6
2017-04-14 01:00:00,110.04,16.4
2017-04-14 02:00:00,109.53,16.3
2017-04-14 03:00:00,105.91,16.2
2017-04-14 04:00:00,105.68,16.0
2017-04-14 05:00:00,102.45,15.9
2017-04-14 06:00:00,103.43,15.9
2017-04-14 07:00:00,105.43,28.6
2017-04-14 08:00:00,114.76,50.0
2017-04-14 09:00:00,125.42,53.4
2017-04-14 10:00:00,134.34,53.8
2017-04-14 11:00:00,142.86,54.2
2017-04-14 12:00:00,158.92,55.2
2017-04-14 13:00:00,158.79,60.3
2017-04-14 14:00:00,160.9,66.7
2017-04-14 15:00:00,159.7,67.5
2017-04-14 16:00:00,156.16,65.7
2017-04-14 17:00:00,144.88,57.5
2017-04-14 18:00:00,136.66,57.1
2017-04-14 19:00:00,132.96,42.7
2017-04-14 20:00:00,134.98,40.8
2017-04-14 21:00:00,131.92,29.0
2017-04-14 22:00:00,130.01,17.9
2017-04-14 23:00:00,125.15,17.4
2017-04-15 00:00:00,121.42,17.2
2017-04-15 01:00:00,112.86,16.8
2017-04-15 02:00:00,108.94,16.9
2017-04-15 03:00:00,107.7,16.8
2017-04-15 04:00:00,105.26,16.4
2017-04-15 05:00:00,100.37,16.5
2017-04-15 06:00:00,100.87,16.1
2017-04-15 07:00:00,104.12,16.1
2017-04-15 08:00:00,114.96,25.2
2017-04-15 09:00:00,120.22,26.4
2017-04-15 10:00:00,129.39,26.2
2017-04-15 11:00:00,134.81,39.5
2017-04-15 12:00:00,137.56,60.9
2017-04-15 13:00:00,145.42,67.2
2017-04-15 14:00:00,138.94,68.1
2017-04-15 15:00:00,147.32,69.0
2017-04-15 16:00:00,146.32,68.3
2017-04-15 17:00:00,139.02,66.9
2017-04-15 18:00:00,134.27,52.5485
2017-04-15 19:00:00,130.33,17.8
2017-04-15 20:00:00,136.14,16.8
2017-04-15 21:00:00,127.97,16.9
2017-04-15 22:00:00,120.75,17.0383
2017-04-15 23:00:00,111.35,16.5568
2017-04-16 00:00:00,104.61,16.9
2017-04-16 01:00:00,110.66,16.7
2017-04-16 02:00:00,107.68,16.8
2017-04-16 03:00:00,113.52,16.5
2017-04-16 04:00:00,100.62,16.6
2017-04-16 05:00:00,102.23,16.4
2017-04-16 06:00:00,99.65,16.4
2017-04-16 07:00:00,99.66,16.2
2017-04-16 08:00:00,108.16,24.7
2017-04-16 09:00:00,112.83,26.0
2017-04-16 10:00:00,122.12,25.7
2017-04-16 11:00:00,126.87,39.2
2017-04-16 12:00:00,135.03,52.4
2017-04-16 13:00:00,132.92,53.5
2017-04-16 14:00:00,135.81,54.1
2017-04-16 15:00:00,136.83,54.4
2017-04-16 16:00:00,132.4,55.3
2017-04-16 17:00:00,134.29,54.9
2017-04-16 18:00:00,127.73,55.0
2017-04-16 19:00:00,120.31,45.7
2017-04-16 20:00:00,121.74,42.5
2017-04-16 21:00:00,117.07,29.1
2017-04-16 22:00:00,114.67,16.6
2017-04-16 23:00:00,109.49,16.6
2017-04-17 00:00:00,104.18,16.9
2017-04-17 01:00:00,104.53,16.4
2017-04-17 02:00:00,105.76,16.8
2017-04-17 03:00:00,104.06,16.7
2017-04-17 04:00:00,99.46,16.6271
2017-04-17 05:00:00,98.35,16.3734
2017-04-17 06:00:00,106.82,16.6
2017-04-17 07:00:00,109.62,29.6
2017-04-17 08:00:00,120.78,51.9
2017-04-17 09:00:00,131.92,55.0
2017-04-17 10:00:00,141.79,55.9
2017-04-17 11:00:00,151.03,57.5
2017-04-17 12:00:00,152.51,56.6
2017-04-17 13:00:00,158.28,60.6
2017-04-17 14:00:00,159.9,65.9
2017-04-17 15:00:00,162.37,63.4
2017-04-17 16:00:00,157.97,59.3
2017-04-17 17:00:00,143.14,56.8
2017-04-17 18:00:00,128.44,55.8
2017-04-17 19:00:00,121.42,44.5
2017-04-17 20:00:00,123.24,40.1
2017-04-17 21:00:00,119.17,27.7
2017-04-17 22:00:00,114.61,16.7
2017-04-17 23:00:00,111.73,16.5
2017-04-18 00:00:00,107.35,16.7
2017-04-18 01:00:00,104.57,16.5
2017-04-18 02:00:00,104.76,16.6
2017-04-18 03:00:00,105.05,16.5
2017-04-18 04:00:00,101.47,16.5
2017-04-18 05:00:00,105.55,16.5
2017-04-18 06:00:00,78.74,16.3
2017-04-18 07:00:00,112.87,29.5
2017-04-18 08:00:00,127.17,52.0
2017-04-18 09:00:00,138.54,55.1
2017-04-18 10:00:00,159.71,56.5
2017-04-18 11:00:00,161.86,57.3973
2017-04-18 12:00:00,160.12,62.3
2017-04-18 13:00:00,168.35,67.8
2017-04-18 14:00:00,176.42,70.4
2017-04-18 15:00:00,176.04,72.3
2017-04-18 16:00:00,162.97,63.9
2017-04-18 17:00:00,153.46,60.6
2017-04-18 18:00:00,143.05,58.114
2017-04-18 19:00:00,135.61,46.2
2017-04-18 20:00:00,128.83,40.8
2017-04-18 21:00:00,128.23,28.3
2017-04-18 22:00:00,122.58,17.0
2017-04-18 23:00:00,125.97,16.8
2017-04-19 00:00:00,118.77,16.9
2017-04-19 01:00:00,120.49,16.9
2017-04-19 02:00:00,117.54,16.9
2017-04-19 03:00:00,114.55,16.7
2017-04-19 04:00:00,114.13,16.6
2017-04-19 05:00:00,108.34,16.7
2017-04-19 06:00:00,112.95,16.4
2017-04-19 07:00:00,120.05,29.3
2017-04-19 08:00:00,129.83,51.6
2017-04-19 09:00:00,130.42,55.5
