timestamp,Panther_education_Jerome,Panther_education_Quintin,Panther_education_Hugh,Panther_education_Alecia,Panther_education_Vincent,Panther_education_Genevieve,Fox_education_Lilly,Fox_education_Andre,Fox_education_Leota,Fox_education_Yolande,Fox_education_Elvira,Fox_education_Gloria,Fox_education_Nilda,Fox_education_Claude,Rat_education_Willie,Rat_education_Eleonora,Rat_education_Veronica,Bear_education_Rebecca,Bear_education_Lorie,Bear_education_Zandra,Bear_education_Fannie,Bear_education_Alvaro,Lamb_education_Luz,Cockatoo_education_Eunice,Cockatoo_education_Evangeline,Cockatoo_education_Flora,Cockatoo_education_Marva
2016-11-11 01:00:00,461.289,196.0378,572.9906,207.6401,143.0276,238.546,166.76,393.65,166.89,478.53,109.43,651.17,103.55,960.64,74.12,88.38,,800.3684,408.96,1008.75,441.45,406.7775,66.4,290.875,208.175,869.5,123.525
2016-11-11 02:00:00,454.6878,171.4331,583.9127,208.4402,143.9278,242.6468,167.65,401.2,165.93,480.31,110.42,651.11,102.93,945.33,73.08,88.88,,788.8894,408.96,1015.75,439.8,380.8367,64.6,291.275,206.975,861.175,124.05
2016-11-11 03:00:00,447.9865,195.8378,577.3914,206.0398,147.8285,240.6464,168.13,388.39,164.44,474.53,105.95,649.65,100.94,936.08,72.92,89.52,,789.7983,408.96,1013.5,437.1,363.6585,63.9,294.725,200.2,849.875,121.25
2016-11-11 04:00:00,447.9865,173.1334,584.3927,208.4402,147.8285,237.1458,167.1,375.16,156.08,478.74,105.24,646.42,101.96,960.87,73.47,91.93,,781.6551,403.2,1013.5,438.725,356.8525,73.7,293.45,201.725,851.45,128.375
2016-11-11 05:00:00,446.9862,207.24,584.5528,207.24,150.6291,239.7463,165.07,396.6,158.43,481.52,105.95,641.43,100.52,941.32,75.31,101.06,,785.5571,414.72,1009.75,436.925,353.6178,71.6,345.2,205.3,861.95,141.55
2016-11-11 06:00:00,445.786,305.959,583.4726,213.6412,153.1295,238.446,173.74,384.65,163.36,486.91,104.69,642.08,100.35,952.76,106.04,122.83,,791.9169999999997,403.2,1017.75,468.675,433.458,80.3,375.825,207.4,896.775,210.05
2016-11-11 07:00:00,451.8872,494.9955,597.2752,272.4526,164.5318,255.9494,173.15,396.21,167.5,490.18,115.78,644.41,100.73,946.21,163.25,152.12,,793.0677,437.76,1035.5,570.55,442.4135,101.9,362.8,212.625,881.525,231.925
2016-11-11 08:00:00,454.9878,399.2771,590.1939,267.2516,163.2315,265.9513,170.51,420.08,166.87,498.04,131.25,648.41,96.83,947.47,221.81,151.29,,818.8448,443.52,1049.5,567.275,461.5935,140.3,504.7,224.525,863.75,264.95
2016-11-11 09:00:00,468.5904,361.9699,596.9152,270.8523,160.3309,268.7519,171.8,450.18,173.81,526.16,138.67,658.45,105.76,965.72,226.97,170.43,,877.1218,455.04,1069.5,572.25,479.1562,181.7,477.55,239.925,880.275,276.425
2016-11-11 10:00:00,484.7936,369.8714,596.9152,259.6501,162.0313,270.0521,163.56,463.18,175.08,530.57,142.52,673.14,104.7,981.73,232.39,163.94,,912.3244,483.84,1098.75,593.0,500.518,195.9,497.025,249.025,893.325,272.625
2016-11-11 11:00:00,484.3935,328.9635,591.7142,290.45599999999996,156.1301,268.7519,161.5,467.12,185.59,527.83,141.51,678.27,104.4,973.02,236.32,164.36,,913.4578,483.84,1098.5,564.8262,511.3135,193.8,525.7,256.375,906.45,238.2
2016-11-11 12:00:00,486.7939,328.7634,588.5136,263.6509,159.4308,268.8519,160.13,454.55,195.22,531.43,145.1,682.7,105.47,992.85,239.81,165.56,,930.7026,483.84,1111.0,448.4812,517.064,197.0,518.25,267.55,900.025,280.675
2016-11-11 13:00:00,493.6953,337.6652,598.9556,267.2516,155.1299,276.5534,158.21,467.1,189.8,532.29,145.92,681.26,106.46,991.27,241.14,169.5,,919.6153,478.08,1105.5,447.55,511.9893,217.9,552.6,267.875,893.375,276.425
2016-11-11 14:00:00,506.3977,336.1649,600.956,274.853,156.7302,276.1533,158.0,451.96,187.91,538.66,144.57,690.76,107.92,989.54,244.79,172.41,,919.0613,472.32,1097.0,450.0,493.4893,216.8,619.9,264.6,918.425,231.825
2016-11-11 15:00:00,502.2969,334.1645,597.6353,268.4518,155.63,281.6544,158.34,442.72,189.44,538.27,144.46,690.52,108.22,984.78,246.3,173.85,,902.0276,478.08,1078.75,457.6,495.3888,209.9,513.4,268.125,883.7,199.2
2016-11-11 16:00:00,507.0978,358.8692,603.5165,278.4537,155.2299,283.4547,157.67,474.86,180.99,533.76,141.52,692.2,106.79,984.66,244.11,174.09,,895.8244,478.08,1063.75,458.475,494.4728,174.2,515.775,270.125,943.675,193.875
2016-11-11 17:00:00,490.9947,378.273,603.6365,263.6509,150.329,281.7544,166.72,454.9,176.35,526.21,127.75,694.54,103.75,984.76,219.17,173.99,,871.8553,472.32,1054.75,445.725,481.4012,161.9,407.325,260.55,879.4,157.1
2016-11-11 18:00:00,491.6949,382.8739,608.4774,277.6536,157.8305,282.5545,184.91,440.86,176.45,524.47,124.02,682.73,105.84,985.28,148.34,173.71,,846.8503,455.2347,1052.0,440.1,486.2253,141.0,382.375,249.9,899.7,146.15
2016-11-11 19:00:00,476.1919,414.58,602.9564,275.6532,162.2313,281.2543,157.38,445.18,181.33,517.27,118.8,678.62,104.84,972.79,116.94,166.49,,832.2708,460.8,1031.75,435.925,488.9948,123.9,340.375,245.4,888.975,128.7
2016-11-11 20:00:00,468.2904,411.9795,604.7567,268.0517,160.1309,279.85400000000004,158.51,447.17,180.81,508.71,116.16,664.82,103.66,950.62,105.43,163.74,,813.2877,443.52,1038.5,432.325,481.9242,107.7,337.35,236.925,884.025,132.2
2016-11-11 21:00:00,463.9895,430.283,584.4328,270.0521,157.1303,277.8536,166.4,447.49,171.45,493.55,115.71,655.48,104.11,967.11,78.18,160.54,,793.8528,426.24,1014.5,429.975,465.9128,89.6,341.325,229.225,908.5,133.8
2016-11-11 22:00:00,470.3908,380.8735,583.0325,220.0425,154.1297,274.553,160.43,448.16,168.4,484.45,112.53,658.3,97.24,963.75,77.61,130.08,,782.1393,408.96,988.0,430.125,426.2187,87.8,339.325,230.275,869.85,108.575
2016-11-11 23:00:00,466.39,246.2475,593.4345,219.6424,140.5271,255.3493,159.51,432.7,168.69,485.41,109.99,652.64,99.18,967.49,77.04,97.93,,775.6939,403.2,970.75,430.5253,442.1602,82.2,337.775,217.875,887.55,110.075
2016-11-12 00:00:00,454.4877,187.3361,593.0344,212.0409,138.4267,241.5466,160.31,416.59,158.44,486.19,100.62,655.17,100.49,952.16,74.02,98.8,,769.0468,397.44,957.0,429.225,372.6665,72.7,336.1,208.075,880.4,108.35
2016-11-12 01:00:00,454.5877,188.0363,589.9539,214.8414,142.3275,238.246,160.32,402.41,159.79,474.69,97.73,653.92,101.37,958.58,73.67,91.6,,766.0696,391.68,982.25,428.175,410.1252,68.1,338.125,199.95,868.9,106.575
2016-11-12 02:00:00,456.1880000000001,172.9334,590.4339,208.4402,145.8281,237.6459,160.65,416.74,159.41,479.71,98.32,648.59,99.33,962.48,73.47,91.93,,770.1521,391.68,1003.0,427.8256,380.9468,67.2,340.675,198.075,876.625,112.525
2016-11-12 03:00:00,451.4871,189.9366,600.0358,212.44099999999997,142.5275,240.8465,160.34,382.51,158.22,481.32,100.47,650.68,98.32,955.88,72.8,91.7,,769.5432,403.2,999.0,426.8496,341.5968,69.7,332.975,197.675,867.4,111.7
2016-11-12 04:00:00,455.4879,173.0334,605.3568,214.8415,146.5283,237.3458,160.42,405.88,159.78,477.65,99.58,646.12,98.87,943.32,72.94,95.17,,768.89,397.44,1007.0,426.3,353.4523,68.5,336.025,197.45,861.925,108.825
2016-11-12 05:00:00,453.0874,205.3396,610.3578,214.0413,145.7281,235.6455,170.9,413.71,156.98,483.11,107.39,646.3,95.87,941.26,73.33,102.88,,773.6001,403.2,1024.5,426.325,354.0113,67.4,371.35,202.575,872.75,110.35
2016-11-12 06:00:00,452.5873,282.7546,599.4357,222.843,155.63,233.245,188.83,389.12,159.75,493.59,121.16,641.29,110.96,948.48,77.17,131.3,,781.8793,397.44,1018.0,461.225,403.668,69.6,350.9,199.0,871.775,126.85
2016-11-12 07:00:00,451.6872,512.3989,594.0346,301.6582,160.731,251.6486,181.22,426.69,159.48,499.46,124.01,642.36,130.21,956.86,77.26,146.05,,786.1148,426.24,1016.0,508.4648,446.2545,81.0,419.025,196.625,874.3,122.8
2016-11-12 08:00:00,447.1863,428.0826,599.5157,286.8553,165.732,263.7509,174.74,392.58,156.23,499.03,121.24,642.17,147.06,961.9,85.74,144.28,,794.4337,437.76,1017.25,485.6918,395.1545,92.0,413.725,195.9,852.125,114.275
2016-11-12 09:00:00,453.7876,414.9801,587.7134,270.8523,158.1305,260.2502,172.04,425.7,209.52,525.3,122.08,642.83,137.54,962.25,94.1,140.07,,821.6297,437.76,1027.5,516.65,474.8322,91.9,410.55,207.775,869.2,123.225
2016-11-12 10:00:00,453.9876,366.6708,593.2345,272.8526,157.1303,259.25,156.39,417.8,211.65,519.3,142.67,649.65,142.26,954.7,98.77,139.36,,854.8074,455.04,1044.75,558.35,470.0167,86.9,420.125,206.45,877.075,125.525
2016-11-12 11:00:00,461.389,363.7702,594.3147,249.2481,153.1295,255.1493,153.6,410.09,211.12,513.65,145.84,659.54,141.58,966.36,105.85,136.71,,872.6908,466.56,1038.75,543.675,482.8728,87.6,421.125,212.25,861.075,127.75
2016-11-12 12:00:00,461.4891,348.8673,586.3131,268.4518,152.7295,253.849,153.07,415.99,205.68,507.46,145.91,664.89,159.12,962.11,86.31,125.11,,874.6086,478.08,1044.25,424.175,488.7115,85.7,459.425,225.25,861.075,120.675
2016-11-12 13:00:00,462.1892,341.6659,583.2325,259.25,153.0295,250.9484,153.35,440.21,199.15,523.32,144.49,667.61,147.44,964.21,87.43,118.62,,881.9927,495.36,1066.0,428.75,489.747,80.1,368.65,234.425,886.8,124.975
2016-11-12 14:00:00,461.4891,357.2689,579.9119,266.0513,151.1292,255.4493,152.87,429.3,202.67,519.3,147.51,673.66,154.41,966.56,95.89,117.04,,890.8661,466.56,1071.25,426.0243,483.4893,74.1,378.1,235.475,887.65,141.55
2016-11-12 15:00:00,461.089,333.9645,577.9115,262.0506,153.1295,255.6493,153.54,430.82,198.34,520.86,140.86,677.86,152.0,968.05,107.08,116.59,,882.5803,472.32,1064.5,430.3997,497.3763,72.1,388.15,242.175,882.375,146.425
2016-11-12 16:00:00,469.2905,373.7721,582.3124,265.6513,154.9299,258.6499,153.97,448.94,197.44,506.93,124.87,675.13,144.85,963.68,107.46,115.86,,877.9251,460.8,1054.25,435.675,472.0823,72.3,343.0,246.4,871.225,147.975
2016-11-12 17:00:00,469.1906,371.7717,593.3145,251.2485,152.5294,262.4506,153.99,454.68,199.32,503.1,126.13,675.4,133.55,953.57,88.81,117.68,,859.6858,456.2618,1036.75,439.95,478.153,77.5,356.3,245.25,926.625,150.875
2016-11-12 18:00:00,466.6901,395.6764,595.5549,265.2512,155.8301,267.0515,156.44,419.83,194.42,506.08,132.67,669.47,130.17,962.28,79.44,120.35,,829.2892,443.6367,1036.5,438.2002,472.2168,80.3,340.4,243.575,894.575,151.1
2016-11-12 19:00:00,469.9907,398.1768,600.2358,276.4533,158.3306,264.9511,156.22,418.65,197.36,495.16,136.02,667.57,128.03,946.36,77.2,121.54,,825.1159,437.76,1029.75,435.25,467.2475,79.7,333.25,237.2,882.25,147.975
2016-11-12 20:00:00,470.2907,417.6806,606.557,241.2466,156.5302,268.8519,162.32,442.26,197.57,485.85,136.13,657.45,110.66,940.26,77.65,123.8,,806.8393,432.0,1032.0,432.725,461.2513,83.1,338.15,234.425,878.725,144.5
2016-11-12 21:00:00,462.0892,430.083,590.4339,246.8476,156.9303,267.1516,168.43,443.43,170.1,485.85,115.07,650.1,103.8,949.1,78.4,120.79,,786.8924,420.48,1026.25,431.025,439.4467,81.0,338.6,224.325,881.925,144.675
2016-11-12 22:00:00,463.1894,396.3765,598.4355,206.4398,155.63,270.4522,162.56,415.82,156.25,476.53,107.38,653.6,102.1,959.38,78.01,98.76,,772.1385,408.96,1014.75,388.8513,408.5115,81.0,345.675,224.0,876.85,129.35
2016-11-12 23:00:00,458.0884,254.3491,605.2368,202.8391,137.8266,250.7484,159.54,414.5,155.82,473.33,101.73,652.51,100.66,954.45,78.47,88.04,,767.3974,403.2,1015.5,382.3506,388.8643,84.3,347.575,216.425,845.075,120.65
2016-11-13 00:00:00,456.088,191.2369,620.4397,202.4391,139.5269,240.2464,159.12,420.3,155.26,473.36,102.45,651.33,100.27,949.19,73.98,89.72,,760.6386,391.68,1009.5,379.525,386.2274,70.6,336.025,215.0,870.25,108.9
2016-11-13 01:00:00,456.7881,196.2379,615.0387,199.6385,141.9274,241.0465,160.66,397.1,156.42,470.05,98.42,648.52,98.11,951.56,74.05,92.73,,757.8578,380.16,997.5,377.675,383.5136,71.8,339.35,208.925,823.95,106.55
2016-11-13 02:00:00,456.8882,176.03400000000002,616.559,202.4391,148.5287,240.2464,160.43,414.45,156.22,473.7,99.72,643.14,94.5,909.34,74.87,92.19,,750.9924,368.64,994.25,380.125,353.1115,73.2,344.3,209.275,886.075,105.8
2016-11-13 03:00:00,458.5885,199.0384,606.437,203.6393,142.7275,239.3462,161.04,394.27,156.41,477.8,99.31,643.0,94.31,929.66,73.34,92.9,,755.8591,339.84,994.75,381.9,348.228,71.3,342.225,201.5,864.3,109.575
2016-11-13 04:00:00,452.8874,172.6333,614.5586,209.6405,144.6279,236.5456,160.0,422.19,155.45,473.33,101.42,643.03,96.77,948.98,74.15,95.29,,753.2139999999997,345.6,992.0,378.475,343.6433,73.0,343.9,205.7,847.925,102.425
2016-11-13 05:00:00,452.7874,202.33900000000003,610.8379,217.2419,145.028,237.4458,169.84,418.57,155.01,477.47,113.95,641.94,92.73,949.13,74.49,103.23,,752.0795,351.36,987.5,374.3,342.9642,72.4,376.3,209.725,862.425,107.475
2016-11-13 06:00:00,453.7876,278.6538,619.6396,231.2446,152.7295,213.7413,182.43,388.76,158.6,481.65,132.75,643.2,111.42,943.07,77.36,129.01,,752.2752,339.84,983.5,363.6757,376.4313,71.4,372.225,206.525,884.975,122.0
2016-11-13 07:00:00,447.9865,462.8893,609.3176,270.4522,154.6298,242.9469,180.23,397.63,155.17,483.62,136.26,638.01,127.51,948.46,77.0,144.57,,754.8564,374.4,982.75,363.3741,396.4295,82.9,393.125,204.05,876.0,122.025
2016-11-13 08:00:00,445.3859,421.3813,606.317,281.6544,159.9309,259.4501,174.57,393.4,155.17,492.41,125.73,634.48,128.26,929.1,76.14,141.98,,771.1297,374.4,983.0,360.4252,394.8045,76.5,344.7,204.575,851.225,124.15
2016-11-13 09:00:00,456.5881,364.8704,597.7954,258.4499,156.6302,253.0488,169.81,413.24,155.31,499.2,121.29,639.6,127.72,947.13,76.09,162.66,,776.9969,374.4,988.6538,356.7504,398.86300000000006,67.7,360.65,211.15,870.45,117.45
2016-11-13 10:00:00,455.5879,351.7679,604.9167,268.0517,152.8295,256.3495,171.32,406.56,161.91,512.23,122.31,647.06,127.44,959.31,77.13,154.32,,811.1411,414.72,1004.0957,363.0231,454.422,62.5,328.125,215.9,867.65,120.3
2016-11-13 11:00:00,456.9882,333.7644,604.2366,266.0513,161.1311,261.8505,160.98,414.83,172.89,505.61,129.27,657.54,131.37,950.58,80.52,153.46,,825.3719,426.24,1020.25,405.2899,457.3107,55.5,345.325,222.95,874.35,119.7
2016-11-13 12:00:00,458.5885,341.4659,591.1141,260.0502,160.9311,263.1508,162.72,440.59,212.17,504.99,128.88,660.0,136.17,972.27,98.2,158.09,,852.1621,460.8,1033.25,411.95,474.366,52.5,320.675,227.3,864.8,114.55
2016-11-13 13:00:00,460.7889,329.5636,593.9946,265.2512,161.5312,257.6497,163.59,457.05,216.75,516.49,130.42,660.77,135.74,976.14,107.72,167.25,,866.7713,478.08,1047.75,415.0,478.088,59.2,331.7,228.15,881.825,121.05
2016-11-13 14:00:00,462.1892,336.4649,588.9136,263.2508,161.7312,260.0502,164.21,434.59,216.17,520.65,135.33,668.66,141.02,966.97,106.62,170.49,,871.9863,466.56,1065.5,415.425,493.318,66.6,327.55,229.475,907.525,128.1
2016-11-13 15:00:00,470.0907,330.7638,593.4345,266.0513,164.4317,263.9509,164.18,445.95,214.9,508.94,133.05,673.43,145.94,965.65,109.46,171.72,,861.2524,460.8,1056.0,419.25,480.7275,70.0,322.25,233.875,890.275,117.175
2016-11-13 16:00:00,464.2896,344.8666,591.3141,262.8507,157.9305,266.2514,163.64,452.22,211.57,507.3,137.9,670.6,148.5,956.21,102.85,172.37,,867.5139,466.56,1065.25,425.575,484.1805,70.4,305.55,242.2,916.725,128.825
2016-11-13 17:00:00,475.5918,355.2685,605.8369,269.252,158.9307,272.1525,166.27,474.2,190.62,502.79,141.05,673.31,143.72,938.08,82.58,172.06,,864.4431,449.28,1055.75,431.125,466.6208,76.5,330.3,241.475,895.975,118.65
2016-11-13 18:00:00,475.7918,369.2713,605.0368,272.0525,160.431,273.9529,167.26,451.87,176.69,501.09,146.98,669.84,146.32,958.41,78.03,170.82,,834.3508,454.638,1047.75,423.3251,464.8231,81.8,313.925,235.65,884.425,126.175
2016-11-13 19:00:00,483.3933,390.9754,615.7588,287.6555,163.7316,273.8528,167.89,415.97,173.27,498.95,146.62,662.69,142.66,957.46,77.29,163.74,,817.8226,449.28,1029.25,418.1508,459.7268,82.3,321.25,235.925,888.45,139.875
2016-11-13 20:00:00,469.4906,381.4736,612.7582,269.2519,161.4312,271.7524,163.35,399.77,176.3,490.35,144.03,658.98,131.25,934.35,77.99,159.26,,807.3808,449.28,1030.0,416.5748,424.2185,79.5,339.025,227.625,861.6,131.925
2016-11-13 21:00:00,465.1898,389.7752,607.2372,278.8538,157.9305,270.0521,169.89,412.45,172.76,487.0,121.2,652.94,120.16,956.17,79.36,153.81,,794.4097,426.24,1011.25,414.3003,428.0713,80.9,342.525,222.15,884.825,126.725
2016-11-13 22:00:00,467.9903,353.5682,607.2372,226.0436,158.8306,272.3526,162.94,409.94,169.92,484.01,112.07,654.97,110.45,953.84,77.94,119.24,,778.2599,420.48,1007.0,383.8,409.1948,81.4,343.425,221.4,894.525,117.075
2016-11-13 23:00:00,467.8903,240.9465,620.5598,211.6408,139.2269,252.5487,161.11,422.05,164.91,477.21,106.83,650.54,106.02,950.02,77.64,98.7,,770.6979,414.72,1003.0,369.9,386.8132,79.7,346.875,221.35,857.45,120.025
2016-11-14 00:00:00,465.8899,191.837,622.9602,212.0409,143.2276,240.1463,161.07,452.14,157.4,477.03,105.1,651.57,100.84,943.38,74.05,98.83,,768.158,385.92,999.0,367.025,384.0528,74.1,341.025,218.25,859.275,116.475
2016-11-14 01:00:00,458.0884,197.6381,614.1585,214.4414,137.2265,238.7461,160.48,413.35,156.85,471.54,99.72,648.48,97.95,948.88,74.17,141.5,,764.4625,372.7313,994.25,366.325,377.5235,69.5,340.875,209.95,882.675,109.45
2016-11-14 02:00:00,460.4889,181.235,613.8385,211.6408,139.92700000000002,238.8461,161.01,408.17,174.32,475.78,103.08,644.32,95.26,932.78,74.5,139.87,,763.0183,357.12,993.0,367.15,349.0463,69.7,338.7,206.675,877.85,113.3
2016-11-14 03:00:00,453.5875,196.4379,622.7602,210.0405,135.4261,236.3456,160.48,382.36,177.92,471.01,101.91,641.59,95.72,951.9,97.23,144.21,,757.0473,368.64,990.0,367.55,344.2115,71.7,341.05,207.0,859.25,106.45
2016-11-14 04:00:00,448.6866,179.7347,610.1578,205.6397,142.1274,238.546,161.08,396.68,199.37,468.35,101.25,643.96,95.55,952.21,96.77,156.32,,759.9447,362.88,982.25,367.75,341.0030000000001,74.6,338.05,200.8,872.8,128.55
2016-11-14 05:00:00,402.2776,208.0401,605.6368,212.0409,146.6283,241.4466,173.92,405.63,202.47,473.04,115.27,639.91,101.71,926.97,95.88,165.33,,754.6451,362.88,985.75,363.225,339.959,76.3,391.375,218.95,835.525,132.825
2016-11-14 06:00:00,451.1871,274.753,620.0397,226.0436,165.2319,233.245,188.18,409.23,207.34,492.29,132.85,638.44,122.54,937.62,157.18,215.66,,765.8480000000003,374.4,1015.5,365.2496,371.3127,85.0,433.175,213.2,880.3,211.9
2016-11-14 07:00:00,460.0888,428.6827,625.4407,274.453,176.134,270.7522,187.53,421.04,235.2,516.19,151.69,644.1,145.79,934.44,174.98,204.14,,780.5719,426.24,1027.75,369.9245,403.7497,103.6,526.675,216.825,891.55,206.925
2016-11-14 08:00:00,480.6928,394.7762,617.5192,291.2562,200.4387,296.7573,213.42,422.27,263.0,527.01,175.94,647.55,169.45,937.79,200.62,233.23,,825.1462,420.48,1053.0,380.75,416.2,149.2,511.15,229.75,886.825,253.125
2016-11-14 09:00:00,506.7978,365.0705,629.4415,280.05400000000003,224.2433,309.8598,219.6,507.27,283.46,580.07,198.21,662.85,173.95,976.55,244.65,268.96,,862.2672,437.76,1074.25,387.8231,430.968,205.7,591.625,250.6,872.725,284.05
2016-11-14 10:00:00,530.7024,365.7706,647.0449,298.4576,232.2448,313.7606,226.02,510.14,292.52,597.9,206.67,679.28,180.11,988.17,294.88,276.65,,892.9879,443.52,1103.0,401.1738,441.855,231.3,485.4667,256.7667,918.7667,309.9
2016-11-14 11:00:00,542.4047,363.4701,642.1239,311.2601,237.6459,316.8612,215.64,505.88,301.69,592.44,201.19,687.08,181.0,1000.97,310.18,305.2,,912.8286,449.28,1110.25,406.625,506.99,237.3,519.225,258.65,880.575,275.75
2016-11-14 12:00:00,536.4035,369.3713,637.7231,311.2601,240.2464,327.1631,239.25,524.71,307.91,589.87,205.19,694.22,190.49,1002.88,329.59,310.63,,919.9578,437.76,1123.0,444.6491,508.462,243.5,570.625,260.225,871.225,282.25
2016-11-14 13:00:00,532.4027,364.1703,646.8448,306.8592,248.548,329.2635,249.61,508.62,306.57,597.11,210.2,704.87,190.47,1013.45,304.03,320.55,,937.6999,478.08,1149.0,454.8982,532.0022,240.0,537.2,269.325,917.7,294.825
2016-11-14 14:00:00,541.4045,369.7713,638.9233,331.2639,241.1465,327.4632,226.03,542.95,321.28,589.43,218.34,707.3,202.09,1012.54,276.63,313.89,,941.41,472.32,1159.5,458.75,533.7295,226.0,538.025,267.725,893.45,253.575
2016-11-14 15:00:00,532.4027,384.3742,643.9243,326.46299999999997,243.2469,325.9629,240.67,512.11,314.03,593.9,218.43,712.5,193.41,1006.94,267.04,304.64,,937.5191,466.56,1160.0,460.4,530.3135,221.0,495.15,265.775,905.0,228.825
2016-11-14 16:00:00,537.6037,385.4744,646.1247,290.8561,236.8457,324.5626,233.05,499.6,308.05,568.71,214.75,717.6,189.76,1003.4,258.16,294.68,,927.8197,460.8,1141.0,460.975,509.819,196.4,485.2,268.375,883.5,192.075
2016-11-14 17:00:00,549.506,412.1795,634.9225,288.0556,224.0432,317.5613,216.1,473.76,277.55,557.02,217.43,712.2,186.96,1001.94,228.23,288.49,,908.0083,455.04,1108.25,457.4768,503.1072,175.5,388.975,254.425,911.425,165.15
2016-11-14 18:00:00,530.7024,398.8769999999999,636.8429,292.4564,222.5429,312.6603,206.73,457.79,255.58,544.79,195.83,701.16,175.29,976.84,154.97,275.7,,860.6518,443.6367,1078.0,449.25,491.6698,155.0,365.4,242.725,884.2,145.35
2016-11-14 19:00:00,500.3966,411.1793,631.962,274.453,212.8411,304.6588,189.43,447.03,254.03,522.54,175.37,683.77,169.54,979.49,140.6,263.29,,830.1889,437.76,1048.0,437.625,477.6665,131.4,337.7,244.55,914.125,130.425
2016-11-14 20:00:00,492.495,409.9791,624.7606,280.8542,199.7386,300.45799999999997,187.23,445.2,207.0,507.21,158.51,674.31,141.25,971.66,118.98,251.0,,809.8873,426.24,1023.75,418.7,468.6038,108.3,351.75,238.425,888.9,140.975
2016-11-14 21:00:00,480.3927,418.4807,614.1585,268.8519,187.6362,293.9567,182.37,432.15,190.59,495.74,128.09,664.88,125.02,949.21,79.84,224.95,,789.143,403.2,1011.0,389.75,459.458,103.1,384.25,232.325,874.7,134.725
2016-11-14 22:00:00,475.9919,401.8776,618.6794,224.8434,167.3323,291.7563,178.47,430.15,188.83,487.84,116.31,665.89,117.64,958.6,76.9,143.04,,769.4281,391.68,1003.75,384.725,458.0872,88.9,355.45,232.0,897.525,115.525
2016-11-14 23:00:00,466.19,263.1508,606.357,204.4394,145.8281,262.7507,169.28,426.18,181.79,493.38,111.57,661.93,111.47,952.23,76.97,144.42,,768.7922,374.4,998.5,384.0496,437.3062,84.3,344.875,226.375,876.375,119.55
2016-11-15 00:00:00,470.9909,210.2406,611.3580000000001,199.6385,144.6279,244.3472,164.33,428.26,182.48,488.42,108.39,656.75,110.92,961.17,72.03,142.08,,775.0596,362.88,1002.0,385.2499,426.8165,75.7,345.425,218.225,854.55,111.3
2016-11-15 01:00:00,466.49,212.0409,615.6788,199.6385,155.53,243.547,164.22,392.89,184.52,478.24,102.55,654.12,107.98,951.6,72.05,133.5,,760.9755,351.36,988.5,384.575,387.7892,70.2,344.025,210.85,857.925,111.05
2016-11-15 02:00:00,460.0888,189.3365,613.7584,199.2385,148.1286,241.6466,163.66,389.5,179.44,475.69,101.98,653.35,110.1,952.09,71.51,137.74,,752.0475,351.36,987.75,377.725,349.617,70.6,343.975,206.3,882.0,112.575
2016-11-15 03:00:00,455.888,210.1406,571.6703,200.4387,150.129,238.446,170.13,386.94,177.49,482.07,99.31,645.58,107.41,949.8,70.88,136.05,,752.6573,351.36,986.5,376.7736,351.105,69.8,343.975,204.6,855.1,112.05
2016-11-15 04:00:00,457.5883,186.3359,592.5544,190.8368,153.3296,239.8463,163.5,383.11,196.81,482.65,97.6,646.95,109.13,944.46,73.6,154.47,,750.6501,351.36,980.5,380.8004,361.1712,75.1,339.85,206.725,844.225,117.05
2016-11-15 05:00:00,455.4879,217.542,601.076,190.4367,160.531,241.7466,169.54,379.47,220.18,483.35,112.21,642.48,105.52,941.56,83.7,156.63,,749.6089,357.12,978.25,378.625,361.8235,79.8,390.3,206.7,875.9,134.575
2016-11-15 06:00:00,459.2886,293.3566,602.5563,202.039,164.5318,243.9471,188.1,393.89,221.64,497.63,131.03,641.67,124.42,961.64,114.22,194.91,,763.4407,374.4,1017.25,376.65,381.75,88.1,459.05,213.725,905.6,203.075
2016-11-15 07:00:00,468.3904,521.4006,608.0373,290.056,177.4342,265.8513,198.77,437.12,245.17,530.33,153.63,644.87,148.31,975.7,163.5,199.53,,794.0969,408.96,1042.0,383.05,401.9965,106.5,513.35,213.8,882.775,220.225
2016-11-15 08:00:00,522.4008,447.1863,628.4413,285.255,202.33900000000003,286.9554,215.35,430.42,259.04,555.86,181.0,660.5,168.18,973.5,231.0,214.53,,843.0342,426.24,1071.75,392.025,418.11,149.7,523.425,237.15,887.325,242.625
2016-11-15 09:00:00,547.5057,395.2763,628.5613,284.0548,228.5441,301.9583,250.26,490.64,292.96,596.94,197.38,674.64,174.35,1010.07,305.47,241.92,,884.8334,449.28,1110.0,398.35,430.4027,202.2,514.25,239.9,910.4,268.7
2016-11-15 10:00:00,567.5095,383.0739,647.645,286.8553,229.3443,314.1606,256.09,506.12,312.97,613.05,215.63,685.47,179.83,1011.92,328.49,246.12,,920.3961,460.8,1120.25,402.025,498.0975,229.4,482.675,253.075,902.225,296.75
2016-11-15 11:00:00,530.0023,363.9702,659.1272,286.8553,238.9461,314.7607,251.78,484.31,316.52,598.94,215.2,705.87,189.23,1010.28,315.28,256.1,,929.0511,466.56,1102.25,404.425,489.3682,231.6,560.275,253.625,922.9,292.5
