timestamp,Panther_assembly_David,Rat_assembly_Frieda,Cockatoo_assembly_Griselda
2017-02-13 23:00:00,33.8065,95.74,57.325
2017-02-14 00:00:00,33.6065,81.99,49.55
2017-02-14 01:00:00,32.2062,81.78,32.55
2017-02-14 02:00:00,37.2072,80.71,32.9
2017-02-14 03:00:00,32.0062,80.64,29.95
2017-02-14 04:00:00,35.0067,78.24,31.55
2017-02-14 05:00:00,41.8081,78.27,30.9
2017-02-14 06:00:00,40.4078,97.11,31.075
2017-02-14 07:00:00,61.6119,105.52,37.675
2017-02-14 08:00:00,82.816,104.26,43.6
2017-02-14 09:00:00,66.0127,105.44,46.15
2017-02-14 10:00:00,71.6138,108.07,49.425
2017-02-14 11:00:00,65.2126,116.97,52.05
2017-02-14 12:00:00,73.4142,117.38,50.3
2017-02-14 13:00:00,84.2162,118.47,56.175
2017-02-14 14:00:00,83.016,113.66,54.025
2017-02-14 15:00:00,77.815,114.83,55.3
2017-02-14 16:00:00,80.4155,116.8,53.85
2017-02-14 17:00:00,69.8135,114.45,63.35
2017-02-14 18:00:00,94.2182,128.24,59.725
2017-02-14 19:00:00,17.4033,136.48,60.6
2017-02-14 20:00:00,,136.92,63.15
2017-02-14 21:00:00,,115.77,64.7
2017-02-14 22:00:00,,91.15,62.1
2017-02-14 23:00:00,,92.62,57.575
2017-02-15 00:00:00,34.0066,75.85,50.025
2017-02-15 01:00:00,48.6094,75.75,30.95
2017-02-15 02:00:00,44.8087,79.17,28.95
2017-02-15 03:00:00,46.0089,75.59,25.05
2017-02-15 04:00:00,44.6086,79.32,26.425
2017-02-15 05:00:00,50.4097,75.58,29.0
2017-02-15 06:00:00,57.4111,86.72,32.825
2017-02-15 07:00:00,50.4097,99.53,39.05
2017-02-15 08:00:00,63.8123,102.33,45.075
2017-02-15 09:00:00,73.8142,106.61,52.05
2017-02-15 10:00:00,87.6169,110.77,50.45
2017-02-15 11:00:00,67.21300000000001,106.97,55.7
2017-02-15 12:00:00,86.8167,115.37,58.6
2017-02-15 13:00:00,103.82,108.74,56.9
2017-02-15 14:00:00,91.6177,92.44,57.575
2017-02-15 15:00:00,72.61399999999999,88.49,53.4
2017-02-15 16:00:00,84.4163,91.57,55.175
2017-02-15 17:00:00,91.6177,98.46,63.15
2017-02-15 18:00:00,59.4115,111.0,62.3
2017-02-15 19:00:00,57.211000000000006,118.59,63.575
2017-02-15 20:00:00,48.8094,123.48,64.175
2017-02-15 21:00:00,47.4092,95.71,58.575
2017-02-15 22:00:00,46.608999999999995,98.54,61.5
2017-02-15 23:00:00,45.4088,101.5,58.25
2017-02-16 00:00:00,48.2093,86.13,47.95
2017-02-16 01:00:00,42.4082,85.82,36.05
2017-02-16 02:00:00,45.8088,85.77,29.625
2017-02-16 03:00:00,43.4084,86.07,29.85
2017-02-16 04:00:00,46.0089,86.09,28.35
2017-02-16 05:00:00,48.2093,85.8,27.875
2017-02-16 06:00:00,48.2093,90.55,30.975
2017-02-16 07:00:00,53.6103,112.93,34.825
2017-02-16 08:00:00,65.2126,108.48,40.525
2017-02-16 09:00:00,67.0129,106.69,48.85
2017-02-16 10:00:00,77.615,104.87,50.7
2017-02-16 11:00:00,68.2132,114.82,55.275
2017-02-16 12:00:00,70.6136,113.27,54.075
2017-02-16 13:00:00,84.4163,109.97,55.3
2017-02-16 14:00:00,81.4157,114.15,50.525
2017-02-16 15:00:00,79.8154,111.19,54.725
2017-02-16 16:00:00,78.2151,113.99,55.825
2017-02-16 17:00:00,110.6213,126.64,60.75
2017-02-16 18:00:00,56.2108,133.37,58.65
2017-02-16 19:00:00,44.6086,145.94,60.8
2017-02-16 20:00:00,39.4076,145.46,62.025
2017-02-16 21:00:00,33.0064,121.88,67.35
2017-02-16 22:00:00,37.4072,114.15,59.625
2017-02-16 23:00:00,35.4068,113.09,54.325
2017-02-17 00:00:00,36.407,98.21,49.65
2017-02-17 01:00:00,42.0081,97.85,31.775
2017-02-17 02:00:00,39.0075,97.62,29.325
2017-02-17 03:00:00,33.8065,97.89,30.95
2017-02-17 04:00:00,38.8075,97.53,29.2
2017-02-17 05:00:00,49.4095,97.62,28.975
2017-02-17 06:00:00,49.2095,97.44,33.6
2017-02-17 07:00:00,55.4107,97.11,34.85
2017-02-17 08:00:00,54.2105,92.57,39.95
2017-02-17 09:00:00,63.0122,93.37,48.125
2017-02-17 10:00:00,83.4161,103.71,50.075
2017-02-17 11:00:00,84.8164,95.78,52.75
2017-02-17 12:00:00,74.0143,84.17,49.675
2017-02-17 13:00:00,80.8156,88.01,45.275
2017-02-17 14:00:00,83.016,83.64,43.325
2017-02-17 15:00:00,82.816,83.27,53.85
2017-02-17 16:00:00,88.21700000000001,84.91,44.275
2017-02-17 17:00:00,236.4456,93.42,48.825
2017-02-17 18:00:00,387.6748,103.89,48.575
2017-02-17 19:00:00,379.6733,113.85,47.225
2017-02-17 20:00:00,378.6731,115.63,51.125
2017-02-17 21:00:00,377.4728,112.83,46.275
2017-02-17 22:00:00,366.8708,105.24,34.0
2017-02-17 23:00:00,165.832,107.07,34.975
2017-02-18 00:00:00,58.6113,90.64,28.725
2017-02-18 01:00:00,46.2089,91.08,30.475
2017-02-18 02:00:00,44.6086,92.12,31.45
2017-02-18 03:00:00,42.8083,91.95,30.275
2017-02-18 04:00:00,39.4076,91.7,26.1
2017-02-18 05:00:00,186.436,91.79,26.95
2017-02-18 06:00:00,223.2431,91.61,27.975
2017-02-18 07:00:00,140.8272,91.26,26.925
2017-02-18 08:00:00,43.8085,83.35,24.525
2017-02-18 09:00:00,58.6113,74.69,28.125
2017-02-18 10:00:00,86.4167,61.11,28.375
2017-02-18 11:00:00,85.6165,74.91,25.375
2017-02-18 12:00:00,78.2151,73.92,36.7
2017-02-18 13:00:00,85.0164,71.97,38.925
2017-02-18 14:00:00,88.4171,90.25,49.425
2017-02-18 15:00:00,80.8156,90.71,42.925
2017-02-18 16:00:00,85.8166,86.59,43.025
2017-02-18 17:00:00,383.0739,84.77,33.95
2017-02-18 18:00:00,398.2769,92.24,31.85
2017-02-18 19:00:00,342.6661,98.79,31.35
2017-02-18 20:00:00,63.8123,90.01,28.875
2017-02-18 21:00:00,59.8115,97.27,33.5
2017-02-18 22:00:00,56.81100000000001,90.79,32.625
2017-02-18 23:00:00,55.4107,89.09,31.7
2017-02-19 00:00:00,54.2105,76.61,33.2
2017-02-19 01:00:00,58.4113,71.56,25.475
2017-02-19 02:00:00,56.4109,72.96,26.325
2017-02-19 03:00:00,49.8096,73.84,26.825
2017-02-19 04:00:00,53.2103,75.02,24.65
2017-02-19 05:00:00,49.2095,73.83,27.475
2017-02-19 06:00:00,51.4099,74.63,22.325
2017-02-19 07:00:00,48.8094,75.1,24.475
2017-02-19 08:00:00,60.4117,71.13,25.475
2017-02-19 09:00:00,87.4169,67.19,29.025
2017-02-19 10:00:00,72.414,66.26,25.925
2017-02-19 11:00:00,88.6171,65.88,27.35
2017-02-19 12:00:00,109.2211,76.4,38.525
2017-02-19 13:00:00,99.0191,77.41,43.5
2017-02-19 14:00:00,88.8171,77.84,43.2
2017-02-19 15:00:00,86.2167,78.23,50.225
2017-02-19 16:00:00,94.6183,77.44,44.175
2017-02-19 17:00:00,76.4147,83.79,30.8
2017-02-19 18:00:00,59.6115,91.32,34.3
2017-02-19 19:00:00,54.0104,98.21,30.625
2017-02-19 20:00:00,50.2097,97.44,30.425
2017-02-19 21:00:00,53.4103,87.6,30.8
2017-02-19 22:00:00,46.409,90.52,30.65
2017-02-19 23:00:00,49.8096,94.28,29.05
2017-02-20 00:00:00,48.4094,79.19,32.6
2017-02-20 01:00:00,46.0089,79.36,27.35
2017-02-20 02:00:00,46.2089,79.27,29.325
2017-02-20 03:00:00,38.8075,79.32,25.475
2017-02-20 04:00:00,40.2078,79.23,28.875
2017-02-20 05:00:00,44.8087,79.14,26.55
2017-02-20 06:00:00,49.4095,81.46,33.775
2017-02-20 07:00:00,59.8115,79.03,37.825
2017-02-20 08:00:00,66.6129,65.3,29.925
2017-02-20 09:00:00,85.4165,63.93,29.7
2017-02-20 10:00:00,71.4138,62.04,31.175
2017-02-20 11:00:00,79.0153,59.14,35.175
2017-02-20 12:00:00,101.6196,55.03,40.0
2017-02-20 13:00:00,111.4215,76.63,39.15
2017-02-20 14:00:00,76.2147,77.05,36.5
2017-02-20 15:00:00,73.4142,76.88,49.475
2017-02-20 16:00:00,87.0168,76.77,49.5
2017-02-20 17:00:00,71.8139,83.01,55.025
2017-02-20 18:00:00,67.8131,90.32,53.325
2017-02-20 19:00:00,66.0127,93.16,54.45
2017-02-20 20:00:00,60.2116,95.29,51.675
2017-02-20 21:00:00,65.6126,92.27,35.825
2017-02-20 22:00:00,56.2108,92.31,30.2
2017-02-20 23:00:00,52.6101,90.98,30.1
2017-02-21 00:00:00,51.4099,78.13,32.35
2017-02-21 01:00:00,48.4094,79.07,27.175
2017-02-21 02:00:00,51.81,75.33,29.5
2017-02-21 03:00:00,46.608999999999995,77.82,26.825
2017-02-21 04:00:00,50.4097,75.53,31.675
2017-02-21 05:00:00,57.211000000000006,78.03,32.2
2017-02-21 06:00:00,57.8112,80.5,29.75
2017-02-21 07:00:00,65.6126,107.33,34.025
2017-02-21 08:00:00,87.4169,103.16,29.025
2017-02-21 09:00:00,62.012,95.5,33.725
2017-02-21 10:00:00,109.6212,93.47,36.6
2017-02-21 11:00:00,81.2157,103.13,43.025
2017-02-21 12:00:00,74.0143,102.32,43.8
2017-02-21 13:00:00,80.8156,99.24,44.375
2017-02-21 14:00:00,84.4163,100.26,47.875
2017-02-21 15:00:00,81.8158,96.8,54.475
2017-02-21 16:00:00,84.2162,100.04,57.8
2017-02-21 17:00:00,293.0566,112.34,57.6
2017-02-21 18:00:00,367.671,131.47,63.35
2017-02-21 19:00:00,375.2724,150.82,58.9
2017-02-21 20:00:00,377.4728,147.86,57.4
2017-02-21 21:00:00,372.2718,129.15,55.225
2017-02-21 22:00:00,190.8368,108.36,54.725
2017-02-21 23:00:00,53.6103,106.37,51.9
2017-02-22 00:00:00,47.6092,91.42,54.95
2017-02-22 01:00:00,48.0093,95.52,30.2
2017-02-22 02:00:00,44.2085,90.58,27.7
2017-02-22 03:00:00,46.608999999999995,92.01,27.95
2017-02-22 04:00:00,46.2089,89.25,27.9
2017-02-22 05:00:00,50.4097,91.72,30.375
2017-02-22 06:00:00,61.6119,89.44,31.65
2017-02-22 07:00:00,56.0108,119.69,38.975
2017-02-22 08:00:00,72.814,117.5,39.775
2017-02-22 09:00:00,62.8121,113.41,46.35
2017-02-22 10:00:00,82.4159,121.06,44.2
2017-02-22 11:00:00,76.2147,117.83,42.5
2017-02-22 12:00:00,76.4147,112.11,48.8
2017-02-22 13:00:00,65.2126,127.45,54.525
2017-02-22 14:00:00,66.6128,143.38,50.725
2017-02-22 15:00:00,75.8146,146.97,52.525
2017-02-22 16:00:00,69.2133,149.36,58.5
2017-02-22 17:00:00,59.8115,155.85,66.575
2017-02-22 18:00:00,48.0093,151.55,66.925
2017-02-22 19:00:00,43.4084,149.09,61.15
2017-02-22 20:00:00,47.8092,150.05,63.175
2017-02-22 21:00:00,46.809,119.61,63.05
2017-02-22 22:00:00,47.4092,106.82,58.475
2017-02-22 23:00:00,47.0091,101.14,54.55
2017-02-23 00:00:00,45.6088,87.24,52.05
2017-02-23 01:00:00,49.2095,88.46,31.05
2017-02-23 02:00:00,45.2087,85.69,28.6
2017-02-23 03:00:00,49.2095,88.04,27.825
2017-02-23 04:00:00,44.8087,88.61,26.7
2017-02-23 05:00:00,53.2103,86.76,26.725
2017-02-23 06:00:00,70.2135,102.55,33.25
2017-02-23 07:00:00,69.4134,114.96,34.675
2017-02-23 08:00:00,72.2139,110.13,37.35
2017-02-23 09:00:00,86.6167,126.42,39.7
2017-02-23 10:00:00,77.0149,126.58,39.075
2017-02-23 11:00:00,77.4149,145.99,42.2
2017-02-23 12:00:00,85.6165,133.44,45.625
2017-02-23 13:00:00,94.2182,138.66,51.325
2017-02-23 14:00:00,90.4174,152.0,57.15
2017-02-23 15:00:00,79.8154,175.03,63.425
2017-02-23 16:00:00,98.419,168.7,60.0
2017-02-23 17:00:00,98.219,166.63,61.125
2017-02-23 18:00:00,61.0118,174.79,57.925
2017-02-23 19:00:00,69.2133,181.12,51.925
2017-02-23 20:00:00,123.4238,181.74,62.95
2017-02-23 21:00:00,55.2106,153.05,60.875
2017-02-23 22:00:00,50.8098,109.94,63.1
2017-02-23 23:00:00,54.0104,102.45,54.05
2017-02-24 00:00:00,50.2097,88.07,48.175
2017-02-24 01:00:00,53.6103,87.38,32.1
2017-02-24 02:00:00,47.6092,87.49,28.775
2017-02-24 03:00:00,51.6099,79.1,29.475
2017-02-24 04:00:00,46.2089,75.48,26.775
2017-02-24 05:00:00,61.8119,73.73,31.225
2017-02-24 06:00:00,63.8123,83.48,31.525
2017-02-24 07:00:00,65.6126,100.25,36.15
2017-02-24 08:00:00,61.4119,96.48,35.675
2017-02-24 09:00:00,71.8139,108.11,48.95
2017-02-24 10:00:00,106.2205,111.47,54.2
2017-02-24 11:00:00,95.0183,117.11,53.175
2017-02-24 12:00:00,79.8154,119.32,47.5
2017-02-24 13:00:00,77.815,127.69,48.1
2017-02-24 14:00:00,98.8191,149.26,53.35
2017-02-24 15:00:00,88.8171,161.4,50.05
2017-02-24 16:00:00,95.6185,172.58,53.75
2017-02-24 17:00:00,136.8264,178.38,59.25
2017-02-24 18:00:00,398.6769,180.35,57.175
2017-02-24 19:00:00,388.2749,176.96,61.45
2017-02-24 20:00:00,385.0743,183.88,59.45
2017-02-24 21:00:00,376.2726,154.54,54.925
2017-02-24 22:00:00,399.6771,112.17,54.85
2017-02-24 23:00:00,101.4196,106.1,52.825
2017-02-25 00:00:00,58.8113,91.07,49.375
2017-02-25 01:00:00,56.2108,90.28,27.85
2017-02-25 02:00:00,56.81100000000001,89.89,26.225
2017-02-25 03:00:00,49.6096,89.68,26.775
2017-02-25 04:00:00,53.0102,89.19,27.175
2017-02-25 05:00:00,47.0091,85.01,26.6
2017-02-25 06:00:00,53.8104,80.03,27.975
2017-02-25 07:00:00,47.2091,80.75,30.8
2017-02-25 08:00:00,51.81,81.19,24.825
2017-02-25 09:00:00,61.6119,83.27,26.9
2017-02-25 10:00:00,63.4122,90.86,33.325
2017-02-25 11:00:00,68.2132,102.63,49.525
2017-02-25 12:00:00,65.6126,108.94,56.4
2017-02-25 13:00:00,86.4167,115.42,58.8
2017-02-25 14:00:00,99.2192,123.61,67.5
2017-02-25 15:00:00,88.6171,137.78,62.55
2017-02-25 16:00:00,88.01700000000001,123.65,61.225
2017-02-25 17:00:00,108.621,117.45,61.65
2017-02-25 18:00:00,393.2759,104.92,57.125
2017-02-25 19:00:00,386.0745,110.39,57.025
2017-02-25 20:00:00,380.6735,110.23,55.9
2017-02-25 21:00:00,381.6737,107.31,61.025
2017-02-25 22:00:00,404.278,108.88,60.0
2017-02-25 23:00:00,374.8723,111.52,53.675
2017-02-26 00:00:00,168.8326,96.28,53.55
2017-02-26 01:00:00,52.4101,96.14,30.775
2017-02-26 02:00:00,50.6098,96.01,29.55
2017-02-26 03:00:00,46.608999999999995,95.79,27.75
2017-02-26 04:00:00,45.6088,95.7,29.85
2017-02-26 05:00:00,36.407,95.56,27.475
2017-02-26 06:00:00,40.0077,95.27,27.15
2017-02-26 07:00:00,46.409,94.07,27.075
2017-02-26 08:00:00,64.6125,86.89,26.25
2017-02-26 09:00:00,51.81,86.65,29.3
2017-02-26 10:00:00,71.2137,83.56,34.95
2017-02-26 11:00:00,79.2153,83.63,47.125
2017-02-26 12:00:00,91.0176,80.64,57.975
2017-02-26 13:00:00,88.21700000000001,78.91,54.125
2017-02-26 14:00:00,82.2159,79.08,54.325
2017-02-26 15:00:00,83.6161,77.48,57.775
2017-02-26 16:00:00,70.6136,80.9,61.95
2017-02-26 17:00:00,44.2085,87.32,62.55
2017-02-26 18:00:00,47.8092,96.43,60.725
2017-02-26 19:00:00,38.0073,109.23,57.375
2017-02-26 20:00:00,37.8073,110.54,56.075
2017-02-26 21:00:00,37.0071,110.29,59.2
2017-02-26 22:00:00,35.0067,110.48,55.025
2017-02-26 23:00:00,40.0077,110.59,53.725
2017-02-27 00:00:00,38.0073,95.39,50.3
2017-02-27 01:00:00,38.2074,95.34,28.075
2017-02-27 02:00:00,39.0075,95.06,30.0
2017-02-27 03:00:00,37.8073,95.09,30.3
2017-02-27 04:00:00,40.0077,95.07,28.625
2017-02-27 05:00:00,263.2508,94.73,31.125
2017-02-27 06:00:00,340.6658,96.05,29.575
2017-02-27 07:00:00,50.0097,119.54,37.125
2017-02-27 08:00:00,58.0112,115.37,35.35
2017-02-27 09:00:00,78.2151,120.66,48.85
2017-02-27 10:00:00,79.8154,111.67,47.475
2017-02-27 11:00:00,72.814,106.67,50.075
2017-02-27 12:00:00,104.6202,106.43,46.525
2017-02-27 13:00:00,110.4213,115.42,50.125
2017-02-27 14:00:00,83.4161,131.2,49.75
2017-02-27 15:00:00,76.2147,127.17,47.35
2017-02-27 16:00:00,101.0195,128.91,52.75
2017-02-27 17:00:00,66.8129,137.03,62.7
2017-02-27 18:00:00,177.2342,148.51,56.1
2017-02-27 19:00:00,188.8364,157.53,58.45
2017-02-27 20:00:00,181.235,161.12,59.475
2017-02-27 21:00:00,120.2232,134.32,56.1
2017-02-27 22:00:00,59.8115,116.43,58.05
2017-02-27 23:00:00,54.8106,116.18,55.1
2017-02-28 00:00:00,62.8121,104.59,45.95
2017-02-28 01:00:00,51.81,110.14,29.1
2017-02-28 02:00:00,55.6107,108.4,28.725
2017-02-28 03:00:00,53.2103,100.47,27.875
2017-02-28 04:00:00,46.409,107.65,27.025
2017-02-28 05:00:00,63.6123,107.37,27.7
2017-02-28 06:00:00,50.8098,106.01,33.1
2017-02-28 07:00:00,73.0141,126.38,33.9
2017-02-28 08:00:00,75.6146,117.45,38.1
2017-02-28 09:00:00,92.6179,119.04,40.925
2017-02-28 10:00:00,92.2178,127.59,45.75
2017-02-28 11:00:00,87.2168,136.41,48.375
2017-02-28 12:00:00,73.0141,142.19,53.05
2017-02-28 13:00:00,81.4157,142.48,48.425
2017-02-28 14:00:00,72.2139,142.0,47.25
2017-02-28 15:00:00,70.8137,140.86,50.825
2017-02-28 16:00:00,65.2126,140.5,54.025
2017-02-28 17:00:00,74.8144,138.41,57.6
2017-02-28 18:00:00,70.6136,145.29,57.575
2017-02-28 19:00:00,60.6117,141.6,59.35
2017-02-28 20:00:00,61.2118,140.44,60.55
2017-02-28 21:00:00,54.8106,116.39,66.425
2017-02-28 22:00:00,59.2114,107.17,58.625
2017-02-28 23:00:00,55.6107,111.83,52.3
2017-03-01 00:00:00,68.2132,96.18,46.525
2017-03-01 01:00:00,67.8131,97.62,34.05
2017-03-01 02:00:00,59.6115,96.52,29.25
2017-03-01 03:00:00,59.4115,96.38,25.575
2017-03-01 04:00:00,56.2108,96.47,29.0
2017-03-01 05:00:00,67.8131,92.42,29.5
2017-03-01 06:00:00,67.613,96.31,32.35
2017-03-01 07:00:00,63.4122,119.65,35.725
2017-03-01 08:00:00,67.21300000000001,114.58,47.525
2017-03-01 09:00:00,70.0135,113.14,46.2
2017-03-01 10:00:00,82.816,118.75,49.05
2017-03-01 11:00:00,74.8144,119.46,50.675
2017-03-01 12:00:00,92.0178,121.36,52.2
2017-03-01 13:00:00,79.2153,129.28,59.525
2017-03-01 14:00:00,79.6154,132.79,55.125
2017-03-01 15:00:00,94.6183,120.6,61.15
2017-03-01 16:00:00,103.2199,120.63,64.125
2017-03-01 17:00:00,167.2323,128.12,68.225
2017-03-01 18:00:00,407.0785,138.21,60.975
2017-03-01 19:00:00,400.8774,163.31,61.1
2017-03-01 20:00:00,402.2776,154.64,61.825
2017-03-01 21:00:00,390.6754,128.66,60.225
2017-03-01 22:00:00,407.4786,99.77,61.75
2017-03-01 23:00:00,370.2715,98.86,61.125
2017-03-02 00:00:00,364.0703,83.97,53.55
2017-03-02 01:00:00,360.6696,83.55,33.325
2017-03-02 02:00:00,354.2684,79.26,32.225
2017-03-02 03:00:00,358.0691,75.77,30.875
2017-03-02 04:00:00,353.4682,75.2,31.025
2017-03-02 05:00:00,357.8691,77.9,32.275
2017-03-02 06:00:00,344.0664,79.38,35.825
2017-03-02 07:00:00,70.6136,98.79,39.55
2017-03-02 08:00:00,68.8133,92.4,41.45
2017-03-02 09:00:00,75.6146,93.13,41.925
2017-03-02 10:00:00,80.0154,90.28,45.6
2017-03-02 11:00:00,97.8189,103.85,48.55
2017-03-02 12:00:00,83.6161,103.72,53.3
2017-03-02 13:00:00,91.4176,111.07,53.075
2017-03-02 14:00:00,86.4167,109.13,54.425
2017-03-02 15:00:00,82.4159,110.73,54.5
2017-03-02 16:00:00,80.2155,109.07,59.875
2017-03-02 17:00:00,91.6177,118.8,63.925
2017-03-02 18:00:00,59.0114,121.89,62.775
2017-03-02 19:00:00,54.4105,134.36,61.775
2017-03-02 20:00:00,48.8094,129.28,63.125
2017-03-02 21:00:00,50.4097,101.82,62.9
2017-03-02 22:00:00,51.2099,93.06,65.325
2017-03-02 23:00:00,42.4082,92.75,60.125
2017-03-03 00:00:00,46.0089,77.67,55.7
2017-03-03 01:00:00,41.8081,77.23,32.9
2017-03-03 02:00:00,42.0081,77.22,32.75
2017-03-03 03:00:00,39.4076,77.44,28.975
2017-03-03 04:00:00,33.4065,77.5,32.2
2017-03-03 05:00:00,46.608999999999995,77.68,29.125
2017-03-03 06:00:00,47.4092,86.42,36.125
2017-03-03 07:00:00,44.8087,109.87,39.9
2017-03-03 08:00:00,45.0087,106.47,39.65
2017-03-03 09:00:00,52.0101,102.27,46.475
2017-03-03 10:00:00,76.4147,100.14,45.175
2017-03-03 11:00:00,79.8154,115.91,47.025
2017-03-03 12:00:00,64.4124,111.48,49.55
2017-03-03 13:00:00,66.8129,112.82,51.375
2017-03-03 14:00:00,83.016,110.78,64.775
2017-03-03 15:00:00,86.6167,111.45,59.1
2017-03-03 16:00:00,82.4159,112.95,62.3
2017-03-03 17:00:00,240.0463,121.88,64.025
2017-03-03 18:00:00,383.8741,132.63,62.075
2017-03-03 19:00:00,370.6715,140.35,61.2
2017-03-03 20:00:00,368.2711,141.3,63.125
2017-03-03 21:00:00,368.071,112.0,59.85
2017-03-03 22:00:00,364.6704,97.37,62.95
2017-03-03 23:00:00,156.4302,96.69,63.175
2017-03-04 00:00:00,44.0085,81.48,50.65
2017-03-04 01:00:00,48.2093,81.32,33.15
2017-03-04 02:00:00,46.0089,81.34,31.85
2017-03-04 03:00:00,47.8092,81.02,29.6
2017-03-04 04:00:00,43.2083,81.31,29.375
2017-03-04 05:00:00,45.6088,80.86,30.2
2017-03-04 06:00:00,199.4385,85.29,33.125
2017-03-04 07:00:00,341.0658,82.55,31.6
2017-03-04 08:00:00,74.0143,73.26,29.475
2017-03-04 09:00:00,46.2089,75.13,33.8
2017-03-04 10:00:00,55.2106,80.64,40.025
2017-03-04 11:00:00,58.0112,99.07,40.075
2017-03-04 12:00:00,57.8112,109.23,49.775
2017-03-04 13:00:00,82.816,103.91,46.475
2017-03-04 14:00:00,81.8158,97.35,54.35
2017-03-04 15:00:00,78.4151,97.99,55.925
2017-03-04 16:00:00,89.4173,98.81,53.325
2017-03-04 17:00:00,86.0166,105.41,59.975
2017-03-04 18:00:00,298.8577,99.94,59.35
2017-03-04 19:00:00,375.6725,102.84,58.625
2017-03-04 20:00:00,370.4715,104.03,60.85
2017-03-04 21:00:00,366.4707,102.76,62.8
2017-03-04 22:00:00,383.0739,102.73,55.025
2017-03-04 23:00:00,334.2645,102.47,57.125
2017-03-05 00:00:00,62.212,87.87,51.475
2017-03-05 01:00:00,53.0102,87.87,32.525
2017-03-05 02:00:00,49.4095,87.5,30.5
2017-03-05 03:00:00,45.6088,86.82,28.725
2017-03-05 04:00:00,47.6092,86.74,27.7
2017-03-05 05:00:00,40.4078,86.44,28.95
2017-03-05 06:00:00,44.4086,86.18,38.2
2017-03-05 07:00:00,45.6088,83.63,35.775
2017-03-05 08:00:00,80.0154,77.92,36.9
2017-03-05 09:00:00,96.8187,78.75,36.7
2017-03-05 10:00:00,73.0141,76.1,37.125
2017-03-05 11:00:00,71.4138,76.51,59.575
2017-03-05 12:00:00,83.21600000000001,70.7,62.6
2017-03-05 13:00:00,85.0164,72.25,60.725
2017-03-05 14:00:00,81.8158,71.49,60.975
2017-03-05 15:00:00,77.4149,70.54,61.475
2017-03-05 16:00:00,71.4138,74.03,60.75
2017-03-05 17:00:00,91.0176,80.47,61.75
2017-03-05 18:00:00,63.0122,92.58,65.65
2017-03-05 19:00:00,43.2083,100.82,66.775
2017-03-05 20:00:00,45.8088,103.18,66.55
2017-03-05 21:00:00,43.8085,103.02,66.575
2017-03-05 22:00:00,43.4084,102.68,58.45
2017-03-05 23:00:00,46.2089,102.93,59.125
2017-03-06 00:00:00,38.4074,87.98,53.7
2017-03-06 01:00:00,45.0087,87.96,31.4
2017-03-06 02:00:00,38.2074,87.54,33.025
2017-03-06 03:00:00,38.6074,87.89,29.6
2017-03-06 04:00:00,42.2081,87.82,33.45
2017-03-06 05:00:00,51.4099,87.76,32.75
2017-03-06 06:00:00,49.8096,98.16,33.225
2017-03-06 07:00:00,49.0095,112.67,42.025
2017-03-06 08:00:00,57.6111,109.71,41.95
2017-03-06 09:00:00,68.8133,111.65,47.45
2017-03-06 10:00:00,64.4124,104.04,54.2
2017-03-06 11:00:00,62.212,103.2,53.475
2017-03-06 12:00:00,128.4248,100.98,45.1
2017-03-06 13:00:00,88.6171,96.11,47.95
2017-03-06 14:00:00,84.4163,97.23,51.15
2017-03-06 15:00:00,57.211000000000006,103.2,55.825
2017-03-06 16:00:00,73.8142,115.3,56.3
2017-03-06 17:00:00,54.2105,120.57,63.15
2017-03-06 18:00:00,46.409,129.28,59.475
2017-03-06 19:00:00,49.0095,140.42,62.9
2017-03-06 20:00:00,41.8081,138.16,61.25
2017-03-06 21:00:00,42.6082,118.9,61.35
2017-03-06 22:00:00,39.2076,93.47,59.925
2017-03-06 23:00:00,37.8073,99.2,55.15
2017-03-07 00:00:00,35.6069,81.88,48.875
2017-03-07 01:00:00,33.0064,77.98,31.575
2017-03-07 02:00:00,37.6073,87.31,29.45
2017-03-07 03:00:00,33.6065,81.73,27.675
2017-03-07 04:00:00,36.207,84.69,30.875
2017-03-07 05:00:00,45.6088,77.4,33.325
2017-03-07 06:00:00,41.8081,91.3,33.25
2017-03-07 07:00:00,57.011,106.1,38.1
2017-03-07 08:00:00,58.2112,98.89,44.225
2017-03-07 09:00:00,63.8123,93.85,45.0
2017-03-07 10:00:00,78.0151,98.11,54.4
2017-03-07 11:00:00,77.815,117.31,54.45
2017-03-07 12:00:00,71.6138,122.11,59.3
2017-03-07 13:00:00,84.6163,122.18,56.825
2017-03-07 14:00:00,79.0153,122.58,63.325
2017-03-07 15:00:00,85.0164,122.69,64.275
2017-03-07 16:00:00,254.6492,121.43,60.2
2017-03-07 17:00:00,402.4777,130.17,64.225
2017-03-07 18:00:00,401.0774,139.83,63.55
2017-03-07 19:00:00,392.6758,146.55,60.725
2017-03-07 20:00:00,397.8768,142.62,66.0
2017-03-07 21:00:00,374.4723,107.02,65.775
2017-03-07 22:00:00,382.6739,93.8,64.8
2017-03-07 23:00:00,135.6262,97.84,58.15
2017-03-08 00:00:00,64.0124,86.42,56.35
2017-03-08 01:00:00,52.6101,86.64,34.6
2017-03-08 02:00:00,57.211000000000006,86.63,32.675
2017-03-08 03:00:00,56.81100000000001,82.63,30.85
2017-03-08 04:00:00,54.4105,82.33,31.6
2017-03-08 05:00:00,57.011,81.28,36.225
2017-03-08 06:00:00,56.81100000000001,98.66,36.1
