timestamp,Panther_office_Patti,Fox_office_Israel,Fox_office_Thelma,Fox_office_Yong,Shrew_office_Sherill,Cockatoo_office_Laila
2017-02-17 10:00:00,411.2794,159.1,175.41,171.8,0.0,253.8
2017-02-17 11:00:00,406.4784,161.66,177.27,160.55,0.0,252.4
2017-02-17 12:00:00,412.8797,159.58,186.79,158.02,0.0,257.175
2017-02-17 13:00:00,454.4877,156.24,186.47,163.03,0.0,257.55
2017-02-17 14:00:00,452.8874,154.92,185.85,160.78,0.0,263.0
2017-02-17 15:00:00,458.4885,138.44,182.45,158.66,0.0,253.975
2017-02-17 16:00:00,427.2825,122.8,165.11,151.51,0.0,242.725
2017-02-17 17:00:00,432.8835,114.41,125.11,130.92,0.0,226.9
2017-02-17 18:00:00,456.8882,106.35,110.69,121.99,0.0,214.45
2017-02-17 19:00:00,422.4815,101.96,92.92,124.31,0.0,218.95
2017-02-17 20:00:00,422.4815,99.34,85.18,129.93,0.0,205.375
2017-02-17 21:00:00,419.2809,98.45,85.94,127.79,0.0,207.925
2017-02-17 22:00:00,383.2739,93.67,83.35,127.27,0.0,199.25
2017-02-17 23:00:00,315.2608,90.13,84.41,120.43,0.0,197.8
2017-02-18 00:00:00,278.4537,86.03,83.43,114.01,0.0,192.275
2017-02-18 01:00:00,265.6513,88.14,91.18,102.23,0.0,198.35
2017-02-18 02:00:00,271.2524,89.33,84.01,94.34,0.0,197.75
2017-02-18 03:00:00,252.8488,90.72,80.51,95.16,0.0,204.85
2017-02-18 04:00:00,262.4506,89.42,80.57,95.31,0.0,197.95
2017-02-18 05:00:00,302.4584,93.91,79.72,96.93,0.0,203.125
2017-02-18 06:00:00,324.8627,94.4,78.21,100.02,0.0,195.55
2017-02-18 07:00:00,340.8658,94.72,78.05,98.02,0.0,189.975
2017-02-18 08:00:00,364.8704,98.08,76.23,96.22,0.0,197.125
2017-02-18 09:00:00,407.2786,100.78,72.9,100.04,0.0,203.15
2017-02-18 10:00:00,420.8812,108.67,74.72,113.77,0.0,218.625
2017-02-18 11:00:00,436.8843,116.76,75.12,115.27,0.0,205.375
2017-02-18 12:00:00,440.0849,107.67,73.94,102.25,0.0,224.35
2017-02-18 13:00:00,425.6821,115.42,72.45,98.01,0.0,215.125
2017-02-18 14:00:00,436.8843,108.95,73.97,105.34,0.0,209.75
2017-02-18 15:00:00,443.2855,111.21,76.6,103.33,0.0,203.95
2017-02-18 16:00:00,480.0926,103.06,75.75,106.3,0.0,198.225
2017-02-18 17:00:00,456.088,111.48,77.46,114.15,0.0,206.575
2017-02-18 18:00:00,456.8882,113.14,80.19,130.4,0.0,202.85
2017-02-18 19:00:00,452.8874,112.23,80.3,129.31,0.0,205.85
2017-02-18 20:00:00,468.0903,121.24,87.21,128.46,0.0,203.225
2017-02-18 21:00:00,442.4854,111.99,89.59,153.84,0.0,192.45
2017-02-18 22:00:00,391.2755,117.19,91.05,153.14,0.0,185.75
2017-02-18 23:00:00,344.0664,107.22,98.03,145.54,0.0,192.775
2017-02-19 00:00:00,300.858,105.7,91.53,154.93,0.0,184.65
2017-02-19 01:00:00,286.4553,102.59,95.07,157.25,0.0,188.875
2017-02-19 02:00:00,279.2539,105.25,94.16,156.8,0.0,192.55
2017-02-19 03:00:00,267.2516,103.34,99.44,152.01,0.0,196.05
2017-02-19 04:00:00,272.0525,101.55,99.78,154.46,0.0,193.575
2017-02-19 05:00:00,340.0656,106.99,94.83,154.45,0.0,191.85
2017-02-19 06:00:00,370.4715,111.1,97.07,167.2,0.0,194.1
2017-02-19 07:00:00,367.2709,123.53,94.22,163.0,0.0,189.0
2017-02-19 08:00:00,360.0695,123.58,93.43,163.06,0.0,191.15
2017-02-19 09:00:00,404.8781,122.22,95.91,158.91,0.0,192.2
2017-02-19 10:00:00,424.88199999999995,112.08,90.67,144.94,0.0,192.1
2017-02-19 11:00:00,447.2863,117.07,87.28,138.86,0.0,196.4
2017-02-19 12:00:00,468.0903,109.48,87.35,133.96,0.0,209.925
2017-02-19 13:00:00,464.8897,109.38,76.51,110.91,0.0,210.3
2017-02-19 14:00:00,484.0934,111.07,75.31,111.61,0.0,202.075
2017-02-19 15:00:00,471.291,110.68,75.79,112.8,0.0,208.075
2017-02-19 16:00:00,468.0903,110.72,74.86,101.52,0.0,210.275
2017-02-19 17:00:00,473.6914,102.77,74.64,102.92,0.0,194.275
2017-02-19 18:00:00,432.8835,107.25,75.95,128.31,0.0,198.4
2017-02-19 19:00:00,464.8897,113.06,78.66,123.55,0.0,198.75
2017-02-19 20:00:00,464.0896,117.97,87.81,126.6,0.0,204.325
2017-02-19 21:00:00,457.6883,111.27,85.99,136.31,0.0,194.575
2017-02-19 22:00:00,422.4815,125.37,87.06,130.48,0.0,200.15
2017-02-19 23:00:00,400.0772,108.59,93.96,133.02,0.0,192.45
2017-02-20 00:00:00,346.4669,97.17,97.97,148.22,0.0,194.975
2017-02-20 01:00:00,308.8596,99.14,96.74,148.69,0.0,191.6
2017-02-20 02:00:00,289.6559,93.77,99.18,154.19,0.0,192.775
2017-02-20 03:00:00,275.2531,95.93,93.22,149.33,0.0,189.025
2017-02-20 04:00:00,276.8534,106.93,94.77,159.35,0.0,196.575
2017-02-20 05:00:00,340.0656,115.02,111.67,159.57,0.0,195.25
2017-02-20 06:00:00,416.8805,132.36,117.95,166.8,0.0,197.05
2017-02-20 07:00:00,431.2832,139.54,118.98,191.35,0.0,202.625
2017-02-20 08:00:00,433.6837,144.19,155.23,200.41,0.0,210.15
2017-02-20 09:00:00,460.889,157.0,158.05,203.23,0.0,227.275
2017-02-20 10:00:00,455.2878,171.05,166.24,192.28,0.0,251.6
2017-02-20 11:00:00,451.2871,176.19,167.89,180.73,0.0,250.35
2017-02-20 12:00:00,480.8928,174.69,168.42,175.47,0.0,251.725
2017-02-20 13:00:00,506.4978,174.51,168.95,180.42,0.0,241.0
2017-02-20 14:00:00,490.4946,167.86,158.0,166.05,0.0,251.475
2017-02-20 15:00:00,519.3002,176.06,152.49,158.27,0.0,251.05
2017-02-20 16:00:00,528.1019,173.79,151.72,153.47,0.0,239.55
2017-02-20 17:00:00,548.1058,162.17,128.23,137.96,0.0,236.45
2017-02-20 18:00:00,546.5055,155.11,112.54,128.99,0.0,224.85
2017-02-20 19:00:00,552.1065,147.93,97.76,135.1,0.0,215.475
2017-02-20 20:00:00,536.1035,144.57,89.31,138.83,0.0,210.425
2017-02-20 21:00:00,518.5,128.17,87.62,150.2,0.0,208.05
2017-02-20 22:00:00,495.2956,121.87,88.0,155.84,0.0,211.3
2017-02-20 23:00:00,415.2801,114.05,93.71,146.73,0.0,192.2
2017-02-21 00:00:00,335.2647,105.17,95.76,145.25,0.0,190.25
2017-02-21 01:00:00,339.2655,106.26,94.6,146.0,0.0,198.85
2017-02-21 02:00:00,316.061,101.57,93.23,138.42,0.0,194.5
2017-02-21 03:00:00,284.0548,102.47,100.63,139.94,0.0,198.6
2017-02-21 04:00:00,287.2554,113.82,94.53,142.53,0.0,205.8
2017-02-21 05:00:00,351.2678,122.94,95.48,145.25,0.0,199.525
2017-02-21 06:00:00,428.8828,141.32,116.29,162.33,0.0,208.975
2017-02-21 07:00:00,443.2855,140.64,122.71,178.49,0.0,207.55
2017-02-21 08:00:00,472.0911,147.27,154.35,193.27,0.0,219.825
2017-02-21 09:00:00,485.6937,162.62,158.0,200.83,0.0,236.05
2017-02-21 10:00:00,504.8974,174.85,162.09,186.43,0.0,243.375
2017-02-21 11:00:00,504.0973,171.16,167.22,170.85,0.0,245.725
2017-02-21 12:00:00,496.0957,176.75,173.96,170.89,0.0,251.775
2017-02-21 13:00:00,532.9028,183.13,176.54,168.22,0.0,248.4
2017-02-21 14:00:00,508.0981,179.56,169.47,161.75,0.0,234.175
2017-02-21 15:00:00,496.0957,170.43,162.26,158.48,0.0,242.2
2017-02-21 16:00:00,561.7084,170.33,156.06,157.67,0.0,228.325
2017-02-21 17:00:00,540.9044,164.89,135.47,138.87,0.0,222.425
2017-02-21 18:00:00,552.1066,147.51,112.93,123.79,0.0,221.325
2017-02-21 19:00:00,540.9044,139.44,97.68,122.69,0.0,223.875
2017-02-21 20:00:00,563.3087,133.21,86.97,125.27,0.0,208.625
2017-02-21 21:00:00,551.3064,124.26,86.39,124.51,0.0,206.925
2017-02-21 22:00:00,516.8997,104.98,85.05,120.15,0.0,206.5
2017-02-21 23:00:00,437.6845,102.65,83.83,124.25,0.0,194.9
2017-02-22 00:00:00,354.4684,97.23,86.69,118.91,0.0,197.925
2017-02-22 01:00:00,336.865,92.66,86.85,122.58,0.0,191.45
2017-02-22 02:00:00,315.2608,94.96,85.19,122.3,0.0,193.275
2017-02-22 03:00:00,294.4568,106.73,87.44,120.12,0.0,192.475
2017-02-22 04:00:00,313.6605,104.56,88.31,126.19,0.0,205.1
2017-02-22 05:00:00,372.0718,111.49,87.89,126.0,0.0,199.15
2017-02-22 06:00:00,470.4908,124.95,118.68,136.04,0.0,205.85
2017-02-22 07:00:00,484.0934,132.04,114.58,152.34,0.0,208.275
2017-02-22 08:00:00,510.4985,138.33,153.4,172.08,0.0,212.95
2017-02-22 09:00:00,494.4954,164.37,161.36,175.88,0.0,247.875
2017-02-22 10:00:00,524.9013,168.62,166.68,163.06,0.0,253.35
2017-02-22 11:00:00,503.2971,176.89,169.45,157.71,0.0,237.5
2017-02-22 12:00:00,468.0903,175.96,163.4,154.69,0.0,260.95
2017-02-22 13:00:00,464.8897,168.41,172.54,155.13,0.0,267.775
2017-02-22 14:00:00,465.6899,162.27,164.6,156.43,0.0,249.05
2017-02-22 15:00:00,479.2925,169.97,165.82,155.82,0.0,254.9
2017-02-22 16:00:00,485.6937,168.46,163.35,151.89,0.0,238.45
2017-02-22 17:00:00,506.4977,162.63,133.99,127.99,0.0,228.15
2017-02-22 18:00:00,490.4947,154.07,115.56,121.94,0.0,212.85
2017-02-22 19:00:00,525.7014,142.39,104.31,123.89,0.0,204.9
2017-02-22 20:00:00,525.7014,134.39,89.8,125.96,0.0,203.75
2017-02-22 21:00:00,520.1004,126.55,88.56,126.26,0.0,197.95
2017-02-22 22:00:00,494.4954,116.1,86.24,122.42,0.0,193.35
2017-02-22 23:00:00,453.6875,110.68,89.71,127.77,0.0,195.4
2017-02-23 00:00:00,354.4684,106.07,86.88,121.7,0.0,192.75
2017-02-23 01:00:00,349.6675,98.04,91.38,122.27,0.0,185.45
2017-02-23 02:00:00,323.2624,101.45,90.53,124.34,0.0,187.0
2017-02-23 03:00:00,296.0571,101.98,91.09,114.75,0.0,184.4
2017-02-23 04:00:00,308.0594,112.38,92.0,123.39,0.0,195.0
2017-02-23 05:00:00,362.4699,124.43,95.41,139.76,0.0,188.125
2017-02-23 06:00:00,428.0826,136.5,117.16,150.43,0.0,191.25
2017-02-23 07:00:00,479.2925,140.32,119.03,175.43,0.0,212.925
2017-02-23 08:00:00,472.0911,149.24,163.73,184.32,0.0,231.175
2017-02-23 09:00:00,480.8928,170.57,164.16,192.95,0.0,245.35
2017-02-23 10:00:00,476.892,178.25,171.84,193.9,0.0,258.3
2017-02-23 11:00:00,498.4962,180.1,171.34,190.78,0.0,259.0
2017-02-23 12:00:00,506.4977,180.33,175.82,189.84,0.0,257.475
2017-02-23 13:00:00,510.4985,180.85,177.05,182.66,0.0,268.2
2017-02-23 14:00:00,516.0996,179.95,171.59,172.28,0.0,247.075
2017-02-23 15:00:00,502.497,178.75,169.6,167.82,0.0,254.175
2017-02-23 16:00:00,528.9021,175.04,160.29,159.41,0.0,259.275
2017-02-23 17:00:00,540.1042,162.33,130.11,134.74,0.0,245.95
2017-02-23 18:00:00,553.7068,151.0,112.46,138.15,0.0,232.525
2017-02-23 19:00:00,540.9044,155.43,101.94,145.96,0.0,235.25
2017-02-23 20:00:00,526.5016,149.26,95.26,144.17,0.0,223.7
2017-02-23 21:00:00,532.1027,138.93,91.91,160.56,0.0,210.125
2017-02-23 22:00:00,509.6984,124.26,91.51,157.89,0.0,209.5
2017-02-23 23:00:00,422.4815,113.24,99.35,164.8,0.0,201.125
2017-02-24 00:00:00,354.4684,107.83,97.81,158.33,0.0,201.9
2017-02-24 01:00:00,362.4699,102.12,100.53,164.27,0.0,204.425
2017-02-24 02:00:00,328.8635,107.35,101.1,166.6,0.0,218.025
2017-02-24 03:00:00,308.0594,108.33,107.83,174.57,0.0,209.875
2017-02-24 04:00:00,312.0602,120.82,103.32,174.1,0.0,220.45
2017-02-24 05:00:00,381.6737,128.33,103.32,180.66,0.0,216.0
2017-02-24 06:00:00,471.291,145.75,127.53,192.77,0.0,211.9
2017-02-24 07:00:00,464.0896,153.92,133.28,204.09,0.0,222.8
2017-02-24 08:00:00,472.8912,157.56,164.91,213.18,0.0,223.425
2017-02-24 09:00:00,490.4946,164.05,163.78,215.2,0.0,232.9
2017-02-24 10:00:00,499.2964,166.63,163.88,203.89,0.0,239.775
2017-02-24 11:00:00,499.2964,161.18,169.21,203.33,0.0,253.625
2017-02-24 12:00:00,477.6922,162.86,169.25,194.56,0.0,255.175
2017-02-24 13:00:00,536.9036,162.85,166.71,191.66,0.0,256.825
2017-02-24 14:00:00,527.3018,155.91,166.35,183.39,0.0,275.05
2017-02-24 15:00:00,536.1035,150.02,163.14,169.44,0.0,260.6
2017-02-24 16:00:00,532.9028,140.91,157.86,150.96,0.0,259.525
2017-02-24 17:00:00,524.1012,132.52,130.61,130.52,0.0,238.05
2017-02-24 18:00:00,527.3018,125.08,109.08,137.26,0.0,230.65
2017-02-24 19:00:00,516.8998,125.55,102.98,149.28,0.0,223.25
2017-02-24 20:00:00,499.2964,131.19,99.16,155.64,0.0,219.45
2017-02-24 21:00:00,488.0942,127.37,99.64,158.87,0.0,217.575
2017-02-24 22:00:00,424.0818,122.63,95.98,155.72,0.0,210.75
2017-02-24 23:00:00,356.8689,117.45,98.81,159.37,0.0,211.95
2017-02-25 00:00:00,310.4599,113.06,99.44,155.82,0.0,201.4
2017-02-25 01:00:00,288.0556,113.09,101.43,158.41,0.0,202.25
2017-02-25 02:00:00,280.05400000000003,116.19,102.2,159.78,0.0,209.4
2017-02-25 03:00:00,268.8519,116.4,103.3,172.01,0.0,198.925
2017-02-25 04:00:00,280.8542,127.13,107.76,176.63,0.0,210.0
2017-02-25 05:00:00,344.8666,118.98,107.17,183.63,0.0,206.65
2017-02-25 06:00:00,372.0718,131.99,116.26,188.34,0.0,199.025
2017-02-25 07:00:00,375.2724,138.07,107.06,189.06,0.0,200.9
2017-02-25 08:00:00,387.2747,131.91,109.82,174.65,0.0,208.35
2017-02-25 09:00:00,452.0873,132.43,97.38,162.59,0.0,205.7
2017-02-25 10:00:00,483.2933,129.47,89.17,143.48,0.0,213.45
2017-02-25 11:00:00,469.6906,127.82,86.48,129.66,0.0,214.125
2017-02-25 12:00:00,448.8866,127.32,89.03,112.77,0.0,217.8
2017-02-25 13:00:00,504.8974,124.92,87.18,108.94,0.0,220.15
2017-02-25 14:00:00,472.0911,123.2,83.46,95.78,0.0,227.225
2017-02-25 15:00:00,499.2964,122.17,78.93,104.7,0.0,229.525
2017-02-25 16:00:00,490.4947,117.9,80.32,94.72,0.0,228.975
2017-02-25 17:00:00,492.095,108.73,76.39,89.35,0.0,223.35
2017-02-25 18:00:00,457.6883,110.09,78.15,97.42,0.0,226.45
2017-02-25 19:00:00,487.294,116.91,81.92,115.67,0.0,224.0
2017-02-25 20:00:00,499.2964,118.83,81.85,125.5,0.0,226.975
2017-02-25 21:00:00,441.6852,112.27,84.52,124.29,0.0,217.2
2017-02-25 22:00:00,372.8719,114.89,89.68,109.79,0.0,215.125
2017-02-25 23:00:00,355.2685,101.29,91.57,127.32,0.0,210.25
2017-02-26 00:00:00,319.2616,103.58,88.11,134.13,0.0,207.9
2017-02-26 01:00:00,299.2578,104.38,94.37,137.46,0.0,206.35
2017-02-26 02:00:00,287.2554,102.84,94.02,138.87,0.0,203.125
2017-02-26 03:00:00,271.2523,102.57,91.53,143.94,0.0,205.95
2017-02-26 04:00:00,285.6551,102.42,91.8,140.79,0.0,209.2
2017-02-26 05:00:00,320.8619,103.2,93.32,149.44,0.0,205.2
2017-02-26 06:00:00,350.4676,109.67,95.31,139.86,0.0,205.825
2017-02-26 07:00:00,334.4645,119.83,91.28,145.66,0.0,199.4
2017-02-26 08:00:00,356.8689,117.14,87.59,141.77,0.0,206.225
2017-02-26 09:00:00,376.0726,111.62,86.33,115.2,0.0,211.25
2017-02-26 10:00:00,388.875,100.19,80.53,106.52,0.0,213.05
2017-02-26 11:00:00,395.2763,110.0,80.18,94.51,0.0,218.85
2017-02-26 12:00:00,392.8758,109.75,81.12,90.13,0.0,222.075
2017-02-26 13:00:00,387.2747,99.92,77.05,88.6,0.0,224.05
2017-02-26 14:00:00,403.2778,106.6,77.62,89.18,0.0,219.875
2017-02-26 15:00:00,414.48,96.44,78.99,85.86,0.0,228.6
2017-02-26 16:00:00,415.2801,95.54,78.21,85.19,0.0,227.85
2017-02-26 17:00:00,417.6806,94.24,76.29,82.42,0.0,234.875
2017-02-26 18:00:00,432.8835,99.34,75.65,94.98,0.0,226.4
2017-02-26 19:00:00,431.2832,105.83,80.8,101.8,0.0,215.075
2017-02-26 20:00:00,424.88199999999995,107.42,81.37,110.7,0.0,221.525
2017-02-26 21:00:00,437.6845,124.6,80.32,113.53,0.0,209.275
2017-02-26 22:00:00,431.2832,120.49,82.23,123.15,0.0,212.7
2017-02-26 23:00:00,374.4723,112.73,84.86,123.65,0.0,212.25
2017-02-27 00:00:00,332.0641,106.0,86.57,126.79,0.0,209.35
2017-02-27 01:00:00,316.8612,102.92,83.3,134.92,0.0,216.275
2017-02-27 02:00:00,294.4568,111.11,84.51,137.25,0.0,213.15
2017-02-27 03:00:00,275.2531,107.83,93.43,145.05,0.0,205.875
2017-02-27 04:00:00,284.855,107.77,92.71,144.72,0.0,216.3
2017-02-27 05:00:00,335.2647,112.09,122.38,150.69,0.0,220.5
2017-02-27 06:00:00,405.6783,125.93,131.45,161.8,0.0,226.05
2017-02-27 07:00:00,424.88199999999995,143.77,129.82,181.66,0.0,211.3
2017-02-27 08:00:00,440.0849,157.47,166.53,195.07,0.0,229.075
2017-02-27 09:00:00,436.8843,167.6,179.74,204.95,0.0,257.075
2017-02-27 10:00:00,432.0834,173.81,177.1,199.04,0.0,250.025
2017-02-27 11:00:00,446.4862,183.55,179.24,173.5,0.0,268.05
2017-02-27 12:00:00,479.2925,177.87,180.93,169.58,0.0,270.025
2017-02-27 13:00:00,500.8966,177.18,172.78,160.67,0.0,257.4
2017-02-27 14:00:00,494.4954,183.93,175.13,159.28,0.0,279.1
2017-02-27 15:00:00,502.497,176.64,176.46,161.05,0.0,275.4
2017-02-27 16:00:00,492.8951,167.87,172.87,167.58,0.0,258.625
2017-02-27 17:00:00,596.115,158.61,149.98,157.97,0.0,239.575
2017-02-27 18:00:00,632.122,154.09,135.5,149.05,0.0,229.975
2017-02-27 19:00:00,548.1058,148.39,114.42,152.02,0.0,228.25
2017-02-27 20:00:00,544.105,149.13,97.47,152.6,0.0,219.975
2017-02-27 21:00:00,532.1027,140.62,94.29,167.45,0.0,216.85
2017-02-27 22:00:00,532.1027,127.74,91.93,169.35,0.0,203.65
2017-02-27 23:00:00,431.2832,120.29,89.09,165.62,0.0,215.675
2017-02-28 00:00:00,343.2662,115.49,94.73,149.69,0.0,201.275
2017-02-28 01:00:00,355.2685,108.55,97.98,152.31,0.0,206.775
2017-02-28 02:00:00,331.2639,105.95,99.11,137.81,0.0,208.7
2017-02-28 03:00:00,302.4584,105.89,97.86,137.78,0.0,213.95
2017-02-28 04:00:00,310.4599,111.52,97.53,136.75,0.0,215.85
2017-02-28 05:00:00,365.6706,119.41,104.02,138.66,0.0,207.55
2017-02-28 06:00:00,473.6914,127.21,127.43,147.75,0.0,222.0
2017-02-28 07:00:00,488.0942,134.85,130.67,153.43,0.0,221.175
2017-02-28 08:00:00,516.8998,149.37,167.51,184.88,0.0,241.075
2017-02-28 09:00:00,504.0973,173.49,182.01,192.27,0.0,254.85
2017-02-28 10:00:00,536.9036,190.28,172.6,182.65,0.0,261.525
2017-02-28 11:00:00,536.9036,191.22,188.12,170.78,0.0,243.2
2017-02-28 12:00:00,560.1081,195.95,190.15,170.18,0.0,244.45
2017-02-28 13:00:00,558.5078,202.93,184.79,190.17,0.0,269.6
2017-02-28 14:00:00,552.1066,184.39,186.41,172.03,0.0,248.925
2017-02-28 15:00:00,556.9075,171.81,181.87,160.67,0.0,259.475
2017-02-28 16:00:00,552.1065,166.9,177.81,147.39,0.0,244.625
2017-02-28 17:00:00,572.9105,152.49,147.82,130.54,0.0,227.875
2017-02-28 18:00:00,577.7115,146.76,124.87,128.54,0.0,209.625
2017-02-28 19:00:00,584.9129,145.23,113.62,134.9,0.0,212.775
2017-02-28 20:00:00,584.9129,134.84,104.38,145.55,0.0,203.925
2017-02-28 21:00:00,563.3087,129.14,102.83,160.09,0.0,195.3
2017-02-28 22:00:00,536.9036,109.12,100.39,162.09,0.0,204.2
2017-02-28 23:00:00,434.4839,102.87,100.66,165.63,0.0,194.35
2017-03-01 00:00:00,362.4699,100.91,104.57,152.54,0.0,188.075
2017-03-01 01:00:00,345.6667,104.18,103.6,148.93,0.0,186.975
2017-03-01 02:00:00,318.4614,104.59,102.3,146.36,0.0,188.375
2017-03-01 03:00:00,300.0579,113.51,108.64,154.56,0.0,191.075
2017-03-01 04:00:00,319.2616,120.24,101.74,166.05,0.0,196.75
2017-03-01 05:00:00,371.2716,127.42,110.98,172.53,0.0,194.25
2017-03-01 06:00:00,481.693,131.76,136.72,179.5,0.0,198.175
2017-03-01 07:00:00,479.2925,146.69,138.17,186.32,0.0,204.2
2017-03-01 08:00:00,530.5024,169.6,174.62,197.99,0.0,204.375
2017-03-01 09:00:00,527.3018,176.94,189.14,201.77,0.0,237.85
2017-03-01 10:00:00,539.3041,192.54,195.74,196.13,0.0,263.25
2017-03-01 11:00:00,516.8998,198.01,196.26,185.7,0.0,245.9
2017-03-01 12:00:00,543.3048,191.15,190.74,175.42,0.0,250.375
2017-03-01 13:00:00,536.9036,188.29,189.87,170.18,0.0,255.1
2017-03-01 14:00:00,544.105,168.16,185.2,160.58,0.0,263.5
2017-03-01 15:00:00,564.1089,164.59,186.06,157.06,0.0,245.375
2017-03-01 16:00:00,542.5047,163.09,178.53,152.3,0.0,252.85
2017-03-01 17:00:00,550.5062,156.79,148.86,135.66,0.0,237.125
2017-03-01 18:00:00,534.5032,150.62,124.93,123.52,0.0,220.225
2017-03-01 19:00:00,559.3079,146.08,110.53,127.4,0.0,215.525
2017-03-01 20:00:00,578.5117,135.24,95.09,123.97,0.0,213.3
2017-03-01 21:00:00,566.5093,125.31,96.65,134.43,0.0,222.975
2017-03-01 22:00:00,560.9082,114.34,99.62,148.6,0.0,209.65
2017-03-01 23:00:00,436.0841,111.0,100.59,152.32,0.0,201.5
2017-03-02 00:00:00,336.0648,108.54,97.52,147.53,0.0,215.2
2017-03-02 01:00:00,360.8696,109.72,99.16,144.17,0.0,210.025
2017-03-02 02:00:00,326.46299999999997,105.48,100.77,138.68,0.0,199.825
2017-03-02 03:00:00,302.4584,102.93,103.94,147.53,0.0,214.725
2017-03-02 04:00:00,312.0602,108.35,100.89,152.51,0.0,202.925
2017-03-02 05:00:00,357.66900000000004,123.29,101.08,161.64,0.0,221.75
2017-03-02 06:00:00,472.8912,144.98,134.98,175.2,0.0,219.1
2017-03-02 07:00:00,465.6899,148.6,142.58,183.99,0.0,221.225
2017-03-02 08:00:00,476.0919,163.09,175.48,195.5,0.0,248.125
2017-03-02 09:00:00,512.0988,180.31,177.2,199.55,0.0,247.35
2017-03-02 10:00:00,497.696,189.24,188.62,188.3,0.0,257.825
2017-03-02 11:00:00,512.0988,184.62,193.46,163.7,0.0,278.95
2017-03-02 12:00:00,547.3056,186.49,193.28,158.24,0.0,262.4
2017-03-02 13:00:00,550.5062,183.64,187.76,159.03,0.0,284.6
2017-03-02 14:00:00,546.5055,171.65,186.82,157.81,0.0,275.25
2017-03-02 15:00:00,540.1042,161.32,184.58,161.14,0.0,266.8
2017-03-02 16:00:00,530.5024,160.56,177.16,154.97,0.0,254.4
2017-03-02 17:00:00,532.1027,157.36,152.0,134.67,0.0,233.475
2017-03-02 18:00:00,500.0965,143.62,130.12,125.35,0.0,246.8
2017-03-02 19:00:00,493.6953,143.0,105.46,122.98,0.0,223.15
2017-03-02 20:00:00,484.8936,136.16,88.59,126.47,0.0,221.6
2017-03-02 21:00:00,490.4947,125.97,89.52,128.07,0.0,210.05
2017-03-02 22:00:00,453.6876,102.72,87.37,125.6,0.0,222.175
2017-03-02 23:00:00,408.8789,93.56,86.01,129.92,0.0,202.2
2017-03-03 00:00:00,350.4676,91.34,92.66,142.38,0.0,212.825
2017-03-03 01:00:00,341.6659,90.57,89.84,140.71,0.0,200.35
2017-03-03 02:00:00,308.8596,95.33,89.06,125.8,0.0,216.9
2017-03-03 03:00:00,288.8557,98.15,88.55,126.64,0.0,212.925
2017-03-03 04:00:00,299.2578,106.97,92.95,128.79,0.0,206.625
2017-03-03 05:00:00,336.0648,106.1,91.09,118.24,0.0,214.3
2017-03-03 06:00:00,408.8789,122.73,128.54,138.14,0.0,193.0
2017-03-03 07:00:00,428.0826,132.77,130.99,149.79,0.0,219.05
2017-03-03 08:00:00,440.8851,150.78,169.15,162.55,0.0,233.25
2017-03-03 09:00:00,406.4784,162.9,170.71,163.56,0.0,256.225
2017-03-03 10:00:00,421.6814,170.36,178.48,153.38,0.0,263.1
2017-03-03 11:00:00,431.2832,171.08,181.94,149.38,0.0,264.2
2017-03-03 12:00:00,439.2848,169.68,187.6,150.47,0.0,270.55
2017-03-03 13:00:00,424.88199999999995,162.44,184.44,149.0,0.0,274.1
2017-03-03 14:00:00,433.6837,144.42,181.86,156.13,0.0,261.475
2017-03-03 15:00:00,437.6845,140.67,173.95,149.29,0.0,262.1
2017-03-03 16:00:00,420.0811,131.18,166.62,140.7,0.0,255.0
2017-03-03 17:00:00,410.4792,106.66,144.77,119.79,0.0,232.5
2017-03-03 18:00:00,445.686,91.62,120.04,119.15,0.0,213.15
2017-03-03 19:00:00,428.8828,95.25,102.05,117.2,0.0,219.75
2017-03-03 20:00:00,435.284,94.31,89.77,119.71,0.0,209.675
2017-03-03 21:00:00,431.2832,92.38,85.66,118.84,0.0,213.875
2017-03-03 22:00:00,366.4707,91.12,86.85,115.72,0.0,202.65
2017-03-03 23:00:00,304.0587,93.5,91.74,110.83,0.0,194.3
2017-03-04 00:00:00,295.257,87.26,88.86,102.37,0.0,206.95
2017-03-04 01:00:00,276.8534,87.48,88.93,95.91,0.0,203.575
2017-03-04 02:00:00,272.0525,89.43,88.4,108.12,0.0,200.625
2017-03-04 03:00:00,250.4483,86.42,91.32,116.06,0.0,201.4
2017-03-04 04:00:00,258.4499,88.13,85.9,110.31,0.0,196.575
2017-03-04 05:00:00,300.0579,93.82,88.21,117.0,0.0,197.575
2017-03-04 06:00:00,326.46299999999997,94.02,88.72,124.6,0.0,204.6
2017-03-04 07:00:00,338.4653,94.83,92.17,122.15,0.0,203.25
2017-03-04 08:00:00,336.0648,102.94,84.11,117.61,0.0,204.175
2017-03-04 09:00:00,373.6721,104.31,82.02,96.89,0.0,200.1
2017-03-04 10:00:00,386.4746,104.9,77.55,88.54,0.0,214.575
2017-03-04 11:00:00,419.2809,112.27,78.98,79.82,0.0,230.3
2017-03-04 12:00:00,422.4815,104.39,76.67,82.82,0.0,221.8
2017-03-04 13:00:00,416.0803,87.37,79.55,84.65,0.0,219.8
2017-03-04 14:00:00,395.2763,85.65,74.05,84.96,0.0,217.3
2017-03-04 15:00:00,417.6806,86.98,74.5,83.58,0.0,214.625
