timestamp,Fox_public_Bart,Bear_public_Valorie,Cockatoo_public_Shad
2017-02-28 02:00:00,110.51,168.25,101.325
2017-02-28 03:00:00,110.98,111.0,92.075
2017-02-28 04:00:00,99.3,151.0,102.625
2017-02-28 05:00:00,47.81,152.5,109.8
2017-02-28 06:00:00,151.65,151.75,119.825
2017-02-28 07:00:00,163.4,156.25,127.65
2017-02-28 08:00:00,170.06,188.25,149.975
2017-02-28 09:00:00,180.03,226.5,163.075
2017-02-28 10:00:00,183.48,235.5,165.625
2017-02-28 11:00:00,190.67,231.75,167.675
2017-02-28 12:00:00,193.62,240.25,163.85
2017-02-28 13:00:00,197.25,253.0,160.3
2017-02-28 14:00:00,200.28,259.75,165.225
2017-02-28 15:00:00,204.99,258.5,159.0
2017-02-28 16:00:00,200.79,261.5,157.475
2017-02-28 17:00:00,197.01,252.0,156.7
2017-02-28 18:00:00,194.94,251.5,154.325
2017-02-28 19:00:00,198.28,246.75,150.275
2017-02-28 20:00:00,195.8,235.25,145.875
2017-02-28 21:00:00,190.17,227.5,145.95
2017-02-28 22:00:00,144.19,225.25,144.75
2017-02-28 23:00:00,125.17,222.5,144.0
2017-03-01 00:00:00,97.36,217.0,121.95
2017-03-01 01:00:00,97.67,215.25,110.5
2017-03-01 02:00:00,104.07,161.25,98.475
2017-03-01 03:00:00,112.59,104.5,86.125
2017-03-01 04:00:00,66.05,105.5,98.9
2017-03-01 05:00:00,44.3,125.0,104.6
2017-03-01 06:00:00,144.26,124.75,109.825
2017-03-01 07:00:00,155.51,133.0,118.95
2017-03-01 08:00:00,170.34,171.0,151.2
2017-03-01 09:00:00,173.36,222.5,166.825
2017-03-01 10:00:00,177.83,233.75,168.3
2017-03-01 11:00:00,186.4,231.25,169.425
2017-03-01 12:00:00,187.5,236.25,164.625
2017-03-01 13:00:00,190.45,250.0,169.525
2017-03-01 14:00:00,194.77,252.25,166.3
2017-03-01 15:00:00,191.54,259.75,160.925
2017-03-01 16:00:00,192.89,262.5,162.075
2017-03-01 17:00:00,190.95,258.3912,151.3
2017-03-01 18:00:00,192.15,252.8215,149.45
2017-03-01 19:00:00,193.8,247.75,147.4
2017-03-01 20:00:00,191.57,252.25,148.6
2017-03-01 21:00:00,186.01,241.25,147.25
2017-03-01 22:00:00,142.64,238.25,148.45
2017-03-01 23:00:00,125.46,224.0,143.8
2017-03-02 00:00:00,93.76,216.0,117.775
2017-03-02 01:00:00,82.46,216.0,113.7
2017-03-02 02:00:00,111.92,186.5,97.875
2017-03-02 03:00:00,117.83,106.0,94.3
2017-03-02 04:00:00,54.71,105.25,101.575
2017-03-02 05:00:00,47.22,129.0,115.975
2017-03-02 06:00:00,145.26,137.25,130.975
2017-03-02 07:00:00,156.85,133.75,137.325
2017-03-02 08:00:00,168.73,152.0,160.6
2017-03-02 09:00:00,176.25,219.25,169.4
2017-03-02 10:00:00,181.02,237.25,182.1
2017-03-02 11:00:00,186.98,245.0,190.075
2017-03-02 12:00:00,186.76,251.5,183.3
2017-03-02 13:00:00,191.25,258.25,182.525
2017-03-02 14:00:00,192.75,277.5,185.525
2017-03-02 15:00:00,195.85,314.0,176.125
2017-03-02 16:00:00,192.56,315.5,172.8
2017-03-02 17:00:00,191.18,278.0,167.95
2017-03-02 18:00:00,192.86,251.75,164.05
2017-03-02 19:00:00,197.4,249.75,163.25
2017-03-02 20:00:00,188.99,245.0,159.075
2017-03-02 21:00:00,188.69,238.75,158.35
2017-03-02 22:00:00,140.69,235.0,158.5
2017-03-02 23:00:00,121.46,233.5,156.025
2017-03-03 00:00:00,61.95,223.75,128.45
2017-03-03 01:00:00,75.29,218.75,122.75
2017-03-03 02:00:00,102.43,192.0,111.0
2017-03-03 03:00:00,115.24,110.25,108.5
2017-03-03 04:00:00,54.31,114.0,118.05
2017-03-03 05:00:00,44.34,128.25,126.275
2017-03-03 06:00:00,150.03,131.4832,134.325
2017-03-03 07:00:00,161.9,142.6921,137.15
2017-03-03 08:00:00,173.04,165.75,159.425
2017-03-03 09:00:00,180.51,234.25,173.95
2017-03-03 10:00:00,183.91,248.5,174.25
2017-03-03 11:00:00,185.28,252.75,177.125
2017-03-03 12:00:00,185.61,252.5,174.7
2017-03-03 13:00:00,185.46,260.0,180.025
2017-03-03 14:00:00,187.54,256.5,178.825
2017-03-03 15:00:00,182.84,254.25,179.4
2017-03-03 16:00:00,182.38,255.5,165.775
2017-03-03 17:00:00,136.77,249.0,160.325
2017-03-03 18:00:00,121.41,245.5,125.175
2017-03-03 19:00:00,123.32,240.75,121.75
2017-03-03 20:00:00,119.24,237.5,127.7
2017-03-03 21:00:00,86.11,219.5,118.9
2017-03-03 22:00:00,105.18,213.25,116.625
2017-03-03 23:00:00,104.81,210.5,114.35
2017-03-04 00:00:00,101.21,213.25,112.175
2017-03-04 01:00:00,106.97,211.5,110.95
2017-03-04 02:00:00,103.61,212.75,114.2
2017-03-04 03:00:00,96.09,211.75,113.875
2017-03-04 04:00:00,94.22,212.25,113.325
2017-03-04 05:00:00,92.81,212.0,112.475
2017-03-04 06:00:00,93.31,211.5,123.9
2017-03-04 07:00:00,131.27,213.25,117.8
2017-03-04 08:00:00,150.99,212.25,119.65
2017-03-04 09:00:00,156.64,231.5,125.925
2017-03-04 10:00:00,162.46,240.4,134.9
2017-03-04 11:00:00,165.86,243.5,133.25
2017-03-04 12:00:00,168.35,251.5,164.7
2017-03-04 13:00:00,168.79,251.5,161.95
2017-03-04 14:00:00,172.06,253.0,166.075
2017-03-04 15:00:00,170.97,256.25,159.225
2017-03-04 16:00:00,169.6,257.5,163.85
2017-03-04 17:00:00,81.09,242.0,161.8
2017-03-04 18:00:00,47.09,240.4,146.95
2017-03-04 19:00:00,49.51,238.0,104.3
2017-03-04 20:00:00,49.02,233.5,96.225
2017-03-04 21:00:00,49.12,229.25,98.475
2017-03-04 22:00:00,47.34,217.0,96.9
2017-03-04 23:00:00,49.05,214.75,94.875
2017-03-05 00:00:00,47.27,213.0,95.925
2017-03-05 01:00:00,46.47,210.0,95.675
2017-03-05 02:00:00,45.58,211.75,107.65
2017-03-05 03:00:00,47.38,210.25,106.1
2017-03-05 04:00:00,46.89,209.5,107.325
2017-03-05 05:00:00,46.08,209.75,104.925
2017-03-05 06:00:00,45.01,207.75,116.7
2017-03-05 07:00:00,46.9,208.4,116.275
2017-03-05 08:00:00,45.55,210.0,124.725
2017-03-05 09:00:00,45.11,210.25,125.7
2017-03-05 10:00:00,77.92,216.25,142.1
2017-03-05 11:00:00,95.15,211.0,156.2
2017-03-05 12:00:00,93.88,216.75,187.1
2017-03-05 13:00:00,94.2,230.0,186.275
2017-03-05 14:00:00,95.03,236.5,182.425
2017-03-05 15:00:00,93.32,239.5,176.15
2017-03-05 16:00:00,92.86,239.25,171.55
2017-03-05 17:00:00,93.04,235.0,169.95
2017-03-05 18:00:00,92.88,230.6,174.625
2017-03-05 19:00:00,94.92,229.75,181.925
2017-03-05 20:00:00,94.05,230.5,183.925
2017-03-05 21:00:00,93.85,221.5,187.475
2017-03-05 22:00:00,61.38,219.25,188.05
2017-03-05 23:00:00,48.39,220.75,190.4
2017-03-06 00:00:00,47.52,215.0,157.525
2017-03-06 01:00:00,46.59,213.5,152.175
2017-03-06 02:00:00,78.85,182.5,128.05
2017-03-06 03:00:00,36.2,109.25,118.05
2017-03-06 04:00:00,36.73,111.5,123.75
2017-03-06 05:00:00,42.5,121.25,133.125
2017-03-06 06:00:00,138.22,129.25,147.4
2017-03-06 07:00:00,141.21,140.5,169.575
2017-03-06 08:00:00,143.77,169.5,191.95
2017-03-06 09:00:00,155.74,226.75,199.325
2017-03-06 10:00:00,156.57,233.0,189.925
2017-03-06 11:00:00,159.26,244.5,199.7
2017-03-06 12:00:00,165.07,242.25,190.05
2017-03-06 13:00:00,165.41,248.0,184.4
2017-03-06 14:00:00,168.55,251.25,179.85
2017-03-06 15:00:00,170.06,251.0,172.6
2017-03-06 16:00:00,169.68,252.75,168.225
2017-03-06 17:00:00,167.84,242.75,163.525
2017-03-06 18:00:00,165.85,240.5,159.325
2017-03-06 19:00:00,137.35,237.25,155.1
2017-03-06 20:00:00,113.12,238.25,149.15
2017-03-06 21:00:00,112.64,227.25,151.1
2017-03-06 22:00:00,86.98,226.25,149.2
2017-03-06 23:00:00,107.34,221.5,147.7
2017-03-07 00:00:00,95.29,219.25,115.225
2017-03-07 01:00:00,97.58,215.25,116.825
2017-03-07 02:00:00,95.02,184.0,103.6
2017-03-07 03:00:00,84.34,111.0,95.2
2017-03-07 04:00:00,38.2,118.75,106.625
2017-03-07 05:00:00,44.65,139.25,113.3
2017-03-07 06:00:00,139.82,143.75,124.75
2017-03-07 07:00:00,137.24,136.25,138.2
2017-03-07 08:00:00,133.85,164.25,158.025
2017-03-07 09:00:00,141.0,230.75,171.475
2017-03-07 10:00:00,123.38,238.25,176.625
2017-03-07 11:00:00,156.61,249.75,178.6
2017-03-07 12:00:00,161.26,251.75,177.75
2017-03-07 13:00:00,162.82,260.25,178.625
2017-03-07 14:00:00,162.6,259.25,177.85
2017-03-07 15:00:00,165.16,264.25,172.3
2017-03-07 16:00:00,166.59,258.25,173.1
2017-03-07 17:00:00,165.38,254.0,157.225
2017-03-07 18:00:00,164.45,252.5,154.3
2017-03-07 19:00:00,108.21,251.0,155.65
2017-03-07 20:00:00,80.46,247.5,152.4
2017-03-07 21:00:00,79.68,239.5,156.15
2017-03-07 22:00:00,49.53,237.75,148.675
2017-03-07 23:00:00,80.77,225.5,148.825
2017-03-08 00:00:00,96.15,223.25,117.825
2017-03-08 01:00:00,102.62,216.0,115.5
2017-03-08 02:00:00,101.14,180.75,105.95
2017-03-08 03:00:00,71.58,111.0,99.05
2017-03-08 04:00:00,35.26,117.0,107.425
2017-03-08 05:00:00,42.07,135.5,113.55
2017-03-08 06:00:00,137.64,135.25,125.15
2017-03-08 07:00:00,142.23,147.0,129.05
2017-03-08 08:00:00,136.65,172.75,152.225
2017-03-08 09:00:00,145.22,240.5,168.025
2017-03-08 10:00:00,156.43,251.5,176.775
2017-03-08 11:00:00,160.43,258.0,179.525
2017-03-08 12:00:00,163.76,261.25,172.375
2017-03-08 13:00:00,165.77,285.5,178.6
2017-03-08 14:00:00,167.99,315.0,178.275
2017-03-08 15:00:00,167.36,296.75,165.8
2017-03-08 16:00:00,167.59,293.75,166.175
2017-03-08 17:00:00,165.05,295.0,166.975
2017-03-08 18:00:00,165.33,265.0,159.75
2017-03-08 19:00:00,108.56,259.25,158.825
2017-03-08 20:00:00,83.09,258.25,152.8
2017-03-08 21:00:00,82.98,247.0,152.45
2017-03-08 22:00:00,49.5,237.5,150.275
2017-03-08 23:00:00,38.09,234.75,147.025
2017-03-09 00:00:00,101.66,225.0,120.075
2017-03-09 01:00:00,105.52,218.75,117.0
2017-03-09 02:00:00,104.48,182.0,103.125
2017-03-09 03:00:00,73.58,118.5,96.5
2017-03-09 04:00:00,37.67,120.5,108.8
2017-03-09 05:00:00,46.22,145.75,110.3
2017-03-09 06:00:00,150.99,150.0,125.35
2017-03-09 07:00:00,141.37,146.0,133.375
2017-03-09 08:00:00,143.39,189.5,159.425
2017-03-09 09:00:00,156.27,248.0,166.35
2017-03-09 10:00:00,160.89,256.5,180.525
2017-03-09 11:00:00,166.24,271.75,176.025
2017-03-09 12:00:00,166.69,337.0,177.925
2017-03-09 13:00:00,168.39,326.5,175.85
2017-03-09 14:00:00,171.09,325.75,173.2
2017-03-09 15:00:00,172.12,326.0,175.05
2017-03-09 16:00:00,170.15,312.75,167.425
2017-03-09 17:00:00,169.85,302.5,165.425
2017-03-09 18:00:00,167.66,254.2,162.35
2017-03-09 19:00:00,112.29,260.5,157.8
2017-03-09 20:00:00,83.53,253.0,156.65
2017-03-09 21:00:00,84.63,246.5,155.2
2017-03-09 22:00:00,50.37,237.25,151.475
2017-03-09 23:00:00,49.61,233.25,146.875
2017-03-10 00:00:00,98.37,233.0,120.95
2017-03-10 01:00:00,101.75,231.75,114.675
2017-03-10 02:00:00,109.9,192.5,103.275
2017-03-10 03:00:00,74.32,124.5,96.2
2017-03-10 04:00:00,34.99,136.75,107.575
2017-03-10 05:00:00,43.3,148.0,123.25
2017-03-10 06:00:00,146.37,158.5,131.425
2017-03-10 07:00:00,143.09,154.0,134.8
2017-03-10 08:00:00,148.76,185.75,158.05
2017-03-10 09:00:00,158.3,247.25,170.05
2017-03-10 10:00:00,161.04,253.0,177.7
2017-03-10 11:00:00,163.29,257.5,181.325
2017-03-10 12:00:00,166.1,262.75,174.075
2017-03-10 13:00:00,168.3,293.75,176.05
2017-03-10 14:00:00,170.45,333.0,174.85
2017-03-10 15:00:00,172.19,332.0,173.0
2017-03-10 16:00:00,170.07,332.0,168.5
2017-03-10 17:00:00,77.32,332.25,160.075
2017-03-10 18:00:00,47.84,317.75,129.05
2017-03-10 19:00:00,47.65,284.5,121.6
2017-03-10 20:00:00,48.88,240.5,116.125
2017-03-10 21:00:00,75.37,240.5,112.275
2017-03-10 22:00:00,95.34,234.0,111.95
2017-03-10 23:00:00,37.02,230.25,110.475
2017-03-11 00:00:00,35.24,223.5,107.925
2017-03-11 01:00:00,34.72,222.5,109.325
2017-03-11 02:00:00,33.42,225.25,109.725
2017-03-11 03:00:00,35.39,226.25,112.8
2017-03-11 04:00:00,36.15,216.0,110.425
2017-03-11 05:00:00,33.99,216.25,111.475
2017-03-11 06:00:00,36.4,213.0,122.175
2017-03-11 07:00:00,71.01,218.25,120.6
2017-03-11 08:00:00,84.25,218.5,117.1
2017-03-11 09:00:00,82.87,237.25,117.225
2017-03-11 10:00:00,83.65,253.5,125.1
2017-03-11 11:00:00,83.81,261.5,133.925
2017-03-11 12:00:00,83.17,322.0,154.75
2017-03-11 13:00:00,84.96,308.75,156.125
2017-03-11 14:00:00,84.98,308.25,156.9
2017-03-11 15:00:00,83.76,312.0,158.625
2017-03-11 16:00:00,83.77,318.0,157.0
2017-03-11 17:00:00,46.72,296.5,159.35
2017-03-11 18:00:00,36.36,267.0,140.2
2017-03-11 19:00:00,36.84,249.75,105.65
2017-03-11 20:00:00,36.8,241.0,100.125
2017-03-11 21:00:00,35.49,231.0,94.7
2017-03-11 22:00:00,38.38,225.0,98.25
2017-03-11 23:00:00,36.61,222.75,97.35
2017-03-12 00:00:00,34.0,221.0,96.15
2017-03-12 01:00:00,34.41,215.25,95.35
2017-03-12 02:00:00,36.5,,
2017-03-12 03:00:00,34.65,213.5,93.725
2017-03-12 04:00:00,34.26,212.5,94.025
2017-03-12 05:00:00,35.46,216.5,98.85
2017-03-12 06:00:00,35.48,212.25,108.2
2017-03-12 07:00:00,33.43,216.75,107.725
2017-03-12 08:00:00,33.96,216.75,102.75
2017-03-12 09:00:00,66.59,224.75,106.8
2017-03-12 10:00:00,143.15,231.0,122.7
2017-03-12 11:00:00,166.89,243.75,143.3
2017-03-12 12:00:00,170.2,257.75,172.25
2017-03-12 13:00:00,171.51,356.5,187.675
2017-03-12 14:00:00,174.1,317.5,172.2
2017-03-12 15:00:00,174.94,333.25,181.55
2017-03-12 16:00:00,175.9,347.0,179.275
2017-03-12 17:00:00,176.93,312.75,173.5
2017-03-12 18:00:00,176.91,331.75,172.6
2017-03-12 19:00:00,177.26,293.75,178.75
2017-03-12 20:00:00,172.18,267.75,176.275
2017-03-12 21:00:00,169.35,236.5,183.125
2017-03-12 22:00:00,126.65,234.75,180.05
2017-03-12 23:00:00,112.8,230.5,178.05
2017-03-13 00:00:00,58.17,223.0,151.125
2017-03-13 01:00:00,86.64,175.5,140.35
2017-03-13 02:00:00,35.07,114.5,118.6
2017-03-13 03:00:00,34.98,118.5,113.55
2017-03-13 04:00:00,34.66,123.25,127.975
2017-03-13 05:00:00,41.94,144.25,141.95
2017-03-13 06:00:00,156.77,156.25,149.075
2017-03-13 07:00:00,164.77,153.25,158.4
2017-03-13 08:00:00,178.94,187.0,192.675
2017-03-13 09:00:00,183.86,243.0,213.575
2017-03-13 10:00:00,186.08,249.75,220.725
2017-03-13 11:00:00,188.93,259.75,214.175
2017-03-13 12:00:00,192.86,337.5,203.175
2017-03-13 13:00:00,194.44,325.5,202.2
2017-03-13 14:00:00,196.22,301.5,194.975
2017-03-13 15:00:00,194.9,332.25,197.875
2017-03-13 16:00:00,193.71,302.5,191.8
2017-03-13 17:00:00,191.82,329.0,183.65
2017-03-13 18:00:00,193.63,299.75,176.5
2017-03-13 19:00:00,197.21,345.25,178.875
2017-03-13 20:00:00,191.68,335.75,171.9
2017-03-13 21:00:00,187.34,314.75,168.975
2017-03-13 22:00:00,141.57,317.0,169.025
2017-03-13 23:00:00,120.33,319.25,168.8
2017-03-14 00:00:00,73.99,281.5,140.85
2017-03-14 01:00:00,111.95,280.0,130.25
2017-03-14 02:00:00,113.89,167.0,114.75
2017-03-14 03:00:00,106.99,169.75,113.025
2017-03-14 04:00:00,37.72,175.25,126.2
2017-03-14 05:00:00,46.28,166.75,132.225
2017-03-14 06:00:00,165.62,167.0,139.575
2017-03-14 07:00:00,168.12,157.0,142.2
2017-03-14 08:00:00,179.15,195.0,162.175
2017-03-14 09:00:00,183.65,254.5,175.575
2017-03-14 10:00:00,189.99,301.0,185.5
2017-03-14 11:00:00,195.03,347.0,186.575
2017-03-14 12:00:00,195.29,316.5,153.475
2017-03-14 13:00:00,197.61,327.5,143.725
2017-03-14 14:00:00,194.52,293.5,145.95
2017-03-14 15:00:00,197.67,301.75,146.675
2017-03-14 16:00:00,194.29,297.75,143.8
2017-03-14 17:00:00,195.91,296.25,138.525
2017-03-14 18:00:00,194.6,293.5,146.875
2017-03-14 19:00:00,194.81,295.4,152.375
2017-03-14 20:00:00,195.93,293.25,151.5
2017-03-14 21:00:00,189.85,288.25,151.0
2017-03-14 22:00:00,141.65,284.25,150.65
2017-03-14 23:00:00,122.39,282.75,154.0
2017-03-15 00:00:00,99.87,253.75,138.3
2017-03-15 01:00:00,101.79,245.25,133.125
2017-03-15 02:00:00,109.37,143.75,110.2
2017-03-15 03:00:00,94.28,131.75,95.275
2017-03-15 04:00:00,33.79,132.0,107.075
2017-03-15 05:00:00,42.16,148.75,110.25
2017-03-15 06:00:00,163.62,158.25,110.075
2017-03-15 07:00:00,171.91,164.5,113.375
2017-03-15 08:00:00,135.21,181.5,128.475
2017-03-15 09:00:00,187.97,243.25,150.95
2017-03-15 10:00:00,191.16,249.25,154.0
2017-03-15 11:00:00,193.76,256.25,155.6
2017-03-15 12:00:00,199.07,256.5,157.0
2017-03-15 13:00:00,200.68,259.0,152.625
2017-03-15 14:00:00,197.14,261.75,147.7
2017-03-15 15:00:00,198.3,269.5,145.625
2017-03-15 16:00:00,196.22,270.75,158.4
2017-03-15 17:00:00,195.54,265.5,163.75
2017-03-15 18:00:00,195.22,255.0,163.85
2017-03-15 19:00:00,195.41,246.75,171.475
2017-03-15 20:00:00,195.9,253.75,172.125
2017-03-15 21:00:00,190.31,244.5,171.45
2017-03-15 22:00:00,142.94,245.0,145.45
2017-03-15 23:00:00,121.25,243.75,142.05
2017-03-16 00:00:00,97.19,237.5,124.475
2017-03-16 01:00:00,107.21,233.25,121.325
2017-03-16 02:00:00,113.26,155.5,107.925
2017-03-16 03:00:00,83.54,128.75,104.35
2017-03-16 04:00:00,37.38,131.5,118.05
2017-03-16 05:00:00,46.88,155.5,131.25
2017-03-16 06:00:00,165.17,167.0,146.7
2017-03-16 07:00:00,171.03,169.0,162.075
2017-03-16 08:00:00,181.47,185.0,183.35
2017-03-16 09:00:00,188.03,244.25,201.625
2017-03-16 10:00:00,191.82,248.25,214.0
2017-03-16 11:00:00,195.18,255.5,204.075
2017-03-16 12:00:00,197.44,264.5743,209.7
2017-03-16 13:00:00,198.85,278.2071,204.35
2017-03-16 14:00:00,194.98,286.75,190.825
2017-03-16 15:00:00,195.69,298.0,187.425
2017-03-16 16:00:00,195.1,278.25,192.725
2017-03-16 17:00:00,194.53,270.25,177.2
2017-03-16 18:00:00,196.13,266.75,175.825
2017-03-16 19:00:00,196.02,261.75,173.0
2017-03-16 20:00:00,193.79,254.5,167.225
2017-03-16 21:00:00,190.26,247.75,164.775
2017-03-16 22:00:00,140.07,238.75,165.05
2017-03-16 23:00:00,119.75,234.25,162.1
2017-03-17 00:00:00,108.22,230.25,129.6
2017-03-17 01:00:00,107.24,232.5,123.725
2017-03-17 02:00:00,106.91,154.25,111.5
2017-03-17 03:00:00,74.37,127.5,103.25
2017-03-17 04:00:00,34.76,137.25,119.0
2017-03-17 05:00:00,45.07,144.0,129.475
2017-03-17 06:00:00,164.66,127.25,136.7
2017-03-17 07:00:00,169.33,134.0,142.925
2017-03-17 08:00:00,180.81,157.5,164.975
2017-03-17 09:00:00,187.52,239.5,176.85
2017-03-17 10:00:00,192.12,249.25,190.625
2017-03-17 11:00:00,192.99,260.25,187.85
2017-03-17 12:00:00,196.53,287.5,185.25
2017-03-17 13:00:00,195.47,294.25,186.425
2017-03-17 14:00:00,195.4,297.0,186.975
2017-03-17 15:00:00,196.08,295.25,181.75
2017-03-17 16:00:00,193.51,293.75,162.725
2017-03-17 17:00:00,145.96,291.0,151.525
2017-03-17 18:00:00,127.22,289.0,113.55
2017-03-17 19:00:00,126.72,286.75,129.55
2017-03-17 20:00:00,122.54,283.0,126.9
2017-03-17 21:00:00,71.84,276.0,111.875
2017-03-17 22:00:00,73.87,258.75,113.95
2017-03-17 23:00:00,111.74,236.25,119.1
2017-03-18 00:00:00,101.23,233.0,112.875
2017-03-18 01:00:00,106.26,226.0,115.45
2017-03-18 02:00:00,103.12,225.0,116.1
2017-03-18 03:00:00,67.71,225.0,119.525
2017-03-18 04:00:00,34.73,226.75,117.15
2017-03-18 05:00:00,34.8,226.0,113.575
2017-03-18 06:00:00,35.62,226.75,113.375
2017-03-18 07:00:00,79.16,225.25,116.325
2017-03-18 08:00:00,99.67,226.75,115.275
2017-03-18 09:00:00,165.27,241.5,122.225
2017-03-18 10:00:00,172.17,245.8,133.375
2017-03-18 11:00:00,176.26,251.0,135.2
2017-03-18 12:00:00,178.65,258.25,153.85
2017-03-18 13:00:00,177.44,262.0,152.8
2017-03-18 14:00:00,181.96,286.75,155.5
2017-03-18 15:00:00,180.76,302.75,154.5
2017-03-18 16:00:00,182.25,301.75,152.725
2017-03-18 17:00:00,138.24,290.25,151.45
2017-03-18 18:00:00,119.36,282.75,132.125
2017-03-18 19:00:00,119.98,252.0,94.5
2017-03-18 20:00:00,118.97,242.5,85.6
2017-03-18 21:00:00,68.39,237.0,87.525
2017-03-18 22:00:00,47.96,230.75,90.45
2017-03-18 23:00:00,47.06,230.0,92.325
2017-03-19 00:00:00,44.93,228.0,87.8
2017-03-19 01:00:00,45.73,227.0,87.275
2017-03-19 02:00:00,45.05,228.25,89.725
2017-03-19 03:00:00,45.67,222.0,93.7
2017-03-19 04:00:00,45.46,219.0,91.775
2017-03-19 05:00:00,44.62,221.5,87.45
2017-03-19 06:00:00,45.09,216.25,89.375
2017-03-19 07:00:00,46.18,219.75,90.075
2017-03-19 08:00:00,43.51,221.75,95.05
2017-03-19 09:00:00,59.87,223.25,96.1
2017-03-19 10:00:00,153.75,237.25,115.9
2017-03-19 11:00:00,185.16,242.5,108.9
2017-03-19 12:00:00,186.63,246.0,145.175
2017-03-19 13:00:00,189.51,256.5,151.55
2017-03-19 14:00:00,190.08,256.75,155.525
2017-03-19 15:00:00,191.45,265.0,149.725
2017-03-19 16:00:00,190.63,264.75,148.05
2017-03-19 17:00:00,189.54,261.0,146.7
2017-03-19 18:00:00,189.9,250.75,155.05
2017-03-19 19:00:00,191.96,254.25,148.625
2017-03-19 20:00:00,191.46,253.5,153.675
2017-03-19 21:00:00,187.96,245.5,154.8
2017-03-19 22:00:00,137.93,241.75,154.7
2017-03-19 23:00:00,115.77,240.25,156.9
2017-03-20 00:00:00,58.49,225.25,126.175
2017-03-20 01:00:00,33.13,226.75,123.55
2017-03-20 02:00:00,79.22,139.0,116.775
2017-03-20 03:00:00,98.57,119.25,111.375
2017-03-20 04:00:00,92.29,145.25,121.425
2017-03-20 05:00:00,104.25,154.25,129.975
2017-03-20 06:00:00,171.57,149.25,139.6
2017-03-20 07:00:00,177.28,165.0,145.6
2017-03-20 08:00:00,190.34,190.25,163.85
2017-03-20 09:00:00,194.85,244.75,172.35
2017-03-20 10:00:00,198.54,250.0,184.275
2017-03-20 11:00:00,203.02,254.0,186.35
2017-03-20 12:00:00,203.56,259.5,184.75
2017-03-20 13:00:00,206.52,258.25,186.325
2017-03-20 14:00:00,206.45,256.75,179.4
2017-03-20 15:00:00,204.52,268.25,181.975
2017-03-20 16:00:00,204.23,271.25,181.6
2017-03-20 17:00:00,202.21,266.25,168.675
2017-03-20 18:00:00,201.17,261.75,163.525
2017-03-20 19:00:00,202.16,264.4,159.025
2017-03-20 20:00:00,202.05,260.75,158.975
2017-03-20 21:00:00,199.3,250.75,160.05
2017-03-20 22:00:00,144.98,247.25,157.775
2017-03-20 23:00:00,122.29,241.25,153.875
2017-03-21 00:00:00,100.44,232.5,127.75
2017-03-21 01:00:00,106.75,230.25,121.8
2017-03-21 02:00:00,114.18,133.75,105.45
2017-03-21 03:00:00,100.25,117.25,97.975
2017-03-21 04:00:00,41.24,132.5,104.975
2017-03-21 05:00:00,50.74,160.25,113.925
2017-03-21 06:00:00,179.72,166.75,130.475
2017-03-21 07:00:00,183.62,167.75,142.75
2017-03-21 08:00:00,192.44,188.0,156.775
2017-03-21 09:00:00,197.01,242.75,170.825
2017-03-21 10:00:00,200.28,248.5,168.625
2017-03-21 11:00:00,205.63,254.25,177.25
2017-03-21 12:00:00,204.65,262.75,173.1
2017-03-21 13:00:00,207.89,264.25,170.375
2017-03-21 14:00:00,205.72,276.0,168.0
2017-03-21 15:00:00,206.21,279.75,164.275
2017-03-21 16:00:00,204.89,279.0,168.25
2017-03-21 17:00:00,206.46,276.25,154.0
2017-03-21 18:00:00,204.74,268.75,149.475
2017-03-21 19:00:00,204.76,260.75,153.3
2017-03-21 20:00:00,203.96,259.25,158.875
2017-03-21 21:00:00,202.19,252.25,152.875
2017-03-21 22:00:00,145.44,251.0,149.825
2017-03-21 23:00:00,121.62,247.25,150.675
2017-03-22 00:00:00,91.73,235.25,124.725
2017-03-22 01:00:00,108.43,231.25,117.725
2017-03-22 02:00:00,110.33,135.25,117.025
2017-03-22 03:00:00,92.11,115.0,107.25
2017-03-22 04:00:00,42.94,125.25,118.25
2017-03-22 05:00:00,49.77,139.25,130.6
2017-03-22 06:00:00,174.73,148.5,140.55
2017-03-22 07:00:00,179.82,148.0,144.8
2017-03-22 08:00:00,188.1,176.75,164.15
2017-03-22 09:00:00,195.81,242.75,176.875
2017-03-22 10:00:00,196.55,247.5,188.625
2017-03-22 11:00:00,199.02,240.25,182.275
2017-03-22 12:00:00,203.23,252.0,183.875
2017-03-22 13:00:00,202.16,258.25,182.5
2017-03-22 14:00:00,201.63,261.0,177.225
2017-03-22 15:00:00,202.28,259.75,176.35
2017-03-22 16:00:00,200.43,264.5,176.725
2017-03-22 17:00:00,198.94,257.25,172.325
2017-03-22 18:00:00,196.3,252.75,170.125
2017-03-22 19:00:00,201.07,249.5,169.2
2017-03-22 20:00:00,204.61,246.75,169.4
2017-03-22 21:00:00,199.49,241.0,169.875
2017-03-22 22:00:00,145.96,234.0,165.075
2017-03-22 23:00:00,123.56,225.25,163.725
2017-03-23 00:00:00,93.42,224.0,128.3
2017-03-23 01:00:00,108.73,218.25,122.2
2017-03-23 02:00:00,112.89,124.5,110.7
2017-03-23 03:00:00,88.47,110.75,102.225
2017-03-23 04:00:00,37.64,119.25,128.025
2017-03-23 05:00:00,46.64,137.75,129.2
2017-03-23 06:00:00,173.73,146.5,136.65
2017-03-23 07:00:00,180.18,146.25,146.475
